record_id,dataset,L,arm,n_chain_breaks,has_chain_break,max_degree,mean_degree,n_contacts,n_triangle_violations,n_scored_pairs,max_implied_diameter,contact_excess,unsat_frac,noncontact_violation,bond_err,rg,contact_excess_per_contact
casp_fm/T1027-D1,casp_fm,168,gt,0,False,10.0,1.5357142857142858,129.0,0.0,13074.0,105.38570912732065,7.194234848022461,0.01550387591123581,21.434011459350586,0.0925649106502533,13.95492935180664,0.05576926238777102
casp_fm/T1027-D1,casp_fm,168,random_0,0,False,6.0,1.5357142857142858,129.0,0.0,13074.0,58.09143595384807,45.04426574707031,0.27131783962249756,134.10079956054688,0.3713783323764801,12.253100395202637,0.34918035462845204
casp_fm/T1027-D1,casp_fm,168,random_1,0,False,6.0,1.5357142857142858,129.0,0.0,13074.0,58.09143595384807,54.95835876464844,0.3720930218696594,142.54312133789062,0.3735298216342926,11.920599937438965,0.4260337888732437
casp_fm/T1027-D1,casp_fm,168,random_2,0,False,8.0,1.5357142857142858,129.0,0.0,13074.0,54.28273670082218,44.25568389892578,0.2945736348628998,130.986572265625,0.41091108322143555,12.299600601196289,0.3430673170459363
casp_fm/T1027-D1,casp_fm,168,decoy,0,False,6.0,1.5357142857142858,129.0,0.0,13074.0,75.54505008181567,11.141763687133789,0.05426356568932533,28.137977600097656,0.09312648326158524,13.451963424682617,0.086370261140572
denovo_pdb/8xyu_A,denovo_pdb,169,gt,0,False,9.0,2.2485207100591715,190.0,0.0,13176.0,69.51753371292575,17.919376373291016,0.06315789371728897,60.56792068481445,0.23705555498600006,13.726001739501953,0.09431250722784745
denovo_pdb/8xyu_A,denovo_pdb,169,random_0,0,False,6.0,2.2485207100591715,190.0,0.0,13176.0,50.474037447796285,72.53009033203125,0.33157894015312195,199.6041259765625,0.49280640482902527,11.786538124084473,0.38173731753700657
denovo_pdb/8xyu_A,denovo_pdb,169,random_1,0,False,7.0,2.2485207100591715,190.0,0.0,13176.0,60.31025306971211,54.59392547607422,0.2631579041481018,125.87240600585938,0.32980766892433167,11.593279838562012,0.28733644987407486
denovo_pdb/8xyu_A,denovo_pdb,169,random_2,0,False,9.0,2.2485207100591715,190.0,0.0,13176.0,54.28273670082218,69.98641204833984,0.30000001192092896,189.1711883544922,0.4595818519592285,11.809403419494629,0.3683495370965255
denovo_pdb/8xyu_A,denovo_pdb,169,decoy,0,False,8.0,1.8816568047337279,159.0,0.0,13207.0,84.75233072502932,16.162200927734375,0.069182388484478,57.85013198852539,0.20597131550312042,14.54497241973877,0.10164906243858098
denovo_pdb/9qul_A,denovo_pdb,169,gt,0,False,8.0,1.8816568047337279,159.0,0.0,13207.0,84.75233072502932,5.997561454772949,0.012578615918755531,18.551328659057617,0.08956816792488098,13.927404403686523,0.03772051229416949
denovo_pdb/9qul_A,denovo_pdb,169,random_0,0,False,6.0,1.8816568047337279,159.0,0.0,13207.0,58.09143595384807,51.71001434326172,0.2641509473323822,133.50184631347656,0.35614877939224243,12.16739273071289,0.3252202159953567
denovo_pdb/9qul_A,denovo_pdb,169,random_1,0,False,6.0,1.8816568047337279,159.0,0.0,13207.0,58.09143595384807,45.44579315185547,0.2075471729040146,131.55593872070312,0.39313697814941406,12.330339431762695,0.28582259843934255
denovo_pdb/9qul_A,denovo_pdb,169,random_2,0,False,5.0,1.8816568047337279,159.0,0.0,13207.0,61.90013520687396,51.717079162597656,0.30817610025405884,127.83718872070312,0.30658701062202454,12.075650215148926,0.3252646488213689
denovo_pdb/9qul_A,denovo_pdb,169,decoy,0,False,10.0,1.7514792899408285,148.0,0.0,13218.0,99.9871277371329,5.287430763244629,0.006756756920367479,14.856680870056152,0.05956854671239853,13.934886932373047,0.03572588353543668
foldbench100/7y5m_A,foldbench100,170,gt,0,False,10.0,1.7411764705882353,148.0,0.0,13382.0,103.79582699015879,4.813977241516113,0.020270269364118576,16.91022491455078,0.07031486183404922,14.678104400634766,0.03252687325348725
foldbench100/7y5m_A,foldbench100,170,random_0,0,False,6.0,1.7411764705882353,148.0,0.0,13382.0,54.28273670082218,48.850494384765625,0.25,144.7421875,0.4439831078052521,12.407798767089844,0.33007090800517314
foldbench100/7y5m_A,foldbench100,170,random_1,0,False,5.0,1.7411764705882353,148.0,0.0,13382.0,58.09143595384807,33.34504699707031,0.19594594836235046,78.23700714111328,0.2610401511192322,12.299142837524414,0.22530437160182643
foldbench100/7y5m_A,foldbench100,170,random_2,0,False,5.0,1.7411764705882353,148.0,0.0,13382.0,56.50155381668622,35.43972396850586,0.20270270109176636,95.46500396728516,0.28763702511787415,12.520014762878418,0.23945759438179634
foldbench100/7y5m_A,foldbench100,170,decoy,0,False,7.0,1.7411764705882353,148.0,0.0,13382.0,84.75233072502932,7.059879302978516,0.0,17.582090377807617,0.06588002294301987,14.01641845703125,0.04770188718228727
denovo_pdb/9qud_A,denovo_pdb,170,gt,0,False,7.0,1.811764705882353,154.0,0.0,13376.0,84.75233072502932,8.039780616760254,0.006493506487458944,27.105127334594727,0.12122614681720734,13.942983627319336,0.05220636764130035
denovo_pdb/9qud_A,denovo_pdb,170,random_0,0,False,6.0,1.811764705882353,154.0,0.0,13376.0,58.09143595384807,53.40521240234375,0.2922077775001526,139.1417236328125,0.39481493830680847,12.229924201965332,0.34678709352171266
denovo_pdb/9qud_A,denovo_pdb,170,random_1,0,False,7.0,1.811764705882353,154.0,0.0,13376.0,58.09143595384807,47.40811538696289,0.2467532455921173,134.77743530273438,0.3915090560913086,12.312509536743164,0.3078449051101486
denovo_pdb/9qud_A,denovo_pdb,170,random_2,0,False,6.0,1.811764705882353,154.0,0.0,13376.0,60.31025306971211,56.46989059448242,0.2922077775001526,161.32083129882812,0.4280838966369629,12.19369125366211,0.36668760126287286
denovo_pdb/9qud_A,denovo_pdb,170,decoy,0,False,7.0,1.8,153.0,0.0,13377.0,84.75233072502932,1.4523897171020508,0.0,4.867668151855469,0.026049021631479263,14.835737228393555,0.009492743249033011
denovo_pdb/9qui_A,denovo_pdb,170,gt,0,False,7.0,1.8,153.0,0.0,13377.0,84.75233072502932,3.137518882751465,0.0,7.335874557495117,0.039788566529750824,13.393207550048828,0.020506659364388658
denovo_pdb/9qui_A,denovo_pdb,170,random_0,0,False,6.0,1.8,153.0,0.0,13377.0,56.50155381668622,64.41708374023438,0.33986929059028625,175.64662170410156,0.46871185302734375,12.181211471557617,0.42102669111264296
denovo_pdb/9qui_A,denovo_pdb,170,random_1,0,False,6.0,1.8,153.0,0.0,13377.0,60.31025306971211,49.44384765625,0.2679738700389862,123.22144317626953,0.3337825834751129,12.014176368713379,0.32316240298202614
denovo_pdb/9qui_A,denovo_pdb,170,random_2,0,False,5.0,1.8,153.0,0.0,13377.0,56.50155381668622,47.940773010253906,0.24183006584644318,130.24954223632812,0.35339027643203735,12.355606079101562,0.31333838568793404
denovo_pdb/9qui_A,denovo_pdb,170,decoy,0,False,7.0,1.8,153.0,0.0,13377.0,84.75233072502932,12.935351371765137,0.05882352963089943,42.63581466674805,0.17084823548793793,13.821590423583984,0.08454478020761527
denovo_pdb/9quo_A,denovo_pdb,170,gt,0,False,7.0,1.9058823529411764,162.0,0.0,13368.0,84.75233072502932,10.505642890930176,0.02469135820865631,27.7042236328125,0.11727256327867508,13.385649681091309,0.06484964747487763
denovo_pdb/9quo_A,denovo_pdb,170,random_0,0,False,7.0,1.9058823529411764,162.0,0.0,13368.0,52.692854563660326,55.92765808105469,0.3024691343307495,147.0881805419922,0.3714483976364136,12.088974952697754,0.34523245729046104
denovo_pdb/9quo_A,denovo_pdb,170,random_1,0,False,6.0,1.9058823529411764,162.0,0.0,13368.0,56.50155381668621,44.98096466064453,0.21604938805103302,103.24860382080078,0.2388385534286499,11.954544067382812,0.27766027568299095
denovo_pdb/9quo_A,denovo_pdb,170,random_2,0,False,6.0,1.9058823529411764,162.0,0.0,13368.0,54.28273670082218,67.01899719238281,0.34567901492118835,182.22837829589844,0.49419909715652466,11.905835151672363,0.41369751353322726
denovo_pdb/9quo_A,denovo_pdb,170,decoy,0,False,5.0,1.4,119.0,0.0,13411.0,92.36972923108111,2.3570756912231445,0.008403361774981022,7.985283374786377,0.0331091471016407,14.815473556518555,0.019807358749774323
denovo_pdb/5cwd_A,denovo_pdb,171,gt,0,False,5.0,1.4502923976608186,124.0,0.0,13571.0,92.36972923108111,14.903626441955566,0.08870967477560043,59.37301254272461,0.25193580985069275,14.157235145568848,0.1201905358222223
denovo_pdb/5cwd_A,denovo_pdb,171,random_0,0,False,6.0,1.4502923976608186,124.0,0.0,13571.0,71.1074158500876,19.76165771484375,0.11290322244167328,60.33918762207031,0.21842774748802185,13.338752746582031,0.1593682073777722
denovo_pdb/5cwd_A,denovo_pdb,171,random_1,0,False,6.0,1.4502923976608186,124.0,0.0,13571.0,74.9161151031135,22.85647201538086,0.12096773833036423,74.50920867919922,0.31625697016716003,13.164535522460938,0.18432638722081338
denovo_pdb/5cwd_A,denovo_pdb,171,random_2,0,False,6.0,1.4502923976608186,124.0,0.0,13571.0,71.1074158500876,34.42633819580078,0.2177419364452362,104.07902526855469,0.3584710359573364,12.531747817993164,0.2776317596435547
denovo_pdb/5cwd_A,denovo_pdb,171,decoy,0,False,7.0,1.4502923976608186,124.0,0.0,13571.0,86.34221286219118,9.06784725189209,0.008064515888690948,28.74871826171875,0.13443760573863983,14.731409072875977,0.0731278004184846
denovo_pdb/9quc_A,denovo_pdb,171,gt,0,False,8.0,1.9181286549707601,164.0,0.0,13531.0,84.75233072502932,3.9618005752563477,0.006097560748457909,14.249551773071289,0.059625234454870224,14.75252914428711,0.02415732058083139
denovo_pdb/9quc_A,denovo_pdb,171,random_0,0,False,7.0,1.9181286549707601,164.0,0.0,13531.0,56.50155381668622,56.26802062988281,0.29878050088882446,148.39149475097656,0.4671984612941742,12.192203521728516,0.3430976867675781
denovo_pdb/9quc_A,denovo_pdb,171,random_1,0,False,7.0,1.9181286549707601,164.0,0.0,13531.0,54.28273670082218,47.96220397949219,0.2621951103210449,110.9533462524414,0.27827391028404236,12.184195518493652,0.2924524632895865
denovo_pdb/9quc_A,denovo_pdb,171,random_2,0,False,6.0,1.9181286549707601,164.0,0.0,13531.0,56.50155381668622,51.443851470947266,0.23170731961727142,153.08216857910156,0.4429417550563812,12.027545928955078,0.3136820211643126
denovo_pdb/9quc_A,denovo_pdb,171,decoy,0,False,6.0,1.7426900584795322,149.0,0.0,13546.0,103.1668920114566,10.462434768676758,0.04026845470070839,39.273681640625,0.15403041243553162,14.065084457397461,0.0702176830112534
denovo_pdb/5cwk_A,denovo_pdb,172,gt,0,False,6.0,1.7325581395348837,149.0,0.0,13712.0,103.1668920114566,10.00214672088623,0.00671140942722559,32.525901794433594,0.13947749137878418,14.147558212280273,0.06712850148245793
denovo_pdb/5cwk_A,denovo_pdb,172,random_0,0,False,6.0,1.7325581395348837,149.0,0.0,13712.0,80.31469649330126,20.72244644165039,0.08053690940141678,52.10560989379883,0.17317472398281097,13.864623069763184,0.13907682175604288
denovo_pdb/5cwk_A,denovo_pdb,172,random_1,0,False,6.0,1.7325581395348837,149.0,0.0,13712.0,87.93209499935304,11.886966705322266,0.01342281885445118,28.273658752441406,0.11986123770475388,15.108205795288086,0.07977830003571991
denovo_pdb/5cwk_A,denovo_pdb,172,random_2,0,False,6.0,1.7325581395348837,149.0,0.0,13712.0,74.9161151031135,10.965293884277344,0.02684563770890236,25.716123580932617,0.09303745627403259,13.98129653930664,0.07359257640454593
denovo_pdb/5cwk_A,denovo_pdb,172,decoy,0,False,6.0,1.7209302325581395,148.0,0.0,13713.0,96.178428484107,2.595989227294922,0.0,7.146193504333496,0.03519551828503609,14.636876106262207,0.017540467751992715
denovo_pdb/7udo_A,denovo_pdb,172,gt,0,False,6.0,1.7209302325581395,148.0,0.0,13713.0,96.178428484107,4.17677116394043,0.0,11.630289077758789,0.04348291456699371,14.588149070739746,0.02822142678338128
denovo_pdb/7udo_A,denovo_pdb,172,random_0,0,False,6.0,1.7209302325581395,148.0,0.0,13713.0,74.9161151031135,18.46279525756836,0.06756756454706192,50.94929885864258,0.16758929193019867,13.481897354125977,0.12474861660519161
denovo_pdb/7udo_A,denovo_pdb,172,random_1,0,False,5.0,1.7209302325581395,148.0,0.0,13713.0,78.72481435613939,28.454288482666016,0.14864864945411682,77.12605285644531,0.25629645586013794,13.147111892700195,0.19225870596395955
denovo_pdb/7udo_A,denovo_pdb,172,random_2,0,False,5.0,1.7209302325581395,148.0,0.0,13713.0,74.9161151031135,20.370925903320312,0.09459459781646729,47.18421173095703,0.13788318634033203,13.016778945922852,0.13764139123865077
denovo_pdb/7udo_A,denovo_pdb,172,decoy,0,False,5.0,1.058139534883721,91.0,0.0,13770.0,84.75233072502932,3.464559555053711,0.010989011265337467,11.137418746948242,0.06087516248226166,14.24016284942627,0.03807208302256825
denovo_pdb/8k7z_A,denovo_pdb,172,gt,0,False,5.0,1.058139534883721,91.0,0.0,13770.0,84.75233072502932,6.184587478637695,0.032967034727334976,21.250699996948242,0.10390961170196533,13.986186981201172,0.0679624997652494
denovo_pdb/8k7z_A,denovo_pdb,172,random_0,0,False,4.0,1.058139534883721,91.0,0.0,13770.0,61.90013520687396,33.15690612792969,0.2747252881526947,99.66499328613281,0.3074418902397156,12.59898853302002,0.3643616058014251
denovo_pdb/8k7z_A,denovo_pdb,172,random_1,0,False,4.0,1.058139534883721,91.0,0.0,13770.0,73.32623296595165,26.514400482177734,0.20879121124744415,87.28083038330078,0.34934645891189575,13.286476135253906,0.2913670382656894
denovo_pdb/8k7z_A,denovo_pdb,172,random_2,0,False,4.0,1.058139534883721,91.0,0.0,13770.0,67.92765157576389,28.627059936523438,0.2527472674846649,84.05220031738281,0.2872139513492584,12.919276237487793,0.3145830762255323
denovo_pdb/8k7z_A,denovo_pdb,172,decoy,0,False,7.0,1.058139534883721,91.0,0.0,13770.0,111.41322549621057,9.437773704528809,0.05494505539536476,32.12123107910156,0.11223972588777542,14.210025787353516,0.10371179895086603
foldbench100/8dez_A,foldbench100,173,gt,0,False,10.0,2.1040462427745665,182.0,0.0,13846.0,107.60452624318468,14.616050720214844,0.032967034727334976,40.93611145019531,0.1408907175064087,13.965447425842285,0.08030797099019145
foldbench100/8dez_A,foldbench100,173,random_0,0,False,8.0,2.1040462427745665,182.0,0.0,13846.0,54.91167167952436,72.63983154296875,0.29120880365371704,227.71054077148438,0.6621429324150085,11.675630569458008,0.39911995353279534
foldbench100/8dez_A,foldbench100,173,random_1,0,False,6.0,2.1040462427745665,182.0,0.0,13846.0,54.28273670082218,75.4789810180664,0.3351648449897766,240.61334228515625,0.6551658511161804,11.81268310546875,0.4147196759234418
foldbench100/8dez_A,foldbench100,173,random_2,0,False,6.0,2.1040462427745665,182.0,0.0,13846.0,50.474037447796285,75.7761001586914,0.35164836049079895,185.66502380371094,0.42550113797187805,11.492457389831543,0.4163521986741286
foldbench100/8dez_A,foldbench100,173,decoy,0,False,8.0,2.1040462427745665,182.0,0.0,13846.0,73.32623296595165,5.760910987854004,0.010989011265337467,16.229400634765625,0.05626235902309418,13.532729148864746,0.0316533570761209
denovo_pdb/7osv_A,denovo_pdb,173,gt,1,True,10.0,2.4739884393063583,214.0,0.0,13814.0,73.32623296595165,4.986321449279785,0.004672897048294544,13.173468589782715,0.04767733812332153,13.912885665893555,0.023300567519998996
denovo_pdb/7osv_A,denovo_pdb,173,random_0,1,True,6.0,2.4739884393063583,214.0,0.0,13814.0,54.28273670082218,25.597393035888672,0.07943925261497498,64.65505981445312,0.1940527856349945,12.79676628112793,0.11961398614901249
denovo_pdb/7osv_A,denovo_pdb,173,random_1,1,True,7.0,2.4739884393063583,214.0,0.0,13814.0,56.50155381668622,28.168962478637695,0.09813084453344345,60.24217224121094,0.20687486231327057,12.562861442565918,0.13163066578802662
denovo_pdb/7osv_A,denovo_pdb,173,random_2,1,True,7.0,2.4739884393063583,214.0,0.0,13814.0,58.09143595384807,32.856719970703125,0.1214953288435936,76.42240905761719,0.22655679285526276,12.545859336853027,0.15353607462945384
denovo_pdb/7osv_A,denovo_pdb,173,decoy,1,True,7.0,1.8150289017341041,157.0,0.0,13871.0,122.21038827658607,5.553915977478027,0.0,16.050514221191406,0.06416825205087662,14.363597869873047,0.03537526100304476
denovo_pdb/7ocm_A,denovo_pdb,174,gt,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,122.21038827658607,14.635854721069336,0.0628930851817131,57.874481201171875,0.21897129714488983,15.855301856994629,0.09204940076144237
denovo_pdb/7ocm_A,denovo_pdb,174,random_0,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,58.09143595384807,35.077552795410156,0.16981132328510284,78.9216537475586,0.25073403120040894,12.593092918395996,0.22061353959377455
denovo_pdb/7ocm_A,denovo_pdb,174,random_1,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,58.09143595384807,43.99283981323242,0.2578616440296173,104.9764633178711,0.3433452248573303,12.342440605163574,0.27668452712724795
denovo_pdb/7ocm_A,denovo_pdb,174,random_2,0,False,6.0,1.8275862068965518,159.0,0.0,14037.0,59.68131809100993,44.95721435546875,0.22641509771347046,120.82073211669922,0.31653282046318054,12.269956588745117,0.28274977582055816
denovo_pdb/7ocm_A,denovo_pdb,174,decoy,0,False,9.0,1.8275862068965518,159.0,0.0,14037.0,75.54505008181569,7.060222625732422,0.006289307959377766,24.73764419555664,0.11014541238546371,14.477750778198242,0.04440391588510957
denovo_pdb/7smj_A,denovo_pdb,174,gt,0,False,10.0,1.9080459770114941,166.0,0.0,14030.0,75.54505008181569,12.112714767456055,0.048192769289016724,38.22152328491211,0.14741109311580658,13.920455932617188,0.07296816124973526
denovo_pdb/7smj_A,denovo_pdb,174,random_0,0,False,6.0,1.9080459770114941,166.0,0.0,14030.0,67.29871659706171,22.837682723999023,0.09638553857803345,57.61283874511719,0.17042984068393707,13.119904518127441,0.13757640195180135
denovo_pdb/7smj_A,denovo_pdb,174,random_1,0,False,6.0,1.9080459770114941,166.0,0.0,14030.0,65.70883445989986,13.971855163574219,0.01807228848338127,30.63680648803711,0.10018080472946167,13.776817321777344,0.08416780219020614
denovo_pdb/7smj_A,denovo_pdb,174,random_2,0,False,6.0,1.9080459770114941,166.0,0.0,14030.0,65.70883445989986,16.834932327270508,0.07228915393352509,44.196895599365234,0.16033406555652618,13.315536499023438,0.10141525498355727
denovo_pdb/7smj_A,denovo_pdb,174,decoy,0,False,8.0,1.8275862068965518,159.0,0.0,14037.0,94.58854634694515,4.005620956420898,0.0,15.761604309082031,0.07584485411643982,14.06474781036377,0.025192584631577978
denovo_pdb/8j1x_A,denovo_pdb,174,gt,0,False,8.0,1.8275862068965518,159.0,0.0,14037.0,94.58854634694515,8.412247657775879,0.01886792480945587,21.302017211914062,0.08286108821630478,13.80946159362793,0.0529072179734332
denovo_pdb/8j1x_A,denovo_pdb,174,random_0,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,56.50155381668622,64.71277618408203,0.30817610025405884,188.53457641601562,0.5256585478782654,12.171311378479004,0.4069985923527172
denovo_pdb/8j1x_A,denovo_pdb,174,random_1,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,54.28273670082218,56.84803009033203,0.30817610025405884,128.15708923339844,0.2625623047351837,11.84267520904541,0.35753478044233983
denovo_pdb/8j1x_A,denovo_pdb,174,random_2,0,False,7.0,1.8275862068965518,159.0,0.0,14037.0,56.50155381668621,56.16838836669922,0.29559749364852905,135.3887481689453,0.3748033940792084,11.931039810180664,0.35326030419307686
denovo_pdb/8j1x_A,denovo_pdb,174,decoy,0,False,5.0,1.3103448275862069,114.0,0.0,14082.0,116.18287190769614,2.434751510620117,0.0,6.748689651489258,0.030846748501062393,14.479852676391602,0.021357469391404538
cameo_hard/8vd6_A,cameo_hard,174,gt,0,False,5.0,1.3103448275862069,114.0,0.0,14082.0,116.18287190769614,0.6517086029052734,0.0,1.6662592887878418,0.007957668043673038,14.379115104675293,0.005716742130748013
cameo_hard/8vd6_A,cameo_hard,174,random_0,0,False,5.0,1.3103448275862069,114.0,0.0,14082.0,116.18287190769617,27.13022232055664,0.1666666716337204,78.8415756225586,0.24659031629562378,13.46164321899414,0.23798440632067228
cameo_hard/8vd6_A,cameo_hard,174,random_1,0,False,5.0,1.3103448275862069,114.0,0.0,14082.0,103.16689201145661,3.4350786209106445,0.0,8.850224494934082,0.03799594193696976,14.843857765197754,0.03013226860447934
cameo_hard/8vd6_A,cameo_hard,174,random_2,0,False,4.0,1.3103448275862069,114.0,0.0,14082.0,99.35819275843072,8.040462493896484,0.02631578966975212,17.285715103149414,0.04753695800900459,14.528338432312012,0.07053037275347793
cameo_hard/8vd6_A,cameo_hard,174,decoy,0,False,6.0,1.3103448275862069,114.0,0.0,14082.0,101.57700987429476,6.155248641967773,0.017543859779834747,18.984111785888672,0.07197431474924088,14.326858520507812,0.053993409140068185
denovo_pdb/8j1w_A,denovo_pdb,175,gt,0,False,8.0,1.737142857142857,152.0,0.0,14213.0,94.58854634694515,8.167373657226562,0.01315789483487606,21.88576889038086,0.08868072926998138,13.709930419921875,0.053732721429122124
denovo_pdb/8j1w_A,denovo_pdb,175,random_0,0,False,7.0,1.737142857142857,152.0,0.0,14213.0,56.50155381668622,59.34400177001953,0.34210526943206787,172.7982635498047,0.4587319493293762,12.148587226867676,0.3904210642764443
denovo_pdb/8j1w_A,denovo_pdb,175,random_1,0,False,6.0,1.737142857142857,152.0,0.0,14213.0,52.692854563660326,50.01938247680664,0.2697368562221527,136.20797729492188,0.3178207278251648,12.373734474182129,0.3290748847158332
denovo_pdb/8j1w_A,denovo_pdb,175,random_2,0,False,7.0,1.737142857142857,152.0,0.0,14213.0,65.70883445989986,43.79615020751953,0.22368420660495758,115.1370849609375,0.3457932770252228,12.577634811401367,0.28813256715473373
denovo_pdb/8j1w_A,denovo_pdb,175,decoy,0,False,7.0,1.44,126.0,0.0,14239.0,122.21038827658607,2.1529006958007812,0.0,5.732635021209717,0.02305137738585472,14.439961433410645,0.01708651345873636
denovo_pdb/4pjr_A,denovo_pdb,175,gt,0,False,7.0,1.44,126.0,0.0,14239.0,122.21038827658607,5.043326377868652,0.01587301678955555,16.20588493347168,0.06123574450612068,14.49002742767334,0.04002639982435438
denovo_pdb/4pjr_A,denovo_pdb,175,random_0,0,False,6.0,1.44,126.0,0.0,14239.0,106.97559126448252,10.07023811340332,0.0396825410425663,26.967248916625977,0.10531392693519592,14.054878234863281,0.07992252470955016
denovo_pdb/4pjr_A,denovo_pdb,175,random_1,0,False,6.0,1.44,126.0,0.0,14239.0,95.54949350540481,18.236652374267578,0.0873015895485878,53.63628387451172,0.18572352826595306,14.604508399963379,0.14473533630371094
denovo_pdb/4pjr_A,denovo_pdb,175,random_2,0,False,6.0,1.44,126.0,0.0,14239.0,104.75677414861846,9.587060928344727,0.0476190485060215,24.82530975341797,0.08500944077968597,14.600835800170898,0.07608778514559307
denovo_pdb/4pjr_A,denovo_pdb,175,decoy,0,False,6.0,1.2228571428571429,107.0,0.0,14258.0,118.40168902356017,5.482884407043457,0.0,14.925387382507324,0.0795290544629097,14.380105018615723,0.051241910346200535
denovo_pdb/4pjs_A,denovo_pdb,175,gt,0,False,6.0,1.2228571428571429,107.0,0.0,14258.0,118.40168902356017,0.2125244140625,0.0,0.5716977119445801,0.0029712216928601265,15.379615783691406,0.0019862094772196263
denovo_pdb/4pjs_A,denovo_pdb,175,random_0,0,False,5.0,1.2228571428571429,107.0,0.0,14258.0,100.94807489559257,8.182229995727539,0.028037382289767265,20.11319351196289,0.07187668234109879,13.476255416870117,0.07646943921240691
denovo_pdb/4pjs_A,denovo_pdb,175,random_1,0,False,6.0,1.2228571428571429,107.0,0.0,14258.0,110.78429051750841,9.514859199523926,0.037383176386356354,27.744966506958008,0.09502013027667999,14.052943229675293,0.08892391775256005
denovo_pdb/4pjs_A,denovo_pdb,175,random_2,0,False,4.0,1.2228571428571429,107.0,0.0,14258.0,108.56547340164435,18.197690963745117,0.1214953288435936,57.767696380615234,0.246651753783226,13.628342628479004,0.1700718781658422
denovo_pdb/4pjs_A,denovo_pdb,175,decoy,0,False,8.0,1.2228571428571429,107.0,0.0,14258.0,129.82778678263787,0.5444555282592773,0.0,2.146061420440674,0.012234597466886044,14.96469497680664,0.0050883694229839
cameo_hard/9eum_A,cameo_hard,176,gt,0,False,9.0,1.5681818181818181,138.0,0.0,14397.0,129.82778678263787,14.768399238586426,0.07246376574039459,44.72948455810547,0.1899057924747467,14.200674057006836,0.10701738578685815
cameo_hard/9eum_A,cameo_hard,176,random_0,0,False,6.0,1.5681818181818181,138.0,0.0,14397.0,60.31025306971211,53.996036529541016,0.2971014380455017,160.84535217285156,0.4195172190666199,12.404983520507812,0.39127562702565954
cameo_hard/9eum_A,cameo_hard,176,random_1,0,False,5.0,1.5681818181818181,138.0,0.0,14397.0,56.50155381668622,50.2374267578125,0.3188405930995941,139.19992065429688,0.4189746081829071,12.089640617370605,0.3640393243319746
cameo_hard/9eum_A,cameo_hard,176,random_2,0,False,8.0,1.5681818181818181,138.0,0.0,14397.0,61.90013520687396,44.533451080322266,0.23188406229019165,127.46986389160156,0.35933375358581543,12.45337963104248,0.3227061672487121
cameo_hard/9eum_A,cameo_hard,176,decoy,0,False,8.0,1.3068181818181819,115.0,0.0,14420.0,211.4003532333437,3.436089515686035,0.0,15.436393737792969,0.08612092584371567,14.605030059814453,0.02987903926683509
foldbench100/8bsb_A,foldbench100,177,gt,0,False,8.0,1.2994350282485876,115.0,0.0,14591.0,215.20905248636961,2.1298036575317383,0.0,6.837795734405518,0.03431088849902153,15.467617988586426,0.01852003180462381
foldbench100/8bsb_A,foldbench100,177,random_0,0,False,5.0,1.2994350282485876,115.0,0.0,14591.0,61.90013520687396,45.47686004638672,0.321739137172699,133.9248809814453,0.3694556653499603,12.781968116760254,0.3954509569251019
foldbench100/8bsb_A,foldbench100,177,random_1,0,False,6.0,1.2994350282485876,115.0,0.0,14591.0,58.09143595384807,51.07573699951172,0.3391304314136505,149.828857421875,0.3874934911727905,12.392715454101562,0.44413684347401494
foldbench100/8bsb_A,foldbench100,177,random_2,0,False,6.0,1.2994350282485876,115.0,0.0,14591.0,61.90013520687396,53.72528839111328,0.4000000059604645,160.78639221191406,0.4143339693546295,12.534034729003906,0.4671764207922894
foldbench100/8bsb_A,foldbench100,177,decoy,0,False,7.0,1.2994350282485876,115.0,0.0,14591.0,84.75233072502932,9.749343872070312,0.043478261679410934,31.61627769470215,0.12351977080106735,13.851203918457031,0.08477690323539402
denovo_pdb/9r2k_A,denovo_pdb,177,gt,0,False,12.0,2.5084745762711864,222.0,0.0,14484.0,80.94363147200343,19.077991485595703,0.05855855718255043,51.92790603637695,0.16879808902740479,13.760586738586426,0.08593689858376442
denovo_pdb/9r2k_A,denovo_pdb,177,random_0,0,False,6.0,2.5084745762711864,222.0,0.0,14484.0,54.28273670082218,84.3825912475586,0.30180180072784424,233.2603759765625,0.5794196128845215,11.953096389770508,0.38010176237639004
denovo_pdb/9r2k_A,denovo_pdb,177,random_1,0,False,8.0,2.5084745762711864,222.0,0.0,14484.0,54.28273670082218,68.34635925292969,0.2612612545490265,171.64804077148438,0.48496851325035095,11.593252182006836,0.3078664831213049
denovo_pdb/9r2k_A,denovo_pdb,177,random_2,0,False,8.0,2.5084745762711864,222.0,0.0,14484.0,50.474037447796285,86.03910827636719,0.29729729890823364,243.79237365722656,0.5594903230667114,11.755681991577148,0.38756355079444677
denovo_pdb/9r2k_A,denovo_pdb,177,decoy,0,False,8.0,1.6723163841807909,148.0,0.0,14558.0,99.9871277371329,11.104192733764648,0.03378378227353096,49.04515838623047,0.22019007802009583,14.181169509887695,0.07502832928219356
