stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-22b9149e3cefd2009a1f,287,1.x.x.x,False,True,False,,False
proteina-1fd26cd413f3c20595f2,287,2.x.x.x,False,False,False,,False
proteina-bf3423e7577221d9da6a,287,2.x.x.x,True,False,False,proteina-155c990465283446e982,True
proteina-dafac5ba76ad980e24e6,287,2.x.x.x,True,True,True,,False
proteina-b7808f8be4160471b421,287,2.x.x.x,True,True,False,,False
proteina-d8236e7ecaf5b5357b47,287,2.x.x.x,False,False,False,,False
proteina-e87051ba80f4e9b22eed,287,2.x.x.x,True,True,True,,False
proteina-372cb04cf94d5929cfa2,287,2.x.x.x,False,False,False,,False
proteina-69ff0a11ed897efb0543,287,2.x.x.x,True,True,False,,False
proteina-d1fa0b864c14a84a1d7a,287,3.x.x.x,False,True,False,,False
proteina-b87243bdbc630d2d4b54,287,3.x.x.x,False,True,False,,False
proteina-e8d87bf8fee8da0b5f78,287,3.x.x.x,True,False,False,proteina-e8d87bf8fee8da0b5f78,True
proteina-1b957ad71cddc819c216,287,3.x.x.x,True,True,False,,False
proteina-15e21cf92424b15129e1,287,3.x.x.x,True,True,False,,False
proteina-f891cddf9fee47c8192d,287,3.x.x.x,False,False,False,,False
proteina-8c268925b1e469327120,287,3.x.x.x,False,True,False,,False
proteina-bb6af083af8210394066,289,1.x.x.x,True,True,False,,False
proteina-76ff6e46117b89acec7f,289,1.x.x.x,True,False,False,proteina-76ff6e46117b89acec7f,True
proteina-264f889f0908f1f7dde7,289,1.x.x.x,True,True,False,,False
proteina-92f16b8c8871e8eb9bed,289,1.x.x.x,True,False,False,proteina-92f16b8c8871e8eb9bed,True
proteina-ede4ccf41862889b1a01,289,1.x.x.x,False,False,False,,False
proteina-0d5ac86ed5593b78840a,289,1.x.x.x,True,True,False,,False
proteina-240d75d7022f43fc3a86,289,1.x.x.x,False,False,False,,False
proteina-05f79832464e7f29c032,289,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,True
proteina-14b0d0a1fdecce4d4e13,289,2.x.x.x,True,True,False,,False
proteina-41b06af526885f90d750,289,3.x.x.x,False,False,False,,False
proteina-e6dc79d59f289dc49884,289,3.x.x.x,False,False,False,,False
proteina-8ff4720cc414dea635d4,292,unconditional,False,True,False,,False
proteina-5ca5218b3acf758f6a40,292,unconditional,True,False,False,proteina-5ca5218b3acf758f6a40,True
proteina-315b3c11052211807c51,292,unconditional,True,True,False,,False
proteina-97381f8ad937721f676b,292,unconditional,True,True,False,,False
proteina-214a23114a439cdab1cc,292,unconditional,True,False,False,proteina-214a23114a439cdab1cc,True
proteina-a3b4567bcfb18a54acab,292,unconditional,False,False,False,,False
proteina-91a765973a04f0a43526,292,1.x.x.x,True,True,False,,False
proteina-2e841d3077ffc5a718e7,292,1.x.x.x,True,True,False,,False
proteina-0c84a73a4e020846b973,292,1.x.x.x,True,False,False,proteina-0c84a73a4e020846b973,True
proteina-628d8f72f416dd9e0fad,292,2.x.x.x,True,True,False,,False
proteina-726900049337f43940d9,292,2.x.x.x,False,False,False,,False
proteina-8803948176ca13090eb3,292,2.x.x.x,False,True,True,,False
proteina-279ab8aa8d44c577d4e5,292,2.x.x.x,False,False,False,,False
proteina-f688cab0fa1bb0486b71,292,2.x.x.x,False,True,False,,False
proteina-e68106d772eb2c40f819,293,unconditional,True,True,False,,False
proteina-e7e70cf1525d5a48ab28,293,unconditional,True,True,False,,False
proteina-48d5b6279fad1d894d23,293,unconditional,True,False,False,proteina-48d5b6279fad1d894d23,True
proteina-a630890ba651be5d2643,293,unconditional,False,False,False,,False
proteina-dd18a5d243daa6cde904,293,unconditional,True,True,False,,False
proteina-d2907587d99e48cbc5f6,293,unconditional,True,True,False,,False
proteina-40f469a3b9bf6d262c08,293,unconditional,True,True,False,,False
proteina-18764742ae8b7b76fbf2,293,unconditional,False,True,False,,False
proteina-7bc7cdebf0213bb6db17,293,unconditional,True,True,False,,False
proteina-89041238e169376d42ae,293,1.x.x.x,True,True,False,,False
proteina-936fa4bc4f6abc030c6f,293,1.x.x.x,True,True,False,,False
proteina-4f7fbde5ac110d13b3c1,293,1.x.x.x,True,True,True,,False
proteina-5d7548765a7e1591127c,293,1.x.x.x,True,False,False,proteina-5d7548765a7e1591127c,True
proteina-c797ab2ab2272ea39fde,294,3.x.x.x,False,True,False,,False
proteina-1e3f29045ea65fc7ee46,294,3.x.x.x,True,False,False,proteina-1e3f29045ea65fc7ee46,True
proteina-d9d5d28dbd1a39ef0144,296,unconditional,False,True,False,,False
proteina-37092c76b1a83ff860e8,296,unconditional,True,False,False,proteina-37092c76b1a83ff860e8,True
proteina-1c8e7919c5cf45727976,296,unconditional,True,False,False,proteina-1c8e7919c5cf45727976,True
proteina-3e6e8079c950427a1a42,297,1.x.x.x,True,True,False,,False
proteina-f9f0a519d5c6d4a1c1d8,297,1.x.x.x,True,True,False,,False
proteina-526860d3f740e448ab93,297,1.x.x.x,True,True,False,,False
proteina-521ac569795524b7689a,297,1.x.x.x,True,True,False,,False
proteina-7a22cfdac5e5807b5f31,297,1.x.x.x,True,False,False,proteina-7a22cfdac5e5807b5f31,True
proteina-6a7af5a1ec1cef72882a,298,1.x.x.x,True,True,False,,False
proteina-4538d9645b88908bb40f,298,1.x.x.x,True,True,False,,False
proteina-c97db068ffe8e432854e,298,1.x.x.x,True,True,False,,False
proteina-ff9267af2e548be32d71,298,1.x.x.x,False,False,False,,False
proteina-c585ac90419f5b7ddac1,298,1.x.x.x,True,False,False,proteina-c585ac90419f5b7ddac1,True
proteina-3c4ae8102f4384bf1679,299,1.x.x.x,True,False,False,proteina-3c4ae8102f4384bf1679,True
proteina-91343a7bce1781927b26,299,1.x.x.x,True,True,False,,False
proteina-ef48ec2111d3f27c471a,299,1.x.x.x,False,True,False,,False
proteina-e7856b0b565fe7b680ee,299,1.x.x.x,True,True,False,,False
proteina-e35ccea79d1e8fb0125b,299,3.x.x.x,True,False,False,proteina-e35ccea79d1e8fb0125b,True
proteina-1a451d21ec744ebc7db6,299,3.x.x.x,False,False,False,,False
proteina-9aa412aa6212677ef650,300,unconditional,True,False,False,proteina-9aa412aa6212677ef650,True
proteina-19d2038075c0d40d8547,300,unconditional,True,True,False,,False
proteina-758234ee47978508f129,300,unconditional,False,False,False,,False
proteina-5213f08754679c454448,300,unconditional,True,True,False,,False
proteina-4ce42eb8cc0acd5f5425,300,unconditional,False,False,False,,False
proteina-5d7f96adb7b33da538b5,300,unconditional,False,True,False,,False
proteina-d36b62372b48cca5d21c,300,2.x.x.x,False,False,False,,False
proteina-a5b08034dacb7c67b12b,300,2.x.x.x,True,True,True,,False
proteina-8834167288fee840e3b5,300,2.x.x.x,True,True,True,,False
proteina-4ad6c131db4c341ec411,300,2.x.x.x,True,False,False,proteina-4ad6c131db4c341ec411,True
proteina-c92ec7956a763cd5350f,300,2.x.x.x,False,False,False,,False
proteina-e59c86626d0c71507613,300,2.x.x.x,False,True,False,,False
proteina-6c0c1a46f0d328c2e396,300,2.x.x.x,True,True,True,,False
proteina-a50db0c279d08a9f9aa0,302,3.x.x.x,True,False,False,proteina-a50db0c279d08a9f9aa0,True
proteina-4078db2693a8b4816ca8,302,3.x.x.x,True,False,False,proteina-4078db2693a8b4816ca8,True
proteina-afc77d2a62f5d95efaf3,302,3.x.x.x,True,False,False,proteina-afc77d2a62f5d95efaf3,True
proteina-36c3cd61383a3b643758,302,3.x.x.x,True,True,False,,False
proteina-1c12f88d3f9b7244ca0c,302,3.x.x.x,False,False,False,,False
proteina-cfcfaf4ca3303e5bdd5c,303,unconditional,True,False,False,proteina-cfcfaf4ca3303e5bdd5c,True
proteina-b14bf30ca1224c39b325,303,2.x.x.x,True,True,False,,False
proteina-3b420df2dfe8b928e92b,303,2.x.x.x,True,True,True,,False
proteina-a945573411c240490583,304,3.x.x.x,True,False,False,proteina-a945573411c240490583,True
proteina-71dc09919af61920d714,306,unconditional,True,False,False,proteina-71dc09919af61920d714,True
proteina-7b449ed8ff6afc1558b7,306,unconditional,True,True,False,,False
proteina-a32d2195f41d40c54c04,306,unconditional,True,False,False,proteina-a32d2195f41d40c54c04,True
proteina-a487d25a7068a28029c1,306,1.x.x.x,True,False,False,proteina-a487d25a7068a28029c1,True
proteina-a7e08915b8482f1e3097,306,1.x.x.x,True,False,False,proteina-a7e08915b8482f1e3097,True
proteina-2dcb0cb694f9d35fddd4,306,1.x.x.x,True,True,False,,False
proteina-b01b4e61627471993113,306,1.x.x.x,True,True,False,,False
proteina-62373a7a88a006a90e01,306,1.x.x.x,True,False,False,proteina-62373a7a88a006a90e01,True
proteina-523871502431fb203def,306,1.x.x.x,True,True,False,,False
proteina-96be8ae6aeb6ba04924d,306,1.x.x.x,False,False,False,,False
proteina-d6a3b7af21ae50a84d03,306,1.x.x.x,True,False,False,proteina-4175ec45528e2d9abd99,True
proteina-e02d1959813251e3dab4,306,2.x.x.x,True,False,False,proteina-155c990465283446e982,True
proteina-3583ead6f1520c7fd22e,306,2.x.x.x,False,True,True,,False
proteina-b508eef74009d6ef9fb8,306,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,True
proteina-8199a74be41c989929cd,306,2.x.x.x,False,True,False,,False
proteina-28f6c20ff922971b96f4,306,2.x.x.x,True,True,False,,False
proteina-a2af2fccb27003533b39,306,2.x.x.x,True,True,False,,False
proteina-505dc855f0ec4a157da3,306,2.x.x.x,False,True,False,,False
proteina-0d72674455dbe268aa03,306,2.x.x.x,True,True,False,,False
proteina-f50c536bece5969e49c9,307,1.x.x.x,False,True,False,,False
proteina-43126d3891700e18243f,307,1.x.x.x,True,True,False,,False
proteina-703a00154fb5bdbc1fba,307,1.x.x.x,True,True,False,,False
proteina-f4852029c7f87ea33664,307,1.x.x.x,True,True,False,,False
proteina-b5586cdb1e765f51184d,307,1.x.x.x,True,False,False,proteina-b5586cdb1e765f51184d,True
proteina-c1cba4e37baecc0fd3c8,308,1.x.x.x,True,True,False,,False
proteina-03d69e956def70ade31e,308,1.x.x.x,True,False,False,proteina-03d69e956def70ade31e,True
proteina-5dddffe3061f2c6c34e5,308,1.x.x.x,False,True,False,,False
proteina-8a51d389aa2a65aa2bae,309,unconditional,True,False,False,proteina-8a51d389aa2a65aa2bae,True
proteina-8a2ca6c6989d77ab058a,309,unconditional,True,False,False,proteina-8a2ca6c6989d77ab058a,True
proteina-536552b1bd78c2bc2ee8,309,unconditional,True,False,False,proteina-536552b1bd78c2bc2ee8,True
proteina-7515831908f414a82a85,310,1.x.x.x,True,True,False,,False
proteina-f0a4bf91434bb43c48f5,310,1.x.x.x,True,False,False,proteina-f0a4bf91434bb43c48f5,True
proteina-f35e80455c6501ca0778,310,1.x.x.x,False,False,False,,False
proteina-e62dcc65cce8995bdd4a,310,1.x.x.x,True,True,False,,False
proteina-30b9ee5a1b3a143b713d,310,1.x.x.x,True,False,False,proteina-30b9ee5a1b3a143b713d,True
proteina-bd109db704b04aca07b5,310,3.x.x.x,True,False,False,proteina-155c990465283446e982,False
proteina-cf46a90cf37bf6819674,310,3.x.x.x,True,False,False,proteina-cf46a90cf37bf6819674,True
proteina-dd52df6c775cd3f98f4b,310,3.x.x.x,False,True,False,,False
proteina-a20d75675157857052af,311,unconditional,True,True,False,,False
proteina-6e150fe7de510e7f7176,311,unconditional,True,True,False,,False
proteina-f675457ec1170bf0aa8e,311,unconditional,True,False,False,proteina-f675457ec1170bf0aa8e,True
proteina-873c5fbedd578a8f6ef6,312,3.x.x.x,False,False,False,,False
proteina-f7a999dd9d8ad52ba43d,312,3.x.x.x,False,False,False,,False
proteina-00192e01a4b04af21037,312,3.x.x.x,True,True,False,,False
proteina-ada20a1d00748a4fd6f5,312,3.x.x.x,False,True,False,,False
proteina-ea75d72dd793b3df1944,312,3.x.x.x,False,True,False,,False
proteina-39dfd207871aac88eb24,312,3.x.x.x,True,True,False,,False
proteina-990defeddbea15e0ff56,312,3.x.x.x,False,True,False,,False
proteina-2dfa0cebcf40a9cc45c3,313,1.x.x.x,False,True,False,,False
proteina-894e45f7db52b539d8d8,313,1.x.x.x,False,True,False,,False
proteina-85017ee274162312cba4,313,1.x.x.x,False,False,False,,False
proteina-f7874212cb5bd292222a,313,1.x.x.x,True,True,False,,False
proteina-96c89e233d823447ed26,313,1.x.x.x,True,True,False,,False
proteina-b2a06b89553858fa59c9,314,unconditional,True,True,False,,False
proteina-b15282d8d29886a41509,314,unconditional,False,True,False,,False
proteina-1b8f367d9530f274581a,314,unconditional,True,False,False,proteina-1b8f367d9530f274581a,True
proteina-38987576ff6b82d7c0e7,314,unconditional,False,True,False,,False
proteina-02422418f1ceb827f55d,314,unconditional,True,False,False,proteina-02422418f1ceb827f55d,True
proteina-c27dd7c46e99c067866a,314,unconditional,True,True,False,,False
proteina-6d94e99a02c0e1797757,314,unconditional,False,False,False,,False
proteina-c30d002180d1cd7be436,314,unconditional,False,True,False,,False
proteina-98e202238a9345bcf77c,314,unconditional,True,True,False,,False
proteina-c17f4d6bba82c101616a,314,unconditional,True,False,False,proteina-c17f4d6bba82c101616a,True
proteina-b97a4a2247d47a9b344a,314,unconditional,True,True,False,,False
proteina-7c2c401088bb5044eeea,314,unconditional,False,True,False,,False
proteina-360898e2d067c0ed1344,315,1.x.x.x,True,False,False,proteina-360898e2d067c0ed1344,True
proteina-872f09fc514b33a46dd2,315,1.x.x.x,True,True,False,,False
proteina-d2bff5d4f0b0605f894b,315,1.x.x.x,True,True,False,,False
proteina-996d58097b99e0082325,315,1.x.x.x,True,True,False,,False
proteina-95f30ddd02124dfed1af,316,unconditional,True,True,False,,False
proteina-7251d8ca2fcf57d06024,316,unconditional,True,False,False,proteina-7251d8ca2fcf57d06024,True
proteina-7a58d2aff44d47046679,316,unconditional,False,True,False,,False
proteina-2048d86e5edb849e0f94,317,2.x.x.x,True,False,False,proteina-2048d86e5edb849e0f94,True
proteina-7db8f5a71cd458fed0a7,317,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-65d176ebb3402640fd80,319,unconditional,True,True,False,,False
proteina-463a9713fd469e199e9d,319,unconditional,False,False,False,,False
proteina-456908d8015b668035f0,319,unconditional,True,False,False,proteina-456908d8015b668035f0,True
proteina-5b1ce92ae7f1bcd979f2,319,unconditional,True,True,False,,False
proteina-ba436f78bda470377d53,319,unconditional,True,True,False,,False
proteina-1d2b2376056bf149e704,319,unconditional,True,True,False,,False
proteina-b3bc5a292ec6b5bb3cdd,319,1.x.x.x,True,True,False,,False
proteina-09b8711dbddfc5d8780f,319,1.x.x.x,True,True,False,,False
proteina-992124ea6881951ec17f,320,unconditional,True,True,False,,False
proteina-e11355cc4016e72007f0,321,1.x.x.x,True,True,False,,False
proteina-b3e30cce32346422c4c3,321,1.x.x.x,True,True,False,,False
proteina-e65ff983973db82adb7c,321,1.x.x.x,True,True,False,,False
proteina-81263de599663d3b8aba,321,1.x.x.x,True,True,False,,False
proteina-1745b6f4dd9a726450b4,322,unconditional,True,True,False,,False
proteina-7499848e34e8599d996d,322,unconditional,True,True,False,,False
proteina-14c57390e478c20d02f7,323,1.x.x.x,True,True,False,,False
proteina-52e6f779345b87fdd849,323,1.x.x.x,False,False,False,,False
proteina-44d35a926fc4f8981974,323,1.x.x.x,True,False,False,proteina-44d35a926fc4f8981974,True
proteina-e053fc1b59727b190c43,323,1.x.x.x,True,True,False,,False
proteina-8e560c31dad26c2ebe9f,323,3.x.x.x,True,True,False,,False
proteina-0f76e5d201f0a9745718,323,3.x.x.x,False,True,False,,False
proteina-aa1718ca64d07abb9726,323,3.x.x.x,False,True,False,,False
proteina-a7ea0db69587d9cd7364,323,3.x.x.x,True,False,False,proteina-a7ea0db69587d9cd7364,True
proteina-95f8d6d7dc16f9278433,323,3.x.x.x,True,True,False,,False
proteina-2486cb49f0793f9f229f,323,3.x.x.x,False,False,False,,False
proteina-d4e668b5f11340c07ac7,323,3.x.x.x,True,True,False,,False
proteina-aeea3d91e1254d5c3684,324,unconditional,True,False,False,proteina-aeea3d91e1254d5c3684,True
proteina-aad8d1dccdddf93c4384,324,2.x.x.x,False,True,False,,False
proteina-2179405b1ca279e05c09,324,2.x.x.x,True,False,False,proteina-2179405b1ca279e05c09,True
proteina-868abccee40960bb4d7e,324,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-61f4bdb4f695bd7e72bf,324,2.x.x.x,True,False,False,proteina-61f4bdb4f695bd7e72bf,True
proteina-59e096520e0cdfa39f4f,324,2.x.x.x,True,False,False,proteina-59e096520e0cdfa39f4f,True
proteina-a9660b2fabcd0e0ae16f,324,2.x.x.x,True,True,False,,False
proteina-4167b26f790e0d009793,324,2.x.x.x,False,True,True,,False
proteina-019ff44b11deed8bb305,324,2.x.x.x,True,True,False,,False
proteina-cfcf140dd789c3daf88e,324,3.x.x.x,False,False,False,,False
proteina-4bee4fdb510089010c2a,324,3.x.x.x,False,True,False,,False
proteina-89584169de8760c8fa5d,324,3.x.x.x,True,True,False,,False
proteina-f3141b298c28dbfbb4c2,324,3.x.x.x,False,True,False,,False
proteina-e32d37162f35947f1b8c,324,3.x.x.x,True,True,False,,False
proteina-93ad73c36fd946f95877,325,2.x.x.x,False,False,False,,False
proteina-d051fa9eb0cd76f5f7bf,325,2.x.x.x,False,False,False,,False
proteina-9aee41390c7923e1870b,325,3.x.x.x,True,True,False,,False
proteina-55418d9c35958816a80b,325,3.x.x.x,False,False,False,,False
proteina-687aa2770f3fc801a201,325,3.x.x.x,True,True,False,,False
proteina-06e7855fa6680de9a5ef,326,unconditional,False,False,False,,False
proteina-014488bcc28fdc52d853,326,unconditional,False,False,False,,False
proteina-87a97336dbfe0d6c9a7f,326,unconditional,False,True,False,,False
proteina-c2bc7cd3bf0add5a7563,326,1.x.x.x,True,True,False,,False
proteina-9a88f6be30c2887097fb,326,1.x.x.x,True,True,False,,False
proteina-7246618b17430c60ae31,326,2.x.x.x,True,False,False,proteina-7246618b17430c60ae31,True
proteina-5d8a0c437c10d68f067a,326,2.x.x.x,False,False,False,,False
proteina-32bb0f04eedcd3ea711a,326,2.x.x.x,True,True,False,,False
proteina-5845eeda95fc612f4c6c,326,2.x.x.x,True,True,False,,False
proteina-73d941afa83b4c478feb,326,2.x.x.x,True,False,False,proteina-73d941afa83b4c478feb,True
proteina-f8c8a3779b63f5696f65,326,3.x.x.x,True,True,False,,False
proteina-d39fed4306c3c5290792,326,3.x.x.x,False,False,False,,False
proteina-a2b90a5deac2c5c4e55d,326,3.x.x.x,True,True,False,,False
proteina-bf34ba39e74464c18c50,326,3.x.x.x,True,False,False,proteina-bf34ba39e74464c18c50,True
proteina-cd151fb4d34167226053,326,3.x.x.x,False,True,False,,False
proteina-fad885d76a75bebdb0fa,326,3.x.x.x,False,True,False,,False
proteina-9a9ebb363fbe566eec7f,327,unconditional,True,True,False,,False
proteina-cd3234dbba2510eec1f1,327,unconditional,False,True,False,,False
proteina-d4efc3000f6e46f84d93,328,unconditional,True,True,False,,False
proteina-1af3defd6f9b1fb492b7,328,unconditional,True,True,False,,False
proteina-779e95733c987f580472,328,unconditional,False,True,False,,False
proteina-a2cd6718d7252b55d008,328,unconditional,True,False,False,proteina-a2cd6718d7252b55d008,True
proteina-b38d44431b7df1d7ce74,328,1.x.x.x,True,True,False,,False
proteina-8a2919a945bfe723071c,328,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,True
proteina-4bdec98c5d8b9e1b3e5b,328,2.x.x.x,True,False,False,proteina-4bdec98c5d8b9e1b3e5b,True
proteina-7863826f1f4da65bfa1a,328,2.x.x.x,True,True,False,,False
proteina-1637b67794dc7570bce1,328,2.x.x.x,True,False,False,proteina-1637b67794dc7570bce1,True
proteina-dd754dffd6ba11a890b7,328,2.x.x.x,True,False,False,proteina-dd754dffd6ba11a890b7,True
proteina-7e0b1cbcbbf4289d4142,328,2.x.x.x,True,True,False,,False
proteina-f15dc63f28aaf2d78205,328,2.x.x.x,True,False,False,proteina-f15dc63f28aaf2d78205,True
proteina-4a6510e8f6eabf48c229,328,2.x.x.x,False,False,False,,False
proteina-b921abd36cd319f41b7d,328,2.x.x.x,True,True,False,,False
proteina-dc9f5525b0193f42aea7,329,unconditional,False,True,False,,False
proteina-01e763e4c3b38b5df525,329,unconditional,True,True,False,,False
proteina-ea543c8c2c47cbdb0928,329,unconditional,True,True,False,,False
proteina-55f0c677c087ea754130,329,unconditional,True,False,False,proteina-55f0c677c087ea754130,True
proteina-b9946e15a767bc6218a2,329,1.x.x.x,True,False,False,proteina-b9946e15a767bc6218a2,True
proteina-183db16e996866a6e5f9,329,1.x.x.x,True,True,False,,False
proteina-2822f63135cdf5aadce7,329,1.x.x.x,False,True,False,,False
proteina-b4de97caf2fe30fe3854,329,1.x.x.x,True,True,False,,False
proteina-3df1d14872defbde3349,330,unconditional,True,True,False,,False
proteina-2889c891ab15d5c26407,330,unconditional,True,False,False,proteina-2889c891ab15d5c26407,True
proteina-3767a477101070525aff,330,3.x.x.x,False,True,False,,False
proteina-c223d0fa5ae785bb1c49,330,3.x.x.x,False,True,False,,False
proteina-63b5ae47b85788ff0280,330,3.x.x.x,False,True,False,,False
proteina-f0065a0163c3831e2d1e,330,3.x.x.x,False,False,False,,False
proteina-c61f31f8439d712743d4,330,3.x.x.x,True,False,False,proteina-c61f31f8439d712743d4,True
proteina-ef50f552fee90fd3c1fd,331,3.x.x.x,True,False,False,proteina-ef50f552fee90fd3c1fd,True
proteina-dd6f3e151e9c4403088e,331,3.x.x.x,False,False,False,,False
proteina-e97f8bb202f189b3468c,331,3.x.x.x,False,True,False,,False
proteina-8c2f4ca40e2547f19421,331,3.x.x.x,True,True,False,,False
proteina-fa5b7f4bf110a18171c9,332,1.x.x.x,False,True,False,,False
proteina-cb837463cbd18e19de60,332,1.x.x.x,True,True,False,,False
proteina-6b0021c3cbe52c3b5e26,332,1.x.x.x,True,True,False,,False
proteina-ce0024ee7f74e2857aae,332,1.x.x.x,True,False,False,proteina-ce0024ee7f74e2857aae,True
proteina-f5b1b8da79cdc40b4878,332,1.x.x.x,True,True,False,,False
proteina-15cb7117e3d50d279281,332,1.x.x.x,True,True,False,,False
proteina-b661dc0299a3b50b5a76,332,2.x.x.x,False,False,False,,False
proteina-ed292d8fea516e0e7aa1,332,2.x.x.x,False,True,False,,False
proteina-cf6e22fa68a47b9afa73,332,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-2161e705740a4b245234,332,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-b7288c6505349478bad6,332,2.x.x.x,True,False,False,proteina-b7288c6505349478bad6,True
proteina-2d81f6f48ed2d4eacdcf,332,2.x.x.x,True,True,False,,False
proteina-5a8a992eae78613d2eb5,332,2.x.x.x,True,True,False,,False
proteina-f6c7b749eba5400739a1,332,2.x.x.x,False,True,False,,False
proteina-ccfb233607a2f8641303,332,3.x.x.x,False,False,False,,False
proteina-e09fa768ac3141b2c884,333,unconditional,True,True,False,,False
proteina-e56a12fc161d6ec98b9f,333,unconditional,False,False,False,,False
proteina-f3ccdabeeb2c33b7edfb,333,unconditional,True,False,False,proteina-f3ccdabeeb2c33b7edfb,True
proteina-db1901750a5894193d01,333,3.x.x.x,True,False,False,proteina-db1901750a5894193d01,True
proteina-b9d26907b88fcca494c4,334,3.x.x.x,False,False,False,,False
proteina-269bc408960fe78ba05a,334,3.x.x.x,False,True,False,,False
proteina-ff2109c91c48d37a4478,334,3.x.x.x,True,False,False,proteina-ff2109c91c48d37a4478,True
proteina-859798dd85fb10796dde,334,3.x.x.x,True,False,False,proteina-859798dd85fb10796dde,True
proteina-5d43bdf55ee2637438b8,335,1.x.x.x,True,True,False,,False
proteina-304e6b13d41a061c6323,336,1.x.x.x,False,True,False,,False
proteina-a7bc378570757d780abb,336,2.x.x.x,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-4d9f29e502393cea0261,336,2.x.x.x,True,True,False,,False
proteina-4e11403e8a0c1c3474e0,336,2.x.x.x,False,True,False,,False
proteina-9f3790fc8d1927a3c73b,336,3.x.x.x,False,True,False,,False
proteina-3072f332c936201c1995,336,3.x.x.x,True,False,False,proteina-3072f332c936201c1995,True
proteina-433aeca36eb43b782032,336,3.x.x.x,True,False,False,proteina-433aeca36eb43b782032,True
proteina-148a0967a0e1a44d28eb,336,3.x.x.x,False,False,False,,False
proteina-b268457d03d3c1bcd21d,336,3.x.x.x,True,False,False,proteina-b268457d03d3c1bcd21d,True
proteina-0b57c786bac9cd0fda66,336,3.x.x.x,True,False,False,proteina-0b57c786bac9cd0fda66,True
proteina-46b9400b562b802df665,336,3.x.x.x,True,False,False,proteina-46b9400b562b802df665,True
proteina-60a396151863cb1813e6,336,3.x.x.x,False,False,False,,False
proteina-e5cd28afc27906ed84d7,336,3.x.x.x,False,False,False,,False
proteina-9fda6f3843f81a1a2c38,337,3.x.x.x,False,True,False,,False
proteina-377a25ca09ef54131fd2,338,1.x.x.x,True,True,False,,False
proteina-61a20bd72d70252a198a,338,1.x.x.x,True,True,False,,False
proteina-106a6d3ab7853ef3ed86,338,1.x.x.x,True,True,False,,False
proteina-aad5f40dca5dc6622378,339,unconditional,True,False,False,proteina-01443d53e2cc15e87843,False
proteina-0ec99dfccce07ae10934,339,unconditional,True,True,True,,False
proteina-0b9cefe701f85f8cdd9e,339,unconditional,True,False,False,proteina-0b9cefe701f85f8cdd9e,True
proteina-0170f21c7848d23ae1e1,339,unconditional,True,False,False,proteina-0170f21c7848d23ae1e1,True
proteina-95b29c48b098c5328f95,339,unconditional,True,True,False,,False
proteina-89881f7a4a8d87324ef1,339,1.x.x.x,True,True,False,,False
proteina-35a847ab019800bb9f40,339,1.x.x.x,True,False,False,proteina-35a847ab019800bb9f40,True
proteina-bb65fea8634d54f5fa35,339,1.x.x.x,True,True,False,,False
proteina-e185047c9484e224c897,339,1.x.x.x,True,False,False,proteina-e185047c9484e224c897,True
proteina-9674938ac56227e5b3f3,339,1.x.x.x,True,True,False,,False
proteina-120dddfa31e66d8ecab4,339,1.x.x.x,False,True,False,,False
proteina-155c990465283446e982,339,2.x.x.x,True,False,False,proteina-155c990465283446e982,False
proteina-c041338e0789245fc96d,339,2.x.x.x,False,False,False,,False
proteina-a40d72ca82013440ec9c,339,2.x.x.x,False,False,False,,False
proteina-2ddb55d7fac5b0e46c42,339,2.x.x.x,False,True,True,,False
proteina-d70409367726ff51668b,339,2.x.x.x,False,True,False,,False
proteina-e11730cb43e029f550c2,339,2.x.x.x,True,True,True,,False
proteina-ebcada2834e7ef4b4234,339,2.x.x.x,True,False,False,proteina-ebcada2834e7ef4b4234,True
proteina-edba08662675bd0c063b,339,2.x.x.x,False,False,False,,False
proteina-8cf02317b8280be79a74,339,2.x.x.x,True,True,False,,False
proteina-c19955f09f4a2156c26f,339,2.x.x.x,True,False,False,proteina-c19955f09f4a2156c26f,True
proteina-97aeba99854f6d89b923,339,3.x.x.x,True,True,False,,False
proteina-1a8bc37ee3056c04b1b1,339,3.x.x.x,True,False,False,proteina-1a8bc37ee3056c04b1b1,True
proteina-9852b1ff0dd3a5e0935d,340,unconditional,True,False,False,proteina-9852b1ff0dd3a5e0935d,True
proteina-8d167b272f041899fca4,340,unconditional,True,True,False,,False
proteina-e05e723a415cfe017835,340,unconditional,False,False,False,,False
proteina-91727539b78183eae3e3,340,1.x.x.x,True,True,False,,False
proteina-69f89755a06b6dd0b12a,340,1.x.x.x,True,False,False,proteina-69f89755a06b6dd0b12a,True
proteina-3ba09886876bbeadcbdc,340,1.x.x.x,True,True,False,,False
proteina-06c40ba5c497fa809b14,340,1.x.x.x,False,True,False,,False
proteina-8f08a80f740489d8f299,340,1.x.x.x,False,True,False,,False
