query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-b1f66561613ed5a4e2b7,A0A7W9SRR9,4.172E-01,4.068E-01,0.792,1.000,3.946E-01,proteina-b1f66561613ed5a4e2b7,0.4068,train
proteina-b5d8c63e178333dbe4f1,A0A1C5VC41,8.264E-01,8.173E-01,0.939,0.976,7.872E-01,proteina-b5d8c63e178333dbe4f1,0.8173,train
proteina-b921abd36cd319f41b7d,A0A812YR77,6.232E-01,6.232E-01,0.997,0.982,6.096E-01,proteina-b921abd36cd319f41b7d,0.6232,train
proteina-092d14751d501acdcd88,A0A5C8L319,7.545E-01,6.972E-01,1.000,0.820,7.136E-01,proteina-092d14751d501acdcd88,0.6972,train
proteina-10a52c8ce28a2aad5eeb,A0A0F9TPL3,7.091E-01,8.054E-01,0.972,0.976,7.461E-01,proteina-10a52c8ce28a2aad5eeb,0.7091,train
proteina-1654e21394dddd7b550b,A0A521IES7,6.551E-01,6.586E-01,0.922,0.929,6.193E-01,proteina-1654e21394dddd7b550b,0.6551,train
proteina-1a451d21ec744ebc7db6,A0A5S6PSZ8,5.748E-01,5.881E-01,1.000,0.863,5.538E-01,proteina-1a451d21ec744ebc7db6,0.5748,train
proteina-1d513ad64a1767bbc1c0,A0A2V8NNS7,7.207E-01,6.508E-01,0.957,0.870,6.728E-01,proteina-1d513ad64a1767bbc1c0,0.6508,train
proteina-24432b322891ba3bcc93,A0A7Z1TPE5,7.066E-01,6.954E-01,0.990,0.990,6.428E-01,proteina-24432b322891ba3bcc93,0.6954,train
proteina-264f889f0908f1f7dde7,A0A819G9V3,8.386E-01,8.496E-01,1.000,0.968,8.245E-01,proteina-264f889f0908f1f7dde7,0.8386,train
proteina-2ca162acc44a4cb92e96,A0A2A4U3P8,5.733E-01,6.629E-01,0.769,0.973,6.011E-01,proteina-2ca162acc44a4cb92e96,0.5733,train
proteina-36c3cd61383a3b643758,A0A2H5QZN0,7.140E-01,7.668E-01,0.983,0.925,7.168E-01,proteina-36c3cd61383a3b643758,0.714,train
proteina-3bab7636b59a94dcdeee,A0A821M1H3,6.206E-01,6.240E-01,0.958,0.903,6.080E-01,proteina-3bab7636b59a94dcdeee,0.6206,train
proteina-01cbc3242f462f3b1829,A0A7R9GVW7,7.737E-01,7.780E-01,1.000,0.931,7.453E-01,proteina-01cbc3242f462f3b1829,0.7737,train
proteina-05403c5275a29e32dcaf,A0A1H9HUV9,6.293E-01,6.863E-01,1.000,0.954,6.326E-01,proteina-05403c5275a29e32dcaf,0.6293,train
proteina-0e3b6138e6cca57d3bff,A0A2V6EH49,5.932E-01,6.532E-01,0.775,0.933,6.103E-01,proteina-0e3b6138e6cca57d3bff,0.5932,train
proteina-15e21cf92424b15129e1,A0A7G7L634,4.388E-01,4.909E-01,0.941,0.928,4.373E-01,proteina-15e21cf92424b15129e1,0.4388,train
proteina-193b4714148db53b7101,A0A1M3GXH0,6.579E-01,6.518E-01,0.788,0.764,6.437E-01,proteina-193b4714148db53b7101,0.6518,train
proteina-25a7600edb17b7662ad9,A0A0B1T630,7.793E-01,8.532E-01,1.000,0.977,7.924E-01,proteina-25a7600edb17b7662ad9,0.7793,train
proteina-298b1851cac7bd38ed33,A0A0G2Z6K0,5.733E-01,6.413E-01,0.952,0.896,5.737E-01,proteina-298b1851cac7bd38ed33,0.5733,train
proteina-2f46c1644eb7281111ae,A0A2E6AU83,5.494E-01,6.672E-01,0.744,1.000,5.640E-01,proteina-2f46c1644eb7281111ae,0.5494,train
proteina-3189fe83eefd01ed7324,A0A497PY66,6.726E-01,6.549E-01,1.000,0.833,6.218E-01,proteina-3189fe83eefd01ed7324,0.6549,train
proteina-3571a7e0ac5a7e4ef445,A0A1M6TT79,5.348E-01,5.578E-01,0.926,0.896,5.300E-01,proteina-3571a7e0ac5a7e4ef445,0.5348,train
proteina-77be0cebc25f7210def9,A0A7Y5SQD5,5.306E-01,5.913E-01,0.791,0.855,5.473E-01,proteina-77be0cebc25f7210def9,0.5306,train
proteina-81af04a0e050c0f5d385,A0A1Q9N3A6,5.354E-01,6.033E-01,0.856,0.787,5.542E-01,proteina-81af04a0e050c0f5d385,0.5354,train
proteina-894e45f7db52b539d8d8,A0A0J1I3Z9,3.647E-01,6.009E-01,0.623,0.971,4.588E-01,proteina-894e45f7db52b539d8d8,0.3647,train
proteina-8c2f4ca40e2547f19421,A0A1F2TLR8,7.076E-01,7.560E-01,0.903,0.977,7.135E-01,proteina-8c2f4ca40e2547f19421,0.7076,train
proteina-94c59c3fdd68a27f0f52,A0A081B022,4.026E-01,4.053E-01,0.996,1.000,3.788E-01,proteina-94c59c3fdd68a27f0f52,0.4026,train
proteina-95b29c48b098c5328f95,A0A2E4E0Y9,3.751E-01,3.885E-01,0.758,0.757,3.655E-01,proteina-95b29c48b098c5328f95,0.3751,train
proteina-9aee41390c7923e1870b,A0A2P6BWJ5,5.860E-01,7.420E-01,0.985,0.940,6.453E-01,proteina-9aee41390c7923e1870b,0.586,train
proteina-a2b58b043de96b578300,H0A3S8,3.696E-01,3.648E-01,0.930,0.990,3.501E-01,proteina-a2b58b043de96b578300,0.3648,train
proteina-ac367bc59fb4ee0e22d2,A0A0L0DVQ3,5.305E-01,6.774E-01,0.780,1.000,5.884E-01,proteina-ac367bc59fb4ee0e22d2,0.5305,train
proteina-b268457d03d3c1bcd21d,A0A0B8N924,6.025E-01,6.286E-01,0.807,0.863,6.018E-01,proteina-b268457d03d3c1bcd21d,0.6025,train
proteina-37a38c0bbea7315948d6,A0A0C3RKF4,7.215E-01,7.732E-01,0.977,0.922,7.308E-01,proteina-37a38c0bbea7315948d6,0.7215,train
proteina-3f238ceaba0d7412e1d1,A0A2R6VQM7,5.119E-01,5.036E-01,0.908,1.000,4.645E-01,proteina-3f238ceaba0d7412e1d1,0.5036,train
proteina-41c7d9a5143ebd326ae5,A0A0S8EC87,8.000E-01,8.000E-01,0.937,0.931,7.702E-01,proteina-41c7d9a5143ebd326ae5,0.8,train
proteina-460a5a89e01bba65ede2,A0A3C0H3X6,5.890E-01,6.256E-01,0.938,1.000,5.705E-01,proteina-460a5a89e01bba65ede2,0.589,train
proteina-4a1245a8a713ff2fa1d3,A0A699ZH86,8.033E-01,7.975E-01,0.943,0.939,7.845E-01,proteina-4a1245a8a713ff2fa1d3,0.7975,train
proteina-4bd789025ed60521816b,A0A7S4AZ53,5.023E-01,4.963E-01,0.903,0.659,4.921E-01,proteina-4bd789025ed60521816b,0.4963,train
proteina-53ed2049e5837853deb4,A0A0E4H5E2,8.668E-01,7.833E-01,1.000,0.928,7.765E-01,proteina-53ed2049e5837853deb4,0.7833,train
proteina-54466e94a6010bb3ca49,A0A348AQL8,4.425E-01,4.293E-01,1.000,0.930,4.180E-01,proteina-54466e94a6010bb3ca49,0.4293,train
proteina-5c157be4e8dd54536559,A0A5J4UY03,7.550E-01,7.017E-01,0.949,0.959,7.062E-01,proteina-5c157be4e8dd54536559,0.7017,train
proteina-60ac5be8c2341ae4d65e,A0A2E2V5Z6,3.571E-01,3.725E-01,0.978,0.725,3.439E-01,proteina-60ac5be8c2341ae4d65e,0.3571,train
proteina-8dcf1d1cd1e8be374f1e,A0A811PSH5,4.864E-01,4.679E-01,1.000,0.969,4.439E-01,proteina-8dcf1d1cd1e8be374f1e,0.4679,train
proteina-95ea8a2666b5b6ae39bb,A0A350PN98,6.071E-01,6.151E-01,0.806,0.822,5.991E-01,proteina-95ea8a2666b5b6ae39bb,0.6071,train
proteina-9bc24846187bd1a763ca,A0A7Z6WWW9,8.631E-01,9.071E-01,0.949,0.996,8.721E-01,proteina-9bc24846187bd1a763ca,0.8631,train
proteina-a2314ad6d6ec2545da90,A0A7N5ZZA7,8.209E-01,8.169E-01,0.960,0.973,8.003E-01,proteina-a2314ad6d6ec2545da90,0.8169,train
proteina-a72543cdb58f53e941e9,A0A7X8HZD0,8.032E-01,8.513E-01,1.000,0.995,8.032E-01,proteina-a72543cdb58f53e941e9,0.8032,train
proteina-ac366c46ad66835a98da,A0A5N5UH91,5.745E-01,5.340E-01,0.920,0.756,5.228E-01,proteina-ac366c46ad66835a98da,0.534,train
proteina-adc91db69498c737cb47,A0A1U7NCX1,5.623E-01,6.129E-01,0.901,0.930,5.409E-01,proteina-adc91db69498c737cb47,0.5623,train
proteina-b191e414ace77b7941c7,A0A7I7YSK0,7.715E-01,8.034E-01,1.000,0.948,7.763E-01,proteina-b191e414ace77b7941c7,0.7715,train
proteina-baa4ad082f791c86ae07,A0A1G6YSK9,4.744E-01,5.064E-01,0.878,0.790,4.708E-01,proteina-baa4ad082f791c86ae07,0.4744,train
proteina-c257c09a49817115a28a,A0A5K4FAY6,7.735E-01,8.638E-01,0.993,1.000,7.898E-01,proteina-c257c09a49817115a28a,0.7735,train
proteina-66a9c3fe759fdc112412,A0A3M1FX56,8.496E-01,8.676E-01,1.000,0.961,8.505E-01,proteina-66a9c3fe759fdc112412,0.8496,train
proteina-6fbdfe69f33b83c65e5d,A0A5F2KKZ3,6.627E-01,6.598E-01,0.885,0.900,6.319E-01,proteina-6fbdfe69f33b83c65e5d,0.6598,train
proteina-73896c9730d585da93a6,A0A0N4XDJ6,6.823E-01,6.999E-01,0.915,0.949,6.591E-01,proteina-73896c9730d585da93a6,0.6823,train
proteina-79d3d5fc222dd36ea606,A0A813X6U5,4.660E-01,4.604E-01,0.876,0.907,4.484E-01,proteina-79d3d5fc222dd36ea606,0.4604,train
proteina-82411a818cfc3e6ab5db,A0A812V444,5.078E-01,5.122E-01,0.886,0.941,4.923E-01,proteina-82411a818cfc3e6ab5db,0.5078,train
proteina-8bafe8bb0aa178fee7e9,G3GY34,5.559E-01,5.559E-01,0.927,0.984,5.196E-01,proteina-8bafe8bb0aa178fee7e9,0.5559,train
proteina-8d1af66e971b78677899,A0A6P1U7K7,7.956E-01,7.869E-01,0.891,0.955,7.842E-01,proteina-8d1af66e971b78677899,0.7869,train
proteina-8fb6497b78691c407878,A0A7K2H064,7.614E-01,7.544E-01,1.000,0.925,7.090E-01,proteina-8fb6497b78691c407878,0.7544,train
proteina-92f5dd13cbdb6a5c00a2,A0A7Y3NG13,3.689E-01,4.124E-01,0.990,0.814,3.658E-01,proteina-92f5dd13cbdb6a5c00a2,0.3689,train
proteina-99a32c57311afdd3ef37,A0A5K1FPD2,6.497E-01,7.770E-01,0.898,0.975,6.989E-01,proteina-99a32c57311afdd3ef37,0.6497,train
proteina-3079e57fe217aaee2e3e,A0A0C1FRX5,7.278E-01,7.196E-01,0.985,1.000,7.020E-01,proteina-3079e57fe217aaee2e3e,0.7196,train
proteina-37cf1e19f7dd4c3552b1,A0A815DGY0,5.794E-01,5.830E-01,0.718,0.793,5.679E-01,proteina-37cf1e19f7dd4c3552b1,0.5794,train
proteina-4130a96a65caf1975d9b,A0A7V0QFQ8,7.866E-01,7.866E-01,1.000,0.951,7.407E-01,proteina-4130a96a65caf1975d9b,0.7866,train
proteina-439f716774165a053f9c,A0A2A2L5G6,7.987E-01,7.783E-01,0.998,0.955,7.747E-01,proteina-439f716774165a053f9c,0.7783,train
proteina-4eeb985c9a5a1cf49894,A0A2V6LAU3,6.452E-01,6.452E-01,0.955,0.958,6.319E-01,proteina-4eeb985c9a5a1cf49894,0.6452,train
proteina-56904e6cd67f6664b7fd,V9HFY2,6.198E-01,5.595E-01,0.901,0.931,5.551E-01,proteina-56904e6cd67f6664b7fd,0.5595,train
proteina-5b0aca93eaf6a0394b63,A0A1Y1HVE9,5.430E-01,5.016E-01,0.866,0.704,5.143E-01,proteina-5b0aca93eaf6a0394b63,0.5016,train
proteina-65968436f86541961ee3,A0A3M1D269,4.724E-01,4.696E-01,0.864,0.867,4.542E-01,proteina-65968436f86541961ee3,0.4696,train
proteina-6c34e304cec77cf2990a,A0A7X3TW56,6.254E-01,7.551E-01,0.902,1.000,6.536E-01,proteina-6c34e304cec77cf2990a,0.6254,train
proteina-7139470d2f649641b3c2,A0A7K1V4G4,4.688E-01,5.685E-01,0.829,0.977,4.906E-01,proteina-7139470d2f649641b3c2,0.4688,train
proteina-dde100573d9a145d829d,A0A202DHV5,5.712E-01,5.752E-01,0.955,0.820,5.532E-01,proteina-dde100573d9a145d829d,0.5712,train
proteina-e5e8987d1c31298bb833,A0A7J4PNJ6,6.820E-01,7.059E-01,0.893,0.909,6.596E-01,proteina-e5e8987d1c31298bb833,0.682,train
proteina-e78a14d43071b0ed58c7,A0A350BN03,5.297E-01,5.666E-01,0.822,0.924,5.313E-01,proteina-e78a14d43071b0ed58c7,0.5297,train
proteina-ef48ec2111d3f27c471a,A0A0R3R956,6.802E-01,6.588E-01,0.849,0.932,6.456E-01,proteina-ef48ec2111d3f27c471a,0.6588,train
proteina-f412cf1b0b42719d72b4,B2IZY4,8.501E-01,8.258E-01,0.981,0.881,8.279E-01,proteina-f412cf1b0b42719d72b4,0.8258,train
proteina-f940143011506bc1845f,A0A832GYD6,4.326E-01,4.551E-01,0.898,0.924,4.085E-01,proteina-f940143011506bc1845f,0.4326,train
proteina-fc3e0dec87310cd7307d,A0A2G4HNN8,6.189E-01,6.311E-01,0.795,0.826,6.012E-01,proteina-fc3e0dec87310cd7307d,0.6189,train
proteina-ffa38d4789384de8c328,A0A2E7KRI7,7.406E-01,7.450E-01,0.877,0.946,7.281E-01,proteina-ffa38d4789384de8c328,0.7406,train
proteina-84a98798eb9a2082c6a0,F4PRY8,9.177E-01,9.114E-01,1.000,0.993,9.044E-01,proteina-84a98798eb9a2082c6a0,0.9114,train
proteina-88911259d3772b868cf4,A0A5B2TCJ2,4.228E-01,3.738E-01,0.996,0.739,3.858E-01,proteina-88911259d3772b868cf4,0.3738,train
proteina-8e2293bc2a610c237687,A0A1Y2BR38,6.466E-01,6.600E-01,1.000,0.905,6.160E-01,proteina-8e2293bc2a610c237687,0.6466,train
proteina-93ad73c36fd946f95877,A0A5N8VX54,7.432E-01,8.191E-01,0.800,0.946,7.736E-01,proteina-93ad73c36fd946f95877,0.7432,train
proteina-97cbf59a719d7e894a1d,A0A523LUX5,4.904E-01,4.968E-01,0.933,0.719,4.784E-01,proteina-97cbf59a719d7e894a1d,0.4904,train
proteina-a0f1a7a1aeb9d29abc40,A0A100Y454,8.004E-01,8.070E-01,1.000,0.883,7.893E-01,proteina-a0f1a7a1aeb9d29abc40,0.8004,train
proteina-a6eeba909f2b974e5b5e,A0A2V8VB36,6.090E-01,6.174E-01,1.000,0.926,5.813E-01,proteina-a6eeba909f2b974e5b5e,0.609,train
proteina-aad5f40dca5dc6622378,A0A484F736,8.091E-01,7.487E-01,0.947,0.924,7.659E-01,proteina-aad5f40dca5dc6622378,0.7487,train
proteina-b15282d8d29886a41509,A0A2E5JPM4,4.194E-01,4.172E-01,0.987,0.886,3.975E-01,proteina-b15282d8d29886a41509,0.4172,train
proteina-b6c8e33266c6ea2531d6,A0A2V7WNJ2,8.914E-01,8.548E-01,0.984,0.978,8.433E-01,proteina-b6c8e33266c6ea2531d6,0.8548,train
proteina-6c482b50c7046de5ea7e,A0A7T5CHD6,5.180E-01,6.010E-01,0.882,0.842,5.459E-01,proteina-6c482b50c7046de5ea7e,0.518,train
proteina-732effa5dc48b37ce342,A0A3M9M8W4,8.298E-01,8.298E-01,1.000,0.944,7.932E-01,proteina-732effa5dc48b37ce342,0.8298,train
proteina-7515831908f414a82a85,A0A1F2TLR8,7.426E-01,7.470E-01,1.000,0.971,7.270E-01,proteina-7515831908f414a82a85,0.7426,train
proteina-7b1aacd43d3182ea6979,A0A660M9N8,5.764E-01,6.219E-01,0.735,0.860,5.616E-01,proteina-7b1aacd43d3182ea6979,0.5764,train
proteina-7c2c401088bb5044eeea,A0A2D6SNU8,4.063E-01,3.834E-01,0.936,0.661,3.681E-01,proteina-7c2c401088bb5044eeea,0.3834,train
proteina-8333d27d653f645aae0b,A0A831U8C8,5.473E-01,5.624E-01,0.850,0.907,5.356E-01,proteina-8333d27d653f645aae0b,0.5473,train
proteina-89c17fe2a3c7d0278d00,A0A7C3BXT3,6.175E-01,7.218E-01,0.715,0.992,6.563E-01,proteina-89c17fe2a3c7d0278d00,0.6175,train
proteina-9343b808ebcb6d04afd8,A0A7S3LXA9,4.359E-01,5.106E-01,0.998,0.964,4.552E-01,proteina-9343b808ebcb6d04afd8,0.4359,train
proteina-9a9ebb363fbe566eec7f,A0A7W1I4X4,5.935E-01,6.138E-01,0.865,0.911,5.860E-01,proteina-9a9ebb363fbe566eec7f,0.5935,train
proteina-a3651556a8e9679b6c78,A0A4Z1KD50,4.854E-01,5.200E-01,0.953,0.928,4.725E-01,proteina-a3651556a8e9679b6c78,0.4854,train
proteina-c27f33ac6831e05a3f24,A0A4Y2NVQ1,4.668E-01,4.818E-01,0.964,0.855,4.567E-01,proteina-c27f33ac6831e05a3f24,0.4668,train
proteina-ccfb233607a2f8641303,A0A6A6MSC9,7.306E-01,7.694E-01,0.940,0.911,7.335E-01,proteina-ccfb233607a2f8641303,0.7306,train
proteina-d091d1af9c7d02bdc0d2,A0A5E4IEK9,7.328E-01,7.556E-01,0.987,0.995,7.085E-01,proteina-d091d1af9c7d02bdc0d2,0.7328,train
proteina-d4c12898d067777d3e93,A0A183W038,5.572E-01,5.251E-01,0.926,0.972,5.104E-01,proteina-d4c12898d067777d3e93,0.5251,train
proteina-d8236e7ecaf5b5357b47,A0A817QHM2,5.830E-01,6.388E-01,1.000,0.961,5.833E-01,proteina-d8236e7ecaf5b5357b47,0.583,train
proteina-e02d1959813251e3dab4,A0A5N8VX54,8.436E-01,8.772E-01,0.971,1.000,8.542E-01,proteina-e02d1959813251e3dab4,0.8436,train
proteina-e513cefd36665834ba37,X8CK42,5.280E-01,5.255E-01,0.848,0.945,4.859E-01,proteina-e513cefd36665834ba37,0.5255,train
proteina-e67ef63dc18e29bbdfc9,A0A3N5UME0,6.911E-01,6.860E-01,0.830,0.984,6.775E-01,proteina-e67ef63dc18e29bbdfc9,0.686,train
proteina-f024a5f69959c420f73a,A0A1E4FL20,7.275E-01,6.789E-01,1.000,0.856,6.628E-01,proteina-f024a5f69959c420f73a,0.6789,train
proteina-cb837463cbd18e19de60,A0A453JP54,7.151E-01,7.600E-01,0.925,0.932,7.122E-01,proteina-cb837463cbd18e19de60,0.7151,train
proteina-d11842972f2c6512ec32,B3KUF3,4.750E-01,5.651E-01,0.982,0.948,5.037E-01,proteina-d11842972f2c6512ec32,0.475,train
proteina-d634230c83e8ab865b6c,A0A820XFW5,4.571E-01,4.385E-01,0.785,0.792,4.197E-01,proteina-d634230c83e8ab865b6c,0.4385,train
proteina-db55885b20fdf3197245,A0A2D6PD75,5.452E-01,5.174E-01,0.764,0.904,5.137E-01,proteina-db55885b20fdf3197245,0.5174,train
proteina-e453347d7a1dabfa5fc0,A0A2N1PV22,5.957E-01,5.682E-01,1.000,0.913,5.566E-01,proteina-e453347d7a1dabfa5fc0,0.5682,train
proteina-ee81f61218ece1c26c62,A0A453BSJ9,5.639E-01,5.966E-01,0.704,0.823,5.657E-01,proteina-ee81f61218ece1c26c62,0.5639,train
proteina-f4523d8ccb32b1bbbf73,A0A7Y3H297,7.508E-01,7.030E-01,0.948,0.872,6.891E-01,proteina-f4523d8ccb32b1bbbf73,0.703,train
proteina-f5b1b8da79cdc40b4878,A0A0D1Z9B4,5.855E-01,6.495E-01,0.855,0.973,5.899E-01,proteina-f5b1b8da79cdc40b4878,0.5855,train
proteina-fac10c0b7a8469c4c08b,A0A259REN5,4.006E-01,4.325E-01,0.975,0.782,3.941E-01,proteina-fac10c0b7a8469c4c08b,0.4006,train
proteina-ff37fedab1a56c66b53d,A0A445JY54,5.721E-01,6.244E-01,0.931,0.937,5.791E-01,proteina-ff37fedab1a56c66b53d,0.5721,train
proteina-75312bf2a62edf2e15d2,A0A507SPV5,7.588E-01,8.098E-01,0.914,1.000,7.347E-01,proteina-75312bf2a62edf2e15d2,0.7588,train
proteina-78a955fd254788223218,A0A1T3VK15,7.227E-01,7.788E-01,0.826,0.949,7.060E-01,proteina-78a955fd254788223218,0.7227,train
proteina-7a1ee07621f286a9fd77,A0A2K2CNT8,3.819E-01,5.250E-01,0.912,0.923,4.239E-01,proteina-7a1ee07621f286a9fd77,0.3819,train
proteina-8160bbd998f6fa26648c,A0A287HKP4,6.525E-01,7.533E-01,0.993,0.992,6.785E-01,proteina-8160bbd998f6fa26648c,0.6525,train
proteina-887a32aecb0ff8736940,A0A7W1A1L3,6.218E-01,6.151E-01,0.795,0.803,6.035E-01,proteina-887a32aecb0ff8736940,0.6151,train
proteina-94b0ad8b292292be68d3,A0A7C3UL08,5.105E-01,6.511E-01,0.784,0.971,5.570E-01,proteina-94b0ad8b292292be68d3,0.5105,train
proteina-9c1818bc6dce797f6436,A0A7J6ZJ10,3.645E-01,3.417E-01,0.913,0.947,3.319E-01,proteina-9c1818bc6dce797f6436,0.3417,train
proteina-a202c58448681a6cf242,A0A2D6LGU2,5.717E-01,6.255E-01,0.973,0.897,5.844E-01,proteina-a202c58448681a6cf242,0.5717,train
proteina-a7e08915b8482f1e3097,A0A1A8WGU4,7.279E-01,7.551E-01,0.987,0.949,7.220E-01,proteina-a7e08915b8482f1e3097,0.7279,train
proteina-ad624d2a8a122a9c84ac,A0A074JEI4,9.225E-01,9.225E-01,1.000,0.959,9.087E-01,proteina-ad624d2a8a122a9c84ac,0.9225,train
proteina-2b1759a4da5854c0318b,A0A3B9WYP3,4.111E-01,4.089E-01,0.838,0.943,3.906E-01,proteina-2b1759a4da5854c0318b,0.4089,train
proteina-323dabd3b4622ca50c3a,A0A5A7S8N4,5.359E-01,5.382E-01,0.995,0.971,5.105E-01,proteina-323dabd3b4622ca50c3a,0.5359,train
proteina-3824c8b27ea659d5ea6c,A0A0Q4BGB6,5.930E-01,6.049E-01,0.965,0.960,5.719E-01,proteina-3824c8b27ea659d5ea6c,0.593,train
proteina-4167b26f790e0d009793,A0A0D0B344,8.942E-01,8.969E-01,0.941,0.944,8.890E-01,proteina-4167b26f790e0d009793,0.8942,train
proteina-46034c1274dd27e9037f,A0A0G2H693,7.021E-01,7.978E-01,0.855,1.000,7.348E-01,proteina-46034c1274dd27e9037f,0.7021,train
proteina-4a1ce1ad6093a7c87a51,A0A538R1D4,4.993E-01,5.033E-01,0.958,0.804,4.635E-01,proteina-4a1ce1ad6093a7c87a51,0.4993,train
proteina-4ddf8ceac377d6976a14,A0A7W1TSX7,4.553E-01,5.118E-01,0.975,0.924,4.495E-01,proteina-4ddf8ceac377d6976a14,0.4553,train
proteina-51776b35aa6d05c88899,A0A351PUN0,4.486E-01,4.724E-01,0.959,0.878,4.279E-01,proteina-51776b35aa6d05c88899,0.4486,train
proteina-54893e88ec303460fa22,A0A0F8VVA3,5.649E-01,5.053E-01,0.946,0.911,5.027E-01,proteina-54893e88ec303460fa22,0.5053,train
proteina-55b26f9b96d116763915,A0A356LMW1,5.887E-01,6.569E-01,0.954,0.996,6.011E-01,proteina-55b26f9b96d116763915,0.5887,train
proteina-f28b65c29dd4bfb685ce,A0A833EQV6,7.462E-01,7.653E-01,0.914,0.941,7.082E-01,proteina-f28b65c29dd4bfb685ce,0.7462,train
proteina-f4280ad46a654aa3af49,A0A7C2R105,5.617E-01,5.637E-01,0.940,0.908,5.415E-01,proteina-f4280ad46a654aa3af49,0.5617,train
proteina-fbe9cc6fc6b60a2f0e65,B0MYR1,5.127E-01,5.518E-01,0.855,0.825,5.052E-01,proteina-fbe9cc6fc6b60a2f0e65,0.5127,train
proteina-0170f21c7848d23ae1e1,A0A7C1UTF6,9.588E-01,8.871E-01,1.000,0.948,9.174E-01,proteina-0170f21c7848d23ae1e1,0.8871,train
proteina-0755e799cf42997ef693,A0A6N3GHY7,4.696E-01,5.457E-01,0.832,0.940,4.795E-01,proteina-0755e799cf42997ef693,0.4696,train
proteina-0b25fe4628743050c2c3,A0A838DP45,6.071E-01,6.704E-01,0.690,0.910,6.110E-01,proteina-0b25fe4628743050c2c3,0.6071,train
proteina-0d7faa6333db18527630,A0A7M5XQ99,5.359E-01,5.286E-01,0.924,1.000,5.128E-01,proteina-0d7faa6333db18527630,0.5286,train
proteina-1896bdab289039e5c01a,A0A7J4PJM2,4.464E-01,4.912E-01,0.944,0.946,4.467E-01,proteina-1896bdab289039e5c01a,0.4464,train
proteina-1fafe2685fb1e0b5f377,G8TI22,4.357E-01,5.281E-01,0.855,0.833,4.561E-01,proteina-1fafe2685fb1e0b5f377,0.4357,train
proteina-232bcf949b5c7066e724,K0RCZ4,7.203E-01,6.981E-01,1.000,0.926,6.828E-01,proteina-232bcf949b5c7066e724,0.6981,train
proteina-f53afb602be571dfef04,A0A662VS04,5.759E-01,5.834E-01,0.934,0.958,5.273E-01,proteina-f53afb602be571dfef04,0.5759,train
proteina-f72cff57512bca938979,A0A557SVS1,5.212E-01,5.571E-01,0.743,0.929,5.139E-01,proteina-f72cff57512bca938979,0.5212,train
proteina-fa31a17177ece203ed2f,A0A7V1P2X6,5.642E-01,6.314E-01,0.989,1.000,5.804E-01,proteina-fa31a17177ece203ed2f,0.5642,train
proteina-01f8ef50cf2104e1fc02,H0EAM3,6.893E-01,7.176E-01,0.970,0.938,6.857E-01,proteina-01f8ef50cf2104e1fc02,0.6893,train
proteina-09b8711dbddfc5d8780f,A0A433HQT6,6.616E-01,7.123E-01,0.806,0.830,6.702E-01,proteina-09b8711dbddfc5d8780f,0.6616,train
proteina-1158f69f3893733fb5ba,A0A2V9SXB3,4.591E-01,5.760E-01,0.956,0.912,4.811E-01,proteina-1158f69f3893733fb5ba,0.4591,train
proteina-14b0d0a1fdecce4d4e13,A0A822BDD8,8.314E-01,8.090E-01,0.979,0.987,7.976E-01,proteina-14b0d0a1fdecce4d4e13,0.809,train
proteina-19369e781fa814a8077c,A0A1E9ET25,6.077E-01,6.174E-01,0.944,0.897,5.831E-01,proteina-19369e781fa814a8077c,0.6077,train
proteina-1d6a054651a499087a6d,A0A662H3D8,4.303E-01,4.749E-01,0.910,0.972,4.204E-01,proteina-1d6a054651a499087a6d,0.4303,train
proteina-212fb8277d1d5e451368,A0A7D9HCH0,4.533E-01,5.041E-01,0.705,0.794,4.459E-01,proteina-212fb8277d1d5e451368,0.4533,train
proteina-3ddaa11eca62d0629d4d,A0A7J8I0C1,4.483E-01,5.025E-01,0.772,0.982,4.554E-01,proteina-3ddaa11eca62d0629d4d,0.4483,train
proteina-46b56d6ed36833d2e7a1,A0A2E5E3P4,5.493E-01,6.978E-01,0.857,0.980,6.040E-01,proteina-46b56d6ed36833d2e7a1,0.5493,train
proteina-505dc855f0ec4a157da3,A0A090S516,4.623E-01,4.659E-01,0.997,0.941,4.346E-01,proteina-505dc855f0ec4a157da3,0.4623,train
proteina-53490160885a3fa60443,A0A843BMX9,4.562E-01,4.576E-01,0.856,0.974,4.293E-01,proteina-53490160885a3fa60443,0.4562,train
proteina-57631bee5466274e94a8,A0A537JCS9,7.333E-01,7.884E-01,0.837,0.892,7.423E-01,proteina-57631bee5466274e94a8,0.7333,train
proteina-5c94632e36b2d0af1c82,A0A6A6ARF2,5.090E-01,4.948E-01,0.824,0.719,4.713E-01,proteina-5c94632e36b2d0af1c82,0.4948,train
proteina-5fd387e0616c89964c56,A0A815J9C9,8.146E-01,8.090E-01,0.942,0.978,8.035E-01,proteina-5fd387e0616c89964c56,0.809,train
proteina-674df7fd9d4db5333a9d,A0A1Z4HW44,4.467E-01,4.270E-01,0.995,0.842,4.162E-01,proteina-674df7fd9d4db5333a9d,0.427,train
proteina-6ce31e5a4671b107f5f7,A0A0H5Q6K9,6.177E-01,5.632E-01,0.879,0.923,5.445E-01,proteina-6ce31e5a4671b107f5f7,0.5632,train
