query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8cqq_A,0.371,0.552,0.949,491,272,1.193E-39,0.949,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8chy_A,0.371,0.552,0.949,491,272,1.193E-39,0.949,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8ckr_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8cmq_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__2fo7_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__2hyz_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8bu0_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8ch0_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__8cig_A,0.440,0.265,0.985,491,136,1.986E-24,0.985,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__2wqh_A,0.446,0.185,0.904,491,104,7.692E-15,0.904,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__5hrz_A,0.421,0.187,0.779,491,122,2.221E-13,0.779,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__2avp_A,0.484,0.132,0.971,491,68,1.821E-10,0.971,True,True
proteina-23edfbff9c316027bbd1,reference1::foldbench_all__8YE5_A,0.333,0.132,0.512,491,129,1.663E-05,0.512,True,True
proteina-23edfbff9c316027bbd1,reference1::foldbench_all__8YE5_B,0.333,0.132,0.512,491,129,1.663E-05,0.512,True,True
proteina-23edfbff9c316027bbd1,reference0::denovo_pdb__5cwn_A,0.302,0.232,0.831,491,207,1.310E-02,0.831,True,False
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8cqq_A,0.403,0.796,0.625,274,272,5.788E-27,0.625,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8chy_A,0.403,0.796,0.625,274,272,5.788E-27,0.625,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8ckr_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8cmq_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__2fo7_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__2hyz_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8bu0_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8ch0_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__8cig_A,0.424,0.602,0.971,274,136,1.145E-21,0.971,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__2wqh_A,0.446,0.442,0.952,274,104,3.224E-17,0.952,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__2avp_A,0.480,0.274,0.941,274,68,1.960E-11,0.941,True,True
proteina-6d2d8e653f207e25d4b7,reference0::denovo_pdb__7kuw_A,0.358,0.142,0.532,274,62,6.337E+01,0.532,True,False
proteina-28f6c20ff922971b96f4,reference1::foldbench_all__8GJI_A,0.333,0.350,0.701,306,174,5.466E+01,0.701,True,False
proteina-fcbe00481bd237113848,reference1::foldbench_all__8G4K_A,0.388,0.103,0.519,496,104,7.837E+00,0.519,True,False
proteina-fcbe00481bd237113848,reference0::denovo_pdb__2xen_A,0.317,0.125,0.659,496,91,5.457E+01,0.659,True,False
proteina-fcbe00481bd237113848,reference0::denovo_pdb__7tjl_A,0.311,0.121,0.600,496,85,4.596E+03,0.6,True,False
proteina-fcbe00481bd237113848,reference1::foldbench_all__8U0I_A,0.326,0.083,0.544,496,90,7.998E+03,0.544,True,False
proteina-472aa9828951e4b399fb,reference0::denovo_pdb__6egc_A,0.303,0.138,0.537,500,147,5.506E+01,0.537,True,False
proteina-929d24e2e280d8430e7b,reference1::foldbench_all__8A67_A,0.300,0.296,0.694,152,72,3.862E+03,0.694,True,False
proteina-929d24e2e280d8430e7b,reference1::foldbench_all__8IPJ_B,0.300,0.296,0.676,152,74,3.862E+03,0.676,True,False
proteina-929d24e2e280d8430e7b,reference1::foldbench_all__8ADB_B,0.300,0.296,0.667,152,75,3.862E+03,0.667,True,False
proteina-929d24e2e280d8430e7b,reference1::foldbench_all__8Q00_B,0.300,0.296,0.658,152,76,3.862E+03,0.658,True,False
proteina-edd581e5b4e3cb5fa484,reference0::denovo_pdb__7dgu_A,0.337,0.384,0.856,203,97,1.398E+01,0.856,True,False
proteina-15a9533a0300adfa2e1a,reference0::denovo_pdb__7dgw_A,0.400,0.094,0.521,499,94,5.980E+00,0.521,True,False
proteina-15a9533a0300adfa2e1a,reference1::foldbench_all__8TNB_B,0.310,0.140,0.578,499,147,7.249E+01,0.578,True,False
proteina-15a9533a0300adfa2e1a,reference1::foldbench_all__8TND_A,0.310,0.140,0.578,499,147,7.249E+01,0.578,True,False
proteina-15a9533a0300adfa2e1a,reference1::foldbench_all__8TND_B,0.310,0.140,0.578,499,147,7.249E+01,0.578,True,False
proteina-1b957ad71cddc819c216,reference1::foldbench_all__8G4K_A,0.304,0.265,0.788,287,104,1.246E+01,0.788,True,False
proteina-354a860910143c23feee,reference1::foldbench_all__8GJG_A,0.306,0.375,0.678,360,174,3.765E-03,0.678,True,False
proteina-354a860910143c23feee,reference1::foldbench_all__8T8K_A,0.320,0.342,0.663,360,184,2.865E+01,0.663,True,False
proteina-95cb60a1d1acc2b495a9,reference0::denovo_pdb__6y7p_A,0.396,0.512,0.194,123,319,2.220E-09,0.512,True,True
proteina-95cb60a1d1acc2b495a9,reference0::denovo_pdb__6g6m_A,0.396,0.512,0.194,123,320,2.220E-09,0.512,True,True
proteina-95cb60a1d1acc2b495a9,reference0::denovo_pdb__6g6p_A,0.397,0.634,0.236,123,318,1.449E-08,0.634,True,True
proteina-1df05e7f60db1be21442,reference0::denovo_pdb__6egc_A,0.301,0.732,0.782,164,147,7.670E-01,0.782,True,False
proteina-2f96b24c844ad2f3826d,reference0::denovo_pdb__6xi6_A,0.311,0.576,0.550,210,269,2.003E+00,0.576,True,False
proteina-264f889f0908f1f7dde7,reference1::foldbench_all__8GJG_A,0.300,0.478,0.851,289,174,4.326E-01,0.851,True,False
proteina-79b59e9d382d055ce1ab,reference0::denovo_pdb__4uos_A,0.292,0.727,0.957,348,188,6.207E-08,0.957,False,True
proteina-79b59e9d382d055ce1ab,reference0::denovo_pdb__8fjg_A,0.337,0.230,0.721,348,104,2.951E+00,0.721,True,False
proteina-79b59e9d382d055ce1ab,reference1::foldbench_all__8OYY_A,0.304,0.333,0.566,348,242,9.016E+00,0.566,True,False
proteina-79b59e9d382d055ce1ab,reference1::foldbench_all__8G4K_A,0.328,0.193,0.548,348,104,8.402E+01,0.548,True,False
proteina-75b33e4c3dbb53858607,reference0::denovo_pdb__9v3a_A,0.306,0.262,0.783,404,120,6.172E+00,0.783,True,False
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8cqq_A,0.390,0.370,0.688,500,272,2.904E-28,0.688,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8chy_A,0.390,0.370,0.688,500,272,2.904E-28,0.688,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8ckr_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8cmq_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__2fo7_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__2hyz_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8bu0_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8ch0_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__8cig_A,0.439,0.264,0.904,500,136,3.693E-23,0.904,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__2wqh_A,0.356,0.264,0.856,500,104,1.400E-14,0.856,True,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__2avp_A,0.490,0.106,0.779,500,68,8.130E-11,0.779,True,True
proteina-2aba04af6a2a42eb0699,reference1::foldbench_all__8YE5_A,0.388,0.108,0.364,500,129,6.845E-05,0.364,False,True
proteina-2aba04af6a2a42eb0699,reference1::foldbench_all__8YE5_B,0.388,0.108,0.364,500,129,6.845E-05,0.364,False,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__5orm_A,0.291,0.330,0.546,500,350,2.746E-04,0.546,False,True
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__7dgu_A,0.306,0.118,0.619,500,97,1.044E+01,0.619,True,False
proteina-2aba04af6a2a42eb0699,reference0::denovo_pdb__2zgg_A,0.300,0.092,0.568,500,88,6.114E+03,0.568,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8BYU_C,0.324,0.569,0.137,65,262,4.626E-01,0.569,True,False
proteina-3ca68c5c35c3f1203cbf,reference0::cameo_hard__8jvx_B,0.416,0.369,0.564,65,39,1.673E+00,0.564,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8FZ8_A,0.333,0.508,0.077,65,405,4.386E+00,0.508,True,False
proteina-3ca68c5c35c3f1203cbf,reference0::foldbench100__8q8i_A,0.333,0.538,0.138,65,282,1.582E+01,0.538,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8Q8I_A,0.333,0.538,0.138,65,282,1.582E+01,0.538,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8AVQ_A,0.333,0.538,0.138,65,283,1.582E+01,0.538,True,False
proteina-3ca68c5c35c3f1203cbf,reference0::denovo_pdb__7a8s_A,0.333,0.538,0.184,65,190,2.179E+01,0.538,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8A50_A,0.375,0.246,0.500,65,32,1.319E+03,0.5,True,False
proteina-3ca68c5c35c3f1203cbf,reference1::foldbench_all__8A51_A,0.375,0.246,0.500,65,32,1.319E+03,0.5,True,False
proteina-1d87865b65e173d62d6a,reference0::denovo_pdb__7sq3_A,0.333,0.192,0.610,406,146,7.589E+01,0.61,True,False
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8cqq_A,0.327,0.377,0.566,446,272,2.858E-11,0.566,True,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8chy_A,0.327,0.377,0.566,446,272,2.858E-11,0.566,True,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8ckr_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8cmq_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__2fo7_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__2hyz_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8bu0_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8ch0_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8cig_A,0.297,0.377,0.882,446,136,1.671E-07,0.882,False,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__2avp_A,0.444,0.121,0.750,446,68,5.428E-04,0.75,True,True
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__9lni_A,0.316,0.256,0.646,446,212,2.470E-01,0.646,True,False
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__8kc1_A,0.369,0.076,0.554,446,83,2.105E+01,0.554,True,False
proteina-89c17fe2a3c7d0278d00,reference1::foldbench_all__8KC1_A,0.369,0.076,0.529,446,87,2.105E+01,0.529,True,False
proteina-89c17fe2a3c7d0278d00,reference0::denovo_pdb__9x1x_A,0.314,0.114,0.600,446,90,6.393E+01,0.6,True,False
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__6tjg_A,0.354,0.508,0.672,494,320,4.817E-29,0.672,True,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__7awy_A,0.322,0.490,0.672,494,311,1.835E-20,0.672,True,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__7awz_A,0.321,0.490,0.668,494,313,4.291E-20,0.668,True,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__7ax0_A,0.323,0.468,0.631,494,317,1.330E-19,0.631,True,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__7ax2_A,0.321,0.490,0.662,494,311,3.106E-19,0.662,True,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__6g6p_A,0.287,0.354,0.491,494,318,4.506E-07,0.491,False,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__6y7p_A,0.251,0.312,0.439,494,319,5.513E-06,0.439,False,True
proteina-3adfe7b34f0f1693d45f,reference0::denovo_pdb__6g6m_A,0.251,0.312,0.438,494,320,5.513E-06,0.438,False,True
proteina-3adfe7b34f0f1693d45f,reference1::foldbench_all__9ETN_A,0.293,0.227,0.215,494,586,2.215E-05,0.227,False,True
proteina-814cd8f3c67a38c489be,reference0::denovo_pdb__4wsp_A,0.318,0.078,0.557,500,79,5.054E+02,0.557,True,False
proteina-814cd8f3c67a38c489be,reference0::cameo_hard__9eqn_A,0.307,0.072,0.542,500,72,6.667E+02,0.542,True,False
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8cqq_A,0.324,0.882,0.805,306,272,2.505E-15,0.805,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8chy_A,0.324,0.882,0.805,306,272,2.505E-15,0.805,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8ckr_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8cmq_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__2fo7_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__2hyz_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8bu0_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8ch0_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__8cig_A,0.349,0.552,0.963,306,136,2.768E-11,0.963,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__2wqh_A,0.338,0.386,0.865,306,104,6.554E-10,0.865,True,True
proteina-2dcb0cb694f9d35fddd4,reference0::denovo_pdb__2avp_A,0.424,0.216,0.838,306,68,1.089E-06,0.838,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8cqq_A,0.362,0.571,0.551,324,272,7.282E-16,0.551,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8chy_A,0.362,0.571,0.551,324,272,7.282E-16,0.551,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8ckr_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8cmq_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__2fo7_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__2hyz_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8bu0_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8ch0_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__8cig_A,0.350,0.475,0.919,324,136,1.835E-12,0.919,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__2wqh_A,0.383,0.336,0.952,324,104,1.831E-11,0.952,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__2avp_A,0.426,0.210,0.941,324,68,2.834E-06,0.941,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__5orm_A,0.312,0.608,0.509,324,350,4.524E-04,0.608,True,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__9lm8_A,0.349,0.414,0.362,324,381,5.992E-04,0.414,False,True
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__4pjr_A,0.303,0.562,0.863,324,175,1.051E-03,0.863,True,False
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__4pjs_A,0.303,0.562,0.863,324,175,2.443E-03,0.863,True,False
proteina-aad8d1dccdddf93c4384,reference0::denovo_pdb__7rmx_A,0.322,0.423,0.620,324,229,5.035E-01,0.62,True,False
proteina-17c4b94deae51ece9585,reference0::denovo_pdb__5f53_A,0.380,0.066,0.500,441,84,2.973E+00,0.5,True,False
proteina-17c4b94deae51ece9585,reference0::denovo_pdb__3q7y_A,0.318,0.122,0.532,441,124,6.312E+01,0.532,True,False
proteina-23407112ded8bc7b0966,reference0::denovo_pdb__4u3h_A,0.410,0.181,0.740,420,100,1.221E-08,0.74,True,True
proteina-23407112ded8bc7b0966,reference0::denovo_pdb__3teu_A,0.352,0.200,0.776,420,98,1.239E-04,0.776,True,True
proteina-216cc2fd41d2a2b22a40,reference0::denovo_pdb__9dcx_A,0.340,0.195,0.335,467,257,4.372E-04,0.335,False,True
proteina-216cc2fd41d2a2b22a40,reference0::denovo_pdb__5cwq_A,0.328,0.328,0.811,467,233,1.230E-02,0.811,True,False
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8cqq_A,0.417,0.528,0.982,496,272,9.113E-55,0.982,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8chy_A,0.417,0.528,0.982,496,272,9.113E-55,0.982,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8ckr_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8cmq_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__2fo7_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__2hyz_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8bu0_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8ch0_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__8cig_A,0.454,0.266,0.963,496,136,2.024E-30,0.963,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__2wqh_A,0.475,0.204,0.962,496,104,1.399E-20,0.962,True,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__2avp_A,0.545,0.133,0.971,496,68,4.485E-15,0.971,True,True
proteina-ef5319e1e2d040bcdf3a,reference1::foldbench_all__8YE5_A,0.287,0.175,0.674,496,129,8.940E-05,0.674,False,True
proteina-ef5319e1e2d040bcdf3a,reference1::foldbench_all__8YE5_B,0.287,0.175,0.674,496,129,8.940E-05,0.674,False,True
proteina-ef5319e1e2d040bcdf3a,reference0::denovo_pdb__9lni_A,0.315,0.286,0.604,496,212,4.370E-03,0.604,True,False
proteina-017a0355cef4946b4135,reference0::denovo_pdb__9lni_A,0.325,0.949,0.566,117,212,1.205E-03,0.949,True,False
proteina-017a0355cef4946b4135,reference1::foldbench_all__9F9U_A,0.306,0.530,0.359,117,170,4.420E+00,0.53,True,False
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__6y7p_A,0.334,0.932,0.793,266,319,1.915E-36,0.932,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__6g6m_A,0.334,0.932,0.791,266,320,1.915E-36,0.932,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__6tjg_A,0.343,0.868,0.712,266,320,3.426E-25,0.868,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__7bid_A,0.348,0.714,0.664,266,286,8.368E-23,0.714,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__6g6p_A,0.278,0.944,0.777,266,318,2.692E-20,0.944,False,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__7awz_A,0.331,0.711,0.591,266,313,5.062E-17,0.711,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__7ax0_A,0.331,0.711,0.584,266,317,5.062E-17,0.711,True,True
proteina-2676f39f71ffa90a7a67,reference0::denovo_pdb__7ax2_A,0.331,0.711,0.585,266,311,5.558E-16,0.711,True,True
proteina-49656f4b5c5d0cf328b4,reference1::foldbench_all__8IYM_A,0.369,0.229,0.503,363,163,1.060E-05,0.503,True,True
proteina-848bd97183e9b15f461c,reference1::foldbench_all__8B2G_A,0.302,0.083,0.581,421,74,7.299E+02,0.581,True,False
proteina-848bd97183e9b15f461c,reference0::foldbench100__8b2g_A,0.302,0.083,0.581,421,74,7.299E+02,0.581,True,False
proteina-82bdb1aaa116390efda4,reference0::denovo_pdb__5cwk_A,0.421,0.507,0.407,142,172,5.927E-01,0.507,True,False
proteina-f8e479524e0ac4ad08ec,reference1::foldbench_all__8T27_A,0.282,0.408,0.236,277,509,1.496E-04,0.408,False,True
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__6veh_A,0.378,0.322,0.650,484,180,2.857E-13,0.65,True,True
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__5cwm_A,0.285,0.477,0.903,484,226,2.630E-04,0.903,False,True
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__9dd2_A,0.314,0.351,0.729,484,258,2.430E-03,0.729,True,False
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__9hnh_A,0.323,0.322,0.887,484,151,8.987E-02,0.887,True,False
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__9lns_A,0.333,0.083,0.656,484,64,2.512E+00,0.656,True,False
proteina-4053e34d15d5f9071721,reference0::denovo_pdb__7dgw_A,0.313,0.155,0.851,484,94,1.006E+01,0.851,True,False
proteina-4053e34d15d5f9071721,reference0::cameo_hard__9deb_E,0.350,0.159,0.759,484,83,4.024E+01,0.759,True,False
proteina-c20418024d82906c1be9,reference0::foldbench100__8b4u_A,0.270,0.298,0.520,500,277,4.787E-04,0.52,False,True
proteina-c20418024d82906c1be9,reference1::foldbench_all__8B4U_A,0.270,0.298,0.520,500,277,4.787E-04,0.52,False,True
proteina-c20418024d82906c1be9,reference0::denovo_pdb__5cwp_A,0.331,0.304,0.590,500,229,5.827E-03,0.59,True,False
proteina-8dcf1d1cd1e8be374f1e,reference0::denovo_pdb__7ur8_A,0.324,0.173,0.521,214,71,4.825E+00,0.521,True,False
proteina-7928cf46edf7bc8395bb,reference1::foldbench_all__7XQ4_A,0.275,0.432,0.274,403,514,2.699E-04,0.432,False,True
proteina-7928cf46edf7bc8395bb,reference0::foldbench100__7xq4_A,0.275,0.432,0.274,403,514,2.699E-04,0.432,False,True
proteina-bfd7c6f2dec00fd99cee,reference0::denovo_pdb__9fw5_A,0.315,0.226,0.650,447,197,9.941E-01,0.65,True,False
proteina-c13c0cdd043be3e95c76,reference0::denovo_pdb__5cwp_A,0.360,0.320,0.817,488,229,9.452E-06,0.817,True,True
proteina-c13c0cdd043be3e95c76,reference1::foldbench_all__8K83_A,0.333,0.350,0.895,488,181,1.198E-01,0.895,True,False
proteina-439f716774165a053f9c,reference1::foldbench_all__8GJG_A,0.308,0.234,0.805,495,174,1.954E+00,0.805,True,False
proteina-bd9fdfd810851b668a44,reference0::denovo_pdb__9lni_A,0.303,0.426,0.863,481,212,2.866E-09,0.863,True,True
proteina-bd9fdfd810851b668a44,reference1::foldbench_all__8GJI_A,0.320,0.353,0.943,481,174,3.723E-05,0.943,True,True
proteina-bd9fdfd810851b668a44,reference0::denovo_pdb__8eoz_B,0.321,0.341,0.656,481,227,4.202E-03,0.656,True,False
proteina-bd9fdfd810851b668a44,reference0::denovo_pdb__8fjg_A,0.318,0.274,0.875,481,104,6.227E-01,0.875,True,False
proteina-bd9fdfd810851b668a44,reference1::foldbench_all__8G4K_A,0.312,0.195,0.760,481,104,5.733E+00,0.76,True,False
proteina-a8ede6bd48f32b97df30,reference0::denovo_pdb__8gl3_A,0.361,0.733,0.476,116,189,8.604E-02,0.733,True,False
proteina-a8ede6bd48f32b97df30,reference0::denovo_pdb__6mrr_A,0.333,0.491,0.618,116,68,2.899E-01,0.618,True,False
proteina-a8ede6bd48f32b97df30,reference0::denovo_pdb__8kdq_A,0.360,0.517,0.249,116,233,5.309E-01,0.517,True,False
proteina-a8ede6bd48f32b97df30,reference0::denovo_pdb__8k7o_A,0.360,0.517,0.249,116,233,5.309E-01,0.517,True,False
proteina-a8ede6bd48f32b97df30,reference1::foldbench_all__8K7O_A,0.360,0.517,0.249,116,233,5.309E-01,0.517,True,False
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__2wqh_A,0.436,0.613,0.827,142,104,8.893E-13,0.827,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__8ckr_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__8cmq_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__2fo7_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__2hyz_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__8bu0_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
proteina-d20990d4c50ac864a73f,reference0::denovo_pdb__8ch0_A,0.425,0.613,0.632,142,136,1.215E-12,0.632,True,True
