eval_set,stem,L,metric,n_predictions,oracle_best,oracle_cut,mean_prediction,median_prediction,confidence_top,confidence_cut,confidence_effective_cut,confidence_score,top_zero_confidence,top_l_confidence
eval-val,8b2g_A,74,rmsd,27,0.9745620565706625,30,2.0618678703326285,1.3649937717965026,0.9745620565706625,30,30,0.7406200766563416,6.133388665298841,1.2409655846083814
eval-val,8b2s_A,245,gdt_ts,78,0.396875,60,0.1873263888888889,0.17604166666666665,0.190625,170,170,0.8169074058532715,0.06145833333333334,0.26666666666666666
eval-val,8b2s_A,245,lddt,78,0.8016961074254656,180,0.6972823402585212,0.7381504276236911,0.7349460474782191,170,170,0.8169074058532715,0.3327927423866997,0.7390104707857086
eval-val,8b2s_A,245,tm_score,78,0.7017083286377781,80,0.6229783781634243,0.6371435505116954,0.633197888864284,170,170,0.8169074058532715,0.39522576831858935,0.673708017780351
eval-val,8b2s_A,245,rmsd,78,5.214079561846635,60,6.906693853380237,6.72026079359447,6.888510745805507,170,170,0.8169074058532715,10.901432618007208,6.1945823685863886
eval-val,8b4u_A,277,gdt_ts,87,0.9535315985130112,230,0.7261462205700124,0.8401486988847583,0.9219330855018588,210,210,0.9350367784500122,0.20724907063197026,0.9275092936802974
eval-val,8b4u_A,277,lddt,87,0.8916533304348229,230,0.7639829938987205,0.8169897041206644,0.8516544636290894,210,210,0.9350367784500122,0.4066652636642415,0.8572996211893451
eval-val,8b4u_A,277,tm_score,87,0.9800542478071296,230,0.8822676398447198,0.9417766296597937,0.9649261647859182,210,210,0.9350367784500122,0.5268678967805276,0.9665486172235452
eval-val,8b4u_A,277,rmsd,87,0.5719264246401836,230,2.000500342265354,1.0907644206131366,0.8509414925591223,210,210,0.9350367784500122,5.1616870197374665,0.9623094787261594
eval-val,8b5w_A,459,gdt_ts,141,0.12283236994219654,130,0.0558613126716681,0.054190751445086706,0.05274566473988439,200,200,0.9104652404785156,0.09393063583815028,0.07153179190751445
eval-val,8b5w_A,459,lddt,141,0.3471662515587783,130,0.30301355843986716,0.3021515387307553,0.30226494303451223,200,200,0.9104652404785156,0.2915246635247587,0.2868296404021733
eval-val,8b5w_A,459,tm_score,141,0.4777362085522701,110,0.3524483619851178,0.3452499099152219,0.32337894050442245,200,200,0.9104652404785156,0.42129746696873327,0.3377223074736681
eval-val,8b5w_A,459,rmsd,141,8.304629027882745,130,11.318250694581135,11.188238723030521,10.756342702297413,200,200,0.9104652404785156,10.135779844878183,10.440742051596395
eval-val,8b61_A,238,gdt_ts,75,0.30964467005076146,210,0.20866328257191202,0.20812182741116753,0.20304568527918782,120,116,0.6122825145721436,0.14213197969543145,0.1598984771573604
eval-val,8b61_A,238,lddt,75,0.5580679338001955,230,0.473989317069034,0.5075996210650349,0.5034487433552481,120,116,0.6122825145721436,0.31240627050332737,0.5142678052568858
eval-val,8b61_A,238,tm_score,75,0.6633205483530241,90,0.5759554915421293,0.5971628921565967,0.6062616756711351,120,116,0.6122825145721436,0.4218230298481832,0.6009071889187971
eval-val,8b61_A,238,rmsd,75,4.646005125373941,160,6.471688957364992,6.2978132381111225,6.814550258590132,120,116,0.6122825145721436,8.410865618518152,6.647792239564778
eval-val,8b6a_A,214,gdt_ts,69,0.73,140,0.41289855072463766,0.4128571428571428,0.39285714285714285,160,160,0.8447990417480469,0.06571428571428573,0.37
eval-val,8b6a_A,214,lddt,69,0.7478695038427354,140,0.5951250775270315,0.6295299435755335,0.6438522266148136,160,160,0.8447990417480469,0.2790286385335269,0.6258319894148827
eval-val,8b6a_A,214,tm_score,69,0.8641859075973766,140,0.717770790616175,0.7576094023846041,0.7659214642189256,160,160,0.8447990417480469,0.38046032005659297,0.7436312631880373
eval-val,8b6a_A,214,rmsd,69,1.8861585122499465,140,4.915712131632243,4.6725932598806805,4.710624266686219,160,160,0.8447990417480469,9.093632440600258,4.87027412419916
eval-val,8b6e_A,66,gdt_ts,24,0.8942307692307693,30,0.8463541666666667,0.8605769230769231,0.8942307692307693,30,30,0.8604382276535034,0.8125,0.889423076923077
eval-val,8b6e_A,66,lddt,24,0.8427174251870324,40,0.8022986560291978,0.8251368648690773,0.840798394638404,30,30,0.8604382276535034,0.7647531561720697,0.8247691318578554
eval-val,8b6e_A,66,tm_score,24,0.8833221890220428,30,0.8357888096741061,0.8571056914104696,0.8833221890220428,30,30,0.8604382276535034,0.7933360644708914,0.8737473230764762
eval-val,8b6e_A,66,rmsd,24,0.932296517885733,10,1.2630900353655006,1.2510980115469656,1.2430072675125612,30,30,0.8604382276535034,1.2283278960229131,1.258852950041336
eval-val,8baq_A,208,gdt_ts,66,0.6165865384615385,90,0.41490020396270394,0.5096153846153846,0.24519230769230768,30,30,0.6799069046974182,0.055288461538461536,0.46875
eval-val,8baq_A,208,lddt,66,0.5867706402629708,110,0.491604113924571,0.5273244838684803,0.4340723912118417,30,30,0.6799069046974182,0.24864416412254073,0.5333611307057201
eval-val,8baq_A,208,tm_score,66,0.7943359605737691,110,0.6684761243580629,0.7246758575544577,0.6062835133505421,30,30,0.6799069046974182,0.24494335829683458,0.7320779323877409
eval-val,8baq_A,208,rmsd,66,2.694194887666417,110,4.795326585630693,3.8023610072146337,6.90574376334048,30,30,0.6799069046974182,9.85379025673536,3.5152539611136464
eval-val,8bau_A,189,gdt_ts,60,0.8828947368421052,130,0.5307236842105263,0.6907894736842105,0.8539473684210526,120,120,0.8619042038917542,0.02631578947368421,0.8460526315789474
eval-val,8bau_A,189,lddt,60,0.8097628117324375,120,0.6461507035885404,0.7131744968455993,0.80592437436887,120,120,0.8619042038917542,0.26614693208290424,0.7775680953952082
eval-val,8bau_A,189,tm_score,60,0.937112742869243,150,0.7532982206974885,0.8522219955731596,0.9282538070398241,120,120,0.8619042038917542,0.2704072087120897,0.9237853548513618
eval-val,8bau_A,189,rmsd,60,1.017949280374083,150,3.940666013763079,1.7638087553977813,1.1209482896182705,120,120,0.8619042038917542,9.763210038829685,1.194270229458439
eval-val,8bfy_A,426,gdt_ts,132,0.7156488549618321,170,0.4798991826663582,0.5197201017811705,0.6456743002544529,130,130,0.7932952642440796,0.03689567430025445,0.5031806615776082
eval-val,8bfy_A,426,lddt,132,0.7962032070759881,200,0.6855045067877908,0.7434456460898768,0.7853130497361267,130,130,0.7932952642440796,0.2897539950054743,0.7339330967289547
eval-val,8bfy_A,426,tm_score,132,0.9271575929858107,190,0.8010762725509998,0.8420491361709466,0.9087699065930741,130,130,0.7932952642440796,0.3464293220021661,0.839093174349891
eval-val,8bfy_A,426,rmsd,132,1.2311524441738575,190,2.9639578909859763,2.0350882296563357,1.3716387913242079,130,130,0.7932952642440796,10.859815450816367,2.13120755235412
eval-val,8bgb_A,131,gdt_ts,45,0.9064885496183206,110,0.807167090754877,0.8816793893129771,0.8893129770992366,100,100,0.9290093779563904,0.3702290076335878,0.8797709923664122
eval-val,8bgb_A,131,lddt,45,0.8502565971965119,110,0.7988867497878303,0.8293372330791094,0.8346799227645286,100,100,0.9290093779563904,0.5979882324126972,0.8297373652223937
eval-val,8bgb_A,131,tm_score,45,0.935892442997405,110,0.899581807941334,0.925760325833345,0.9250009933806117,100,100,0.9290093779563904,0.7815784606689542,0.925760325833345
eval-val,8bgb_A,131,rmsd,45,0.9137805964191399,110,1.4057350008073453,1.0503677735456385,1.0702227937522863,100,100,0.9290093779563904,3.8104316178973496,1.067955284096158
eval-val,8bke_A,638,gdt_ts,195,0.7990654205607477,340,0.4585759645339085,0.46203271028037385,0.764018691588785,340,340,0.9042190313339233,0.0625,0.5841121495327102
eval-val,8bke_A,638,lddt,195,0.7333084696246004,180,0.5968336787773286,0.5930552553545267,0.7188207679778035,340,340,0.9042190313339233,0.4067201236404425,0.6511586346998485
eval-val,8bke_A,638,tm_score,195,0.9307494655360797,180,0.794491071246189,0.8035131374834339,0.9148043486030665,340,340,0.9042190313339233,0.5820531550118243,0.836862331450329
eval-val,8bke_A,638,rmsd,195,1.4314471625562764,180,4.584498233684641,4.0461839841418925,1.8399466946745349,340,340,0.9042190313339233,10.575297161156879,2.60122395402822
eval-val,8bsb_A,177,gdt_ts,57,0.8328125,150,0.6832236842105263,0.6859375,0.7421875,100,100,0.815274715423584,0.678125,0.675
eval-val,8bsb_A,177,lddt,57,0.8106015535415277,150,0.7727583362730642,0.7697443229524006,0.7738164921051496,100,100,0.815274715423584,0.77218762444405,0.7938450872487729
eval-val,8bsb_A,177,tm_score,57,0.9245718848780011,150,0.8616822813854451,0.8650811411171271,0.8832030945148489,100,100,0.815274715423584,0.8675614049918788,0.8598450949662053
eval-val,8bsb_A,177,rmsd,57,0.8851138782531169,150,1.5576123521239553,1.477080076415331,1.7637492181061798,100,100,0.815274715423584,1.2917254051583733,1.477080076415331
eval-val,8bux_A,334,gdt_ts,105,0.03892733564013841,110,0.016205305651672434,0.014705882352941176,0.012110726643598616,10,10,0.5355172753334045,0.014705882352941176,0.013840830449826988
eval-val,8bux_A,334,lddt,105,0.2914405314679692,260,0.2617321393873435,0.2599116313895757,0.25493665701823154,10,10,0.5355172753334045,0.27447787895234077,0.2652779452853324
eval-val,8bux_A,334,tm_score,105,0.32816892491937455,160,0.26423294559931154,0.26300186373027207,0.2756206068926331,10,10,0.5355172753334045,0.2921428055908005,0.2472266981326269
eval-val,8bux_A,334,rmsd,105,11.62640298759528,260,13.164821495196216,13.106269866927798,13.179570451744413,10,10,0.5355172753334045,14.427304540536507,13.903141851620035
eval-val,8c4d_A,330,gdt_ts,102,0.9837837837837838,180,0.8323794382617912,0.875,0.9837837837837838,180,180,0.8581119775772095,0.21621621621621623,0.8675675675675676
eval-val,8c4d_A,330,lddt,102,0.908164509427153,180,0.7823948192336118,0.8114349950742761,0.908164509427153,180,180,0.8581119775772095,0.4098251124137998,0.8029190197971836
eval-val,8c4d_A,330,tm_score,102,0.9850011467406029,180,0.9149701627466708,0.9397223097413534,0.9850011467406029,180,180,0.8581119775772095,0.5542714575651899,0.9346147138469268
eval-val,8c4d_A,330,rmsd,102,1.0392794141945016,170,1.821835512636185,1.5015099802636578,1.1641908120194233,180,180,0.8581119775772095,6.104353355662639,1.6572148387485073
eval-val,8c4y_A,314,gdt_ts,99,0.8661858974358975,80,0.6709806397306397,0.7483974358974359,0.7636217948717949,140,140,0.8412432074546814,0.03685897435897436,0.734775641025641
eval-val,8c4y_A,314,lddt,99,0.793279270234055,150,0.7077709026881951,0.7563595880082612,0.7629009876043628,140,140,0.8412432074546814,0.24757107353777671,0.7496941175123212
eval-val,8c4y_A,314,tm_score,99,0.9609280011220136,80,0.8636731329004541,0.9258778576895633,0.9284020848373377,140,140,0.8412432074546814,0.28573276140808296,0.9273972223506527
eval-val,8c4y_A,314,rmsd,99,0.8005853589155958,80,2.263460113662963,1.1594885959223296,1.1320627843730784,140,140,0.8412432074546814,11.66436754918015,1.158854793826186
eval-val,8cba_A,214,gdt_ts,69,0.12307692307692308,120,0.032831661092530655,0.02435897435897436,0.02435897435897436,50,50,0.6495463252067566,0.044871794871794865,0.04487179487179487
eval-val,8cba_A,214,lddt,69,0.3555933341206745,150,0.3078655139234627,0.3128624618502104,0.2906205906302252,50,50,0.6495463252067566,0.277174149516096,0.32449542824110045
eval-val,8cba_A,214,tm_score,69,0.4102953429205909,90,0.3306065819470215,0.3337414380811269,0.3179076732532741,50,50,0.6495463252067566,0.26324308341104513,0.30513533498668544
eval-val,8cba_A,214,rmsd,69,8.810440676367149,0,11.025656771837742,10.483725029747562,10.167952058972418,50,50,0.6495463252067566,10.058261569911233,10.214943086867912
eval-val,8ci9_A,312,gdt_ts,99,0.5759803921568627,280,0.37679078365352875,0.43790849673202614,0.49754901960784315,310,310,0.9649989008903503,0.021241830065359475,0.4779411764705882
eval-val,8ci9_A,312,lddt,99,0.7370339200492636,312,0.5973668589212285,0.603866167188382,0.7326966695745881,310,310,0.9649989008903503,0.2566890747677939,0.7358033560835429
eval-val,8ci9_A,312,tm_score,99,0.87047928893212,312,0.7495575357804739,0.775602385239242,0.8634952179668809,310,310,0.9649989008903503,0.2875078282836869,0.8658786572401995
eval-val,8ci9_A,312,rmsd,99,2.762157099821212,280,5.592330007410839,4.74854319417972,4.721918075931799,310,310,0.9649989008903503,12.315717314916858,4.895808519331438
eval-val,8cih_A,214,gdt_ts,69,0.7686170212765957,30,0.25973250077089116,0.18218085106382978,0.7460106382978724,30,30,0.8599851727485657,0.19547872340425534,0.13829787234042554
eval-val,8cih_A,214,lddt,69,0.7652898340951068,30,0.5245382780331795,0.4952530161746058,0.7652898340951068,30,30,0.8599851727485657,0.5012364379171577,0.49595227125388874
eval-val,8cih_A,214,tm_score,69,0.8911088913589328,30,0.6381183791035543,0.6139982830392093,0.8841704735922399,30,30,0.8599851727485657,0.7208633920018779,0.63633753248289
eval-val,8cih_A,214,rmsd,69,1.3304009398227115,30,6.079830936461878,7.123601690463144,1.44702637856914,30,30,0.8599851727485657,3.9809342957708758,7.685307945405871
eval-val,8cpk_A,384,gdt_ts,120,0.9095052083333333,290,0.7263834635416666,0.7483723958333334,0.8535156250000001,270,270,0.9415872693061829,0.3860677083333333,0.8417968749999999
eval-val,8cpk_A,384,lddt,120,0.8335024137689777,300,0.7226382776491307,0.7563083071535955,0.8035892548458822,270,270,0.9415872693061829,0.47330733277248116,0.7803965099750347
eval-val,8cpk_A,384,tm_score,120,0.9630855505937034,290,0.891059502364063,0.9088608661519207,0.9494338491820931,270,270,0.9415872693061829,0.7447302448236242,0.9398943633239768
eval-val,8cpk_A,384,rmsd,120,1.0454888264224778,340,2.7270047121034255,3.1856577332323903,1.207953542718986,270,270,0.9415872693061829,4.795628143111278,1.35390535117887
eval-val,8cpn_A,207,gdt_ts,66,0.9119496855345912,90,0.6578997522393749,0.7948113207547169,0.8663522012578616,100,100,0.9172374606132507,0.02358490566037736,0.7830188679245282
eval-val,8cpn_A,207,lddt,66,0.8408839957680562,90,0.6885734297826753,0.7733265110949924,0.8203907155958217,100,100,0.9172374606132507,0.26477484303461785,0.753630185401642
eval-val,8cpn_A,207,tm_score,66,0.9469577895029027,90,0.7865465049335542,0.9021308139152104,0.9283957873154361,100,100,0.9172374606132507,0.2690063060760844,0.8906807648610003
eval-val,8cpn_A,207,rmsd,66,0.7405879856463475,90,2.91116854012108,1.4818250235766834,1.0808421333560412,100,100,0.9172374606132507,10.67694003174894,1.5075470885423852
eval-val,8d2z_A,327,gdt_ts,102,0.8210784313725491,320,0.6312315775983596,0.7209967320261438,0.7205882352941175,240,240,0.8195514678955078,0.053921568627450976,0.7009803921568628
eval-val,8d2z_A,327,lddt,102,0.7808576173647723,320,0.6803718089402495,0.7339694011548191,0.7582271208697836,240,240,0.8195514678955078,0.3297279029797424,0.7761369561439082
eval-val,8d2z_A,327,tm_score,102,0.9392195369393577,320,0.8394746573542309,0.8974584062144954,0.9051800819894046,240,240,0.8195514678955078,0.44317716066807233,0.9130113016413473
eval-val,8d2z_A,327,rmsd,102,1.1084139967317486,320,2.843683262302157,2.1311492722746297,2.0916158368662026,240,240,0.8195514678955078,8.438654247101272,2.1435159892158335
eval-val,8daj_A,302,gdt_ts,96,0.6771523178807947,210,0.5226700469094923,0.5645695364238411,0.5538079470198676,70,70,0.6300386786460876,0.10927152317880795,0.5918874172185431
eval-val,8daj_A,302,lddt,96,0.6968336474672706,302,0.5989759921424065,0.6262318817863707,0.5552510001998441,70,70,0.6300386786460876,0.3005918910340558,0.6968336474672706
eval-val,8daj_A,302,tm_score,96,0.8635623608429239,302,0.7787502048224557,0.8146590185907137,0.7642475667134269,70,70,0.6300386786460876,0.4623369329450519,0.8635623608429239
eval-val,8daj_A,302,rmsd,96,2.856197135226823,160,4.135751458768699,3.7843036198331905,3.7492265818989874,70,70,0.6300386786460876,8.195388886378579,3.1321010721313125
eval-val,8dez_A,173,gdt_ts,57,0.6857142857142857,150,0.4569423558897243,0.5214285714285715,0.6271428571428571,160,160,0.6616362929344177,0.038571428571428576,0.6328571428571428
eval-val,8dez_A,173,lddt,57,0.6743905898647887,150,0.5467869681295466,0.5914574111698422,0.621249984355379,160,160,0.6616362929344177,0.2571954826678459,0.6450464958134995
eval-val,8dez_A,173,tm_score,57,0.8524056925876992,150,0.7055907311315243,0.7702351440042525,0.8136011463931764,160,160,0.6616362929344177,0.2892004858647273,0.8115729116403895
eval-val,8dez_A,173,rmsd,57,1.6203962721870213,150,4.540423048640674,2.891681454371329,2.5622288635855837,160,160,0.6616362929344177,11.029713607644425,2.3036507616015784
eval-val,8dge_A,738,gdt_ts,225,0.4124293785310734,590,0.19551161330822348,0.1973870056497175,0.16560734463276836,738,737,0.7201098799705505,0.005649717514124294,0.16560734463276836
eval-val,8dge_A,738,lddt,225,0.6348015382661015,710,0.5237432057133643,0.5570898438251858,0.6233888818314451,738,737,0.7201098799705505,0.2197609066377183,0.6233888818314451
eval-val,8dge_A,738,tm_score,225,0.8262405242662975,590,0.678967089381072,0.7441668726597348,0.7763829760952108,738,737,0.7201098799705505,0.27605929294733805,0.7763829760952108
eval-val,8dge_A,738,rmsd,225,3.476052104613625,590,7.5608778545066695,6.808059266106,7.808939745374448,738,737,0.7201098799705505,16.509519213161717,7.808939745374448
eval-val,8dhj_A,249,gdt_ts,78,0.8358050847457628,210,0.6032431551499349,0.642478813559322,0.8220338983050848,210,210,0.7401303648948669,0.04025423728813559,0.7860169491525424
eval-val,8dhj_A,249,lddt,78,0.8361344032739328,200,0.7207868520349988,0.7356087602277008,0.8216459953359281,210,210,0.7401303648948669,0.2889881421446717,0.8310429249554563
eval-val,8dhj_A,249,tm_score,78,0.9389423644160702,249,0.8227394742623428,0.8563332386889688,0.9352883297791692,210,210,0.7401303648948669,0.3239128957531251,0.923103817593922
eval-val,8dhj_A,249,rmsd,78,1.2437767282207515,249,2.537120382835493,1.867554562144424,1.5962997842247146,210,210,0.7401303648948669,11.409270290690518,1.3492873620571477
eval-val,8dmu_A,489,gdt_ts,150,0.05922431865828092,10,0.022337526205450733,0.020440251572327046,0.019392033542976937,30,30,0.5066215991973877,0.016771488469601678,0.02148846960167715
eval-val,8dmu_A,489,lddt,150,0.2753491988765303,210,0.2350403532667692,0.23294870227367775,0.23662366050921785,30,30,0.5066215991973877,0.23638398621487156,0.2377331896620678
eval-val,8dmu_A,489,tm_score,150,0.3655845135905774,30,0.3064825257465363,0.3076910800564476,0.3277618113185293,30,30,0.5066215991973877,0.33051466547778324,0.30527361135152425
eval-val,8dmu_A,489,rmsd,150,11.166626815718116,10,13.480826424548306,13.386446678355956,13.65303453404589,30,30,0.5066215991973877,12.781024501652988,13.852122803980373
eval-val,8dp9_A,148,gdt_ts,48,0.8646616541353385,140,0.6815476190476191,0.7894736842105263,0.8609022556390977,148,145,0.9307171106338501,0.10150375939849623,0.8609022556390977
eval-val,8dp9_A,148,lddt,48,0.8470634645208168,140,0.7468480232406814,0.8187073658753484,0.8380716632866639,148,145,0.9307171106338501,0.29706427789044454,0.8380716632866639
eval-val,8dp9_A,148,tm_score,48,0.9200807342817247,80,0.8263280356710243,0.8915965875475973,0.911723194959861,148,145,0.9307171106338501,0.3493539010003886,0.911723194959861
eval-val,8dp9_A,148,rmsd,48,1.0446252288836748,80,2.411736976347894,1.582108133831083,1.1852206395473257,148,145,0.9307171106338501,8.448733076916765,1.1852206395473257
eval-val,8dqd_A,377,gdt_ts,117,0.6933962264150944,80,0.4622007971064575,0.4797843665768194,0.6118598382749326,100,100,0.787885308265686,0.02021563342318059,0.6071428571428572
eval-val,8dqd_A,377,lddt,117,0.7678287614086625,140,0.7084832315583122,0.7492961287477675,0.7527167447600255,100,100,0.787885308265686,0.2632811582984636,0.7592502561694812
eval-val,8dqd_A,377,tm_score,117,0.911051751115957,80,0.7856908594272604,0.8080287730082658,0.8787261196466829,100,100,0.787885308265686,0.40198259495482874,0.8817993750565485
eval-val,8dqd_A,377,rmsd,117,1.386747702491567,377,3.1476435701439467,2.502773080068682,1.897908397434441,100,100,0.787885308265686,13.409630842479489,1.6410045035129381
eval-val,8dx0_A,154,gdt_ts,51,0.9298561151079137,140,0.8225067005219354,0.9064748201438848,0.8758992805755396,40,40,0.7867355942726135,0.21223021582733814,0.9154676258992807
eval-val,8dx0_A,154,lddt,51,0.8266323640333989,150,0.7619910803017953,0.8077202023345483,0.8037470923639278,40,40,0.7867355942726135,0.3884338061153982,0.8228399099094347
eval-val,8dx0_A,154,tm_score,51,0.9543252500458509,60,0.8983343700669938,0.9410127396935729,0.9304019997683511,40,40,0.7867355942726135,0.5548585945600732,0.945910942608815
eval-val,8dx0_A,154,rmsd,51,0.7631494796964119,60,1.5244668339133594,0.9756098668377018,0.9989758521880573,40,40,0.7867355942726135,7.364216235730482,0.9578244116564267
eval-val,8e0r_A,468,gdt_ts,144,0.03708133971291866,370,0.012431053960659223,0.010466507177033492,0.011961722488038277,150,150,0.40912485122680664,0.005980861244019139,0.006578947368421052
eval-val,8e0r_A,468,lddt,144,0.2624088928115094,70,0.22806033504755696,0.2296825922176362,0.21202737469967436,150,150,0.40912485122680664,0.198733368521547,0.23972944013244613
eval-val,8e0r_A,468,tm_score,144,0.34262373629103443,60,0.28112281796191596,0.28016916108297785,0.2466785514689166,150,150,0.40912485122680664,0.27682752184081005,0.28841192341031036
eval-val,8e0r_A,468,rmsd,144,11.933918590521293,300,14.209458516333887,14.139447700814582,14.553988318725516,150,150,0.40912485122680664,14.693027019799365,14.246609456195673
eval-val,8e5h_A,372,gdt_ts,117,0.7581300813008129,360,0.5077015727422232,0.5318428184281843,0.6246612466124661,240,240,0.9071639180183411,0.19850948509485095,0.5724932249322493
eval-val,8e5h_A,372,lddt,117,0.7009580065912111,270,0.6188444163978815,0.6488732804253612,0.6937639119389014,240,240,0.9071639180183411,0.32985000668559605,0.6884331322410904
eval-val,8e5h_A,372,tm_score,117,0.8759271623192308,360,0.7983863536350283,0.8319521067799315,0.8640784630232066,240,240,0.9071639180183411,0.5726240972599095,0.8587583566970873
eval-val,8e5h_A,372,rmsd,117,2.760700374154702,350,4.995982976304261,4.666216000235637,4.180200383809766,240,240,0.9071639180183411,10.091662938375551,4.91956449862879
eval-val,8eb9_A,95,gdt_ts,33,0.4803370786516854,70,0.3072012257405516,0.3848314606741573,0.4606741573033708,95,95,0.3695331811904907,0.19101123595505617,0.4606741573033708
eval-val,8eb9_A,95,lddt,33,0.5571643418051153,60,0.4382394610456463,0.4549705270807679,0.5080798191250984,95,95,0.3695331811904907,0.3396451137533561,0.5080798191250984
eval-val,8eb9_A,95,tm_score,33,0.7152152416223769,90,0.5256437975736198,0.585302555237961,0.6531829958784866,95,95,0.3695331811904907,0.3941413981445857,0.6531829958784866
eval-val,8eb9_A,95,rmsd,33,2.9004421239995795,80,4.5762298980441685,3.4490858663317914,2.937756362346512,95,95,0.3695331811904907,6.131589692373873,2.937756362346512
eval-val,8ec3_A,168,gdt_ts,54,0.3467741935483871,110,0.28679808841099164,0.31129032258064515,0.31451612903225806,140,140,0.5797609090805054,0.19032258064516128,0.3209677419354839
eval-val,8ec3_A,168,lddt,54,0.5288918149364693,120,0.4949785361557897,0.5029774778843092,0.5080940338734902,140,140,0.5797609090805054,0.4513264661003656,0.5060892423385353
eval-val,8ec3_A,168,tm_score,54,0.7718278794050215,70,0.743689634661859,0.7436238322667202,0.7399807357526323,140,140,0.5797609090805054,0.7386390704194646,0.7485277532649046
eval-val,8ec3_A,168,rmsd,54,3.484872048017649,20,4.435207277238905,4.413244026348018,4.0191052369532425,140,140,0.5797609090805054,5.347250141568296,4.079638685198321
eval-val,8eo5_A,290,gdt_ts,90,0.9638888888888889,270,0.8762345679012346,0.9194444444444444,0.9490740740740741,280,280,0.9554505348205566,0.04722222222222222,0.9462962962962963
eval-val,8eo5_A,290,lddt,90,0.9011203621194466,270,0.835160577484879,0.8595939498242282,0.8916903722055209,280,280,0.9554505348205566,0.3165099489820899,0.8920734961467279
eval-val,8eo5_A,290,tm_score,90,0.9859193207410758,270,0.94158566729848,0.9648375442111234,0.9786880629932703,280,280,0.9554505348205566,0.4000760586851895,0.9777151142866601
eval-val,8eo5_A,290,rmsd,90,0.4321158423979702,270,1.267690350475713,0.7853287975635798,0.5671621639113869,280,280,0.9554505348205566,11.660880717459747,0.5794675153441465
eval-val,8gmy_A,236,gdt_ts,75,0.562785388127854,10,0.1728158295281583,0.09817351598173515,0.11301369863013698,230,228,0.8612438440322876,0.0273972602739726,0.07534246575342465
eval-val,8gmy_A,236,lddt,75,0.6261155740588717,10,0.487174797701419,0.4665694265275009,0.457528292482702,230,228,0.8612438440322876,0.2519562859153278,0.440016271842383
eval-val,8gmy_A,236,tm_score,75,0.7843565662940849,10,0.6302294238107888,0.6235265161235001,0.6184001385758935,230,228,0.8612438440322876,0.32971199607286594,0.5929091309525408
eval-val,8gmy_A,236,rmsd,75,2.8700511835381635,10,7.42044202717851,8.69820558800965,9.115087680036376,230,228,0.8612438440322876,11.194910370499613,9.004821604308978
eval-val,8q8i_A,282,gdt_ts,90,0.6379003558718861,250,0.3844404903123764,0.35364768683274017,0.38256227758007116,120,120,0.7589277029037476,0.05871886120996441,0.5275800711743772
eval-val,8q8i_A,282,lddt,90,0.6400262495427846,230,0.5377904852688079,0.562501100250955,0.5720933325770127,120,120,0.7589277029037476,0.23606006490013634,0.6037536650581813
eval-val,8q8i_A,282,tm_score,90,0.8430429934106882,230,0.7172355701419885,0.740423682721159,0.7593114191490722,120,120,0.7589277029037476,0.2796429322681976,0.7915502001769488
eval-val,8q8i_A,282,rmsd,90,2.778674686906594,150,6.129466717969494,6.749510292046603,6.537065307013192,120,120,0.7589277029037476,10.520225373108737,3.834438593410309
eval-val,8ycm_A,229,gdt_ts,72,0.5574324324324325,229,0.20007507507507508,0.10585585585585586,0.49774774774774777,80,80,0.858981728553772,0.11261261261261261,0.5574324324324325
eval-val,8ycm_A,229,lddt,72,0.7061018755597039,80,0.5549128815270753,0.5553819072184454,0.6993318239723523,80,80,0.858981728553772,0.38817353657152226,0.6591647957317458
eval-val,8ycm_A,229,tm_score,72,0.7880344858056543,229,0.5288172308889677,0.4578516903765185,0.7580403062827189,80,80,0.858981728553772,0.36854866584880364,0.7880344858056543
eval-val,8ycm_A,229,rmsd,72,2.0346124840197626,229,6.219516784906752,6.981747459216809,2.4207434165774617,80,80,0.858981728553772,6.812219739797402,2.0346124840197626
