dataset,stem,predictor,range,cut,value,protein_class
foldbench_monomer,8b6a_A,ESMFold,all,R,0.8358974358974359,natural
foldbench_monomer,8b6e_A,ESMFold,all,R,0.7727272727272727,natural
foldbench_monomer,8baq_A,ESMFold,all,R,0.7578947368421053,natural
foldbench_monomer,8bau_A,ESMFold,all,R,0.8708133971291866,natural
foldbench_monomer,8bfy_A,ESMFold,all,R,0.8133704735376045,natural
foldbench_monomer,8bgb_A,ESMFold,all,R,0.9108910891089108,natural
foldbench_monomer,8bke_A,ESMFold,all,R,0.7510121457489879,natural
foldbench_monomer,8bsb_A,ESMFold,all,R,0.8608695652173913,natural
foldbench_monomer,8bux_A,ESMFold,all,R,0.0666666666666666,natural
foldbench_monomer,8c4d_A,ESMFold,all,R,0.8908296943231441,natural
foldbench_monomer,8c4y_A,ESMFold,all,R,0.8471849865951743,natural
foldbench_monomer,8cba_A,ESMFold,all,R,0.7020408163265306,natural
foldbench_monomer,8ci9_A,ESMFold,all,R,0.8100890207715133,natural
foldbench_monomer,8cih_A,ESMFold,all,R,0.810126582278481,natural
foldbench_monomer,8cpk_A,ESMFold,all,R,0.8583569405099151,natural
foldbench_monomer,8cpn_A,ESMFold,all,R,0.7797619047619048,natural
foldbench_monomer,8d2z_A,ESMFold,all,R,0.7596153846153846,natural
foldbench_monomer,8daj_A,ESMFold,all,R,0.8929765886287625,natural
foldbench_monomer,8dez_A,ESMFold,all,R,0.6428571428571429,natural
foldbench_monomer,8dge_A,ESMFold,all,R,0.8194748358862144,natural
foldbench_monomer,8dhj_A,ESMFold,all,R,0.8726591760299626,natural
foldbench_monomer,8dmu_A,ESMFold,all,R,0.7320490367775832,natural
foldbench_monomer,8dp9_A,ESMFold,all,R,0.8287671232876712,natural
foldbench_monomer,8dqd_A,ESMFold,all,R,0.8607594936708861,natural
foldbench_monomer,8dx0_A,ESMFold,all,R,0.8296296296296296,natural
foldbench_monomer,8e0r_A,ESMFold,all,R,0.7721774193548387,natural
foldbench_monomer,8e5h_A,ESMFold,all,R,0.7790697674418605,natural
foldbench_monomer,8eb9_A,ESMFold,all,R,0.0,natural
foldbench_monomer,8ec3_A,ESMFold,all,R,0.8015873015873016,natural
foldbench_monomer,8eo5_A,ESMFold,all,R,0.857707509881423,natural
foldbench_monomer,8gmy_A,ESMFold,all,R,0.6259842519685039,natural
foldbench_monomer,8q8i_A,ESMFold,all,R,0.6542553191489362,natural
foldbench_monomer,8ycm_A,ESMFold,all,R,0.75,natural
foldbench_monomer,7pv5_A,ESMFold2,all,R,0.78125,natural
foldbench_monomer,7qp5_A,ESMFold2,all,R,0.8755186721991701,natural
foldbench_monomer,7qsj_A,ESMFold2,all,R,0.9221902017291066,natural
foldbench_monomer,7t9r_A,ESMFold2,all,R,0.75,natural
foldbench_monomer,7tjb_A,ESMFold2,all,R,0.8905472636815921,natural
foldbench_monomer,7tlh_A,ESMFold2,all,R,0.7719298245614035,natural
foldbench_monomer,7uba_A,ESMFold2,all,R,0.2884615384615384,natural
foldbench_monomer,7uk8_A,ESMFold2,all,R,0.8060836501901141,natural
foldbench_monomer,7ur2_A,ESMFold2,all,R,0.7518248175182481,natural
foldbench_monomer,7urp_A,ESMFold2,all,R,0.8134328358208955,natural
foldbench_monomer,7uvg_A,ESMFold2,all,R,0.8876404494382022,natural
foldbench_monomer,7uww_A,ESMFold2,all,R,0.5613275613275613,natural
foldbench_monomer,7v3o_A,ESMFold2,all,R,0.8676470588235294,natural
foldbench_monomer,7w15_A,ESMFold2,all,R,0.8646864686468647,natural
foldbench_monomer,7wz5_A,ESMFold2,all,R,0.8938053097345132,natural
foldbench_monomer,7wzm_A,ESMFold2,all,R,0.8333333333333334,natural
foldbench_monomer,7x3h_A,ESMFold2,all,R,0.6959459459459459,natural
foldbench_monomer,7x4p_A,ESMFold2,all,R,0.8018018018018018,natural
foldbench_monomer,7x8l_A,ESMFold2,all,R,0.8551724137931035,natural
foldbench_monomer,7xcd_A,ESMFold2,all,R,0.722972972972973,natural
foldbench_monomer,7xg9_A,ESMFold2,all,R,0.8215767634854771,natural
foldbench_monomer,7xi5_A,ESMFold2,all,R,0.9523809523809524,natural
foldbench_monomer,7xjr_A,ESMFold2,all,R,0.884180790960452,natural
foldbench_monomer,7xlz_A,ESMFold2,all,R,0.9018867924528302,natural
foldbench_monomer,7xp9_A,ESMFold2,all,R,0.7555555555555555,natural
foldbench_monomer,7xq4_A,ESMFold2,all,R,0.847457627118644,natural
foldbench_monomer,7xrx_A,ESMFold2,all,R,0.8560606060606061,natural
foldbench_monomer,7xyr_A,ESMFold2,all,R,0.867043847241867,natural
foldbench_monomer,7xz3_A,ESMFold2,all,R,0.8575949367088608,natural
foldbench_monomer,7y3h_A,ESMFold2,all,R,0.842948717948718,natural
foldbench_monomer,7y4h_A,ESMFold2,all,R,0.86875,natural
foldbench_monomer,7y54_A,ESMFold2,all,R,0.8952380952380953,natural
foldbench_monomer,7y5j_A,ESMFold2,all,R,0.8461538461538461,natural
foldbench_monomer,7y5m_A,ESMFold2,all,R,0.581081081081081,natural
foldbench_monomer,7y5r_A,ESMFold2,all,R,0.865979381443299,natural
foldbench_monomer,7y8h_A,ESMFold2,all,R,0.8192771084337349,natural
foldbench_monomer,7y8i_A,ESMFold2,all,R,0.8433734939759037,natural
foldbench_monomer,7yd4_A,ESMFold2,all,R,0.4859154929577465,natural
foldbench_monomer,7yhr_A,ESMFold2,all,R,0.8780487804878049,natural
foldbench_monomer,7ykm_A,ESMFold2,all,R,0.8363636363636363,natural
foldbench_monomer,7ylr_A,ESMFold2,all,R,0.8846153846153846,natural
foldbench_monomer,7yug_A,ESMFold2,all,R,0.9148936170212766,natural
foldbench_monomer,7yyg_A,ESMFold2,all,R,0.7420814479638009,natural
foldbench_monomer,7z65_A,ESMFold2,all,R,0.875,natural
foldbench_monomer,7znz_A,ESMFold2,all,R,0.8680257510729614,natural
foldbench_monomer,7zoi_A,ESMFold2,all,R,0.9272727272727272,natural
foldbench_monomer,7zs2_A,ESMFold2,all,R,0.8251121076233184,natural
foldbench_monomer,7zu3_A,ESMFold2,all,R,0.4347826086956521,natural
foldbench_monomer,7zv1_A,ESMFold2,all,R,0.7837837837837838,natural
foldbench_monomer,8adc_A,ESMFold2,all,R,0.5705882352941176,natural
foldbench_monomer,8add_A,ESMFold2,all,R,0.8,natural
foldbench_monomer,8ak2_A,ESMFold2,all,R,0.8821656050955414,natural
foldbench_monomer,8akh_A,ESMFold2,all,R,0.8753894080996885,natural
foldbench_monomer,8amo_A,ESMFold2,all,R,0.8425414364640884,natural
foldbench_monomer,8arl_A,ESMFold2,all,R,0.8423076923076923,natural
foldbench_monomer,8au6_A,ESMFold2,all,R,0.7976190476190477,natural
foldbench_monomer,8axj_A,ESMFold2,all,R,0.8601398601398601,natural
foldbench_monomer,8azb_A,ESMFold2,all,R,0.8568994889267462,natural
foldbench_monomer,8b2e_A,ESMFold2,all,R,0.9307692307692308,natural
foldbench_monomer,8b2g_A,ESMFold2,all,R,0.8813559322033898,natural
foldbench_monomer,8b2s_A,ESMFold2,all,R,0.8548387096774194,natural
foldbench_monomer,8b4u_A,ESMFold2,all,R,0.8681318681318682,natural
foldbench_monomer,8b5w_A,ESMFold2,all,R,0.4216216216216216,natural
foldbench_monomer,8b61_A,ESMFold2,all,R,0.7735849056603774,natural
foldbench_monomer,8b6a_A,ESMFold2,all,R,0.9282051282051282,natural
foldbench_monomer,8b6e_A,ESMFold2,all,R,0.7727272727272727,natural
foldbench_monomer,8baq_A,ESMFold2,all,R,0.9,natural
foldbench_monomer,8bau_A,ESMFold2,all,R,0.861244019138756,natural
foldbench_monomer,8bfy_A,ESMFold2,all,R,0.8690807799442897,natural
foldbench_monomer,8bgb_A,ESMFold2,all,R,0.8910891089108911,natural
foldbench_monomer,8bke_A,ESMFold2,all,R,0.8299595141700404,natural
foldbench_monomer,8bsb_A,ESMFold2,all,R,0.8521739130434782,natural
foldbench_monomer,8bux_A,ESMFold2,all,R,0.05,natural
foldbench_monomer,8c4d_A,ESMFold2,all,R,0.9301310043668122,natural
foldbench_monomer,8c4y_A,ESMFold2,all,R,0.8820375335120644,natural
foldbench_monomer,8cba_A,ESMFold2,all,R,0.7510204081632653,natural
foldbench_monomer,8ci9_A,ESMFold2,all,R,0.8427299703264095,natural
foldbench_monomer,8cih_A,ESMFold2,all,R,0.7974683544303798,natural
foldbench_monomer,8cpk_A,ESMFold2,all,R,0.8753541076487252,natural
foldbench_monomer,8cpn_A,ESMFold2,all,R,0.8035714285714286,natural
foldbench_monomer,8d2z_A,ESMFold2,all,R,0.8557692307692307,natural
foldbench_monomer,8daj_A,ESMFold2,all,R,0.9130434782608696,natural
foldbench_monomer,8dez_A,ESMFold2,all,R,0.7582417582417582,natural
foldbench_monomer,8dge_A,ESMFold2,all,R,0.8588621444201313,natural
foldbench_monomer,8dhj_A,ESMFold2,all,R,0.8876404494382022,natural
foldbench_monomer,8dmu_A,ESMFold2,all,R,0.8458844133099825,natural
foldbench_monomer,8dp9_A,ESMFold2,all,R,0.8287671232876712,natural
foldbench_monomer,8dqd_A,ESMFold2,all,R,0.8759493670886076,natural
foldbench_monomer,8dx0_A,ESMFold2,all,R,0.8444444444444444,natural
foldbench_monomer,8e0r_A,ESMFold2,all,R,0.8729838709677419,natural
foldbench_monomer,8e5h_A,ESMFold2,all,R,0.8517441860465116,natural
foldbench_monomer,8eb9_A,ESMFold2,all,R,0.1408450704225352,natural
foldbench_monomer,8ec3_A,ESMFold2,all,R,0.6984126984126984,natural
foldbench_monomer,8eo5_A,ESMFold2,all,R,0.8458498023715415,natural
foldbench_monomer,8gmy_A,ESMFold2,all,R,0.7322834645669292,natural
foldbench_monomer,8q8i_A,ESMFold2,all,R,0.800531914893617,natural
foldbench_monomer,8ycm_A,ESMFold2,all,R,0.8418367346938775,natural
foldbench_monomer,7pv5_A,Protenix-v2 single-seq,all,R,0.796875,natural
foldbench_monomer,7qp5_A,Protenix-v2 single-seq,all,R,0.1410788381742738,natural
foldbench_monomer,7qsj_A,Protenix-v2 single-seq,all,R,0.4438040345821326,natural
foldbench_monomer,7t9r_A,Protenix-v2 single-seq,all,R,0.0,natural
foldbench_monomer,7tjb_A,Protenix-v2 single-seq,all,R,0.5522388059701493,natural
foldbench_monomer,7tlh_A,Protenix-v2 single-seq,all,R,0.131578947368421,natural
foldbench_monomer,7uba_A,Protenix-v2 single-seq,all,R,0.0865384615384615,natural
foldbench_monomer,7uk8_A,Protenix-v2 single-seq,all,R,0.0969581749049429,natural
foldbench_monomer,7ur2_A,Protenix-v2 single-seq,all,R,0.2043795620437956,natural
foldbench_monomer,7urp_A,Protenix-v2 single-seq,all,R,0.0746268656716417,natural
foldbench_monomer,7uvg_A,Protenix-v2 single-seq,all,R,0.3202247191011236,natural
foldbench_monomer,7uww_A,Protenix-v2 single-seq,all,R,0.1861471861471861,natural
foldbench_monomer,7v3o_A,Protenix-v2 single-seq,all,R,0.0735294117647058,natural
foldbench_monomer,7w15_A,Protenix-v2 single-seq,all,R,0.1749174917491749,natural
foldbench_monomer,7wz5_A,Protenix-v2 single-seq,all,R,0.0973451327433628,natural
foldbench_monomer,7wzm_A,Protenix-v2 single-seq,all,R,0.2631578947368421,natural
foldbench_monomer,7x3h_A,Protenix-v2 single-seq,all,R,0.1013513513513513,natural
foldbench_monomer,7x4p_A,Protenix-v2 single-seq,all,R,0.051051051051051,natural
foldbench_monomer,7x8l_A,Protenix-v2 single-seq,all,R,0.0551724137931034,natural
foldbench_monomer,7xcd_A,Protenix-v2 single-seq,all,R,0.1216216216216216,natural
foldbench_monomer,7xg9_A,Protenix-v2 single-seq,all,R,0.4190871369294606,natural
foldbench_monomer,7xi5_A,Protenix-v2 single-seq,all,R,0.2619047619047619,natural
foldbench_monomer,7xjr_A,Protenix-v2 single-seq,all,R,0.2542372881355932,natural
foldbench_monomer,7xlz_A,Protenix-v2 single-seq,all,R,0.1245283018867924,natural
foldbench_monomer,7xp9_A,Protenix-v2 single-seq,all,R,0.3555555555555555,natural
foldbench_monomer,7xq4_A,Protenix-v2 single-seq,all,R,0.7033898305084746,natural
foldbench_monomer,7xrx_A,Protenix-v2 single-seq,all,R,0.2348484848484848,natural
foldbench_monomer,7xyr_A,Protenix-v2 single-seq,all,R,0.1923620933521923,natural
foldbench_monomer,7xz3_A,Protenix-v2 single-seq,all,R,0.110759493670886,natural
foldbench_monomer,7y3h_A,Protenix-v2 single-seq,all,R,0.1506410256410256,natural
foldbench_monomer,7y4h_A,Protenix-v2 single-seq,all,R,0.33125,natural
foldbench_monomer,7y54_A,Protenix-v2 single-seq,all,R,0.6,natural
foldbench_monomer,7y5j_A,Protenix-v2 single-seq,all,R,0.1098901098901098,natural
foldbench_monomer,7y5m_A,Protenix-v2 single-seq,all,R,0.0878378378378378,natural
foldbench_monomer,7y5r_A,Protenix-v2 single-seq,all,R,0.7938144329896907,natural
foldbench_monomer,7y8h_A,Protenix-v2 single-seq,all,R,0.8072289156626506,natural
foldbench_monomer,7y8i_A,Protenix-v2 single-seq,all,R,0.8192771084337349,natural
foldbench_monomer,7yd4_A,Protenix-v2 single-seq,all,R,0.0774647887323943,natural
foldbench_monomer,7yhr_A,Protenix-v2 single-seq,all,R,0.3414634146341463,natural
foldbench_monomer,7ykm_A,Protenix-v2 single-seq,all,R,0.8181818181818182,natural
foldbench_monomer,7ylr_A,Protenix-v2 single-seq,all,R,0.4010989010989011,natural
foldbench_monomer,7yug_A,Protenix-v2 single-seq,all,R,0.3936170212765957,natural
foldbench_monomer,7yyg_A,Protenix-v2 single-seq,all,R,0.2850678733031674,natural
foldbench_monomer,7z65_A,Protenix-v2 single-seq,all,R,0.340625,natural
foldbench_monomer,7znz_A,Protenix-v2 single-seq,all,R,0.259656652360515,natural
foldbench_monomer,7zoi_A,Protenix-v2 single-seq,all,R,0.3,natural
foldbench_monomer,7zs2_A,Protenix-v2 single-seq,all,R,0.2152466367713004,natural
foldbench_monomer,7zu3_A,Protenix-v2 single-seq,all,R,0.4673913043478261,natural
foldbench_monomer,7zv1_A,Protenix-v2 single-seq,all,R,0.2972972972972973,natural
foldbench_monomer,8adc_A,Protenix-v2 single-seq,all,R,0.2058823529411764,natural
foldbench_monomer,8add_A,Protenix-v2 single-seq,all,R,0.0666666666666666,natural
foldbench_monomer,8ak2_A,Protenix-v2 single-seq,all,R,0.0573248407643312,natural
foldbench_monomer,8akh_A,Protenix-v2 single-seq,all,R,0.190031152647975,natural
foldbench_monomer,8amo_A,Protenix-v2 single-seq,all,R,0.2154696132596685,natural
foldbench_monomer,8arl_A,Protenix-v2 single-seq,all,R,0.2538461538461538,natural
foldbench_monomer,8au6_A,Protenix-v2 single-seq,all,R,0.1904761904761904,natural
foldbench_monomer,8axj_A,Protenix-v2 single-seq,all,R,0.0909090909090909,natural
foldbench_monomer,8azb_A,Protenix-v2 single-seq,all,R,0.2470187393526405,natural
foldbench_monomer,8b2e_A,Protenix-v2 single-seq,all,R,0.1538461538461538,natural
foldbench_monomer,8b2g_A,Protenix-v2 single-seq,all,R,0.0338983050847457,natural
foldbench_monomer,8b2s_A,Protenix-v2 single-seq,all,R,0.1559139784946236,natural
foldbench_monomer,8b4u_A,Protenix-v2 single-seq,all,R,0.0769230769230769,natural
foldbench_monomer,8b5w_A,Protenix-v2 single-seq,all,R,0.1486486486486486,natural
foldbench_monomer,8b61_A,Protenix-v2 single-seq,all,R,0.1886792452830188,natural
foldbench_monomer,8b6a_A,Protenix-v2 single-seq,all,R,0.1333333333333333,natural
foldbench_monomer,8b6e_A,Protenix-v2 single-seq,all,R,0.7727272727272727,natural
foldbench_monomer,8baq_A,Protenix-v2 single-seq,all,R,0.0368421052631578,natural
foldbench_monomer,8bau_A,Protenix-v2 single-seq,all,R,0.0526315789473684,natural
foldbench_monomer,8bfy_A,Protenix-v2 single-seq,all,R,0.1504178272980501,natural
foldbench_monomer,8bgb_A,Protenix-v2 single-seq,all,R,0.4554455445544554,natural
foldbench_monomer,8bke_A,Protenix-v2 single-seq,all,R,0.6012145748987854,natural
foldbench_monomer,8bsb_A,Protenix-v2 single-seq,all,R,0.7652173913043478,natural
foldbench_monomer,8bux_A,Protenix-v2 single-seq,all,R,0.0666666666666666,natural
foldbench_monomer,8c4d_A,Protenix-v2 single-seq,all,R,0.0305676855895196,natural
foldbench_monomer,8c4y_A,Protenix-v2 single-seq,all,R,0.1796246648793565,natural
foldbench_monomer,8cba_A,Protenix-v2 single-seq,all,R,0.236734693877551,natural
foldbench_monomer,8ci9_A,Protenix-v2 single-seq,all,R,0.0830860534124629,natural
foldbench_monomer,8cih_A,Protenix-v2 single-seq,all,R,0.6012658227848101,natural
foldbench_monomer,8cpk_A,Protenix-v2 single-seq,all,R,0.6770538243626062,natural
foldbench_monomer,8cpn_A,Protenix-v2 single-seq,all,R,0.5416666666666666,natural
foldbench_monomer,8d2z_A,Protenix-v2 single-seq,all,R,0.4230769230769231,natural
foldbench_monomer,8daj_A,Protenix-v2 single-seq,all,R,0.2809364548494983,natural
foldbench_monomer,8dez_A,Protenix-v2 single-seq,all,R,0.3846153846153846,natural
foldbench_monomer,8dge_A,Protenix-v2 single-seq,all,R,0.0798687089715536,natural
foldbench_monomer,8dhj_A,Protenix-v2 single-seq,all,R,0.0561797752808988,natural
foldbench_monomer,8dmu_A,Protenix-v2 single-seq,all,R,0.0840630472854641,natural
foldbench_monomer,8dp9_A,Protenix-v2 single-seq,all,R,0.0547945205479452,natural
foldbench_monomer,8dqd_A,Protenix-v2 single-seq,all,R,0.1569620253164557,natural
foldbench_monomer,8dx0_A,Protenix-v2 single-seq,all,R,0.5777777777777777,natural
foldbench_monomer,8e0r_A,Protenix-v2 single-seq,all,R,0.0564516129032258,natural
foldbench_monomer,8e5h_A,Protenix-v2 single-seq,all,R,0.3633720930232558,natural
foldbench_monomer,8eb9_A,Protenix-v2 single-seq,all,R,0.0704225352112676,natural
foldbench_monomer,8ec3_A,Protenix-v2 single-seq,all,R,0.2936507936507936,natural
foldbench_monomer,8eo5_A,Protenix-v2 single-seq,all,R,0.150197628458498,natural
foldbench_monomer,8gmy_A,Protenix-v2 single-seq,all,R,0.1732283464566929,natural
foldbench_monomer,8q8i_A,Protenix-v2 single-seq,all,R,0.0159574468085106,natural
foldbench_monomer,8ycm_A,Protenix-v2 single-seq,all,R,0.1224489795918367,natural
foldbench_monomer,7pv5_A,Protenix-v2 + MSA,all,R,0.859375,natural
foldbench_monomer,7qp5_A,Protenix-v2 + MSA,all,R,0.8630705394190872,natural
foldbench_monomer,7qsj_A,Protenix-v2 + MSA,all,R,0.9279538904899136,natural
foldbench_monomer,7t9r_A,Protenix-v2 + MSA,all,R,0.75,natural
foldbench_monomer,7tjb_A,Protenix-v2 + MSA,all,R,0.8955223880597015,natural
foldbench_monomer,7tlh_A,Protenix-v2 + MSA,all,R,0.8333333333333334,natural
foldbench_monomer,7uba_A,Protenix-v2 + MSA,all,R,0.8894230769230769,natural
foldbench_monomer,7uk8_A,Protenix-v2 + MSA,all,R,0.8307984790874525,natural
foldbench_monomer,7ur2_A,Protenix-v2 + MSA,all,R,0.7591240875912408,natural
foldbench_monomer,7urp_A,Protenix-v2 + MSA,all,R,0.917910447761194,natural
foldbench_monomer,7uvg_A,Protenix-v2 + MSA,all,R,0.8876404494382022,natural
foldbench_monomer,7uww_A,Protenix-v2 + MSA,all,R,0.84992784992785,natural
foldbench_monomer,7v3o_A,Protenix-v2 + MSA,all,R,0.8529411764705882,natural
foldbench_monomer,7w15_A,Protenix-v2 + MSA,all,R,0.8712871287128713,natural
foldbench_monomer,7wz5_A,Protenix-v2 + MSA,all,R,0.8672566371681416,natural
foldbench_monomer,7wzm_A,Protenix-v2 + MSA,all,R,0.8618421052631579,natural
foldbench_monomer,7x3h_A,Protenix-v2 + MSA,all,R,0.7297297297297297,natural
foldbench_monomer,7x4p_A,Protenix-v2 + MSA,all,R,0.8258258258258259,natural
foldbench_monomer,7x8l_A,Protenix-v2 + MSA,all,R,0.9051724137931034,natural
foldbench_monomer,7xcd_A,Protenix-v2 + MSA,all,R,0.7905405405405406,natural
foldbench_monomer,7xg9_A,Protenix-v2 + MSA,all,R,0.8257261410788381,natural
foldbench_monomer,7xi5_A,Protenix-v2 + MSA,all,R,0.9047619047619048,natural
foldbench_monomer,7xjr_A,Protenix-v2 + MSA,all,R,0.9067796610169492,natural
foldbench_monomer,7xlz_A,Protenix-v2 + MSA,all,R,0.9132075471698112,natural
foldbench_monomer,7xp9_A,Protenix-v2 + MSA,all,R,0.7555555555555555,natural
foldbench_monomer,7xq4_A,Protenix-v2 + MSA,all,R,0.8665254237288136,natural
foldbench_monomer,7xrx_A,Protenix-v2 + MSA,all,R,0.8813131313131313,natural
foldbench_monomer,7xyr_A,Protenix-v2 + MSA,all,R,0.8826025459688827,natural
foldbench_monomer,7xz3_A,Protenix-v2 + MSA,all,R,0.8512658227848101,natural
foldbench_monomer,7y3h_A,Protenix-v2 + MSA,all,R,0.8365384615384616,natural
foldbench_monomer,7y4h_A,Protenix-v2 + MSA,all,R,0.896875,natural
foldbench_monomer,7y54_A,Protenix-v2 + MSA,all,R,0.8857142857142857,natural
foldbench_monomer,7y5j_A,Protenix-v2 + MSA,all,R,0.8131868131868132,natural
foldbench_monomer,7y5m_A,Protenix-v2 + MSA,all,R,0.831081081081081,natural
foldbench_monomer,7y5r_A,Protenix-v2 + MSA,all,R,0.8762886597938144,natural
foldbench_monomer,7y8h_A,Protenix-v2 + MSA,all,R,0.8072289156626506,natural
foldbench_monomer,7y8i_A,Protenix-v2 + MSA,all,R,0.8192771084337349,natural
foldbench_monomer,7yd4_A,Protenix-v2 + MSA,all,R,0.8732394366197183,natural
foldbench_monomer,7yhr_A,Protenix-v2 + MSA,all,R,0.8048780487804879,natural
foldbench_monomer,7ykm_A,Protenix-v2 + MSA,all,R,0.8181818181818182,natural
foldbench_monomer,7ylr_A,Protenix-v2 + MSA,all,R,0.8983516483516484,natural
foldbench_monomer,7yug_A,Protenix-v2 + MSA,all,R,0.8829787234042553,natural
foldbench_monomer,7yyg_A,Protenix-v2 + MSA,all,R,0.8642533936651584,natural
foldbench_monomer,7z65_A,Protenix-v2 + MSA,all,R,0.89375,natural
foldbench_monomer,7znz_A,Protenix-v2 + MSA,all,R,0.9012875536480688,natural
foldbench_monomer,7zoi_A,Protenix-v2 + MSA,all,R,0.9090909090909092,natural
foldbench_monomer,7zs2_A,Protenix-v2 + MSA,all,R,0.8340807174887892,natural
foldbench_monomer,7zu3_A,Protenix-v2 + MSA,all,R,0.4891304347826087,natural
foldbench_monomer,7zv1_A,Protenix-v2 + MSA,all,R,0.8018018018018018,natural
foldbench_monomer,8adc_A,Protenix-v2 + MSA,all,R,0.6705882352941176,natural
foldbench_monomer,8add_A,Protenix-v2 + MSA,all,R,0.8047619047619048,natural
foldbench_monomer,8ak2_A,Protenix-v2 + MSA,all,R,0.8885350318471338,natural
foldbench_monomer,8akh_A,Protenix-v2 + MSA,all,R,0.912772585669782,natural
foldbench_monomer,8amo_A,Protenix-v2 + MSA,all,R,0.8674033149171271,natural
foldbench_monomer,8arl_A,Protenix-v2 + MSA,all,R,0.8461538461538461,natural
foldbench_monomer,8au6_A,Protenix-v2 + MSA,all,R,0.8095238095238095,natural
foldbench_monomer,8axj_A,Protenix-v2 + MSA,all,R,0.8881118881118881,natural
foldbench_monomer,8azb_A,Protenix-v2 + MSA,all,R,0.8722316865417377,natural
foldbench_monomer,8b2e_A,Protenix-v2 + MSA,all,R,0.9,natural
foldbench_monomer,8b2g_A,Protenix-v2 + MSA,all,R,0.8983050847457628,natural
foldbench_monomer,8b2s_A,Protenix-v2 + MSA,all,R,0.8387096774193549,natural
foldbench_monomer,8b4u_A,Protenix-v2 + MSA,all,R,0.8974358974358975,natural
foldbench_monomer,8b5w_A,Protenix-v2 + MSA,all,R,0.8675675675675676,natural
foldbench_monomer,8b61_A,Protenix-v2 + MSA,all,R,0.8679245283018868,natural
foldbench_monomer,8b6a_A,Protenix-v2 + MSA,all,R,0.917948717948718,natural
foldbench_monomer,8b6e_A,Protenix-v2 + MSA,all,R,0.75,natural
foldbench_monomer,8baq_A,Protenix-v2 + MSA,all,R,0.8368421052631579,natural
foldbench_monomer,8bau_A,Protenix-v2 + MSA,all,R,0.8899521531100478,natural
foldbench_monomer,8bfy_A,Protenix-v2 + MSA,all,R,0.8272980501392758,natural
foldbench_monomer,8bgb_A,Protenix-v2 + MSA,all,R,0.8514851485148515,natural
foldbench_monomer,8bke_A,Protenix-v2 + MSA,all,R,0.8866396761133604,natural
foldbench_monomer,8bsb_A,Protenix-v2 + MSA,all,R,0.8521739130434782,natural
foldbench_monomer,8bux_A,Protenix-v2 + MSA,all,R,0.8166666666666667,natural
foldbench_monomer,8c4d_A,Protenix-v2 + MSA,all,R,0.9213973799126638,natural
foldbench_monomer,8c4y_A,Protenix-v2 + MSA,all,R,0.9222520107238604,natural
foldbench_monomer,8cba_A,Protenix-v2 + MSA,all,R,0.8653061224489796,natural
foldbench_monomer,8ci9_A,Protenix-v2 + MSA,all,R,0.8664688427299704,natural
foldbench_monomer,8cih_A,Protenix-v2 + MSA,all,R,0.810126582278481,natural
foldbench_monomer,8cpk_A,Protenix-v2 + MSA,all,R,0.9008498583569404,natural
foldbench_monomer,8cpn_A,Protenix-v2 + MSA,all,R,0.7857142857142857,natural
foldbench_monomer,8d2z_A,Protenix-v2 + MSA,all,R,0.8653846153846154,natural
foldbench_monomer,8daj_A,Protenix-v2 + MSA,all,R,0.9264214046822744,natural
foldbench_monomer,8dez_A,Protenix-v2 + MSA,all,R,0.8956043956043956,natural
foldbench_monomer,8dge_A,Protenix-v2 + MSA,all,R,0.887308533916849,natural
foldbench_monomer,8dhj_A,Protenix-v2 + MSA,all,R,0.9101123595505618,natural
foldbench_monomer,8dmu_A,Protenix-v2 + MSA,all,R,0.8949211908931699,natural
foldbench_monomer,8dp9_A,Protenix-v2 + MSA,all,R,0.815068493150685,natural
foldbench_monomer,8dqd_A,Protenix-v2 + MSA,all,R,0.8886075949367088,natural
foldbench_monomer,8dx0_A,Protenix-v2 + MSA,all,R,0.8222222222222222,natural
foldbench_monomer,8e0r_A,Protenix-v2 + MSA,all,R,0.8629032258064516,natural
foldbench_monomer,8e5h_A,Protenix-v2 + MSA,all,R,0.9069767441860463,natural
foldbench_monomer,8eb9_A,Protenix-v2 + MSA,all,R,0.1408450704225352,natural
foldbench_monomer,8ec3_A,Protenix-v2 + MSA,all,R,0.8492063492063492,natural
foldbench_monomer,8eo5_A,Protenix-v2 + MSA,all,R,0.8814229249011858,natural
foldbench_monomer,8gmy_A,Protenix-v2 + MSA,all,R,0.7598425196850394,natural
foldbench_monomer,8q8i_A,Protenix-v2 + MSA,all,R,0.901595744680851,natural
foldbench_monomer,8ycm_A,Protenix-v2 + MSA,all,R,0.8316326530612245,natural
foldbench_monomer,8fib_A,ESMFold,all,R,0.8242574257425742,natural
foldbench_monomer,8gbe_A,ESMFold,all,R,0.075,natural
foldbench_monomer,8gm7_A,ESMFold,all,R,0.4301075268817204,natural
foldbench_monomer,8gsy_A,ESMFold,all,R,0.7886178861788617,natural
foldbench_monomer,8ini_A,ESMFold,all,R,0.0365853658536585,natural
foldbench_monomer,8iqc_A,ESMFold,all,R,0.8398268398268398,natural
foldbench_monomer,8ou1_A,ESMFold,all,R,0.8263888888888888,natural
foldbench_monomer,8ovq_A,ESMFold,all,R,0.655367231638418,natural
foldbench_monomer,8ow8_A,ESMFold,all,R,0.436830835117773,natural
foldbench_monomer,8p0e_A,ESMFold,all,R,0.8543046357615894,natural
foldbench_monomer,8q79_A,ESMFold,all,R,0.1787072243346007,natural
