query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-040ae6fc1f2dd1b5283b,reference0::denovo_pdb__9bk7_A,0.311,0.120,0.588,500,102,2.019E+03,0.588,True,False
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8cqq_A,0.346,0.640,0.982,500,272,1.938E-33,0.982,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8chy_A,0.346,0.640,0.982,500,272,1.938E-33,0.982,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8ckr_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8cmq_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__2fo7_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__2hyz_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8bu0_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8ch0_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__8cig_A,0.366,0.300,0.919,500,136,1.825E-19,0.919,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__2wqh_A,0.380,0.226,0.933,500,104,7.513E-14,0.933,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__2avp_A,0.402,0.144,0.941,500,68,9.303E-09,0.941,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__5orm_A,0.310,0.516,0.637,500,350,1.624E-08,0.637,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__4pjs_A,0.344,0.342,0.857,500,175,4.246E-06,0.857,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__4pjr_A,0.344,0.342,0.857,500,175,5.608E-06,0.857,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__9lm8_A,0.311,0.498,0.654,500,381,1.705E-05,0.654,True,True
proteina-997ab34884a2c25baa65,reference1::foldbench_all__8K84_A,0.355,0.218,0.684,500,177,5.184E-05,0.684,True,True
proteina-997ab34884a2c25baa65,reference0::denovo_pdb__6xi6_A,0.333,0.332,0.524,500,269,4.787E-04,0.524,True,True
proteina-997ab34884a2c25baa65,reference1::foldbench_all__8RTE_A,0.282,0.382,0.497,500,370,4.787E-04,0.497,False,True
proteina-b10148c53cb87c20404d,reference0::denovo_pdb__5cwc_A,0.325,0.214,0.587,500,196,1.498E+00,0.587,True,False
proteina-23ba09f5dd5be26941e8,reference1::foldbench_all__8UX6_F,0.444,0.054,0.537,500,41,1.265E+02,0.537,True,False
proteina-23ba09f5dd5be26941e8,reference1::foldbench_all__8TAC_A,0.351,0.074,0.500,500,70,8.796E+02,0.5,True,False
proteina-fd8ad8c454f6b8c526d9,reference0::cameo_hard__9hac_B,0.337,0.152,0.591,500,127,1.498E+00,0.591,True,False
proteina-d1ab3f798a7723bf25cf,reference0::denovo_pdb__8kc0_A,0.338,0.116,0.574,500,115,1.044E+01,0.574,True,False
proteina-d1ab3f798a7723bf25cf,reference1::foldbench_all__8GQP_A,0.428,0.070,0.500,500,62,2.201E+02,0.5,True,False
proteina-70428da8de3945214081,reference0::denovo_pdb__6veh_A,0.406,0.286,0.672,500,180,7.041E-09,0.672,True,True
proteina-70428da8de3945214081,reference1::foldbench_all__8WHI_A,0.320,0.254,0.511,500,235,1.340E-02,0.511,True,False
proteina-70428da8de3945214081,reference0::denovo_pdb__9bk7_A,0.315,0.112,0.549,500,102,1.531E+03,0.549,True,False
proteina-f6f00b21fbe74dfcda6b,reference0::denovo_pdb__9lni_A,0.306,0.226,0.557,500,212,7.085E-02,0.557,True,False
proteina-f6f00b21fbe74dfcda6b,reference0::denovo_pdb__6mrr_A,0.360,0.098,0.735,500,68,4.173E+01,0.735,True,False
proteina-f6f00b21fbe74dfcda6b,reference1::foldbench_all__8G4K_A,0.333,0.156,0.788,500,104,7.265E+01,0.788,True,False
proteina-5a5315ca02890aadbf8f,reference1::foldbench_all__8G4K_A,0.384,0.104,0.500,500,104,8.604E-01,0.5,True,False
proteina-5a5315ca02890aadbf8f,reference0::denovo_pdb__9bk7_A,0.369,0.128,0.598,500,102,7.265E+01,0.598,True,False
proteina-6e23476f65106e223192,reference1::foldbench_all__8G4K_A,0.311,0.212,0.779,500,104,1.340E-02,0.779,True,False
proteina-6e23476f65106e223192,reference0::cameo_hard__9had_C,0.347,0.144,0.843,500,108,4.067E-02,0.843,True,False
proteina-6e23476f65106e223192,reference0::denovo_pdb__9lns_A,0.333,0.084,0.672,500,64,2.397E+01,0.672,True,False
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8cqq_A,0.325,0.668,0.985,500,272,5.105E-25,0.985,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8chy_A,0.325,0.668,0.985,500,272,5.105E-25,0.985,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8ckr_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8cmq_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__2fo7_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__2hyz_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8bu0_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8ch0_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8cig_A,0.410,0.268,0.882,500,136,2.083E-16,0.882,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__2wqh_A,0.431,0.204,0.942,500,104,4.026E-13,0.942,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__5hrz_A,0.455,0.180,0.721,500,122,8.712E-12,0.721,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__2avp_A,0.500,0.128,0.941,500,68,2.482E-10,0.941,True,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__5orm_A,0.276,0.580,0.797,500,350,1.624E-08,0.797,False,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__4pjr_A,0.285,0.374,0.983,500,175,1.193E-04,0.983,False,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__9lni_A,0.273,0.394,0.887,500,212,2.746E-04,0.887,False,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__4pjs_A,0.280,0.374,0.983,500,175,3.626E-04,0.983,False,True
proteina-ade07b68d854609dd29a,reference0::denovo_pdb__8fjg_A,0.325,0.160,0.692,500,104,1.629E-01,0.692,True,False
proteina-143a4fc2ad959c212282,reference0::denovo_pdb__9lni_A,0.307,0.242,0.542,500,212,3.344E-03,0.542,True,False
proteina-c812c3471f43789b0212,reference0::denovo_pdb__9v3a_A,0.340,0.266,0.967,500,120,1.234E-01,0.967,True,False
proteina-c812c3471f43789b0212,reference1::foldbench_all__8G4K_A,0.338,0.106,0.596,500,104,1.044E+01,0.596,True,False
proteina-c812c3471f43789b0212,reference1::foldbench_all__8P6K_A,0.308,0.124,0.584,500,113,2.397E+01,0.584,True,False
proteina-c812c3471f43789b0212,reference1::foldbench_all__8P6K_B,0.308,0.124,0.584,500,113,2.397E+01,0.584,True,False
proteina-c812c3471f43789b0212,reference1::foldbench_all__8TAC_A,0.375,0.088,0.629,500,70,5.506E+01,0.629,True,False
proteina-73fee3dddb694f10ea8d,reference1::foldbench_all__8OYY_A,0.566,0.100,0.219,500,242,5.184E-05,0.219,False,True
proteina-765d6f3ec816a177463c,reference0::denovo_pdb__4u3h_A,0.409,0.164,0.790,500,100,1.057E-06,0.79,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8ckr_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8cmq_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__2fo7_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__2hyz_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8bu0_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8ch0_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8cig_A,0.537,0.242,0.890,500,136,1.446E-33,0.89,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8cqq_A,0.537,0.242,0.445,500,272,1.446E-33,0.445,False,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8chy_A,0.537,0.242,0.445,500,272,1.446E-33,0.445,False,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__2wqh_A,0.555,0.198,0.952,500,104,1.624E-25,0.952,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__5hrz_A,0.537,0.212,0.869,500,122,2.132E-24,0.869,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__2avp_A,0.656,0.134,0.985,500,68,6.130E-21,0.985,True,True
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__5cwn_A,0.320,0.354,0.831,500,207,3.344E-03,0.831,True,False
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__9v3a_A,0.336,0.184,0.942,500,120,4.543E+00,0.942,True,False
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__7sq5_A,0.300,0.204,0.729,500,140,4.543E+00,0.729,True,False
proteina-3db289ea841ea7425f86,reference0::denovo_pdb__8oyw_A,0.315,0.130,0.534,500,178,7.909E+00,0.534,True,False
proteina-3db289ea841ea7425f86,reference1::foldbench_all__9F2C_A,0.300,0.074,0.847,500,59,1.531E+03,0.847,True,False
proteina-3db289ea841ea7425f86,reference1::foldbench_all__9F2C_B,0.300,0.074,0.847,500,59,1.531E+03,0.847,True,False
proteina-3ac104eecd0ed446ce97,reference0::denovo_pdb__7rmx_A,0.352,0.142,0.306,500,229,6.319E-04,0.306,False,True
proteina-3ac104eecd0ed446ce97,reference1::foldbench_all__8GAC_A,0.315,0.114,0.528,500,106,3.163E+01,0.528,True,False
proteina-d249eebfe0a717d5bfa0,reference1::foldbench_all__8GQP_A,0.326,0.092,0.613,500,62,2.201E+02,0.613,True,False
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8cqq_A,0.450,0.488,0.930,500,272,3.186E-52,0.93,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8chy_A,0.450,0.488,0.930,500,272,3.186E-52,0.93,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8ckr_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8cmq_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__2fo7_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__2hyz_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8bu0_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8ch0_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__8cig_A,0.559,0.268,0.985,500,136,1.736E-40,0.985,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__2wqh_A,0.574,0.202,0.971,500,104,3.841E-29,0.971,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__5hrz_A,0.536,0.220,0.902,500,122,9.156E-26,0.902,True,True
proteina-72000beb1b69ec270fbc,reference0::denovo_pdb__2avp_A,0.636,0.132,0.971,500,68,4.444E-20,0.971,True,True
proteina-72000beb1b69ec270fbc,reference1::foldbench_all__8YE5_A,0.302,0.236,0.822,500,129,4.033E-09,0.822,True,True
proteina-72000beb1b69ec270fbc,reference1::foldbench_all__8YE5_B,0.302,0.236,0.822,500,129,4.033E-09,0.822,True,True
proteina-0e2e026dd1eb2200c293,reference0::denovo_pdb__9x1w_A,0.360,0.194,0.966,500,88,8.604E-01,0.966,True,False
proteina-0e2e026dd1eb2200c293,reference1::foldbench_all__8GQP_A,0.500,0.068,0.548,500,62,7.909E+00,0.548,True,False
proteina-c61d33bba310360f09a7,reference0::cameo_hard__9de9_B,0.354,0.094,0.531,500,81,9.585E+01,0.531,True,False
proteina-afce3efd2f5fb5946444,reference1::foldbench_all__8G4K_A,0.329,0.148,0.683,500,104,9.351E-02,0.683,True,False
proteina-afce3efd2f5fb5946444,reference0::denovo_pdb__9n0j_A,0.313,0.150,0.603,500,126,4.173E+01,0.603,True,False
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8cqq_A,0.505,0.392,0.695,500,272,4.573E-54,0.695,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8chy_A,0.505,0.392,0.695,500,272,4.573E-54,0.695,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8ckr_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8cmq_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__2fo7_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__2hyz_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8bu0_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8ch0_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__8cig_A,0.445,0.346,0.971,500,136,1.586E-37,0.971,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__2wqh_A,0.582,0.204,0.981,500,104,4.951E-31,0.981,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__5hrz_A,0.426,0.300,0.902,500,122,2.906E-26,0.902,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__2avp_A,0.600,0.130,0.941,500,68,9.923E-19,0.941,True,True
proteina-319ae6a7a1db02b9e8d1,reference1::foldbench_all__8YE5_A,0.344,0.186,0.713,500,129,3.052E-09,0.713,True,True
proteina-319ae6a7a1db02b9e8d1,reference1::foldbench_all__8YE5_B,0.344,0.186,0.713,500,129,3.052E-09,0.713,True,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__5orm_A,0.312,0.324,0.463,500,350,2.435E-06,0.463,False,True
proteina-319ae6a7a1db02b9e8d1,reference1::foldbench_all__8RTE_A,0.255,0.336,0.524,500,370,8.342E-04,0.524,False,True
proteina-319ae6a7a1db02b9e8d1,reference0::denovo_pdb__7dgw_A,0.349,0.114,0.638,500,94,1.668E+02,0.638,True,False
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__3pg0_A,0.438,0.260,0.907,500,140,5.105E-25,0.907,True,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6qsd_A,0.278,0.496,0.936,500,250,7.572E-10,0.936,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6qse_A,0.278,0.496,0.932,500,251,7.572E-10,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6qsg_A,0.278,0.496,0.932,500,251,7.572E-10,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6qsh_A,0.286,0.496,0.939,500,246,1.323E-09,0.939,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6f0s_A,0.274,0.496,0.932,500,251,5.329E-09,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6rej_A,0.270,0.496,0.936,500,250,1.624E-08,0.936,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6rek_A,0.270,0.496,0.932,500,251,1.624E-08,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6rem_A,0.270,0.496,0.932,500,251,1.624E-08,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6rlh_A,0.294,0.496,0.944,500,248,2.146E-08,0.944,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6rli_A,0.294,0.496,0.936,500,250,2.146E-08,0.936,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6reo_A,0.294,0.496,0.932,500,251,2.146E-08,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__3ww9_A,0.256,0.476,0.896,500,251,3.745E-08,0.896,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__3wwa_A,0.256,0.476,0.896,500,251,3.745E-08,0.896,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6i37_A,0.266,0.496,0.932,500,251,1.141E-07,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__6i38_A,0.266,0.496,0.932,500,251,1.141E-07,0.932,False,True
proteina-dca6101ca04ee02ac2b1,reference0::denovo_pdb__5f53_A,0.376,0.138,0.798,500,84,1.705E-05,0.798,True,True
proteina-dcfd85ec51f5920c8259,reference0::denovo_pdb__7dgw_A,0.333,0.166,0.777,500,94,7.909E+00,0.777,True,False
proteina-66684435b98eec80a099,reference0::denovo_pdb__6veh_A,0.412,0.344,0.778,500,180,3.478E-21,0.778,True,True
proteina-66684435b98eec80a099,reference1::foldbench_all__8OYY_A,0.341,0.396,0.756,500,242,3.626E-04,0.756,True,True
proteina-66684435b98eec80a099,reference1::foldbench_all__8GJG_A,0.372,0.192,0.563,500,174,1.234E-01,0.563,True,False
proteina-66684435b98eec80a099,reference1::foldbench_all__8GQP_A,0.368,0.108,0.903,500,62,1.044E+01,0.903,True,False
proteina-348023f8048e37595ed6,reference0::denovo_pdb__6veh_A,0.437,0.300,0.756,500,180,8.967E-17,0.756,True,True
proteina-348023f8048e37595ed6,reference1::foldbench_all__8PFI_B,0.308,0.314,0.212,500,807,2.155E-12,0.314,False,True
proteina-d2ab49be58d6b7d10335,reference0::denovo_pdb__9fw5_A,0.359,0.260,0.761,500,197,2.533E-03,0.761,True,False
proteina-d2ab49be58d6b7d10335,reference0::denovo_pdb__6egc_A,0.330,0.194,0.735,500,147,7.909E+00,0.735,True,False
proteina-d2ab49be58d6b7d10335,reference0::cameo_hard__9hac_B,0.325,0.148,0.701,500,127,3.163E+01,0.701,True,False
proteina-1d6cb5dd3a1366ec6a64,reference0::denovo_pdb__6veh_A,0.456,0.298,0.761,500,180,1.376E-19,0.761,True,True
proteina-1d6cb5dd3a1366ec6a64,reference1::foldbench_all__9C90_A,0.304,0.084,0.705,500,61,6.667E+02,0.705,True,False
proteina-9d72f9a14fc1842893df,reference1::foldbench_all__8GJI_A,0.318,0.138,0.506,500,174,1.498E+00,0.506,True,False
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8ckr_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8cmq_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__2fo7_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__2hyz_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8bu0_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8ch0_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8cig_A,0.532,0.218,0.801,500,136,1.206E-29,0.801,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8cqq_A,0.532,0.218,0.401,500,272,1.206E-29,0.401,False,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__8chy_A,0.532,0.218,0.401,500,272,1.206E-29,0.401,False,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__2wqh_A,0.554,0.202,0.971,500,104,2.185E-27,0.971,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__5hrz_A,0.563,0.174,0.713,500,122,2.778E-23,0.713,True,True
proteina-5f6f7d37e7249c9b2449,reference0::denovo_pdb__2avp_A,0.573,0.136,1.000,500,68,2.912E-17,1.0,True,True
proteina-5f6f7d37e7249c9b2449,reference1::foldbench_all__8YE5_A,0.370,0.124,0.481,500,129,3.472E-07,0.481,False,True
proteina-5f6f7d37e7249c9b2449,reference1::foldbench_all__8YE5_B,0.370,0.124,0.481,500,129,3.472E-07,0.481,False,True
proteina-5f6f7d37e7249c9b2449,reference0::cameo_hard__9hac_B,0.304,0.164,0.512,500,127,7.265E+01,0.512,True,False
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8cqq_A,0.432,0.416,0.699,500,272,9.207E-28,0.699,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8chy_A,0.432,0.416,0.699,500,272,9.207E-28,0.699,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8ckr_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8cmq_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__2fo7_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__2hyz_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8bu0_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8ch0_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__8cig_A,0.478,0.276,0.963,500,136,1.153E-22,0.963,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__2wqh_A,0.475,0.202,0.942,500,104,2.912E-17,0.942,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__2avp_A,0.552,0.134,0.941,500,68,7.513E-14,0.941,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__5orm_A,0.341,0.312,0.429,500,350,1.396E-06,0.429,False,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__4pjr_A,0.335,0.294,0.806,500,175,9.779E-06,0.806,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__4pjs_A,0.350,0.294,0.806,500,175,1.705E-05,0.806,True,True
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__7dgu_A,0.337,0.158,0.814,500,97,1.977E+00,0.814,True,False
proteina-11dd949fd5d1b64df9af,reference1::foldbench_all__8YE5_A,0.314,0.124,0.543,500,129,1.977E+00,0.543,True,False
proteina-11dd949fd5d1b64df9af,reference1::foldbench_all__8YE5_B,0.314,0.124,0.543,500,129,1.977E+00,0.543,True,False
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__7dgw_A,0.333,0.174,0.862,500,94,1.668E+02,0.862,True,False
proteina-11dd949fd5d1b64df9af,reference0::denovo_pdb__7kuw_A,0.371,0.070,0.516,500,62,5.054E+02,0.516,True,False
proteina-3344f7b9595d0a467ae3,reference0::denovo_pdb__5cwp_A,0.283,0.402,0.952,500,229,1.396E-06,0.952,False,True
proteina-3344f7b9595d0a467ae3,reference0::denovo_pdb__8eoz_B,0.288,0.292,0.612,500,227,2.746E-04,0.612,False,True
proteina-3344f7b9595d0a467ae3,reference1::foldbench_all__8K84_A,0.314,0.344,0.955,500,177,8.604E-01,0.955,True,False
proteina-3344f7b9595d0a467ae3,reference1::foldbench_all__8G4K_A,0.320,0.190,0.808,500,104,1.498E+00,0.808,True,False
proteina-3344f7b9595d0a467ae3,reference1::foldbench_all__8GQP_A,0.327,0.118,0.887,500,62,2.397E+01,0.887,True,False
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8cqq_A,0.560,0.542,0.993,500,272,2.876E-90,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8chy_A,0.560,0.542,0.993,500,272,2.876E-90,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8ckr_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8cmq_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__2fo7_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__2hyz_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8bu0_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8ch0_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__8cig_A,0.629,0.270,0.993,500,136,1.112E-48,0.993,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__2wqh_A,0.670,0.200,0.962,500,104,6.941E-37,0.962,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__5hrz_A,0.590,0.220,0.902,500,122,1.859E-34,0.902,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__2avp_A,0.676,0.136,1.000,500,68,5.105E-25,1.0,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__5orm_A,0.300,0.660,0.934,500,350,1.739E-13,0.934,True,True
proteina-bee420d6256e40fd5a3c,reference1::foldbench_all__8YE5_A,0.311,0.186,0.721,500,129,5.329E-09,0.721,True,True
proteina-bee420d6256e40fd5a3c,reference1::foldbench_all__8YE5_B,0.311,0.186,0.721,500,129,5.329E-09,0.721,True,True
proteina-bee420d6256e40fd5a3c,reference0::denovo_pdb__9fw7_A,0.301,0.286,0.678,500,199,1.234E-01,0.678,True,False
proteina-bee420d6256e40fd5a3c,reference1::foldbench_all__8GJI_A,0.317,0.254,0.759,500,174,4.941E-01,0.759,True,False
proteina-bee420d6256e40fd5a3c,reference1::foldbench_all__7XVQ_A,0.300,0.100,0.545,500,88,1.377E+01,0.545,True,False
