stem,method,eval_set,range,cut,precision,n_candidate,n_true,n_top
8ok3_A,boltz2,eval-test,medium,L/2,0.3064516129032258,1242,19,62
8ok3_A,boltz2,eval-test,medium,L/5,0.76,1242,19,25
8ok3_A,boltz2,eval-test,medium,R,0.8421052631578947,1242,19,19
8ok3_A,boltz2,eval-test,medium,AUC,0.9990532340663597,1242,19,1242
8ok3_A,boltz2,eval-test,long,L,0.704,4753,91,125
8ok3_A,boltz2,eval-test,long,L/2,0.8387096774193549,4753,91,62
8ok3_A,boltz2,eval-test,long,L/5,0.84,4753,91,25
8ok3_A,boltz2,eval-test,long,R,0.8241758241758241,4753,91,91
8ok3_A,boltz2,eval-test,long,AUC,0.9814799100513387,4753,91,4753
8oqh_A,boltz2,eval-test,all,L,0.7692307692307693,2850,71,91
8oqh_A,boltz2,eval-test,all,L/2,0.9555555555555556,2850,71,45
8oqh_A,boltz2,eval-test,all,L/5,0.9444444444444444,2850,71,18
8oqh_A,boltz2,eval-test,all,R,0.9295774647887324,2850,71,71
8oqh_A,boltz2,eval-test,all,AUC,0.9922988814499085,2850,71,2850
8oqh_A,boltz2,eval-test,short,L,0.24175824175824176,435,22,91
8oqh_A,boltz2,eval-test,short,L/2,0.4888888888888889,435,22,45
8oqh_A,boltz2,eval-test,short,L/5,1.0,435,22,18
8oqh_A,boltz2,eval-test,short,R,1.0,435,22,22
8oqh_A,boltz2,eval-test,short,AUC,1.0,435,22,435
8oqh_A,boltz2,eval-test,medium,L,0.3956043956043956,762,36,91
8oqh_A,boltz2,eval-test,medium,L/2,0.7777777777777778,762,36,45
8oqh_A,boltz2,eval-test,medium,L/5,0.9444444444444444,762,36,18
8oqh_A,boltz2,eval-test,medium,R,0.8611111111111112,762,36,36
8oqh_A,boltz2,eval-test,medium,AUC,0.9836815120906031,762,36,762
8oqh_A,boltz2,eval-test,long,L,0.14285714285714285,1653,13,91
8oqh_A,boltz2,eval-test,long,L/2,0.28888888888888886,1653,13,45
8oqh_A,boltz2,eval-test,long,L/5,0.7222222222222222,1653,13,18
8oqh_A,boltz2,eval-test,long,R,1.0,1653,13,13
8oqh_A,boltz2,eval-test,long,AUC,1.0,1653,13,1653
8ork_A,boltz2,eval-test,all,L,0.6934782608695652,103285,406,460
8ork_A,boltz2,eval-test,all,L/2,0.7521739130434782,103285,406,230
8ork_A,boltz2,eval-test,all,L/5,0.6956521739130435,103285,406,92
8ork_A,boltz2,eval-test,all,R,0.729064039408867,103285,406,406
8ork_A,boltz2,eval-test,all,AUC,0.9130971785353847,103285,406,103285
8ork_A,boltz2,eval-test,short,L,0.06086956521739131,2709,32,460
8ork_A,boltz2,eval-test,short,L/2,0.11739130434782609,2709,32,230
8ork_A,boltz2,eval-test,short,L/5,0.2826086956521739,2709,32,92
8ork_A,boltz2,eval-test,short,R,0.65625,2709,32,32
8ork_A,boltz2,eval-test,short,AUC,0.9035183974598431,2709,32,2709
8ork_A,boltz2,eval-test,medium,L,0.08260869565217391,5310,48,460
8ork_A,boltz2,eval-test,medium,L/2,0.1608695652173913,5310,48,230
8ork_A,boltz2,eval-test,medium,L/5,0.391304347826087,5310,48,92
8ork_A,boltz2,eval-test,medium,R,0.6875,5310,48,48
8ork_A,boltz2,eval-test,medium,AUC,0.8731075003167363,5310,48,5310
8ork_A,boltz2,eval-test,long,L,0.5956521739130435,95266,326,460
8ork_A,boltz2,eval-test,long,L/2,0.7695652173913043,95266,326,230
8ork_A,boltz2,eval-test,long,L/5,0.75,95266,326,92
8ork_A,boltz2,eval-test,long,R,0.7423312883435583,95266,326,326
8ork_A,boltz2,eval-test,long,AUC,0.9196753907214243,95266,326,95266
8os2_A,boltz2,eval-test,all,L,0.6712328767123288,6903,108,146
8os2_A,boltz2,eval-test,all,L/2,0.8767123287671232,6903,108,73
8os2_A,boltz2,eval-test,all,L/5,0.8620689655172413,6903,108,29
8os2_A,boltz2,eval-test,all,R,0.8333333333333334,6903,108,108
8os2_A,boltz2,eval-test,all,AUC,0.952125746055106,6903,108,6903
8os2_A,boltz2,eval-test,short,L,0.08904109589041095,687,14,146
8os2_A,boltz2,eval-test,short,L/2,0.1643835616438356,687,14,73
8os2_A,boltz2,eval-test,short,L/5,0.41379310344827586,687,14,29
8os2_A,boltz2,eval-test,short,R,0.7857142857142857,687,14,14
8os2_A,boltz2,eval-test,short,AUC,0.9262364678412227,687,14,687
8os2_A,boltz2,eval-test,medium,L,0.1643835616438356,1266,27,146
8os2_A,boltz2,eval-test,medium,L/2,0.3150684931506849,1266,27,73
8os2_A,boltz2,eval-test,medium,L/5,0.7931034482758621,1266,27,29
8os2_A,boltz2,eval-test,medium,R,0.7777777777777778,1266,27,27
8os2_A,boltz2,eval-test,medium,AUC,0.9238932233282516,1266,27,1266
8os2_A,boltz2,eval-test,long,L,0.4383561643835616,4950,67,146
8os2_A,boltz2,eval-test,long,L/2,0.821917808219178,4950,67,73
8os2_A,boltz2,eval-test,long,L/5,0.8275862068965517,4950,67,29
8os2_A,boltz2,eval-test,long,R,0.835820895522388,4950,67,67
8os2_A,boltz2,eval-test,long,AUC,0.9687554445670481,4950,67,4950
8osz_A,boltz2,eval-test,all,L,0.8326996197718631,28935,272,263
8osz_A,boltz2,eval-test,all,L/2,0.8931297709923665,28935,272,131
8osz_A,boltz2,eval-test,all,L/5,0.8653846153846154,28935,272,52
8osz_A,boltz2,eval-test,all,R,0.8235294117647058,28935,272,272
8osz_A,boltz2,eval-test,all,AUC,0.94215513543798,28935,272,28935
8osz_A,boltz2,eval-test,short,L,0.1596958174904943,1374,46,263
8osz_A,boltz2,eval-test,short,L/2,0.32061068702290074,1374,46,131
8osz_A,boltz2,eval-test,short,L/5,0.8076923076923077,1374,46,52
8osz_A,boltz2,eval-test,short,R,0.8695652173913043,1374,46,46
8osz_A,boltz2,eval-test,short,AUC,0.9554740701938188,1374,46,1374
8osz_A,boltz2,eval-test,medium,L,0.27756653992395436,2598,73,263
8osz_A,boltz2,eval-test,medium,L/2,0.5572519083969466,2598,73,131
8osz_A,boltz2,eval-test,medium,L/5,0.9615384615384616,2598,73,52
8osz_A,boltz2,eval-test,medium,R,0.9178082191780822,2598,73,73
8osz_A,boltz2,eval-test,medium,AUC,0.9990614403906144,2598,73,2598
8osz_A,boltz2,eval-test,long,L,0.4790874524714829,24963,153,263
8osz_A,boltz2,eval-test,long,L/2,0.7709923664122137,24963,153,131
8osz_A,boltz2,eval-test,long,L/5,0.7692307692307693,24963,153,52
8osz_A,boltz2,eval-test,long,R,0.7712418300653595,24963,153,153
8osz_A,boltz2,eval-test,long,AUC,0.9109133993514106,24963,153,24963
8ou1_A,boltz2,eval-test,all,L,0.7972972972972973,9316,144,148
8ou1_A,boltz2,eval-test,all,L/2,0.918918918918919,9316,144,74
8ou1_A,boltz2,eval-test,all,L/5,0.9310344827586207,9316,144,29
8ou1_A,boltz2,eval-test,all,R,0.8125,9316,144,144
8ou1_A,boltz2,eval-test,all,AUC,0.9259839729611863,9316,144,9316
8ou1_A,boltz2,eval-test,short,L,0.0945945945945946,801,14,148
8ou1_A,boltz2,eval-test,short,L/2,0.17567567567567569,801,14,74
8ou1_A,boltz2,eval-test,short,L/5,0.41379310344827586,801,14,29
8ou1_A,boltz2,eval-test,short,R,0.7857142857142857,801,14,14
8ou1_A,boltz2,eval-test,short,AUC,0.9265746959520784,801,14,801
8ou1_A,boltz2,eval-test,medium,L,0.08108108108108109,1494,15,148
8ou1_A,boltz2,eval-test,medium,L/2,0.16216216216216217,1494,15,74
8ou1_A,boltz2,eval-test,medium,L/5,0.3793103448275862,1494,15,29
8ou1_A,boltz2,eval-test,medium,R,0.7333333333333333,1494,15,15
8ou1_A,boltz2,eval-test,medium,AUC,0.866396213657877,1494,15,1494
8ou1_A,boltz2,eval-test,long,L,0.6756756756756757,7021,115,148
8ou1_A,boltz2,eval-test,long,L/2,0.918918918918919,7021,115,74
8ou1_A,boltz2,eval-test,long,L/5,0.9310344827586207,7021,115,29
8ou1_A,boltz2,eval-test,long,R,0.8347826086956521,7021,115,115
8ou1_A,boltz2,eval-test,long,AUC,0.9336311210163815,7021,115,7021
8ovq_A,boltz2,eval-test,all,L,0.5732758620689655,20539,177,232
8ovq_A,boltz2,eval-test,all,L/2,0.7672413793103449,20539,177,116
8ovq_A,boltz2,eval-test,all,L/5,0.8043478260869565,20539,177,46
8ovq_A,boltz2,eval-test,all,R,0.7005649717514124,20539,177,177
8ovq_A,boltz2,eval-test,all,AUC,0.8743180633915953,20539,177,20539
8ovq_A,boltz2,eval-test,short,L,0.08620689655172414,1131,26,232
8ovq_A,boltz2,eval-test,short,L/2,0.16379310344827586,1131,26,116
8ovq_A,boltz2,eval-test,short,L/5,0.391304347826087,1131,26,46
8ovq_A,boltz2,eval-test,short,R,0.6923076923076923,1131,26,26
8ovq_A,boltz2,eval-test,short,AUC,0.8442046641141664,1131,26,1131
8ovq_A,boltz2,eval-test,medium,L,0.15517241379310345,2159,40,232
8ovq_A,boltz2,eval-test,medium,L/2,0.3103448275862069,2159,40,116
8ovq_A,boltz2,eval-test,medium,L/5,0.7391304347826086,2159,40,46
8ovq_A,boltz2,eval-test,medium,R,0.75,2159,40,40
8ovq_A,boltz2,eval-test,medium,AUC,0.94715667767815,2159,40,2159
8ovq_A,boltz2,eval-test,long,L,0.3448275862068966,17249,111,232
8ovq_A,boltz2,eval-test,long,L/2,0.6551724137931034,17249,111,116
8ovq_A,boltz2,eval-test,long,L/5,0.7391304347826086,17249,111,46
8ovq_A,boltz2,eval-test,long,R,0.6576576576576577,17249,111,111
8ovq_A,boltz2,eval-test,long,AUC,0.8546578437464188,17249,111,17249
8ovu_A,boltz2,eval-test,all,L,0.7575757575757576,4371,81,99
8ovu_A,boltz2,eval-test,all,L/2,0.7551020408163265,4371,81,49
8ovu_A,boltz2,eval-test,all,L/5,0.7368421052631579,4371,81,19
8ovu_A,boltz2,eval-test,all,R,0.7777777777777778,4371,81,81
8ovu_A,boltz2,eval-test,all,AUC,0.9663457941235718,4371,81,4371
8ovu_A,boltz2,eval-test,short,L,0.15151515151515152,543,17,99
8ovu_A,boltz2,eval-test,short,L/2,0.30612244897959184,543,17,49
8ovu_A,boltz2,eval-test,short,L/5,0.7894736842105263,543,17,19
8ovu_A,boltz2,eval-test,short,R,0.8823529411764706,543,17,17
8ovu_A,boltz2,eval-test,short,AUC,0.9384925072690673,543,17,543
8ovu_A,boltz2,eval-test,medium,L,0.26262626262626265,978,27,99
8ovu_A,boltz2,eval-test,medium,L/2,0.5306122448979592,978,27,49
8ovu_A,boltz2,eval-test,medium,L/5,0.6842105263157895,978,27,19
8ovu_A,boltz2,eval-test,medium,R,0.7407407407407407,978,27,27
8ovu_A,boltz2,eval-test,medium,AUC,0.9768275110020639,978,27,978
8ovu_A,boltz2,eval-test,long,L,0.35353535353535354,2850,37,99
8ovu_A,boltz2,eval-test,long,L/2,0.7142857142857143,2850,37,49
8ovu_A,boltz2,eval-test,long,L/5,0.7368421052631579,2850,37,19
8ovu_A,boltz2,eval-test,long,R,0.7567567567567568,2850,37,37
8ovu_A,boltz2,eval-test,long,AUC,0.9709360978468693,2850,37,2850
8ow8_A,boltz2,eval-test,all,L,0.8475336322869955,78225,467,446
8ow8_A,boltz2,eval-test,all,L/2,0.9147982062780269,78225,467,223
8ow8_A,boltz2,eval-test,all,L/5,0.898876404494382,78225,467,89
8ow8_A,boltz2,eval-test,all,R,0.8308351177730193,78225,467,467
8ow8_A,boltz2,eval-test,all,AUC,0.9427740395681038,78225,467,78225
8ow8_A,boltz2,eval-test,short,L,0.10986547085201794,2304,56,446
8ow8_A,boltz2,eval-test,short,L/2,0.21076233183856502,2304,56,223
8ow8_A,boltz2,eval-test,short,L/5,0.5168539325842697,2304,56,89
8ow8_A,boltz2,eval-test,short,R,0.8035714285714286,2304,56,56
8ow8_A,boltz2,eval-test,short,AUC,0.9097292831723437,2304,56,2304
8ow8_A,boltz2,eval-test,medium,L,0.12556053811659193,4447,60,446
8ow8_A,boltz2,eval-test,medium,L/2,0.24663677130044842,4447,60,223
8ow8_A,boltz2,eval-test,medium,L/5,0.6179775280898876,4447,60,89
8ow8_A,boltz2,eval-test,medium,R,0.8333333333333334,4447,60,60
8ow8_A,boltz2,eval-test,medium,AUC,0.9570131448978041,4447,60,4447
8ow8_A,boltz2,eval-test,long,L,0.6995515695067265,71474,351,446
8ow8_A,boltz2,eval-test,long,L/2,0.8923766816143498,71474,351,223
8ow8_A,boltz2,eval-test,long,L/5,0.9213483146067416,71474,351,89
8ow8_A,boltz2,eval-test,long,R,0.8233618233618234,71474,351,351
8ow8_A,boltz2,eval-test,long,AUC,0.9454532301150131,71474,351,71474
8owf_A,boltz2,eval-test,all,L,0.9008695652173913,155403,651,575
8owf_A,boltz2,eval-test,all,L/2,0.9407665505226481,155403,651,287
8owf_A,boltz2,eval-test,all,L/5,0.9391304347826087,155403,651,115
8owf_A,boltz2,eval-test,all,R,0.8832565284178188,155403,651,651
8owf_A,boltz2,eval-test,all,AUC,0.9782746691321743,155403,651,155403
8owf_A,boltz2,eval-test,short,L,0.12695652173913044,3327,75,575
8owf_A,boltz2,eval-test,short,L/2,0.2508710801393728,3327,75,287
8owf_A,boltz2,eval-test,short,L/5,0.6173913043478261,3327,75,115
8owf_A,boltz2,eval-test,short,R,0.84,3327,75,75
8owf_A,boltz2,eval-test,short,AUC,0.9712259122591227,3327,75,3327
8owf_A,boltz2,eval-test,medium,L,0.1426086956521739,6546,87,575
8owf_A,boltz2,eval-test,medium,L/2,0.2857142857142857,6546,87,287
8owf_A,boltz2,eval-test,medium,L/5,0.7130434782608696,6546,87,115
8owf_A,boltz2,eval-test,medium,R,0.8390804597701149,6546,87,87
8owf_A,boltz2,eval-test,medium,AUC,0.9702126410088034,6546,87,6546
8owf_A,boltz2,eval-test,long,L,0.8139130434782609,145530,489,575
8owf_A,boltz2,eval-test,long,L/2,0.9512195121951219,145530,489,287
8owf_A,boltz2,eval-test,long,L/5,0.9652173913043478,145530,489,115
8owf_A,boltz2,eval-test,long,R,0.8997955010224948,145530,489,489
8owf_A,boltz2,eval-test,long,AUC,0.9804356779506771,145530,489,145530
8oxk_A,boltz2,eval-test,all,L,0.1111111111111111,3916,95,99
8oxk_A,boltz2,eval-test,all,L/2,0.16326530612244897,3916,95,49
8oxk_A,boltz2,eval-test,all,L/5,0.10526315789473684,3916,95,19
8oxk_A,boltz2,eval-test,all,R,0.11578947368421053,3916,95,95
8oxk_A,boltz2,eval-test,all,AUC,0.5448064022920425,3916,95,3916
8oxk_A,boltz2,eval-test,short,L,0.0707070707070707,513,23,99
8oxk_A,boltz2,eval-test,short,L/2,0.14285714285714285,513,23,49
8oxk_A,boltz2,eval-test,short,L/5,0.3157894736842105,513,23,19
8oxk_A,boltz2,eval-test,short,R,0.2608695652173913,513,23,23
8oxk_A,boltz2,eval-test,short,AUC,0.6194764862466726,513,23,513
8oxk_A,boltz2,eval-test,medium,L,0.050505050505050504,918,28,99
8oxk_A,boltz2,eval-test,medium,L/2,0.08163265306122448,918,28,49
8oxk_A,boltz2,eval-test,medium,L/5,0.21052631578947367,918,28,19
8oxk_A,boltz2,eval-test,medium,R,0.14285714285714285,918,28,28
8oxk_A,boltz2,eval-test,medium,AUC,0.5615569823434992,918,28,918
8oxk_A,boltz2,eval-test,long,L,0.010101010101010102,2485,44,99
8oxk_A,boltz2,eval-test,long,L/2,0.02040816326530612,2485,44,49
8oxk_A,boltz2,eval-test,long,L/5,0.0,2485,44,19
8oxk_A,boltz2,eval-test,long,R,0.022727272727272728,2485,44,44
8oxk_A,boltz2,eval-test,long,AUC,0.4963502290417489,2485,44,2485
8oxl_A,boltz2,eval-test,all,L,0.8913043478260869,3741,98,92
8oxl_A,boltz2,eval-test,all,L/2,0.9347826086956522,3741,98,46
8oxl_A,boltz2,eval-test,all,L/5,0.9444444444444444,3741,98,18
8oxl_A,boltz2,eval-test,all,R,0.8673469387755102,3741,98,98
8oxl_A,boltz2,eval-test,all,AUC,0.9679928518209371,3741,98,3741
8oxl_A,boltz2,eval-test,short,L,0.22826086956521738,501,22,92
8oxl_A,boltz2,eval-test,short,L/2,0.43478260869565216,501,22,46
8oxl_A,boltz2,eval-test,short,L/5,1.0,501,22,18
8oxl_A,boltz2,eval-test,short,R,0.9090909090909091,501,22,22
8oxl_A,boltz2,eval-test,short,AUC,0.9538811918770165,501,22,501
8oxl_A,boltz2,eval-test,medium,L,0.30434782608695654,894,29,92
8oxl_A,boltz2,eval-test,medium,L/2,0.6086956521739131,894,29,46
8oxl_A,boltz2,eval-test,medium,L/5,0.8333333333333334,894,29,18
8oxl_A,boltz2,eval-test,medium,R,0.8275862068965517,894,29,29
8oxl_A,boltz2,eval-test,medium,AUC,0.978891767988838,894,29,894
8oxl_A,boltz2,eval-test,long,L,0.4782608695652174,2346,47,92
8oxl_A,boltz2,eval-test,long,L/2,0.8913043478260869,2346,47,46
8oxl_A,boltz2,eval-test,long,L/5,1.0,2346,47,18
8oxl_A,boltz2,eval-test,long,R,0.8936170212765957,2346,47,47
8oxl_A,boltz2,eval-test,long,AUC,0.9675344506862373,2346,47,2346
8oys_A,boltz2,eval-denovo,all,L,0.6421052631578947,17020,148,190
8oys_A,boltz2,eval-denovo,all,L/2,0.8315789473684211,17020,148,95
8oys_A,boltz2,eval-denovo,all,L/5,0.8947368421052632,17020,148,38
8oys_A,boltz2,eval-denovo,all,R,0.7567567567567568,17020,148,148
8oys_A,boltz2,eval-denovo,all,AUC,0.9177429340791716,17020,148,17020
8oys_A,boltz2,eval-denovo,short,L,0.11052631578947368,1089,24,190
8oys_A,boltz2,eval-denovo,short,L/2,0.22105263157894736,1089,24,95
8oys_A,boltz2,eval-denovo,short,L/5,0.5526315789473685,1089,24,38
8oys_A,boltz2,eval-denovo,short,R,0.875,1089,24,24
8oys_A,boltz2,eval-denovo,short,AUC,0.9366588419405321,1089,24,1089
8oys_A,boltz2,eval-denovo,medium,L,0.14210526315789473,2070,35,190
8oys_A,boltz2,eval-denovo,medium,L/2,0.28421052631578947,2070,35,95
8oys_A,boltz2,eval-denovo,medium,L/5,0.6578947368421053,2070,35,38
8oys_A,boltz2,eval-denovo,medium,R,0.7142857142857143,2070,35,35
8oys_A,boltz2,eval-denovo,medium,AUC,0.8823166023166022,2070,35,2070
8oys_A,boltz2,eval-denovo,long,L,0.4,13861,89,190
8oys_A,boltz2,eval-denovo,long,L/2,0.7157894736842105,13861,89,95
8oys_A,boltz2,eval-denovo,long,L/5,0.8947368421052632,13861,89,38
8oys_A,boltz2,eval-denovo,long,R,0.7303370786516854,13861,89,89
8oys_A,boltz2,eval-denovo,long,AUC,0.9260884321551299,13861,89,13861
8oyy_A,boltz2,eval-denovo,all,L,0.8966942148760331,25878,239,242
8oyy_A,boltz2,eval-denovo,all,L/2,0.9834710743801653,25878,239,121
8oyy_A,boltz2,eval-denovo,all,L/5,0.9791666666666666,25878,239,48
8oyy_A,boltz2,eval-denovo,all,R,0.9079497907949791,25878,239,239
8oyy_A,boltz2,eval-denovo,all,AUC,0.9725527647228065,25878,239,25878
8oyy_A,boltz2,eval-denovo,short,L,0.08264462809917356,1347,22,242
8oyy_A,boltz2,eval-denovo,short,L/2,0.1652892561983471,1347,22,121
8oyy_A,boltz2,eval-denovo,short,L/5,0.4166666666666667,1347,22,48
8oyy_A,boltz2,eval-denovo,short,R,0.8181818181818182,1347,22,22
8oyy_A,boltz2,eval-denovo,short,AUC,0.9307375643224701,1347,22,1347
8oyy_A,boltz2,eval-denovo,medium,L,0.15702479338842976,2586,39,242
8oyy_A,boltz2,eval-denovo,medium,L/2,0.3140495867768595,2586,39,121
8oyy_A,boltz2,eval-denovo,medium,L/5,0.7916666666666666,2586,39,48
8oyy_A,boltz2,eval-denovo,medium,R,0.9743589743589743,2586,39,39
8oyy_A,boltz2,eval-denovo,medium,AUC,0.9871392185879818,2586,39,2586
8oyy_A,boltz2,eval-denovo,long,L,0.6983471074380165,21945,178,242
8oyy_A,boltz2,eval-denovo,long,L/2,0.9752066115702479,21945,178,121
8oyy_A,boltz2,eval-denovo,long,L/5,0.9791666666666666,21945,178,48
8oyy_A,boltz2,eval-denovo,long,R,0.9157303370786517,21945,178,178
8oyy_A,boltz2,eval-denovo,long,AUC,0.9744764908017136,21945,178,21945
8p0e_A,boltz2,eval-test,all,L,0.7263157894736842,15931,151,190
8p0e_A,boltz2,eval-test,all,L/2,0.9473684210526315,15931,151,95
8p0e_A,boltz2,eval-test,all,L/5,0.9736842105263158,15931,151,38
8p0e_A,boltz2,eval-test,all,R,0.8940397350993378,15931,151,151
8p0e_A,boltz2,eval-test,all,AUC,0.9532483065998539,15931,151,15931
8p0e_A,boltz2,eval-test,short,L,0.06315789473684211,1053,14,190
8p0e_A,boltz2,eval-test,short,L/2,0.12631578947368421,1053,14,95
8p0e_A,boltz2,eval-test,short,L/5,0.3157894736842105,1053,14,38
8p0e_A,boltz2,eval-test,short,R,0.8571428571428571,1053,14,14
8p0e_A,boltz2,eval-test,short,AUC,0.9272652275539667,1053,14,1053
8p0e_A,boltz2,eval-test,medium,L,0.13157894736842105,1998,25,190
8p0e_A,boltz2,eval-test,medium,L/2,0.2631578947368421,1998,25,95
8p0e_A,boltz2,eval-test,medium,L/5,0.631578947368421,1998,25,38
8p0e_A,boltz2,eval-test,medium,R,0.92,1998,25,25
8p0e_A,boltz2,eval-test,medium,AUC,0.9593917891535731,1998,25,1998
8p0e_A,boltz2,eval-test,long,L,0.5368421052631579,12880,112,190
8p0e_A,boltz2,eval-test,long,L/2,0.9263157894736842,12880,112,95
8p0e_A,boltz2,eval-test,long,L/5,1.0,12880,112,38
8p0e_A,boltz2,eval-test,long,R,0.8928571428571429,12880,112,112
8p0e_A,boltz2,eval-test,long,AUC,0.955063439849624,12880,112,12880
8p2a_A,boltz2,eval-test,all,L,0.4943820224719101,3486,47,89
8p2a_A,boltz2,eval-test,all,L/2,0.8863636363636364,3486,47,44
8p2a_A,boltz2,eval-test,all,L/5,0.9411764705882353,3486,47,17
8p2a_A,boltz2,eval-test,all,R,0.851063829787234,3486,47,47
8p2a_A,boltz2,eval-test,all,AUC,0.967104489800969,3486,47,3486
8p2a_A,boltz2,eval-test,short,L,0.0898876404494382,483,8,89
8p2a_A,boltz2,eval-test,short,L/2,0.18181818181818182,483,8,44
8p2a_A,boltz2,eval-test,short,L/5,0.47058823529411764,483,8,17
8p2a_A,boltz2,eval-test,short,R,1.0,483,8,8
8p2a_A,boltz2,eval-test,short,AUC,1.0,483,8,483
8p2a_A,boltz2,eval-test,medium,L,0.20224719101123595,858,19,89
8p2a_A,boltz2,eval-test,medium,L/2,0.4090909090909091,858,19,44
8p2a_A,boltz2,eval-test,medium,L/5,0.8235294117647058,858,19,17
8p2a_A,boltz2,eval-test,medium,R,0.8421052631578947,858,19,19
8p2a_A,boltz2,eval-test,medium,AUC,0.9714258829433535,858,19,858
8p2a_A,boltz2,eval-test,long,L,0.20224719101123595,2145,20,89
8p2a_A,boltz2,eval-test,long,L/2,0.4090909090909091,2145,20,44
8p2a_A,boltz2,eval-test,long,L/5,0.8823529411764706,2145,20,17
8p2a_A,boltz2,eval-test,long,R,0.8,2145,20,20
8p2a_A,boltz2,eval-test,long,AUC,0.9493882352941176,2145,20,2145
8p5n_A,boltz2,eval-test,all,L,0.7708333333333334,8778,135,144
8p5n_A,boltz2,eval-test,all,L/2,0.875,8778,135,72
8p5n_A,boltz2,eval-test,all,L/5,0.8571428571428571,8778,135,28
8p5n_A,boltz2,eval-test,all,R,0.8,8778,135,135
8p5n_A,boltz2,eval-test,all,AUC,0.9280021083214418,8778,135,8778
8p5n_A,boltz2,eval-test,short,L,0.04861111111111111,777,10,144
8p5n_A,boltz2,eval-test,short,L/2,0.09722222222222222,777,10,72
8p5n_A,boltz2,eval-test,short,L/5,0.25,777,10,28
8p5n_A,boltz2,eval-test,short,R,0.7,777,10,10
8p5n_A,boltz2,eval-test,short,AUC,0.846870925684485,777,10,777
8p5n_A,boltz2,eval-test,medium,L,0.1597222222222222,1446,27,144
8p5n_A,boltz2,eval-test,medium,L/2,0.3194444444444444,1446,27,72
8p5n_A,boltz2,eval-test,medium,L/5,0.75,1446,27,28
8p5n_A,boltz2,eval-test,medium,R,0.7777777777777778,1446,27,27
8p5n_A,boltz2,eval-test,medium,AUC,0.9228721321744578,1446,27,1446
8p5n_A,boltz2,eval-test,long,L,0.5972222222222222,6555,98,144
8p5n_A,boltz2,eval-test,long,L/2,0.8888888888888888,6555,98,72
8p5n_A,boltz2,eval-test,long,L/5,0.9285714285714286,6555,98,28
8p5n_A,boltz2,eval-test,long,R,0.826530612244898,6555,98,98
8p5n_A,boltz2,eval-test,long,AUC,0.9376376847781082,6555,98,6555
8p5p_A,boltz2,eval-test,all,L,0.9051724137931034,4772,120,116
8p5p_A,boltz2,eval-test,all,L/2,0.9137931034482759,4772,120,58
8p5p_A,boltz2,eval-test,all,L/5,1.0,4772,120,23
8p5p_A,boltz2,eval-test,all,R,0.9,4772,120,120
8p5p_A,boltz2,eval-test,all,AUC,0.9738015907136716,4772,120,4772
8p5p_A,boltz2,eval-test,short,L,0.14655172413793102,548,17,116
8p5p_A,boltz2,eval-test,short,L/2,0.29310344827586204,548,17,58
8p5p_A,boltz2,eval-test,short,L/5,0.7391304347826086,548,17,23
8p5p_A,boltz2,eval-test,short,R,0.9411764705882353,548,17,17
8p5p_A,boltz2,eval-test,short,AUC,0.9997784424504265,548,17,548
8p5p_A,boltz2,eval-test,medium,L,0.19827586206896552,1002,25,116
8p5p_A,boltz2,eval-test,medium,L/2,0.39655172413793105,1002,25,58
8p5p_A,boltz2,eval-test,medium,L/5,0.9565217391304348,1002,25,23
8p5p_A,boltz2,eval-test,medium,R,0.92,1002,25,25
8p5p_A,boltz2,eval-test,medium,AUC,0.9597952917093141,1002,25,1002
8p5p_A,boltz2,eval-test,long,L,0.6379310344827587,3222,78,116
8p5p_A,boltz2,eval-test,long,L/2,0.896551724137931,3222,78,58
8p5p_A,boltz2,eval-test,long,L/5,0.9565217391304348,3222,78,23
8p5p_A,boltz2,eval-test,long,R,0.8717948717948718,3222,78,78
8p5p_A,boltz2,eval-test,long,AUC,0.97265854374633,3222,78,3222
8pak_A,boltz2,eval-test,all,L,0.8282548476454293,57630,349,361
8pak_A,boltz2,eval-test,all,L/2,0.8888888888888888,57630,349,180
8pak_A,boltz2,eval-test,all,L/5,0.8888888888888888,57630,349,72
8pak_A,boltz2,eval-test,all,R,0.8452722063037249,57630,349,349
8pak_A,boltz2,eval-test,all,AUC,0.9536603070100953,57630,349,57630
8pak_A,boltz2,eval-test,short,L,0.13850415512465375,2019,52,361
8pak_A,boltz2,eval-test,short,L/2,0.2777777777777778,2019,52,180
8pak_A,boltz2,eval-test,short,L/5,0.6944444444444444,2019,52,72
8pak_A,boltz2,eval-test,short,R,0.8461538461538461,2019,52,52
8pak_A,boltz2,eval-test,short,AUC,0.9788432208361034,2019,52,2019
8pak_A,boltz2,eval-test,medium,L,0.09695290858725762,3930,38,361
8pak_A,boltz2,eval-test,medium,L/2,0.19444444444444445,3930,38,180
8pak_A,boltz2,eval-test,medium,L/5,0.4861111111111111,3930,38,72
8pak_A,boltz2,eval-test,medium,R,0.868421052631579,3930,38,38
8pak_A,boltz2,eval-test,medium,AUC,0.9598197381944069,3930,38,3930
8pak_A,boltz2,eval-test,long,L,0.6426592797783933,51681,259,361
8pak_A,boltz2,eval-test,long,L/2,0.8611111111111112,51681,259,180
8pak_A,boltz2,eval-test,long,L/5,0.9166666666666666,51681,259,72
8pak_A,boltz2,eval-test,long,R,0.8416988416988417,51681,259,259
8pak_A,boltz2,eval-test,long,AUC,0.947452407206987,51681,259,51681
