stem,eval_set,arm,map_seed,sample_idx,L,n_present,n_absent,n_unknown,ranking_score,ptm,iptm,mean_plddt,has_clash,n_matched_atoms,lddt,tm_score,gdt_ts,rmsd
8kih_A,eval-test,uniform,4,1,332,285,40470,11248,0.18592298030853271,0.18422861397266388,0.18634656071662903,27.416969299316406,0.0,2342,0.26153854794011394,0.30555979298011804,0.03436426116838488,11.388294483441873
8kih_A,eval-test,uniform,4,2,332,285,40470,11248,0.18126478791236877,0.1954696625471115,0.1777135729789734,,0.0,2342,0.26555100140300575,0.30091191319960214,0.03608247422680412,12.764195674305439
8kih_A,eval-test,uniform,5,0,332,285,40470,11248,0.19042201340198517,0.22112682461738586,0.1827458143234253,28.905290603637695,0.0,2342,0.26769992831804734,0.3331721657536383,0.04639175257731959,12.293816956303797
8kih_A,eval-test,uniform,5,1,332,285,40470,11248,0.18223977088928223,0.20657460391521454,0.17615607380867004,,0.0,2342,0.28931887849398463,0.32176936640970993,0.030068728522336767,11.648227815092248
8kih_A,eval-test,uniform,5,2,332,285,40470,11248,-99.81873321533203,0.21056890487670898,0.1739405393600464,,1.0,2342,0.2761118360995215,0.36213461648208106,0.03178694158075601,12.309156973280666
8kih_A,eval-test,separation_matched,1,0,332,285,40470,11248,0.23869487643241882,0.2620414197444916,0.23285822570323944,29.720233917236328,0.0,2342,0.28958589887330677,0.38583795431603685,0.03436426116838488,11.334238150707186
8kih_A,eval-test,separation_matched,1,1,332,285,40470,11248,-99.76300048828125,0.25762686133384705,0.23184263706207275,,1.0,2342,0.28739510643034083,0.3329467764983652,0.030068728522336767,12.003465306014933
8kih_A,eval-test,separation_matched,1,2,332,285,40470,11248,-99.76795959472656,0.2525242567062378,0.22691938281059265,,1.0,2342,0.2744714221821947,0.31957284961960924,0.019759450171821305,11.57091472655693
8kih_A,eval-test,separation_matched,2,0,332,285,40470,11248,0.2344728708267212,0.23140805959701538,0.23523905873298645,30.26927947998047,0.0,2342,0.25840884445016266,0.34786215617427635,0.026632302405498284,10.87456455992203
8kih_A,eval-test,separation_matched,2,1,332,285,40470,11248,-99.75657653808594,0.22629733383655548,0.24770434200763702,,1.0,2342,0.2791506607605639,0.3173069542259187,0.03350515463917526,11.034210335390178
8kih_A,eval-test,separation_matched,2,2,332,285,40470,11248,-99.75994110107422,0.2331288754940033,0.24179543554782867,,1.0,2342,0.25571209178557497,0.34463354583151823,0.03608247422680412,10.46820060338227
8kih_A,eval-test,separation_matched,3,0,332,285,40470,11248,0.42675334215164185,0.4273183345794678,0.42661207914352417,37.743896484375,0.0,2342,0.31481345333423194,0.38623367219405186,0.044673539518900345,11.378819121333903
8kih_A,eval-test,separation_matched,3,1,332,285,40470,11248,-99.57611083984375,0.4190581142902374,0.42509725689888,,1.0,2342,0.3070029796002557,0.3440817987342728,0.06958762886597938,11.036040270026463
8kih_A,eval-test,separation_matched,3,2,332,285,40470,11248,-99.57051086425781,0.4312329888343811,0.4290497899055481,,1.0,2342,0.3051460902702471,0.3731940395292439,0.03350515463917526,11.237023108270192
8kih_A,eval-test,separation_matched,4,0,332,285,40470,11248,0.19430723786354065,0.184194415807724,0.19683542847633362,28.21174430847168,0.0,2342,0.2808722529576464,0.380391425836443,0.02147766323024055,11.43148602747473
8kih_A,eval-test,separation_matched,4,1,332,285,40470,11248,-99.8151626586914,0.18533086776733398,0.1847146898508072,,1.0,2342,0.2689747846988643,0.3110266987097875,0.03951890034364261,11.593858046721467
8kih_A,eval-test,separation_matched,4,2,332,285,40470,11248,0.18300294876098633,0.18192538619041443,0.1832723319530487,,0.0,2342,0.2924766625209583,0.3380390519283465,0.04467353951890034,11.69229751281296
8kih_A,eval-test,separation_matched,5,0,332,285,40470,11248,-99.76981353759766,0.2532159090042114,0.2244272530078888,,1.0,2342,0.2731628691569508,0.3427345638157358,0.03436426116838488,12.313336389499069
8kih_A,eval-test,separation_matched,5,1,332,285,40470,11248,0.2395336776971817,0.25493741035461426,0.23568274080753326,32.79102325439453,0.0,2342,0.27390266366868643,0.381043288884662,0.03436426116838488,12.227440505426133
8kih_A,eval-test,separation_matched,5,2,332,285,40470,11248,0.23685899376869202,0.2682455778121948,0.22901234030723572,,0.0,2342,0.24925203660476697,0.3156283035446618,0.03350515463917526,11.166323302991819
8oqh_A,eval-test,oracle,0,0,91,71,2779,553,0.9145722389221191,0.8681830167770386,0.9261695146560669,,0.0,615,0.8866590319554059,0.9230976078657227,0.9135802469135802,1.0403784024270635
8oqh_A,eval-test,oracle,0,1,91,71,2779,553,0.9149614572525024,0.8692086338996887,0.9263996481895447,91.50074768066406,0.0,615,0.8919745846901043,0.919429897810992,0.9012345679012346,0.964549054388905
8oqh_A,eval-test,oracle,0,2,91,71,2779,553,0.9148761034011841,0.8694196939468384,0.9262402057647705,,0.0,615,0.8847032120977979,0.9005331748640131,0.8518518518518519,0.9452465927357673
8oqh_A,eval-test,uniform,1,0,91,71,2779,553,0.20388668775558472,0.20261803269386292,0.20420385897159576,,0.0,615,0.34647331530437664,0.2741401621892839,0.07716049382716049,8.500868633451535
8oqh_A,eval-test,uniform,1,1,91,71,2779,553,0.20371805131435394,0.20507307350635529,0.2033793032169342,,0.0,615,0.35574879960262706,0.22279627809367836,0.08641975308641975,9.23395530701437
8oqh_A,eval-test,uniform,1,2,91,71,2779,553,0.21324275434017181,0.20938792824745178,0.21420645713806152,39.7444953918457,0.0,615,0.3923954136541752,0.2730661261834619,0.15740740740740738,7.820047194346889
8oqh_A,eval-test,uniform,2,0,91,71,2779,553,0.1996249109506607,0.18498598039150238,0.2032846361398697,,0.0,615,0.3674354268999393,0.32335037075834855,0.05864197530864197,8.808782570364464
8oqh_A,eval-test,uniform,2,1,91,71,2779,553,0.2110377848148346,0.18975290656089783,0.2163590043783188,,0.0,615,0.3569836911529334,0.26001103431036016,0.06790123456790123,7.391675347166615
8oqh_A,eval-test,uniform,2,2,91,71,2779,553,0.22699008882045746,0.19432945549488068,0.23515523970127106,37.02101516723633,0.0,615,0.43660660080578395,0.31322354204111447,0.17901234567901234,6.161644839144577
8oqh_A,eval-test,uniform,3,0,91,71,2779,553,0.23745284974575043,0.20361243188381195,0.24591295421123505,,0.0,615,0.3830302444947293,0.29525771836465187,0.046296296296296294,9.473508078765613
8oqh_A,eval-test,uniform,3,1,91,71,2779,553,0.2203723043203354,0.20005816221237183,0.22545084357261658,,0.0,615,0.32828798498813405,0.3140268567786302,0.06172839506172839,9.308218248662213
8oqh_A,eval-test,uniform,3,2,91,71,2779,553,0.2523108124732971,0.20939834415912628,0.26303890347480774,38.75738525390625,0.0,615,0.3625131077874055,0.3342526129038395,0.07407407407407407,9.16600794689114
8oqh_A,eval-test,uniform,4,0,91,71,2779,553,0.1570354402065277,0.19186972081661224,0.14832687377929688,,0.0,615,0.36542786577625697,0.29983426448723177,0.08333333333333333,8.531679056736406
8oqh_A,eval-test,uniform,4,1,91,71,2779,553,0.16320043802261353,0.1924462765455246,0.15588897466659546,36.49428176879883,0.0,615,0.3389984270655113,0.288773549836107,0.04938271604938271,7.642172548531275
8oqh_A,eval-test,uniform,4,2,91,71,2779,553,0.15812669694423676,0.18532244861125946,0.15132775902748108,,0.0,615,0.35029871957613556,0.27284239750540745,0.05246913580246913,9.443778201459452
8oqh_A,eval-test,uniform,5,0,91,71,2779,553,0.29650774598121643,0.30104702711105347,0.29537293314933777,,0.0,615,0.3281948507092003,0.26157713522843373,0.043209876543209874,9.091862441546793
8oqh_A,eval-test,uniform,5,1,91,71,2779,553,0.32349061965942383,0.2990603446960449,0.32959818840026855,43.58755111694336,0.0,615,0.3712642805894365,0.31169945087907447,0.09259259259259259,8.230898247534919
8oqh_A,eval-test,uniform,5,2,91,71,2779,553,0.321147620677948,0.29764825105667114,0.3270224332809448,,0.0,615,0.3204750538109167,0.25905138520633103,0.030864197530864196,8.855240791044109
8oqh_A,eval-test,separation_matched,1,0,91,71,2779,553,0.23800458014011383,0.2624952793121338,0.23188190162181854,,0.0,615,0.4178072741321265,0.3412758253240809,0.11419753086419752,6.847189019472727
8oqh_A,eval-test,separation_matched,1,1,91,71,2779,553,0.2887544631958008,0.26243847608566284,0.2953334450721741,,0.0,615,0.49341161211987417,0.43161525295858727,0.2345679012345679,6.241038598615194
8oqh_A,eval-test,separation_matched,1,2,91,71,2779,553,0.29985031485557556,0.2669031322002411,0.3080871105194092,45.92383575439453,0.0,615,0.40009796346376736,0.3094466241064258,0.10802469135802469,7.468951583051129
8oqh_A,eval-test,separation_matched,2,0,91,71,2779,553,0.16055931150913239,0.18390680849552155,0.1547224372625351,36.317138671875,0.0,615,0.303821264970473,0.25904335544823026,0.021604938271604937,10.353280287347502
8oqh_A,eval-test,separation_matched,2,1,91,71,2779,553,-99.83743286132812,0.18501444160938263,0.1569521725177765,,1.0,615,0.3335517964567581,0.2914318699308887,0.033950617283950615,8.562265886047653
8oqh_A,eval-test,separation_matched,2,2,91,71,2779,553,0.1574278622865677,0.17618103325366974,0.15273956954479218,,0.0,615,0.3678010651801976,0.30244427411096103,0.06172839506172839,9.397821724361247
8oqh_A,eval-test,separation_matched,3,0,91,71,2779,553,0.28327152132987976,0.2260151207447052,0.2975856065750122,,0.0,615,0.37943250179369725,0.2760752699740429,0.09876543209876543,7.511087035487526
8oqh_A,eval-test,separation_matched,3,1,91,71,2779,553,0.2861422896385193,0.2396819293498993,0.2977573573589325,41.46023178100586,0.0,615,0.4254787791820741,0.30841291545869975,0.12654320987654322,6.7875135219244545
8oqh_A,eval-test,separation_matched,3,2,91,71,2779,553,0.2609803080558777,0.22774799168109894,0.26928839087486267,,0.0,615,0.38324065897676474,0.30624794718616355,0.12037037037037036,6.1757390787722235
8oqh_A,eval-test,separation_matched,4,0,91,71,2779,553,0.2049414962530136,0.2004883587360382,0.20605477690696716,,0.0,615,0.3770248082123737,0.2979329547291634,0.12037037037037036,6.871387307406031
8oqh_A,eval-test,separation_matched,4,1,91,71,2779,553,0.21271304786205292,0.20277103781700134,0.2151985466480255,41.305362701416016,0.0,615,0.40931135824272863,0.3267307650503143,0.1574074074074074,6.454620708520912
8oqh_A,eval-test,separation_matched,4,2,91,71,2779,553,0.20558860898017883,0.20574583113193512,0.20554929971694946,,0.0,615,0.3503608090954247,0.30199782237969186,0.09876543209876543,7.7600657144814305
8oqh_A,eval-test,separation_matched,5,0,91,71,2779,553,0.17960472404956818,0.20997746288776398,0.17201153934001923,,0.0,615,0.3445243942822451,0.26954566448290085,0.10493827160493827,7.0757353294603735
8oqh_A,eval-test,separation_matched,5,1,91,71,2779,553,0.19306130707263947,0.20129883289337158,0.19100192189216614,38.823490142822266,0.0,615,0.38993597880677744,0.30034094283921636,0.11419753086419752,7.032265320415068
8oqh_A,eval-test,separation_matched,5,2,91,71,2779,553,0.1897495537996292,0.20214614272117615,0.18665039539337158,,0.0,615,0.3597846183564214,0.31839948885509717,0.14814814814814814,7.4380382906021145
8oxk_A,eval-test,oracle,0,0,99,95,3821,455,0.9075208902359009,0.9075208902359009,0.0,,0.0,765,0.8738355042736471,0.932305348989796,0.9122340425531915,0.5862852359762403
8oxk_A,eval-test,oracle,0,1,99,95,3821,455,0.9078114032745361,0.9078114032745361,0.0,,0.0,765,0.8601435410696233,0.931554156324126,0.9202127659574468,0.5941553401182172
8oxk_A,eval-test,oracle,0,2,99,95,3821,455,0.9086734056472778,0.9086734056472778,0.0,90.9627456665039,0.0,765,0.8788256034489962,0.9525452748613076,0.9547872340425532,0.4809759838192598
8oxk_A,eval-test,uniform,1,0,99,95,3821,455,0.19202427566051483,0.19202427566051483,0.0,,0.0,765,0.2892837150233526,0.31612269488827005,0.10106382978723404,7.371497999500361
8oxk_A,eval-test,uniform,1,1,99,95,3821,455,0.20027969777584076,0.20027969777584076,0.0,36.16703414916992,0.0,765,0.29170043530207956,0.2835598945402981,0.09574468085106383,8.170393931062037
8oxk_A,eval-test,uniform,1,2,99,95,3821,455,0.19782748818397522,0.19782748818397522,0.0,,0.0,765,0.28605654749471543,0.3758601574515479,0.03989361702127659,8.776076593364603
8oxk_A,eval-test,uniform,2,0,99,95,3821,455,0.1554327756166458,0.1554327756166458,0.0,,0.0,765,0.32398673205945505,0.29184263771294855,0.08244680851063829,7.464425464258235
8oxk_A,eval-test,uniform,2,1,99,95,3821,455,0.16112905740737915,0.16112905740737915,0.0,,0.0,765,0.27630820389850197,0.3395490595973349,0.11170212765957446,6.879444380668611
8oxk_A,eval-test,uniform,2,2,99,95,3821,455,0.16189080476760864,0.16189080476760864,0.0,35.93659210205078,0.0,765,0.36790963095407186,0.34721902319327774,0.09840425531914893,7.961376213643141
8oxk_A,eval-test,uniform,3,0,99,95,3821,455,0.1635529100894928,0.1635529100894928,0.0,,0.0,765,0.2902988628673122,0.27123295671384967,0.1223404255319149,5.535506797931414
8oxk_A,eval-test,uniform,3,1,99,95,3821,455,0.168954536318779,0.168954536318779,0.0,,0.0,765,0.3049078011814148,0.3402785402193215,0.0797872340425532,7.159287854657386
8oxk_A,eval-test,uniform,3,2,99,95,3821,455,0.17026446759700775,0.17026446759700775,0.0,36.72572326660156,0.0,765,0.29081270313400787,0.37196961097441267,0.09574468085106383,8.019785009841986
8oxk_A,eval-test,uniform,4,0,99,95,3821,455,0.25210562348365784,0.25210562348365784,0.0,,0.0,765,0.3165527584449439,0.3534490351495161,0.1702127659574468,7.066698179176419
8oxk_A,eval-test,uniform,4,1,99,95,3821,455,0.25369367003440857,0.25369367003440857,0.0,,0.0,765,0.3691670774603758,0.4168563390239042,0.19148936170212766,5.348180212244858
8oxk_A,eval-test,uniform,4,2,99,95,3821,455,0.25446251034736633,0.25446251034736633,0.0,41.319671630859375,0.0,765,0.3534385522237169,0.3410739534621594,0.10106382978723405,6.92126125188012
8oxk_A,eval-test,uniform,5,0,99,95,3821,455,0.2021292895078659,0.2021292895078659,0.0,,0.0,765,0.3036294668593916,0.3667709138907856,0.07180851063829788,7.655962625805777
8oxk_A,eval-test,uniform,5,1,99,95,3821,455,0.20348240435123444,0.20348240435123444,0.0,,0.0,765,0.32226348726261,0.32782771340893224,0.10106382978723405,7.783047364459789
8oxk_A,eval-test,uniform,5,2,99,95,3821,455,0.2074662446975708,0.2074662446975708,0.0,39.77291488647461,0.0,765,0.31190104188424805,0.29166073948222415,0.10372340425531915,7.472745998154988
8oxk_A,eval-test,separation_matched,1,0,99,95,3821,455,0.18724742531776428,0.18724742531776428,0.0,,0.0,765,0.3715086016025132,0.4435306769488158,0.25,5.040755283519918
8oxk_A,eval-test,separation_matched,1,1,99,95,3821,455,0.18985708057880402,0.18985708057880402,0.0,36.60687255859375,0.0,765,0.40404137458537687,0.4425933408996628,0.2446808510638298,4.461361209864946
8oxk_A,eval-test,separation_matched,1,2,99,95,3821,455,0.1860988885164261,0.1860988885164261,0.0,,0.0,765,0.33876486168088427,0.34677638438551844,0.0797872340425532,7.758287893941851
8oxk_A,eval-test,separation_matched,2,0,99,95,3821,455,0.21020345389842987,0.21020345389842987,0.0,,0.0,765,0.29194064518285195,0.30765905299003504,0.0398936170212766,6.898698322232432
8oxk_A,eval-test,separation_matched,2,1,99,95,3821,455,0.22565358877182007,0.22565358877182007,0.0,,0.0,765,0.28854010878374425,0.32110732845470646,0.05319148936170213,7.555909495386894
8oxk_A,eval-test,separation_matched,2,2,99,95,3821,455,0.22940035164356232,0.22940035164356232,0.0,40.42363739013672,0.0,765,0.3342008739462097,0.3758741359235056,0.10372340425531915,6.168720039343178
8oxk_A,eval-test,separation_matched,3,0,99,95,3821,455,0.2049674540758133,0.2049674540758133,0.0,36.77505874633789,0.0,765,0.26597082389900323,0.2989563339795833,0.11170212765957446,7.2539235848668
8oxk_A,eval-test,separation_matched,3,1,99,95,3821,455,0.1929314136505127,0.1929314136505127,0.0,,0.0,765,0.26840007686716183,0.26814537386078974,0.061170212765957445,8.825662461158744
8oxk_A,eval-test,separation_matched,3,2,99,95,3821,455,0.20215658843517303,0.20215658843517303,0.0,,0.0,765,0.30176627369722697,0.33695222744023146,0.07712765957446809,8.30188111802597
8oxk_A,eval-test,separation_matched,4,0,99,95,3821,455,0.24859096109867096,0.24859096109867096,0.0,,0.0,765,0.34173510907617366,0.39702877317759844,0.17819148936170212,5.209234256970673
8oxk_A,eval-test,separation_matched,4,1,99,95,3821,455,0.2521916627883911,0.2521916627883911,0.0,38.32992935180664,0.0,765,0.3784120246977533,0.4432636523343013,0.1728723404255319,4.76831473471519
8oxk_A,eval-test,separation_matched,4,2,99,95,3821,455,0.24560730159282684,0.24560730159282684,0.0,,0.0,765,0.3498166049779843,0.4065999957828421,0.1595744680851064,6.094181394109429
8oxk_A,eval-test,separation_matched,5,0,99,95,3821,455,0.30915766954421997,0.30915766954421997,0.0,,0.0,765,0.35507824575768465,0.2972056626862895,0.058510638297872335,7.208549954602426
8oxk_A,eval-test,separation_matched,5,1,99,95,3821,455,0.3049338757991791,0.3049338757991791,0.0,,0.0,765,0.31149581825929296,0.3043200499154989,0.05319148936170212,8.487396712509536
8oxk_A,eval-test,separation_matched,5,2,99,95,3821,455,0.3152328431606293,0.3152328431606293,0.0,42.31447982788086,0.0,765,0.3105725768044984,0.31660611859647775,0.07978723404255318,8.25631624723276
8pw2_A,eval-test,oracle,0,0,72,48,1437,285,0.8383462429046631,0.8383462429046631,0.0,,0.0,474,0.8444468957402607,0.9165709009920484,0.925,0.4923868139913506
8pw2_A,eval-test,oracle,0,1,72,48,1437,285,0.8385568857192993,0.8385568857192993,0.0,91.10664367675781,0.0,474,0.8256531171290423,0.8864194186469957,0.9083333333333333,0.6718874857569064
8pw2_A,eval-test,oracle,0,2,72,48,1437,285,0.8372476696968079,0.8372476696968079,0.0,,0.0,474,0.8237043369551229,0.8509309185242638,0.8166666666666667,0.8953793263028137
8pw2_A,eval-test,uniform,1,0,72,48,1437,285,0.7779191732406616,0.7779191732406616,0.0,,0.0,474,0.7887917562921699,0.8215962454481918,0.775,1.0079288886523352
8pw2_A,eval-test,uniform,1,1,72,48,1437,285,0.780610978603363,0.780610978603363,0.0,87.00122833251953,0.0,474,0.8236032210027026,0.8857415848963922,0.8875,0.759190227872924
8pw2_A,eval-test,uniform,1,2,72,48,1437,285,0.7784077525138855,0.7784077525138855,0.0,,0.0,474,0.8054988693398047,0.8530307342485771,0.8291666666666666,0.7865717127920262
8pw2_A,eval-test,uniform,2,0,72,48,1437,285,0.2301892638206482,0.2301892638206482,0.0,,0.0,474,0.39556560586840217,0.42418210206825424,0.06666666666666667,7.155631906559603
8pw2_A,eval-test,uniform,2,1,72,48,1437,285,0.24205946922302246,0.24205946922302246,0.0,54.1967887878418,0.0,474,0.49465923924034344,0.32704350918109815,0.12916666666666668,5.344460369724847
8pw2_A,eval-test,uniform,2,2,72,48,1437,285,0.23438504338264465,0.23438504338264465,0.0,,0.0,474,0.3931250344713474,0.36714007794354486,0.20416666666666666,6.128912427575218
8pw2_A,eval-test,uniform,3,0,72,48,1437,285,0.7769446969032288,0.7769446969032288,0.0,,0.0,474,0.8054804846211829,0.8398534444808784,0.7583333333333333,1.0981261238043685
8pw2_A,eval-test,uniform,3,1,72,48,1437,285,0.7804523706436157,0.7804523706436157,0.0,88.38225555419922,0.0,474,0.8006407074439726,0.8583415144912716,0.85,0.8795083908775516
8pw2_A,eval-test,uniform,3,2,72,48,1437,285,0.7790182828903198,0.7790182828903198,0.0,,0.0,474,0.8118691743422867,0.8605213881206895,0.7833333333333333,1.0505302145341713
8pw2_A,eval-test,uniform,4,0,72,48,1437,285,0.4806137681007385,0.4806137681007385,0.0,,0.0,474,0.7928409905686393,0.8303748428484923,0.8083333333333333,0.953011646024082
8pw2_A,eval-test,uniform,4,1,72,48,1437,285,0.4850861132144928,0.4850861132144928,0.0,74.84268188476562,0.0,474,0.8181291710330374,0.8940752180188498,0.8916666666666667,0.7495784606769827
8pw2_A,eval-test,uniform,4,2,72,48,1437,285,0.48292413353919983,0.48292413353919983,0.0,,0.0,474,0.7985586380600445,0.8353942076772093,0.8041666666666667,0.8776414743348714
8pw2_A,eval-test,uniform,5,0,72,48,1437,285,0.7731500864028931,0.7731500864028931,0.0,,0.0,474,0.8003695328442997,0.8309294330585002,0.7583333333333333,1.0573326299793973
8pw2_A,eval-test,uniform,5,1,72,48,1437,285,0.7761639356613159,0.7761639356613159,0.0,88.0195541381836,0.0,474,0.8139512437262146,0.8715924856693559,0.875,0.7951125191435577
8pw2_A,eval-test,uniform,5,2,72,48,1437,285,0.7739703059196472,0.7739703059196472,0.0,,0.0,474,0.8231803724743993,0.848216725942719,0.7875,0.9362754927430873
8pw2_A,eval-test,separation_matched,1,0,72,48,1437,285,0.6532557010650635,0.6532557010650635,0.0,,0.0,474,0.7116310922361333,0.7523506277148934,0.7291666666666666,1.105362206889265
8pw2_A,eval-test,separation_matched,1,1,72,48,1437,285,0.6597251892089844,0.6597251892089844,0.0,82.76284790039062,0.0,474,0.7144991083411468,0.7501456945241121,0.7208333333333333,1.1245059984801142
8pw2_A,eval-test,separation_matched,1,2,72,48,1437,285,0.654434859752655,0.654434859752655,0.0,,0.0,474,0.6874276101704263,0.6970698505250041,0.65,1.2250071108960023
8pw2_A,eval-test,separation_matched,2,0,72,48,1437,285,0.8109160661697388,0.8109160661697388,0.0,,0.0,474,0.7852894673947015,0.814492235739339,0.7375,1.0961186156782188
8pw2_A,eval-test,separation_matched,2,1,72,48,1437,285,0.81346195936203,0.81346195936203,0.0,89.135498046875,0.0,474,0.7893524902101373,0.8422985195425117,0.85,0.9318128227666667
8pw2_A,eval-test,separation_matched,2,2,72,48,1437,285,0.8119528293609619,0.8119528293609619,0.0,,0.0,474,0.8115336532274373,0.8556700043441965,0.7958333333333333,1.0030996392488833
8pw2_A,eval-test,separation_matched,3,0,72,48,1437,285,0.82398921251297,0.82398921251297,0.0,,0.0,474,0.8042900740904161,0.8281164926330812,0.7625,1.0617689157864
8pw2_A,eval-test,separation_matched,3,1,72,48,1437,285,0.8260580897331238,0.8260580897331238,0.0,89.91363525390625,0.0,474,0.8076498814185649,0.867952671112388,0.875,0.7955064738423856
8pw2_A,eval-test,separation_matched,3,2,72,48,1437,285,0.8239978551864624,0.8239978551864624,0.0,,0.0,474,0.8216498446491276,0.8438445372113471,0.8291666666666666,0.8608419468896804
8pw2_A,eval-test,separation_matched,4,0,72,48,1437,285,0.7955801486968994,0.7955801486968994,0.0,,0.0,474,0.8034765502913978,0.8280525604793709,0.7625,1.109164532201247
8pw2_A,eval-test,separation_matched,4,1,72,48,1437,285,0.7983907461166382,0.7983907461166382,0.0,88.42215728759766,0.0,474,0.8076820546761532,0.8521800019876473,0.8333333333333334,0.8701639955035798
8pw2_A,eval-test,separation_matched,4,2,72,48,1437,285,0.796247124671936,0.796247124671936,0.0,,0.0,474,0.822766716305407,0.8658337662957454,0.8208333333333333,0.8966528911708914
8pw2_A,eval-test,separation_matched,5,0,72,48,1437,285,0.7752463221549988,0.7752463221549988,0.0,,0.0,474,0.7959847774529811,0.8239577193280655,0.7458333333333333,1.158046159476214
8pw2_A,eval-test,separation_matched,5,1,72,48,1437,285,0.7774547338485718,0.7774547338485718,0.0,88.2016372680664,0.0,474,0.7808081922306179,0.8268603338818784,0.8041666666666667,0.8411116039813176
8pw2_A,eval-test,separation_matched,5,2,72,48,1437,285,0.77718186378479,0.77718186378479,0.0,,0.0,474,0.8023275053775302,0.8441079203775715,0.7375,1.1971319860056182
8q79_A,eval-test,oracle,0,0,236,263,21478,1479,0.8196436166763306,0.9489009380340576,0.7873292565345764,94.66769409179688,0.0,1715,0.8874051662113864,0.983609234023851,0.9672897196261683,0.45778647225914854
8q79_A,eval-test,oracle,0,1,236,263,21478,1479,0.7174031734466553,0.9486099481582642,0.6596014499664307,,0.0,1715,0.8751820633258656,0.9822737667293218,0.9626168224299065,0.4918485818105878
8q79_A,eval-test,oracle,0,2,236,263,21478,1479,0.7647631168365479,0.948992133140564,0.7187058925628662,,0.0,1715,0.885877735336956,0.9828830556876231,0.9684579439252337,0.470761249061341
8q79_A,eval-test,uniform,1,0,236,263,21478,1479,0.23981121182441711,0.2442280501127243,0.23870699107646942,26.823379516601562,0.0,1715,0.22516334516866815,0.41537772873459317,0.0514018691588785,10.222915660475712
8q79_A,eval-test,uniform,1,1,236,263,21478,1479,0.2232743203639984,0.24100738763809204,0.2188410609960556,,0.0,1715,0.21464169352527243,0.40116292676367626,0.0689252336448598,11.842499964404233
8q79_A,eval-test,uniform,1,2,236,263,21478,1479,0.2308306097984314,0.22917050123214722,0.23124563694000244,,0.0,1715,0.2090269775440608,0.33542404037520407,0.02570093457943925,12.261682064322903
8q79_A,eval-test,uniform,2,0,236,263,21478,1479,0.2502756118774414,0.23126114904880524,0.25502923130989075,27.22286033630371,0.0,1715,0.27170794410290305,0.37890896489259274,0.038551401869158876,11.41922531742825
8q79_A,eval-test,uniform,2,1,236,263,21478,1479,0.18384170532226562,0.23239503800868988,0.17170335352420807,,0.0,1715,0.21933951227501652,0.408399039319937,0.02453271028037383,12.126541991285873
8q79_A,eval-test,uniform,2,2,236,263,21478,1479,0.22666223347187042,0.21525447070598602,0.22951416671276093,,0.0,1715,0.22779997309264904,0.354980860576712,0.06074766355140187,10.384857723060417
8q79_A,eval-test,uniform,3,0,236,263,21478,1479,0.3546082079410553,0.2621105909347534,0.37773263454437256,28.533803939819336,0.0,1715,0.2527426487362319,0.3510233320995168,0.053738317757009345,10.051513368891019
8q79_A,eval-test,uniform,3,1,236,263,21478,1479,0.3323822617530823,0.24400855600833893,0.3544756770133972,,0.0,1715,0.24217785758992028,0.29900490035249655,0.036214953271028034,10.999130333110887
8q79_A,eval-test,uniform,3,2,236,263,21478,1479,0.3156963586807251,0.2532138526439667,0.3313169777393341,,0.0,1715,0.2657620044806589,0.36127534261110494,0.036214953271028034,10.270825030776221
8q79_A,eval-test,uniform,4,0,236,263,21478,1479,0.23263223469257355,0.27888023853302,0.22107023000717163,,0.0,1715,0.2398329696941336,0.30264150007341123,0.026869158878504672,10.38401526012831
8q79_A,eval-test,uniform,4,1,236,263,21478,1479,0.22817739844322205,0.27676495909690857,0.21603050827980042,,0.0,1715,0.24283226191381457,0.3193196493720983,0.08761682242990654,9.532752527066327
8q79_A,eval-test,uniform,4,2,236,263,21478,1479,0.23469674587249756,0.28560110926628113,0.22197064757347107,31.90978240966797,0.0,1715,0.24781012184350454,0.3326063927163216,0.09345794392523364,10.432418888500377
8q79_A,eval-test,uniform,5,0,236,263,21478,1479,0.23523421585559845,0.2553728222846985,0.23019956052303314,27.526721954345703,0.0,1715,0.23045634282304905,0.2914812103216458,0.015186915887850467,11.746163625299513
8q79_A,eval-test,uniform,5,1,236,263,21478,1479,0.20187416672706604,0.25119292736053467,0.1895444542169571,,0.0,1715,0.21840726030522295,0.29714829108866253,0.015186915887850467,11.607504504714349
8q79_A,eval-test,uniform,5,2,236,263,21478,1479,0.2150130420923233,0.23368404805660248,0.2103452980518341,,0.0,1715,0.24618544429300934,0.3130145895109558,0.052570093457943924,11.168455988584938
8q79_A,eval-test,separation_matched,1,0,236,263,21478,1479,0.25053414702415466,0.26295554637908936,0.2474288046360016,,0.0,1715,0.23855194581093492,0.34791122302544075,0.037383177570093455,11.2295773422576
8q79_A,eval-test,separation_matched,1,1,236,263,21478,1479,0.25183308124542236,0.2512497007846832,0.25197890400886536,,0.0,1715,0.24449861661119465,0.39002497101711914,0.09345794392523364,8.868969279712568
8q79_A,eval-test,separation_matched,1,2,236,263,21478,1479,0.25471732020378113,0.2512034773826599,0.25559577345848083,28.160375595092773,0.0,1715,0.23258187731417845,0.3683548266591598,0.052570093457943924,9.765945939362279
