eval01738	esmfold2|9d18e46e3a211737329020d8fc7ca316	0.466	15	0.021	0.035	7.150E+02	18
eval01738	esmfold2|2b3b5749b4f8487f2fc0a33f013016ea	0.228	84	0.118	0.174	7.150E+02	18
eval01738	afdb|AF-V4NTM2-F1	0.444	18	0.025	0.173	9.422E+02	17
eval00907	afdb|AF-A0A2R9UBP7-F1	0.227	149	0.327	0.175	2.034E+01	22
eval00907	esmfold2|5c7a2171b30d24b2a0722a40cb591a6a	0.287	60	0.129	0.167	2.685E+01	21
eval00907	afdb|AF-A0A5Q4TED7-F1	0.380	47	0.107	0.115	2.685E+01	21
eval00907	afdb|AF-A0A178LQJ2-F1	0.421	19	0.043	0.023	2.685E+01	21
eval00907	afdb|AF-A0A7J7C3H2-F1	0.285	70	0.159	0.326	3.544E+01	21
eval00907	esmfold2|e5188433004830ccb96926d0d6744c3b	0.323	67	0.152	0.109	3.544E+01	21
eval00907	afdb|AF-A0A2E6HXB1-F1	0.222	72	0.163	0.224	4.679E+01	21
eval00907	esmfold2|e6c93f639b0c9f81c49080036ef0df05	0.276	47	0.107	0.091	6.176E+01	20
eval00907	afdb|AF-A0A2A2JGM8-F1	0.333	30	0.068	0.055	6.176E+01	20
eval00907	afdb|AF-A0A4Q6C9N8-F1	0.241	62	0.141	0.088	6.176E+01	20
eval00907	esmfold2|fc98e0608f6442d16cc666a2c4bd7ce7	0.253	63	0.143	0.160	8.152E+01	20
eval00907	esmfold2|838b4cd7be66b7effd77612fc17b7523	0.444	18	0.041	0.043	8.152E+01	20
eval00907	esmfold2|c7643c379fcf520904b412d4239ff472	0.700	10	0.023	0.021	8.152E+01	20
eval00907	afdb|AF-A0A841IV32-F1	0.375	24	0.054	0.076	1.076E+02	19
eval00907	esmfold2|b0c9b9c33096f860fc05a0433c59e2d0	0.538	13	0.029	0.036	1.076E+02	19
eval00907	esmfold2|90e998455afe72271a520f418ee78a36	0.384	26	0.059	0.045	1.420E+02	19
eval00907	esmfold2|4c68ce20b92bd8b6923feaf5ba9c9404	0.428	21	0.039	0.040	1.420E+02	19
eval00907	esmfold2|2d7b7baa1c93f9609c128925146b00e3	0.857	7	0.016	0.014	1.875E+02	19
eval00907	afdb|AF-A0A7X7UG65-F1	0.288	52	0.118	0.062	1.875E+02	19
eval00907	esmfold2|3a5b5714ba4e78f05fdf09a3bd193b76	0.280	81	0.184	0.120	2.474E+02	18
eval00907	afdb|AF-K0RID9-F1	0.333	21	0.048	0.036	2.474E+02	18
eval00907	esmfold2|e26b38083c75f02b46f376ef06d987d5	0.325	43	0.098	0.185	3.266E+02	18
eval00907	afdb|AF-A0A3N9QJE2-F1	0.312	16	0.036	0.035	3.266E+02	18
eval00907	afdb|AF-A0A4T0BDZ2-F1	0.306	49	0.109	0.106	3.266E+02	18
eval00907	afdb|AF-A0A453QHI7-F1	0.294	34	0.073	0.068	3.266E+02	18
eval00907	afdb|AF-A0A6L6GWT9-F1	0.545	11	0.025	0.019	3.266E+02	18
eval00907	afdb|AF-A0A2H1K0I9-F1	0.333	30	0.068	0.034	3.266E+02	18
eval00907	esmfold2|551d0c527fddac68ad11bf8a66c6d0cc	0.277	70	0.143	0.230	5.689E+02	17
eval00907	afdb|AF-A0A2Z3R0I5-F1	0.243	41	0.093	0.580	7.508E+02	17
eval00907	afdb|AF-A0A7T1MNP0-F1	0.280	50	0.113	0.173	7.508E+02	17
eval00907	afdb|AF-A0A1Q9LJX9-F1	0.273	83	0.141	0.282	7.508E+02	17
eval01035	esmfold2|bfee5572a5b3be6735e5013b9eb1d141	0.347	23	0.082	0.041	1.196E+01	22
eval01035	esmfold2|9375ee68b1fe43aa54acd298c342749c	0.500	18	0.064	0.042	1.584E+01	21
eval01035	afdb|AF-A0A449CZJ6-F1	0.368	19	0.068	0.055	2.096E+01	21
eval01035	afdb|AF-A0A0Z8D0Z5-F1	0.281	67	0.239	0.200	2.775E+01	21
eval01035	afdb|AF-A0A7G8KMD7-F1	0.260	50	0.164	0.151	4.861E+01	20
eval01035	esmfold2|18853e4df253e6b09cf13a82ad6df591	0.288	45	0.146	0.073	6.434E+01	19
eval01035	esmfold2|1679f762185aa9cddc8647e66b29471a	0.500	14	0.050	0.034	8.515E+01	19
eval01035	esmfold2|a79b323897d982e058d9779fbb8e4cd0	0.257	127	0.454	0.269	8.515E+01	19
eval01035	esmfold2|4b7dce9fd393955ad8f44d51411c795d	0.285	35	0.125	0.099	1.127E+02	19
eval01035	esmfold2|334d687f428c10074fb5de1b7c9f5509	0.636	11	0.039	0.026	1.127E+02	19
eval01035	esmfold2|ac7a3fce9f5660c685e335710955d243	0.285	56	0.182	0.131	1.127E+02	19
eval01035	esmfold2|9ba83f63e032f784a4f03a93fb50dfe9	0.384	26	0.093	0.031	1.127E+02	19
eval01035	afdb|AF-A0A2E6HXB1-F1	0.391	23	0.082	0.072	1.491E+02	18
eval01035	esmfold2|d2682115933b6bf7c7e62d88efe21fa6	0.416	24	0.086	0.057	1.491E+02	18
eval01035	afdb|AF-A0A4R4NCI3-F1	0.283	57	0.204	0.083	1.973E+02	18
eval01035	afdb|AF-A0A5E9FWY0-F1	0.538	13	0.046	0.013	1.973E+02	18
eval01035	afdb|AF-A0A7W0Z8Q3-F1	0.324	37	0.125	0.104	2.611E+02	18
eval01035	afdb|AF-A0A359BNF0-F1	0.304	23	0.082	0.033	2.611E+02	18
eval01035	esmfold2|b80df678d746f5e024f9d1db34eaf961	0.461	13	0.046	0.039	3.455E+02	17
eval01035	esmfold2|8bae68250342850f55bd231df62c1732	0.529	17	0.057	0.041	3.455E+02	17
eval01035	esmfold2|e8f5f612db6f61b6668b12aedfc37012	0.275	40	0.143	0.069	3.455E+02	17
eval01035	esmfold2|2acb92515f1d87beeaf6568b4d168899	0.461	13	0.046	0.050	6.048E+02	16
eval01035	esmfold2|59a92bf1c50f9cc731d27d1bd6a7b036	0.320	25	0.089	0.078	8.001E+02	16
eval01035	esmfold2|2d7b7baa1c93f9609c128925146b00e3	0.269	26	0.093	0.054	8.001E+02	16
eval01355	afdb|AF-A0A430AK60-F1	0.421	19	0.081	0.032	6.960E+01	19
eval01355	esmfold2|e3f4065667afa8afca45c494d39faa1a	0.304	23	0.097	0.109	1.222E+02	18
eval01355	esmfold2|8fa5dd2d8cdc4552d29c8e4c7d0d6f08	0.466	15	0.064	0.058	1.222E+02	18
eval01355	afdb|AF-A0A0D7AUL6-F1	0.285	14	0.059	0.021	2.844E+02	17
eval01355	esmfold2|7293c07aaf00a3d8f70e5f13995bc828	0.461	13	0.055	0.030	3.768E+02	17
eval01355	afdb|AF-A0A6L6GWT9-F1	0.375	16	0.068	0.028	3.768E+02	17
eval01355	afdb|AF-A0A0G1CDL2-F1	0.250	54	0.229	0.131	4.992E+02	16
eval01355	afdb|AF-A0A2R9UBP7-F1	0.320	49	0.208	0.054	4.992E+02	16
eval01355	esmfold2|4b72eb8c35471800d948950aebdc8cbe	0.500	10	0.042	0.051	8.761E+02	16
eval01355	esmfold2|38e098c193f92121c4661a0ae8c68396	0.625	8	0.034	0.015	8.761E+02	16
eval01483	esmfold2|bc4190c7436cf6b42758b83ab1d568e0	0.250	40	0.151	0.095	5.063E-01	26
eval01483	esmfold2|0982b821dbcd80a029175dc7e3f3e336	0.264	34	0.128	0.081	5.063E-01	26
eval01483	afdb|AF-A0A453QHI7-F1	0.314	35	0.125	0.070	8.893E-01	25
eval01483	esmfold2|b0293d67e98fdbfb2545e006bcae41b9	0.323	34	0.128	0.033	2.741E+00	24
eval01483	afdb|AF-A0A349HPU9-F1	0.333	33	0.125	0.109	1.118E+01	22
eval01483	esmfold2|87024d4e9e1f2cbef404a63d957e4166	0.529	17	0.064	0.029	2.597E+01	21
eval01483	esmfold2|b35061e719820475f7e71c36de556ae2	0.500	10	0.038	0.019	2.597E+01	21
eval01483	esmfold2|4b3a5339f1520e0c623f2bdb6462c4ea	0.500	12	0.045	0.028	3.439E+01	20
eval01483	esmfold2|38e098c193f92121c4661a0ae8c68396	0.500	10	0.038	0.019	3.439E+01	20
eval01483	esmfold2|9e18e7b876db30a7520e2f0c46924731	0.600	10	0.038	0.020	4.554E+01	20
eval01483	afdb|AF-A0A087KPL5-F1	0.368	19	0.072	0.032	4.554E+01	20
eval01483	esmfold2|545fb620ee9b4f3e77401ded465a27fa	0.281	71	0.268	0.114	6.030E+01	19
eval01483	esmfold2|3ba1c8457ef62786e638fd91c929723d	0.307	37	0.140	0.074	7.985E+01	19
eval01483	esmfold2|e5188433004830ccb96926d0d6744c3b	0.266	30	0.113	0.069	1.057E+02	19
eval01483	esmfold2|4e5993055f43e8ea828a2099967b32cf	0.538	13	0.049	0.030	1.853E+02	18
eval01483	esmfold2|84bb9dd34f4010f84becc3a872c26f6f	0.437	16	0.060	0.034	2.453E+02	18
eval01483	afdb|AF-A0A178LQJ2-F1	0.416	12	0.045	0.015	2.453E+02	18
eval01483	afdb|AF-A0A848DM53-F1	0.221	95	0.358	0.758	3.247E+02	17
eval01483	afdb|AF-I3Z349-F1	0.250	24	0.091	0.058	3.247E+02	17
eval01483	afdb|AF-A0A1W9L8E3-F1	0.411	17	0.064	0.088	5.688E+02	16
eval01483	afdb|AF-A0A1I5YXU4-F1	0.260	93	0.351	0.249	5.688E+02	16
eval01483	esmfold2|aaaea8e664972d494bcf84f562241788	0.206	29	0.109	0.080	5.688E+02	16
eval01483	afdb|AF-A0A381VC90-F1	0.343	32	0.121	0.153	7.528E+02	16
eval01483	esmfold2|d1c400d1a6e7281fa5267ef8e70f58e1	0.285	21	0.079	0.122	9.963E+02	16
eval01803	esmfold2|aee3a092db4aa8db7baf2f4c5bb6a3a9	0.296	80	0.141	0.129	1.008E-05	43
eval01803	esmfold2|0d05b2d2201cc532e0c774795269ea7f	0.361	81	0.143	0.153	7.040E-05	40
eval01803	esmfold2|70db7cbf7cfb4208ffc221560853bbee	0.271	113	0.204	0.179	3.723E-04	38
eval01803	esmfold2|4574bca35826ffefc30caf4d9eac4cca	0.259	121	0.233	0.227	2.660E+00	25
eval01803	esmfold2|84bb9dd34f4010f84becc3a872c26f6f	0.185	149	0.287	0.282	4.629E+00	24
eval01803	afdb|AF-A0A6A3AUR8-F1	0.454	22	0.042	0.037	8.057E+00	23
eval01803	afdb|AF-A0A5B2WNE4-F1	0.416	24	0.046	0.076	1.063E+01	23
eval01803	esmfold2|92b9b0b3e16301fba7ac8164184573e7	0.220	165	0.258	0.270	1.402E+01	23
eval01803	afdb|AF-A0A164XN87-F1	0.354	45	0.083	0.059	1.402E+01	23
eval01803	afdb|AF-A0A238ZD81-F1	0.227	132	0.254	0.447	2.440E+01	22
eval01803	afdb|AF-A0A3G9H851-F1	0.253	74	0.133	0.233	3.219E+01	21
eval01803	esmfold2|6cac4d83159e9ca230874d8430dc0644	0.461	13	0.025	0.026	3.219E+01	21
eval01803	afdb|AF-A0A5C8CB57-F1	0.200	73	0.100	0.549	4.246E+01	21
eval01803	esmfold2|5915edcd2664b9c6d8c9a5a653eb7058	0.256	39	0.075	0.140	4.246E+01	21
eval01803	afdb|AF-A0A846P501-F1	0.375	32	0.062	0.095	4.246E+01	21
eval01803	afdb|AF-A0A5D2ICT6-F1	0.321	28	0.054	0.156	5.601E+01	21
eval01803	esmfold2|91eed8eeb44312bd192508d44872d0a0	0.470	17	0.033	0.056	5.601E+01	21
eval01803	afdb|AF-A0A521TA73-F1	0.388	18	0.035	0.059	5.601E+01	21
eval01803	afdb|AF-A0A0F4VZ04-F1	0.350	20	0.039	0.046	5.601E+01	21
eval01803	afdb|AF-A0A838F088-F1	0.230	39	0.064	0.060	5.601E+01	21
eval01803	esmfold2|23a294b359165dd577c98c2abe737ccc	0.282	46	0.089	0.223	7.389E+01	20
eval01803	afdb|AF-A0A522NLQ6-F1	0.333	18	0.035	0.051	7.389E+01	20
eval01803	afdb|AF-A0A2S6CT57-F1	0.232	55	0.106	0.106	7.389E+01	20
eval01803	afdb|AF-A0A4Q6C9N8-F1	0.800	10	0.019	0.017	7.389E+01	20
eval01803	afdb|AF-A0A5N6R5R5-F1	0.250	24	0.046	0.140	9.747E+01	20
eval01803	afdb|AF-A0A5R8WHB3-F1	0.244	45	0.087	0.091	9.747E+01	20
eval01803	afdb|AF-A0A5F8GMW1-F1	0.214	70	0.135	0.124	9.747E+01	20
eval01803	afdb|AF-A0A7K2IR45-F1	0.228	143	0.276	0.155	9.747E+01	20
eval01803	afdb|AF-A0A7W7R6J7-F1	0.400	29	0.052	0.032	9.747E+01	20
eval01803	esmfold2|220878bb14c57be56f2bc4699e1df98b	0.476	21	0.039	0.122	1.286E+02	19
eval01803	esmfold2|727d2a40b1cdd2f52096cfaedb2d8d9d	0.202	77	0.148	0.281	1.286E+02	19
eval01803	esmfold2|1aba43f545eb2d7eb013e77dcd626283	0.352	34	0.052	0.123	1.286E+02	19
eval01803	esmfold2|e965df362024758b2c7900ca58ce012f	0.411	34	0.052	0.121	1.286E+02	19
eval01803	esmfold2|1cf62470b17ff21816bb9bf310a4f33f	0.291	24	0.046	0.067	1.286E+02	19
eval01803	esmfold2|9985826228162d9ce8388cbd85cd02b1	0.222	114	0.206	0.270	1.286E+02	19
eval01803	esmfold2|87024d4e9e1f2cbef404a63d957e4166	0.444	18	0.033	0.035	1.286E+02	19
eval01803	afdb|AF-A0A292SQ88-F1	0.666	9	0.017	0.015	1.286E+02	19
eval01803	afdb|AF-R7LUQ6-F1	0.342	35	0.064	0.057	1.286E+02	19
eval01803	afdb|AF-A0A359BNF0-F1	0.250	52	0.100	0.078	1.286E+02	19
eval01803	esmfold2|fb7e8a26f43ffcb0d90a3c5f66fa6d48	0.254	54	0.096	0.316	1.696E+02	19
eval01803	esmfold2|4c68ce20b92bd8b6923feaf5ba9c9404	0.259	75	0.145	0.144	1.696E+02	19
eval01803	afdb|AF-A0A087KPL5-F1	0.333	24	0.046	0.041	1.696E+02	19
eval01803	afdb|AF-A0A5K1JRE0-F1	0.272	55	0.096	0.079	1.696E+02	19
eval01803	afdb|AF-A0A251P1S2-F1	0.666	12	0.023	0.070	2.237E+02	19
eval01803	esmfold2|306eb5cce688daa0d716bd0b3759f638	0.388	18	0.035	0.095	2.237E+02	19
eval01803	afdb|AF-U3JG46-F1	0.200	70	0.135	0.127	2.237E+02	19
eval01803	afdb|AF-A0A6J0I4A2-F1	0.200	70	0.135	0.125	2.237E+02	19
eval01803	afdb|AF-A0A6J2GUJ0-F1	0.200	70	0.135	0.125	2.237E+02	19
eval01803	afdb|AF-A0A0D7AUL6-F1	0.275	40	0.077	0.059	2.237E+02	19
eval01803	esmfold2|0494e1f9f7163d3aa0c8a74b69e10d40	0.343	32	0.048	0.137	2.951E+02	18
eval01803	afdb|AF-A0A5C7FNX5-F1	0.545	11	0.021	0.039	2.951E+02	18
eval01803	afdb|AF-A0A452IU89-F1	0.185	70	0.135	0.124	2.951E+02	18
eval01803	afdb|AF-A0A0B7FJA1-F1	0.208	48	0.064	0.066	2.951E+02	18
eval01803	esmfold2|adaec409865e76efd5326f39385d6a29	0.636	11	0.021	0.065	3.892E+02	18
eval01803	afdb|AF-A0A834W4M5-F1	0.300	20	0.039	0.112	3.892E+02	18
eval01803	afdb|AF-A0A672U1Z2-F1	0.545	11	0.021	0.020	3.892E+02	18
eval01803	afdb|AF-A0A493TKE5-F1	0.545	11	0.021	0.020	3.892E+02	18
eval01803	esmfold2|4120a68ac0a67681f9b9b3b1cced6ba0	0.714	7	0.013	0.039	5.134E+02	18
eval01803	afdb|AF-A0A2R4SVZ9-F1	0.500	14	0.027	0.042	5.134E+02	18
eval01803	afdb|AF-A0A3B8KR94-F1	0.333	33	0.064	0.051	5.134E+02	18
eval01803	afdb|AF-A0A074S320-F1	0.269	26	0.050	0.035	5.134E+02	18
eval01587	esmfold2|091dfc1a74ceddfec5f46c323b1d801b	0.269	52	0.308	0.089	1.098E+01	21
eval01587	afdb|AF-A0A2D6Y2Z5-F1	0.280	80	0.438	0.314	3.451E+01	19
eval01587	esmfold2|9a945969f927ed4f0a15d3c593768aac	0.400	20	0.118	0.086	6.112E+01	19
eval01587	esmfold2|a81887beef801640edc79d4301f1ef78	0.388	18	0.107	0.131	1.082E+02	18
eval01587	afdb|AF-A0A2J6XGX4-F1	0.466	15	0.089	0.035	1.082E+02	18
eval01587	afdb|AF-A0A0S7GTB5-F1	0.400	20	0.118	0.140	1.439E+02	18
eval01587	esmfold2|c9abf5486ad273cd08bb8aa4b305b760	0.600	10	0.059	0.026	1.439E+02	18
eval01587	afdb|AF-B7JB49-F1	0.241	29	0.172	0.044	1.914E+02	17
eval01587	esmfold2|fc98e0608f6442d16cc666a2c4bd7ce7	0.303	30	0.178	0.079	2.546E+02	17
eval01587	esmfold2|a2ca915d7ec34a33de85a963a555d0ca	0.409	22	0.130	0.050	2.546E+02	17
eval01587	afdb|AF-A0A6L6GWT9-F1	0.333	24	0.118	0.042	2.546E+02	17
eval01587	esmfold2|6cac4d83159e9ca230874d8430dc0644	0.285	21	0.124	0.042	3.385E+02	16
eval01587	esmfold2|ac7a3fce9f5660c685e335710955d243	0.428	14	0.083	0.033	5.984E+02	16
eval01587	afdb|AF-A0A4U1J903-F1	0.421	19	0.112	0.037	5.984E+02	16
eval01587	esmfold2|0a09e78afa3d45a5e069efe8adcbbad6	0.312	32	0.154	0.060	5.984E+02	16
eval01715	esmfold2|a4e7beaa9b544364a00d4da8f5604964	0.666	12	0.078	0.029	3.021E+01	19
eval01715	afdb|AF-A0A368NBJ5-F1	0.375	32	0.196	0.077	5.369E+01	19
eval01715	afdb|AF-A0A359BNF0-F1	0.529	17	0.111	0.028	1.270E+02	18
eval01715	esmfold2|4b386fbd971025d310f4506a4655e072	0.294	17	0.105	0.048	5.320E+02	16
eval01811	afdb|AF-A0A327J9P5-F1	0.220	188	0.586	0.289	8.059E+00	23
eval01811	esmfold2|92b9b0b3e16301fba7ac8164184573e7	0.261	42	0.125	0.069	1.066E+01	22
eval01811	esmfold2|b80df678d746f5e024f9d1db34eaf961	0.333	24	0.075	0.073	1.864E+01	21
eval01811	afdb|AF-A0A640WEU3-F1	0.444	18	0.056	0.053	3.260E+01	21
eval01811	afdb|AF-A0A4T0BDZ2-F1	0.600	10	0.031	0.022	4.310E+01	20
eval01811	esmfold2|57c181468e3bf398a8c7313197458f01	0.228	57	0.137	0.117	5.699E+01	20
eval01811	esmfold2|643734f17f7397c66964e34e0a225eea	0.333	30	0.075	0.060	7.535E+01	19
eval01811	esmfold2|37cd5439407104bc4267e8fd6e005552	0.244	45	0.140	0.159	1.317E+02	19
eval01811	afdb|AF-A0A226ELZ6-F1	0.320	25	0.078	0.051	1.317E+02	19
eval01811	afdb|AF-A0A0D7AUL6-F1	0.259	72	0.224	0.098	1.317E+02	19
eval01811	afdb|AF-A0A5E9FWY0-F1	0.272	22	0.069	0.023	1.317E+02	19
eval01811	esmfold2|577d280b670b8660b04c1fdc57a88967	0.235	67	0.190	0.199	1.742E+02	18
eval01811	afdb|AF-A0A7C1TXW8-F1	0.285	35	0.109	0.059	2.302E+02	18
eval01811	esmfold2|b35061e719820475f7e71c36de556ae2	0.545	11	0.034	0.021	2.302E+02	18
eval01811	esmfold2|1aed9747ca6d26ffd043fb2355678ce3	0.444	18	0.056	0.090	3.044E+02	18
eval01811	esmfold2|a540a42f85b0f4921a6f5fb70aa75a70	0.700	10	0.031	0.071	4.024E+02	17
eval01811	esmfold2|92584bb4d597c104e264f4592bc542a3	0.352	17	0.053	0.040	4.024E+02	17
eval01811	esmfold2|f04751cc8b388488fae2cdda4912c036	0.461	13	0.040	0.025	5.319E+02	17
eval01811	afdb|AF-A0A1G3VVI5-F1	0.379	28	0.087	0.047	7.031E+02	16
eval01811	esmfold2|d24e2089885b60f1753d52ac2ab94937	0.259	27	0.084	0.086	9.294E+02	16
eval01811	esmfold2|09bd562f707c2488e278e9d5a302131a	0.466	15	0.047	0.030	9.294E+02	16
eval00628	esmfold2|ca52dd7e9d43742a2e0a11fe7943db27	0.240	25	0.170	0.059	8.998E+00	21
eval00628	esmfold2|a4e7beaa9b544364a00d4da8f5604964	0.545	11	0.075	0.026	1.605E+01	20
eval00628	esmfold2|e46d5e095e9e30f6d3be98a7a7778625	0.666	9	0.061	0.017	1.605E+01	20
eval00628	afdb|AF-A0A164XN87-F1	0.416	12	0.082	0.016	2.859E+01	19
eval00628	afdb|AF-A0A541BJV9-F1	0.500	14	0.095	0.016	2.859E+01	19
eval00628	esmfold2|b0bb97339fcabe534c22d66407a8b68a	0.333	18	0.122	0.044	1.207E+02	18
eval00628	esmfold2|73efbb92fe6a969f6cebcf2772109c45	0.636	11	0.075	0.026	1.207E+02	18
eval00628	afdb|AF-A0A1X7APP2-F1	0.363	22	0.150	0.169	1.609E+02	17
eval00628	afdb|AF-A0A6P1Q245-F1	0.416	12	0.082	0.022	1.609E+02	17
eval00628	esmfold2|f0ae22864ea42c513ec981b2dfc6fb5a	0.411	17	0.102	0.091	2.858E+02	16
eval01344	afdb|AF-A0A417EL99-F1	0.333	36	0.277	0.099	1.001E+01	21
eval01344	esmfold2|4b69fd232a3f2923e5cbe421eede4944	0.265	48	0.362	0.200	2.402E+01	19
eval01344	esmfold2|ed9d21ada14e361e1f92008b6034cd7c	0.571	14	0.108	0.025	4.301E+01	19
eval01344	afdb|AF-A0A1G3VVI5-F1	0.216	60	0.462	0.102	5.751E+01	18
eval01344	afdb|AF-A0A3B9I3D7-F1	0.295	44	0.338	0.053	7.689E+01	18
eval01344	afdb|AF-A0A350D7H7-F1	0.333	27	0.208	0.150	1.834E+02	17
eval01344	esmfold2|bea37f863a6c5a202e58b10ad800e939	0.296	27	0.208	0.052	2.450E+02	16
eval01472	afdb|AF-A0A1Q3P765-F1	0.282	46	0.130	0.214	1.511E+00	25
eval01472	afdb|AF-A0A520U3B6-F1	0.600	15	0.047	0.068	2.643E+00	24
eval01472	afdb|AF-A0A5J4Y8W4-F1	0.260	46	0.143	0.138	2.643E+00	24
eval01472	afdb|AF-A0A368BX78-F1	0.416	24	0.075	0.107	4.625E+00	23
eval01472	afdb|AF-A0A2M6Z4U1-F1	0.466	15	0.047	0.067	8.089E+00	23
eval01472	afdb|AF-A0A7I7M9D1-F1	0.423	26	0.071	0.028	1.871E+01	21
eval01472	afdb|AF-A0A2R9UBP7-F1	0.450	20	0.062	0.023	4.326E+01	20
eval01472	esmfold2|9d18e46e3a211737329020d8fc7ca316	0.400	25	0.068	0.059	7.562E+01	19
eval01472	afdb|AF-A0A3B9I3D7-F1	0.500	16	0.050	0.022	7.562E+01	19
eval01472	esmfold2|b4e5dab584dacd557a218bbeb33eee07	0.428	14	0.043	0.044	1.322E+02	19
eval01472	esmfold2|bc9aa95f05f01cc39fbaeaa2240f3ea2	0.428	14	0.043	0.044	1.322E+02	19
eval01472	esmfold2|43bbf6b7c3a7a24ebe3ce9142eed577c	0.428	14	0.043	0.044	1.322E+02	19
eval01472	afdb|AF-A0A7X7A4A0-F1	0.200	25	0.078	0.058	2.310E+02	18
eval01472	afdb|AF-A0A6A4URP0-F1	0.296	53	0.165	0.146	3.054E+02	18
eval01472	esmfold2|00b5bee07f0bb58420b08412b5faa709	0.306	49	0.146	0.145	4.038E+02	17
eval01472	esmfold2|838b4cd7be66b7effd77612fc17b7523	0.411	34	0.106	0.072	4.038E+02	17
eval01472	afdb|AF-A0A834VCX0-F1	0.307	26	0.078	0.060	4.038E+02	17
eval01472	esmfold2|091dfc1a74ceddfec5f46c323b1d801b	0.281	32	0.099	0.060	4.038E+02	17
eval01472	esmfold2|b35061e719820475f7e71c36de556ae2	0.625	8	0.025	0.015	4.038E+02	17
eval01472	esmfold2|18853e4df253e6b09cf13a82ad6df591	0.428	14	0.043	0.023	4.038E+02	17
eval01472	afdb|AF-A0A7J7C3H2-F1	0.470	17	0.050	0.096	5.337E+02	17
eval01472	esmfold2|5738e571f1d7ab43006f628ef4b06308	0.500	16	0.047	0.045	5.337E+02	17
eval01472	esmfold2|3e823eeca7903f6e55ecc048f5ef6b2c	0.500	10	0.031	0.055	7.055E+02	16
eval01472	esmfold2|37cd5439407104bc4267e8fd6e005552	0.411	17	0.053	0.064	7.055E+02	16
eval00033	esmfold2|92584bb4d597c104e264f4592bc542a3	0.578	19	0.190	0.044	3.536E+00	21
eval00033	esmfold2|b9f137bf1ea6c8213c5c756cad0bc2f9	0.470	17	0.170	0.047	6.474E+00	21
eval00033	esmfold2|3a5b5714ba4e78f05fdf09a3bd193b76	0.500	20	0.200	0.042	8.753E+00	20
eval00033	esmfold2|09bd562f707c2488e278e9d5a302131a	0.700	10	0.100	0.020	8.753E+00	20
eval00033	esmfold2|18853e4df253e6b09cf13a82ad6df591	0.214	70	0.700	0.104	2.908E+01	19
eval00033	afdb|AF-A0A6A4URP0-F1	0.312	16	0.160	0.049	3.920E+01	18
eval00033	esmfold2|643734f17f7397c66964e34e0a225eea	0.600	10	0.100	0.020	5.281E+01	18
eval00033	esmfold2|2d4babb35e02e8a726ac0ddfad3e9107	0.296	27	0.270	0.051	7.111E+01	18
eval00033	afdb|AF-F6H8V1-F1	0.315	38	0.360	0.074	7.111E+01	18
eval00033	esmfold2|a33e5501061f9befd5f559bb28ff4ff2	0.562	16	0.140	0.033	1.730E+02	16
eval00033	afdb|AF-A0A550CNX1-F1	0.388	18	0.180	0.025	1.730E+02	16
eval00033	esmfold2|57dba66d1c24fe823a247e96b3599bcc	0.461	13	0.130	0.083	4.193E+02	15
eval00321	esmfold2|a2808b8e0e5f976713323341d69e6dca	0.245	57	0.242	0.064	9.677E+00	21
eval00321	afdb|AF-A0A1Y1KYZ3-F1	0.500	12	0.063	0.029	5.335E+01	19
eval00321	esmfold2|18853e4df253e6b09cf13a82ad6df591	0.750	12	0.063	0.019	5.335E+01	19
eval00321	esmfold2|f4264e7d7d801c15b50f805ad9b08cd3	0.714	7	0.037	0.017	2.206E+02	17
eval00321	afdb|AF-A0A238ZD81-F1	0.571	14	0.074	0.053	2.929E+02	17
eval00321	esmfold2|8bae68250342850f55bd231df62c1732	0.357	14	0.074	0.034	9.098E+02	15
eval01634	esmfold2|0a09e78afa3d45a5e069efe8adcbbad6	0.333	27	0.148	0.051	1.035E+01	21
eval01634	afdb|AF-K6VZM3-F1	0.307	26	0.160	0.123	2.449E+01	20
eval01634	afdb|AF-A0A7S0BJT4-F1	0.428	14	0.086	0.028	2.449E+01	20
eval01634	afdb|AF-K0RID9-F1	0.305	55	0.340	0.083	3.262E+01	19
eval01634	afdb|AF-A0A327J9P5-F1	0.363	22	0.136	0.036	3.262E+01	19
eval01634	afdb|AF-A0A2T2WZS8-F1	0.244	45	0.278	0.206	4.345E+01	19
eval01634	esmfold2|3ba1c8457ef62786e638fd91c929723d	0.368	19	0.117	0.029	4.345E+01	19
eval01634	afdb|AF-A0A6M7UR97-F1	0.333	21	0.111	0.023	5.787E+01	19
eval01634	esmfold2|5d7d8e347e5cc22b01803719bdb171eb	0.777	9	0.056	0.045	7.705E+01	18
eval01634	esmfold2|4574bca35826ffefc30caf4d9eac4cca	0.315	38	0.191	0.073	7.705E+01	18
eval01634	afdb|AF-A0A5N8XMY6-F1	0.538	13	0.080	0.039	1.365E+02	18
eval01634	esmfold2|8bae68250342850f55bd231df62c1732	0.454	11	0.068	0.026	1.365E+02	18
eval01634	esmfold2|555d4726f0d10196ada307b745e70adb	0.384	13	0.080	0.025	1.365E+02	18
eval01634	esmfold2|a9ce11623660dbafdeba8b598a03e94f	0.384	13	0.080	0.030	1.817E+02	17
eval01634	afdb|AF-L7VSA4-F1	0.411	17	0.105	0.036	2.418E+02	17
eval01634	esmfold2|1bcb3879c1dc6a74fbf9683be43191bb	0.333	15	0.093	0.046	3.218E+02	16
