target,decoy_id,map_mode,sample_idx,ptm,ranking_score,candidate_output_tm,helico_composite,selected_by_helico
2ic6,empty_tag_666_0001_0001.pdb,full,0,0.8672688603401184,0.8672688603401184,0.44847292878379985,0.3889466058397212,0
2ic6,empty_tag_666_0001_0001.pdb,full,1,0.8674840331077576,0.8674840331077576,0.4411180745846227,0.3826628864173971,1
2ic6,empty_tag_666_0001_0001.pdb,full,2,0.8668169975280762,0.8668169975280762,0.4416684912323162,0.3828457554727518,0
1hz6,empty_tag_3359_0001_0001.pdb,full,0,0.6335445642471313,0.6335445642471313,0.5791113558862031,0.36689285161548996,1
1hz6,empty_tag_3359_0001_0001.pdb,full,1,0.6327018141746521,0.6327018141746521,0.646362589376629,0.4089547829132189,0
1hz6,empty_tag_3359_0001_0001.pdb,full,2,0.6313081383705139,0.6313081383705139,0.5884876975883387,0.3715170728184441,0
1kaf,empty_tag_1_524_0001.pdb,full,0,0.9386380314826965,0.9386380314826965,0.6994950872995388,0.656572691774656,0
1kaf,empty_tag_1_524_0001.pdb,full,1,0.9385359883308411,0.9385359883308411,0.6800670716616128,0.6382674212331927,0
1kaf,empty_tag_1_524_0001.pdb,full,2,0.9389719367027283,0.9389719367027283,0.6942772388361795,0.6519068435586302,1
1uow,empty_tag_1102_0001_0001.pdb,full,0,0.8935033082962036,0.8935033082962036,0.768955649682454,0.6870644169243293,0
1uow,empty_tag_1102_0001_0001.pdb,full,1,0.8938452005386353,0.8938452005386353,0.7741016373501972,0.691927033274573,1
1uow,empty_tag_1102_0001_0001.pdb,full,2,0.8936111330986023,0.8936111330986023,0.765800763165298,0.6843280876999163,0
1aaj,empty_tag_284_0001_0001.pdb,full,0,0.8824784159660339,0.8824784159660339,0.7797629753853607,0.6881239953470346,0
1aaj,empty_tag_284_0001_0001.pdb,full,1,0.8830685019493103,0.8830685019493103,0.769815833248631,0.6798001146437287,1
1aaj,empty_tag_284_0001_0001.pdb,full,2,0.8804556131362915,0.8804556131362915,0.7711289918888802,0.6789448493606943,0
2igd,empty_tag_818_0001_0001.pdb,full,0,0.5720901489257812,0.5720901489257812,0.5871441635559245,0.3358993919696121,1
2igd,empty_tag_818_0001_0001.pdb,full,1,0.5686115026473999,0.5686115026473999,0.5611228720360247,0.31906091943822873,0
2igd,empty_tag_818_0001_0001.pdb,full,2,0.5699557662010193,0.5699557662010193,0.5552749447897418,0.316482156609866,0
2i4a,empty_tag_698_0002_0001.pdb,full,0,0.8462931513786316,0.8462931513786316,0.7127597572134898,0.6032037011080726,0
2i4a,empty_tag_698_0002_0001.pdb,full,1,0.8481161594390869,0.8481161594390869,0.7182502950457501,0.6091596817501926,1
2i4a,empty_tag_698_0002_0001.pdb,full,2,0.8436627388000488,0.8436627388000488,0.707256823843009,0.5966862290384167,0
2i4a,empty_tag_583_0001_0001.pdb,full,0,0.9369532465934753,0.9369532465934753,0.8362476671580508,0.7835249666999556,0
2i4a,empty_tag_583_0001_0001.pdb,full,1,0.936830461025238,0.936830461025238,0.8343959275862077,0.7816875215181681,0
2i4a,empty_tag_583_0001_0001.pdb,full,2,0.9369773268699646,0.9369773268699646,0.8388079958745979,0.785944073731733,1
1z2u,empty_tag_2064_0001_0001.pdb,full,0,0.9043629765510559,0.9043629765510559,0.7828561924383886,0.7079861564050073,0
1z2u,empty_tag_2064_0001_0001.pdb,full,1,0.9054542779922485,0.9054542779922485,0.7802715071405679,0.7065001741358865,1
1z2u,empty_tag_2064_0001_0001.pdb,full,2,0.9047645926475525,0.9047645926475525,0.7741676089600267,0.7004394413616483,0
2igd,empty_tag_1990_0001_0001.pdb,full,0,0.8984479904174805,0.8984479904174805,0.7138027332595297,0.6413146312515293,0
2igd,empty_tag_1990_0001_0001.pdb,full,1,0.8985428810119629,0.8985428810119629,0.715454678346874,0.6428667079152874,0
2igd,empty_tag_1990_0001_0001.pdb,full,2,0.898561954498291,0.898561954498291,0.7015361188279212,0.6303736660851622,1
1su9,empty_tag_78_0001_1_0001.pdb,full,0,0.7009038925170898,0.7009038925170898,0.714563497826256,0.5008403370770499,0
1su9,empty_tag_78_0001_1_0001.pdb,full,1,0.7053433656692505,0.7053433656692505,0.7115264130942398,0.5018704349744606,0
1su9,empty_tag_78_0001_1_0001.pdb,full,2,0.7057375907897949,0.7057375907897949,0.7212817419510876,0.5090356388452272,1
1su9,empty_tag_101_0001_1_0001.pdb,full,0,0.684249997138977,0.684249997138977,0.7224061565839062,0.4943064105757172,0
1su9,empty_tag_101_0001_1_0001.pdb,full,1,0.6940527558326721,0.6940527558326721,0.7349954207406114,0.5101255972894156,1
1su9,empty_tag_101_0001_1_0001.pdb,full,2,0.6932981014251709,0.6932981014251709,0.674220591225028,0.4674358558380681,0
1su9,empty_tag_314_0001_0001.pdb,full,0,0.8274237513542175,0.8274237513542175,0.7534924279406644,0.623457531343662,0
1su9,empty_tag_314_0001_0001.pdb,full,1,0.8325215578079224,0.8325215578079224,0.7535834702952249,0.6273744846284808,0
1su9,empty_tag_314_0001_0001.pdb,full,2,0.833440899848938,0.833440899848938,0.7600129624846449,0.6334258873500596,1
1uow,empty_tag_738_0001_0001.pdb,full,0,0.9460458755493164,0.9460458755493164,0.837089436696909,0.7919250090530114,0
1uow,empty_tag_738_0001_0001.pdb,full,1,0.9461290240287781,0.9461290240287781,0.8336651237224147,0.7887547698743188,1
1uow,empty_tag_738_0001_0001.pdb,full,2,0.9459872245788574,0.9459872245788574,0.8311760788558407,0.7862819519731743,0
1aaj,empty_tag_319_0001_0001.pdb,full,0,0.893433153629303,0.893433153629303,0.8050372638674724,0.7192469814462212,0
1aaj,empty_tag_319_0001_0001.pdb,full,1,0.8939907550811768,0.8939907550811768,0.805980901080647,0.7205394743380948,1
1aaj,empty_tag_319_0001_0001.pdb,full,2,0.8931522369384766,0.8931522369384766,0.8022104645113296,0.7164960708737484,0
1hz6,empty_tag_454_0001_0001.pdb,full,0,0.5024727582931519,0.5024727582931519,0.5845575938980845,0.29372426658717865,1
1hz6,empty_tag_454_0001_0001.pdb,full,1,0.501724362373352,0.501724362373352,0.5876510322059636,0.29483883943157924,0
1hz6,empty_tag_454_0001_0001.pdb,full,2,0.5010302066802979,0.5010302066802979,0.596378753020227,0.29880376988546264,0
2i4a,empty_tag_1114_0001_0001.pdb,full,0,0.847822368144989,0.847822368144989,0.7087561024789112,0.600899277240883,0
2i4a,empty_tag_1114_0001_0001.pdb,full,1,0.8509848713874817,0.8509848713874817,0.7060704296763504,0.6008552537886329,1
2i4a,empty_tag_1114_0001_0001.pdb,full,2,0.8490189909934998,0.8490189909934998,0.7046930802717872,0.5982978079724541,0
1uow,empty_tag_1_506_0001.pdb,full,0,0.9382959604263306,0.9382959604263306,0.8095561616870401,0.7596032762491951,0
1uow,empty_tag_1_506_0001.pdb,full,1,0.9385830760002136,0.9385830760002136,0.805468215180131,0.7559988350241693,0
1uow,empty_tag_1_506_0001.pdb,full,2,0.9387116432189941,0.9387116432189941,0.8064046507517911,0.7569814348066529,1
2igd,empty_tag_565_0003_0001.pdb,full,0,0.5825739502906799,0.5825739502906799,0.5132865174397158,0.29902735409580117,1
2igd,empty_tag_565_0003_0001.pdb,full,1,0.5758455395698547,0.5758455395698547,0.5420149643116614,0.3121168995789842,0
2igd,empty_tag_565_0003_0001.pdb,full,2,0.5766398906707764,0.5766398906707764,0.5501926397244412,0.3172630236185676,0
2igd,native,full,0,0.8996238112449646,0.8996238112449646,0.757292430863429,0.6812783028803219,1
2igd,native,full,1,0.899592399597168,0.899592399597168,0.7328024034040258,0.6592234725087994,0
2igd,native,full,2,0.8994925618171692,0.8994925618171692,0.7286659638422048,0.6554296145254016,0
1kaf,empty_tag_712_0001_0001.pdb,full,0,0.895445704460144,0.895445704460144,0.7643657362779338,0.6844480151865912,1
1kaf,empty_tag_712_0001_0001.pdb,full,1,0.8951313495635986,0.8951313495635986,0.7603466719546379,0.6806101426029458,0
1kaf,empty_tag_712_0001_0001.pdb,full,2,0.8944388031959534,0.8944388031959534,0.8042752287724229,0.7193749730633575,0
1uow,empty_tag_953_0001_0001.pdb,full,0,0.884614884853363,0.884614884853363,0.7481096768469296,0.6617889556416333,1
1uow,empty_tag_953_0001_0001.pdb,full,1,0.883868396282196,0.883868396282196,0.7417614522670356,0.6556195052392175,0
1uow,empty_tag_953_0001_0001.pdb,full,2,0.8841850757598877,0.8841850757598877,0.7411274856679197,0.6552938620630248,0
2ic6,empty_tag_1_295_0001.pdb,full,0,0.8799425363540649,0.8799425363540649,0.7140648150424518,0.6283360044696513,1
2ic6,empty_tag_1_295_0001.pdb,full,1,0.8799089193344116,0.8799089193344116,0.7318169441079388,0.643932256440628,0
2ic6,empty_tag_1_295_0001.pdb,full,2,0.8794278502464294,0.8794278502464294,0.7014091231053108,0.6168387172757367,0
1kaf,empty_tag_1220_0001_0001.pdb,full,0,0.8927581906318665,0.8927581906318665,0.6845705300498081,0.6111559477671644,1
1kaf,empty_tag_1220_0001_0001.pdb,full,1,0.8925467133522034,0.8925467133522034,0.6738702641750608,0.6014606895152316,0
1kaf,empty_tag_1220_0001_0001.pdb,full,2,0.8924424052238464,0.8924424052238464,0.6853321924565926,0.6116195102132935,0
2igd,empty_tag_519_0011_0001.pdb,full,0,0.629525363445282,0.629525363445282,0.49437812946321213,0.3112235716297273,0
2igd,empty_tag_519_0011_0001.pdb,full,1,0.6304622292518616,0.6304622292518616,0.5091513433380238,0.32100069094747047,1
2igd,empty_tag_519_0011_0001.pdb,full,2,0.6300973296165466,0.6300973296165466,0.4673417470901242,0.29447078685981876,0
2igd,empty_tag_669_0013_0001.pdb,full,0,0.8969981670379639,0.8969981670379639,0.6935413063814875,0.6221052805893091,1
2igd,empty_tag_669_0013_0001.pdb,full,1,0.8967794179916382,0.8967794179916382,0.692507488414519,0.6210264624152235,0
2igd,empty_tag_669_0013_0001.pdb,full,2,0.8965736627578735,0.8965736627578735,0.7014039743540369,0.6288603303595285,0
1aaj,empty_tag_1092_0001_0001.pdb,full,0,0.912046492099762,0.912046492099762,0.7607449286783918,0.6938347435838109,0
1aaj,empty_tag_1092_0001_0001.pdb,full,1,0.9125405550003052,0.9125405550003052,0.7555208314750571,0.6894433988685407,1
1aaj,empty_tag_1092_0001_0001.pdb,full,2,0.9098255634307861,0.9098255634307861,0.7379080594115442,0.6713676159142262,0
1z2u,empty_tag_6343_0001_0001.pdb,full,0,0.8714154958724976,0.8714154958724976,0.7373901457801088,0.6425731995364667,0
1z2u,empty_tag_6343_0001_0001.pdb,full,1,0.8773806691169739,0.8773806691169739,0.7853447749489324,0.6890463241322136,1
1z2u,empty_tag_6343_0001_0001.pdb,full,2,0.8755472898483276,0.8755472898483276,0.8114605628205879,0.7104720965963643,0
1su9,empty_tag_25_0001_1_0001.pdb,full,0,0.7070652842521667,0.7070652842521667,0.7073907313502935,0.5001714285395434,0
1su9,empty_tag_25_0001_1_0001.pdb,full,1,0.7117202281951904,0.7117202281951904,0.7008033436743808,0.4987759156798828,0
1su9,empty_tag_25_0001_1_0001.pdb,full,2,0.7118459939956665,0.7118459939956665,0.704982084692804,0.5018386728272862,1
1hz6,native,full,0,0.9218737483024597,0.9218737483024597,0.7639828875869115,0.7042957682186828,0
1hz6,native,full,1,0.9217919707298279,0.9217919707298279,0.7579769116449252,0.6986970311528842,0
1hz6,native,full,2,0.9219454526901245,0.9219454526901245,0.7602880563821647,0.7009441163161497,1
1aaj,empty_tag_26_0001_0001.pdb,full,0,0.9229403734207153,0.9229403734207153,0.8497671455533399,0.7842844066376549,0
1aaj,empty_tag_26_0001_0001.pdb,full,1,0.9234089255332947,0.9234089255332947,0.8459386943463336,0.7811473408133861,1
1aaj,empty_tag_26_0001_0001.pdb,full,2,0.9228547811508179,0.9228547811508179,0.8403517183920701,0.7755226011664276,0
1uow,empty_tag_399_0001_0001.pdb,full,0,0.5402107834815979,0.5402107834815979,0.6957469306714386,0.3758499945229348,1
1uow,empty_tag_399_0001_0001.pdb,full,1,0.5399870872497559,0.5399870872497559,0.6566214909937662,0.35456712634731563,0
1uow,empty_tag_399_0001_0001.pdb,full,2,0.5393523573875427,0.5393523573875427,0.6906579892396921,0.3725080146449681,0
1uow,empty_tag_1_470_0001.pdb,full,0,0.9393675923347473,0.9393675923347473,0.8494798768197008,0.7979738666249401,0
1uow,empty_tag_1_470_0001.pdb,full,1,0.9394368529319763,0.9394368529319763,0.8451709308436173,0.7939847194613168,0
1uow,empty_tag_1_470_0001.pdb,full,2,0.9394887089729309,0.9394887089729309,0.8414372604725933,0.7905208055231164,1
2i4a,empty_tag_1693_0001_0001.pdb,full,0,0.5352347493171692,0.5352347493171692,0.5981013380393347,0.3201246197317468,0
2i4a,empty_tag_1693_0001_0001.pdb,full,1,0.5372455716133118,0.5372455716133118,0.6187199966647907,0.33240457827676184,1
2i4a,empty_tag_1693_0001_0001.pdb,full,2,0.5334564447402954,0.5334564447402954,0.6060704812522703,0.323312204190876,0
2ic6,empty_tag_1269_0001_0001.pdb,full,0,0.8769212961196899,0.8769212961196899,0.7247509707460603,0.6355495606306387,1
2ic6,empty_tag_1269_0001_0001.pdb,full,1,0.8767378926277161,0.8767378926277161,0.7333839923694643,0.6429855359569051,0
2ic6,empty_tag_1269_0001_0001.pdb,full,2,0.8765328526496887,0.8765328526496887,0.7099323882734377,0.6222790614817229,0
1hz6,empty_tag_7486_0001_0001.pdb,full,0,0.8415535092353821,0.8415535092353821,0.7295252983004964,0.6139345748607716,0
1hz6,empty_tag_7486_0001_0001.pdb,full,1,0.8413144946098328,0.8413144946098328,0.7245937669505245,0.6096112388394155,0
1hz6,empty_tag_7486_0001_0001.pdb,full,2,0.8416100144386292,0.8416100144386292,0.7295537313577194,0.613999726381726,1
1uow,empty_tag_1_12_1_0001.pdb,full,0,0.6043422818183899,0.6043422818183899,0.7853163039587772,0.4745998470836316,0
1uow,empty_tag_1_12_1_0001.pdb,full,1,0.6084678769111633,0.6084678769111633,0.7437022072414415,0.45251890309434595,1
1uow,empty_tag_1_12_1_0001.pdb,full,2,0.607312023639679,0.607312023639679,0.6927864563563537,0.4207375447599393,0
2i4a,empty_tag_862_0002_0001.pdb,full,0,0.5724625587463379,0.5724625587463379,0.6249559796379686,0.3577638992073757,1
2i4a,empty_tag_862_0002_0001.pdb,full,1,0.56902676820755,0.56902676820755,0.6034315893095528,0.34336872709916044,0
2i4a,empty_tag_862_0002_0001.pdb,full,2,0.5662208199501038,0.5662208199501038,0.5999628109743482,0.3397114347694646,0
1hz6,empty_tag_1854_0001_0001.pdb,full,0,0.8231198787689209,0.8231198787689209,0.6679999956857301,0.5498440754664778,1
1hz6,empty_tag_1854_0001_0001.pdb,full,1,0.8228654265403748,0.8228654265403748,0.6816619926909402,0.5609160863719923,0
1hz6,empty_tag_1854_0001_0001.pdb,full,2,0.8228598237037659,0.8228598237037659,0.6760372244919556,0.5562838713626338,0
1z2u,empty_tag_740_0001_0001.pdb,full,0,0.9098768830299377,0.9098768830299377,0.8002060710139542,0.7280890056758097,0
1z2u,empty_tag_740_0001_0001.pdb,full,1,0.910172700881958,0.910172700881958,0.814382331654691,0.7412285663526966,1
1z2u,empty_tag_740_0001_0001.pdb,full,2,0.9086126685142517,0.9086126685142517,0.7830956772466799,0.711530653005081,0
1kaf,empty_tag_4_0001_0001.pdb,full,0,0.7720800638198853,0.7720800638198853,0.7029989853285968,0.5427715014578176,1
1kaf,empty_tag_4_0001_0001.pdb,full,1,0.771050214767456,0.771050214767456,0.7102179266137704,0.5476136848472449,0
1kaf,empty_tag_4_0001_0001.pdb,full,2,0.7633086442947388,0.7633086442947388,0.6974844212880809,0.5323958880301054,0
2ic6,empty_tag_642_0001_0001.pdb,full,0,0.877295196056366,0.877295196056366,0.6936316564601888,0.6085197200451432,1
2ic6,empty_tag_642_0001_0001.pdb,full,1,0.8769550919532776,0.8769550919532776,0.7076097549227898,0.6205419776953514,0
2ic6,empty_tag_642_0001_0001.pdb,full,2,0.8768723011016846,0.8768723011016846,0.6730082561882031,0.5901422982641817,0
1aaj,empty_tag_1_704_0001.pdb,full,0,0.8535194993019104,0.8535194993019104,0.8010678659859999,0.6837270438832205,1
1aaj,empty_tag_1_704_0001.pdb,full,1,0.8470563292503357,0.8470563292503357,0.7645317726236841,0.6476014769138702,0
1aaj,empty_tag_1_704_0001.pdb,full,2,0.8515214323997498,0.8515214323997498,0.7522550408220987,0.6405612898907658,0
2ic6,empty_tag_1277_0001_0001.pdb,full,0,0.8506683111190796,0.8506683111190796,0.6206600969399195,0.5279758764428856,0
2ic6,empty_tag_1277_0001_0001.pdb,full,1,0.850722074508667,0.850722074508667,0.6522916210413215,0.5549188810368944,1
2ic6,empty_tag_1277_0001_0001.pdb,full,2,0.8496637344360352,0.8496637344360352,0.6127723684370253,0.520650458925417,0
2igd,empty_tag_148_0012_0001.pdb,full,0,0.5000366568565369,0.5000366568565369,0.5379705908974117,0.26900501575947744,1
2igd,empty_tag_148_0012_0001.pdb,full,1,0.498178631067276,0.498178631067276,0.5362974259654749,0.2671719175123841,0
2igd,empty_tag_148_0012_0001.pdb,full,2,0.49870914220809937,0.49870914220809937,0.4966896883082737,0.24770368839982743,0
1su9,empty_tag_1_475_0001.pdb,full,0,0.8860358595848083,0.8860358595848083,0.7906399530983133,0.7005353504655566,0
1su9,empty_tag_1_475_0001.pdb,full,1,0.887729287147522,0.887729287147522,0.7921550810875871,0.7032192654441712,1
1su9,empty_tag_1_475_0001.pdb,full,2,0.8873845934867859,0.8873845934867859,0.8272671354388088,0.7341041106863452,0
2igd,empty_tag_18098_0001_0001.pdb,full,0,0.5787047743797302,0.5787047743797302,0.6455904703395111,0.3736062874795307,1
2igd,empty_tag_18098_0001_0001.pdb,full,1,0.5759673118591309,0.5759673118591309,0.5917100652321627,0.34080565567175974,0
2igd,empty_tag_18098_0001_0001.pdb,full,2,0.5734519362449646,0.5734519362449646,0.546292003158295,0.31327220696626457,0
2ic6,empty_tag_1_1460_0001.pdb,full,0,0.7942481637001038,0.7942481637001038,0.6712905833276925,0.5331713131171912,1
2ic6,empty_tag_1_1460_0001.pdb,full,1,0.7934456467628479,0.7934456467628479,0.6374958379464191,0.5058182974480202,0
2ic6,empty_tag_1_1460_0001.pdb,full,2,0.7926564812660217,0.7926564812660217,0.6039643414199419,0.4787362496800813,0
2igd,empty_tag_880_0011_0001.pdb,full,0,0.8987721800804138,0.8987721800804138,0.7097442003044739,0.637898342207082,0
2igd,empty_tag_880_0011_0001.pdb,full,1,0.8997295498847961,0.8997295498847961,0.7306495379740539,0.6573869799249298,1
2igd,empty_tag_880_0011_0001.pdb,full,2,0.8988004326820374,0.8988004326820374,0.7190089004610015,0.6462455108365841,0
1kaf,empty_tag_1411_0001_0001.pdb,full,0,0.937294065952301,0.937294065952301,0.7250450531243763,0.6795804258415488,0
1kaf,empty_tag_1411_0001_0001.pdb,full,1,0.9377952218055725,0.9377952218055725,0.7153132365649917,0.6708173353449284,1
1kaf,empty_tag_1411_0001_0001.pdb,full,2,0.9373239278793335,0.9373239278793335,0.731130770534041,0.6853063656304109,0
2igd,empty_tag_453_0006_0001.pdb,full,0,0.4874235689640045,0.4874235689640045,0.46047021280076,0.2244440345249611,0
2igd,empty_tag_453_0006_0001.pdb,full,1,0.48941904306411743,0.48941904306411743,0.5517352491056038,0.27002973764200705,0
2igd,empty_tag_453_0006_0001.pdb,full,2,0.49615243077278137,0.49615243077278137,0.5650145157854127,0.2803333254288386,1
1hz6,empty_tag_8268_0001_0001.pdb,full,0,0.44264695048332214,0.44264695048332214,0.6958889627970231,0.30803312725710424,0
1hz6,empty_tag_8268_0001_0001.pdb,full,1,0.4465770423412323,0.4465770423412323,0.5947088251842003,0.26558330820498915,0
1hz6,empty_tag_8268_0001_0001.pdb,full,2,0.4468550682067871,0.4468550682067871,0.48950068018660436,0.21873585983205376,1
2i4a,empty_tag_2754_0001_0001.pdb,full,0,0.9088407158851624,0.9088407158851624,0.6867454353735899,0.624142213115801,1
2i4a,empty_tag_2754_0001_0001.pdb,full,1,0.908502995967865,0.908502995967865,0.6779525293194905,0.6159219040107489,0
2i4a,empty_tag_2754_0001_0001.pdb,full,2,0.9084590077400208,0.9084590077400208,0.6778195667168061,0.6157712910063204,0
1su9,empty_tag_157_0001_1_0001.pdb,full,0,0.6485750675201416,0.6485750675201416,0.7297099206735186,0.4732716610709445,0
1su9,empty_tag_157_0001_1_0001.pdb,full,1,0.6477810144424438,0.6477810144424438,0.7115192922788675,0.4609086889477745,0
1su9,empty_tag_157_0001_1_0001.pdb,full,2,0.6496285796165466,0.6496285796165466,0.7585631409910679,0.49278429583149364,1
1su9,empty_tag_211_0001_0001.pdb,full,0,0.8061925172805786,0.8061925172805786,0.7249137354523683,0.5844200291956122,0
1su9,empty_tag_211_0001_0001.pdb,full,1,0.8077993988990784,0.8077993988990784,0.735317241331956,0.5939888255480826,0
1su9,empty_tag_211_0001_0001.pdb,full,2,0.8100537061691284,0.8100537061691284,0.7303414428667189,0.5916157925630944,1
1kaf,empty_tag_1_20_0001.pdb,full,0,0.6265305876731873,0.6265305876731873,0.6831978567431611,0.42804435468235474,1
1kaf,empty_tag_1_20_0001.pdb,full,1,0.6251669526100159,0.6251669526100159,0.7231715500104425,0.45210295413429,0
1kaf,empty_tag_1_20_0001.pdb,full,2,0.6243896484375,0.6243896484375,0.7038342808058307,0.43946683915061324,0
1z2u,empty_tag_169_0004_0001.pdb,full,0,0.8110713958740234,0.8110713958740234,0.8085526904841761,0.655793959308698,0
1z2u,empty_tag_169_0004_0001.pdb,full,1,0.8101069927215576,0.8101069927215576,0.8158690864077377,0.660941252044257,0
1z2u,empty_tag_169_0004_0001.pdb,full,2,0.8115689158439636,0.8115689158439636,0.7787333052843831,0.6319957443012332,1
1hz6,empty_tag_782_0001_0001.pdb,full,0,0.9222174882888794,0.9222174882888794,0.7266854727899551,0.6701620514923692,0
1hz6,empty_tag_782_0001_0001.pdb,full,1,0.922508716583252,0.922508716583252,0.7291546038750183,0.6726514778115126,1
1hz6,empty_tag_782_0001_0001.pdb,full,2,0.9222310781478882,0.9222310781478882,0.7266388670098557,0.6701289457466592,0
1uow,empty_tag_1142_0001_0001.pdb,full,0,0.9198595881462097,0.9198595881462097,0.8079153354446711,0.743168667719142,0
1uow,empty_tag_1142_0001_0001.pdb,full,1,0.9195535778999329,0.9195535778999329,0.800096147789104,0.735731275363424,0
1uow,empty_tag_1142_0001_0001.pdb,full,2,0.9209026098251343,0.9209026098251343,0.8239190186052783,0.7587491745181641,1
1hz6,empty_tag_2420_0001_0001.pdb,full,0,0.5462730526924133,0.5462730526924133,0.3301940726960852,0.1803761240726311,0
1hz6,empty_tag_2420_0001_0001.pdb,full,1,0.554482638835907,0.554482638835907,0.3533183362309537,0.19590888342245147,1
1hz6,empty_tag_2420_0001_0001.pdb,full,2,0.551270067691803,0.551270067691803,0.2829214863360937,0.15596614692396388,0
1su9,empty_tag_1_592_0001.pdb,full,0,0.8998655080795288,0.8998655080795288,0.807597338978689,0.7267289897637335,0
1su9,empty_tag_1_592_0001.pdb,full,1,0.9019171595573425,0.9019171595573425,0.813122299941601,0.7333689551360623,0
1su9,empty_tag_1_592_0001.pdb,full,2,0.902174711227417,0.902174711227417,0.7957281656734648,0.7178858280819803,1
2i4a,empty_tag_3814_0001_0001.pdb,full,0,0.8475040793418884,0.8475040793418884,0.7266536883306843,0.6158419651290842,1
2i4a,empty_tag_3814_0001_0001.pdb,full,1,0.8468021750450134,0.8468021750450134,0.7046657194523402,0.5967124639119009,0
2i4a,empty_tag_3814_0001_0001.pdb,full,2,0.8469590544700623,0.8469590544700623,0.7440574222812877,0.6301861708467913,0
1uow,empty_tag_1_103_1_0001.pdb,full,0,0.870944082736969,0.870944082736969,0.7639751125230545,0.6653796036102644,1
1uow,empty_tag_1_103_1_0001.pdb,full,1,0.8687925338745117,0.8687925338745117,0.7644103736769476,0.6641140254667577,0
1uow,empty_tag_1_103_1_0001.pdb,full,2,0.8699761033058167,0.8699761033058167,0.7670627186757659,0.6673262349847087,0
2igd,empty_tag_25401_0001_0001.pdb,full,0,0.8980913758277893,0.8980913758277893,0.6642798488318533,0.5965840033720751,0
2igd,empty_tag_25401_0001_0001.pdb,full,1,0.8982282280921936,0.8982282280921936,0.6642377131660336,0.5966370641291371,1
2igd,empty_tag_25401_0001_0001.pdb,full,2,0.898208737373352,0.898208737373352,0.6808019689101826,0.6115022768961073,0
1hz6,empty_tag_4542_0001_0001.pdb,full,0,0.9224629998207092,0.9224629998207092,0.6888398945207724,0.6354293154958127,0
1hz6,empty_tag_4542_0001_0001.pdb,full,1,0.9225336313247681,0.9225336313247681,0.6901147178344255,0.6366540366744602,1
1hz6,empty_tag_4542_0001_0001.pdb,full,2,0.922443687915802,0.922443687915802,0.6941725883127801,0.6403351224132986,0
1kaf,empty_tag_138_0001_0001.pdb,full,0,0.9360221028327942,0.9360221028327942,0.8116382761913612,0.7597113660202222,0
1kaf,empty_tag_138_0001_0001.pdb,full,1,0.9364445209503174,0.9364445209503174,0.7883997443050188,0.738292620873066,1
1kaf,empty_tag_138_0001_0001.pdb,full,2,0.9360551834106445,0.9360551834106445,0.8096744219105685,0.7578999395044048,0
1z2u,empty_tag_3048_0001_0001.pdb,full,0,0.6985823512077332,0.6985823512077332,0.7387537272535586,0.5160803157482674,0
1z2u,empty_tag_3048_0001_0001.pdb,full,1,0.6983239650726318,0.6983239650726318,0.7036770154374867,0.4913945235507813,0
1z2u,empty_tag_3048_0001_0001.pdb,full,2,0.7020237445831299,0.7020237445831299,0.6840211269740473,0.4801990729322932,1
2ic6,empty_tag_1124_0001_0001.pdb,full,0,0.8425698280334473,0.8425698280334473,0.654905688380593,0.5518037732369627,1
2ic6,empty_tag_1124_0001_0001.pdb,full,1,0.8422999978065491,0.8422999978065491,0.6295563136578298,0.5302752816130892,0
2ic6,empty_tag_1124_0001_0001.pdb,full,2,0.8416051864624023,0.8416051864624023,0.6402814474294622,0.5388641869522894,0
1su9,native,full,0,0.9504358768463135,0.9504358768463135,0.8902560656876226,0.8461313044095649,0
1su9,native,full,1,0.951041042804718,0.951041042804718,0.8898515948945589,0.8462853887499627,0
1su9,native,full,2,0.9511142373085022,0.9511142373085022,0.8934358928956271,0.849759597855465,1
1uow,empty_tag_1_183_0001.pdb,full,0,0.9323008060455322,0.9323008060455322,0.8605809741369691,0.8023203358553456,1
1uow,empty_tag_1_183_0001.pdb,full,1,0.9319126009941101,0.9319126009941101,0.8596842631794103,0.8011505977332293,0
1uow,empty_tag_1_183_0001.pdb,full,2,0.9322140216827393,0.9322140216827393,0.8569621228047956,0.798872106929636,0
2ic6,empty_tag_2232_0001_0001.pdb,full,0,0.816314160823822,0.816314160823822,0.6337615062688149,0.5173484921522691,0
2ic6,empty_tag_2232_0001_0001.pdb,full,1,0.8171056509017944,0.8171056509017944,0.6295233044529864,0.514387049442906,1
2ic6,empty_tag_2232_0001_0001.pdb,full,2,0.8161879777908325,0.8161879777908325,0.6048501378528557,0.49367141088062855,0
1su9,empty_tag_1130_0001_0001.pdb,full,0,0.8893150091171265,0.8893150091171265,0.7971382760149153,0.7089070332018148,0
1su9,empty_tag_1130_0001_0001.pdb,full,1,0.8942330479621887,0.8942330479621887,0.8507064392933295,0.7607298121303346,0
1su9,empty_tag_1130_0001_0001.pdb,full,2,0.895311713218689,0.895311713218689,0.8417976631541617,0.7536713079820414,1
1z2u,empty_tag_4873_0001_0001.pdb,full,0,0.39024847745895386,0.39024847745895386,0.39435354155449515,0.15389586917218803,0
1z2u,empty_tag_4873_0001_0001.pdb,full,1,0.39572447538375854,0.39572447538375854,0.42852083793027285,0.16957618378096584,1
