pair_id,method,dominant,split,primary,L,minority_enrichment,minority_recall,dual_contact_hit,n_valid,oracle_minor_enrichment,oracle_minor_recall,oracle_dual_hit,gpu_seconds,generated_tokens
5keqf_1dzla,iid,fold2,dev,False,473,0.0,0.0,False,16,0.5,0.5,True,32.2958823912777,348361
5keqf_1dzla,random,fold2,dev,False,473,0.0,0.0,False,16,0.25,0.25,True,32.07210778258741,343477
5keqf_1dzla,temp,fold2,dev,False,473,0.0,0.0,False,15,0.5,0.5,True,43.57276152679697,459379
5l35d_5l35g,branch10,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,15,0.03859649122807017,0.10526315789473684,False,19.947908809001092,241184
5l35d_5l35g,branch20,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,14,0.03859649122807017,0.10526315789473684,False,19.990239117934834,240431
5l35d_5l35g,branch5,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,16,0.14385964912280702,0.21052631578947367,False,19.899808366957586,241880
5l35d_5l35g,iid,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,16,0.03859649122807017,0.10526315789473684,False,19.87371231801808,242057
5l35d_5l35g,random,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,15,0.03859649122807017,0.10526315789473684,False,19.86997281393269,240047
5l35d_5l35g,temp,fold1,test,True,422,0.0385964912280702,0.1052631578947368,False,15,0.14385964912280702,0.21052631578947367,True,32.6484337769798,362828
6c6sd_2ougc,branch10,fold1,test,True,161,-0.1129310344827586,0.025,False,16,-0.09741379310344829,0.075,False,5.19305947702378,81332
6c6sd_2ougc,branch20,fold1,test,True,161,-0.08793103448275859,0.05,False,16,-0.07241379310344828,0.1,False,5.136342418845743,78290
6c6sd_2ougc,branch5,fold1,test,True,161,-0.1129310344827586,0.025,False,16,-0.09741379310344829,0.075,False,5.254154561087489,81830
6c6sd_2ougc,iid,fold1,test,True,161,-0.12241379310344828,0.05,False,16,-0.09741379310344829,0.075,False,5.170817483216524,81500
6c6sd_2ougc,random,fold1,test,True,161,-0.12241379310344828,0.05,False,16,-0.09741379310344829,0.075,False,5.158750687725842,79268
6c6sd_2ougc,temp,fold1,test,True,161,-0.1129310344827586,0.025,False,16,0.14051724137931032,0.175,False,6.744530858006328,100790
