pair_id,method,rank,candidate_id,source_arm,split,primary,tier,seq_class,L,n_pred,n_pred_fs,finished,recall_a,recall_b,phi,recall_a_fs,recall_b_fs,phi_fs,recall_shared,precision_union
3kdsg_2ce7c,iid,6,root:15,root,dev,True,B,identical,435,375,39,True,0.5375,0.12941176470588237,0.40808823529411764,0.48148148148148145,0.0,0.48148148148148145,0.803030303030303,0.7093333333333334
3kdsg_2ce7c,iid,7,root:71,root,dev,True,B,identical,435,359,30,True,0.425,0.23529411764705882,0.18970588235294117,0.37037037037037035,0.075,0.29537037037037034,0.7954545454545454,0.7353760445682451
3kdsg_2ce7c,iid,8,root:65,root,dev,True,B,identical,435,376,47,True,0.6125,0.18823529411764706,0.424264705882353,0.5185185185185185,0.075,0.4435185185185185,0.8257575757575758,0.7526595744680851
3kdsg_2ce7c,iid,9,root:3,root,dev,True,B,identical,435,394,34,True,0.6,0.2235294117647059,0.3764705882352941,0.7037037037037037,0.0,0.7037037037037037,0.8409090909090909,0.733502538071066
3kdsg_2ce7c,iid,10,iid:35,iid,dev,True,B,identical,435,383,39,True,0.5625,0.2,0.3625,0.48148148148148145,0.05,0.43148148148148147,0.8333333333333334,0.7362924281984334
3kdsg_2ce7c,iid,11,iid:4,iid,dev,True,B,identical,435,383,34,True,0.5125,0.21176470588235294,0.300735294117647,0.4444444444444444,0.1,0.34444444444444444,0.8106060606060606,0.7127937336814621
3kdsg_2ce7c,iid,12,iid:95,iid,dev,True,B,identical,435,373,32,True,0.5625,0.23529411764705882,0.3272058823529412,0.5925925925925926,0.075,0.5175925925925926,0.8106060606060606,0.7479892761394102
3kdsg_2ce7c,iid,13,iid:61,iid,dev,True,B,identical,435,369,39,True,0.55,0.16470588235294117,0.3852941176470589,0.6296296296296297,0.05,0.5796296296296296,0.8106060606060606,0.7371273712737128
3kdsg_2ce7c,iid,14,root:35,root,dev,True,B,identical,435,365,46,True,0.6,0.17647058823529413,0.4235294117647058,0.7037037037037037,0.075,0.6287037037037038,0.803030303030303,0.7534246575342466
3kdsg_2ce7c,iid,15,root:62,root,dev,True,B,identical,435,374,35,True,0.525,0.15294117647058825,0.3720588235294118,0.4074074074074074,0.025,0.38240740740740736,0.821969696969697,0.7272727272727273
3kdsg_2ce7c,iid,16,root:54,root,dev,True,B,identical,435,360,29,True,0.5375,0.1411764705882353,0.3963235294117647,0.4444444444444444,0.0,0.4444444444444444,0.8106060606060606,0.7472222222222222
3kdsg_2ce7c,random,1,random:76,random,dev,True,B,identical,435,339,25,True,0.5625,0.17647058823529413,0.38602941176470584,0.48148148148148145,0.025,0.45648148148148143,0.8257575757575758,0.8200589970501475
3kdsg_2ce7c,random,2,random:61,random,dev,True,B,identical,435,396,48,True,0.6,0.21176470588235294,0.388235294117647,0.5555555555555556,0.075,0.48055555555555557,0.7689393939393939,0.6792929292929293
3kdsg_2ce7c,random,3,random:73,random,dev,True,B,identical,435,373,34,True,0.425,0.2235294117647059,0.2014705882352941,0.37037037037037035,0.075,0.29537037037037034,0.8522727272727273,0.7453083109919572
3kdsg_2ce7c,random,4,root:71,root,dev,True,B,identical,435,359,30,True,0.425,0.23529411764705882,0.18970588235294117,0.37037037037037035,0.075,0.29537037037037034,0.7954545454545454,0.7353760445682451
3kdsg_2ce7c,random,5,root:15,root,dev,True,B,identical,435,375,39,True,0.5375,0.12941176470588237,0.40808823529411764,0.48148148148148145,0.0,0.48148148148148145,0.803030303030303,0.7093333333333334
3kdsg_2ce7c,random,6,root:35,root,dev,True,B,identical,435,365,46,True,0.6,0.17647058823529413,0.4235294117647058,0.7037037037037037,0.075,0.6287037037037038,0.803030303030303,0.7534246575342466
3kdsg_2ce7c,random,7,random:71,random,dev,True,B,identical,435,384,41,True,0.5125,0.18823529411764706,0.3242647058823529,0.4444444444444444,0.025,0.4194444444444444,0.7916666666666666,0.6927083333333334
3kdsg_2ce7c,random,8,random:92,random,dev,True,B,identical,435,373,40,True,0.5125,0.2,0.31249999999999994,0.4074074074074074,0.05,0.3574074074074074,0.8295454545454546,0.7426273458445041
3kdsg_2ce7c,random,9,random:18,random,dev,True,B,identical,435,377,44,True,0.5375,0.1411764705882353,0.3963235294117647,0.4444444444444444,0.025,0.4194444444444444,0.8333333333333334,0.7294429708222812
3kdsg_2ce7c,random,10,random:87,random,dev,True,B,identical,435,367,43,True,0.5875,0.21176470588235294,0.37573529411764706,0.5555555555555556,0.1,0.4555555555555556,0.7689393939393939,0.7302452316076294
3kdsg_2ce7c,random,11,root:88,root,dev,True,B,identical,435,352,44,True,0.4625,0.17647058823529413,0.28602941176470587,0.5555555555555556,0.05,0.5055555555555555,0.803030303030303,0.75
3kdsg_2ce7c,random,12,root:12,root,dev,True,B,identical,435,349,46,True,0.425,0.2,0.22499999999999998,0.4444444444444444,0.05,0.39444444444444443,0.7727272727272727,0.7306590257879656
3kdsg_2ce7c,random,13,root:67,root,dev,True,B,identical,435,390,42,True,0.5875,0.18823529411764706,0.39926470588235297,0.48148148148148145,0.075,0.40648148148148144,0.8295454545454546,0.7230769230769231
3kdsg_2ce7c,random,14,random:39,random,dev,True,B,identical,435,364,30,True,0.5,0.17647058823529413,0.32352941176470584,0.14814814814814814,0.075,0.07314814814814814,0.8181818181818182,0.7445054945054945
3kdsg_2ce7c,random,15,root:3,root,dev,True,B,identical,435,394,34,True,0.6,0.2235294117647059,0.3764705882352941,0.7037037037037037,0.0,0.7037037037037037,0.8409090909090909,0.733502538071066
3kdsg_2ce7c,random,16,random:26,random,dev,True,B,identical,435,369,38,True,0.6375,0.15294117647058825,0.4845588235294117,0.6296296296296297,0.05,0.5796296296296296,0.7727272727272727,0.7262872628726287
3kdsg_2ce7c,temp,1,root:40,root,dev,True,B,identical,435,356,31,True,0.625,0.2,0.425,0.5925925925925926,0.025,0.5675925925925925,0.821969696969697,0.797752808988764
3kdsg_2ce7c,temp,2,temp:56,temp,dev,True,B,identical,435,457,53,True,0.5375,0.23529411764705882,0.30220588235294116,0.48148148148148145,0.05,0.43148148148148147,0.8181818181818182,0.6105032822757112
3kdsg_2ce7c,temp,3,temp:39,temp,dev,True,B,identical,435,529,69,True,0.4875,0.2823529411764706,0.2051470588235294,0.4074074074074074,0.075,0.3324074074074074,0.8863636363636364,0.5614366729678639
3kdsg_2ce7c,temp,4,temp:43,temp,dev,True,B,identical,435,480,50,True,0.575,0.25882352941176473,0.3161764705882352,0.48148148148148145,0.05,0.43148148148148147,0.7386363636363636,0.5479166666666667
3kdsg_2ce7c,temp,5,temp:7,temp,dev,True,B,identical,435,502,63,True,0.575,0.24705882352941178,0.3279411764705882,0.5555555555555556,0.075,0.48055555555555557,0.7462121212121212,0.5258964143426295
3kdsg_2ce7c,temp,6,temp:23,temp,dev,True,B,identical,435,501,61,True,0.5625,0.2235294117647059,0.33897058823529413,0.37037037037037035,0.0,0.37037037037037035,0.7954545454545454,0.5469061876247505
3kdsg_2ce7c,temp,7,temp:32,temp,dev,True,B,identical,435,433,42,True,0.5125,0.23529411764705882,0.27720588235294114,0.4444444444444444,0.1,0.34444444444444444,0.8143939393939394,0.6374133949191686
3kdsg_2ce7c,temp,8,temp:55,temp,dev,True,B,identical,435,530,62,True,0.625,0.25882352941176473,0.36617647058823527,0.5185185185185185,0.075,0.4435185185185185,0.7992424242424242,0.5339622641509434
3kdsg_2ce7c,temp,9,temp:71,temp,dev,True,B,identical,435,540,70,True,0.575,0.24705882352941178,0.3279411764705882,0.5185185185185185,0.05,0.4685185185185185,0.7727272727272727,0.5018518518518519
3kdsg_2ce7c,temp,10,temp:81,temp,dev,True,B,identical,435,496,64,True,0.6375,0.27058823529411763,0.3669117647058823,0.5555555555555556,0.075,0.48055555555555557,0.7803030303030303,0.5645161290322581
3kdsg_2ce7c,temp,11,temp:65,temp,dev,True,B,identical,435,478,51,True,0.6,0.16470588235294117,0.43529411764705883,0.5555555555555556,0.075,0.48055555555555557,0.7537878787878788,0.5460251046025104
3kdsg_2ce7c,temp,12,temp:67,temp,dev,True,B,identical,435,534,66,True,0.6625,0.25882352941176473,0.40367647058823525,0.5555555555555556,0.125,0.4305555555555556,0.7992424242424242,0.5355805243445693
3kdsg_2ce7c,temp,13,temp:75,temp,dev,True,B,identical,435,467,46,True,0.575,0.2823529411764706,0.29264705882352937,0.5185185185185185,0.05,0.4685185185185185,0.8333333333333334,0.6209850107066381
3kdsg_2ce7c,temp,14,temp:45,temp,dev,True,B,identical,435,509,50,True,0.5125,0.24705882352941178,0.2654411764705882,0.4074074074074074,0.1,0.30740740740740735,0.8295454545454546,0.5520628683693517
3kdsg_2ce7c,temp,15,temp:31,temp,dev,True,B,identical,435,507,29,True,0.4625,0.3058823529411765,0.15661764705882353,0.37037037037037035,0.1,0.27037037037037037,0.7765151515151515,0.5285996055226825
3kdsg_2ce7c,temp,16,temp:97,temp,dev,True,B,identical,435,530,65,True,0.7125,0.2235294117647059,0.48897058823529416,0.8518518518518519,0.0,0.8518518518518519,0.821969696969697,0.5528301886792453
3m1bf_3lowa,branch10,1,root:31,root,test,False,B,identical,100,76,62,True,0.2631578947368421,0.2,0.06315789473684208,0.2702702702702703,0.25,0.020270270270270285,0.39285714285714285,0.4342105263157895
3m1bf_3lowa,branch10,2,branch10:6,branch10,test,False,B,identical,100,92,79,True,0.39473684210526316,0.2,0.19473684210526315,0.3918918918918919,0.125,0.2668918918918919,0.25,0.42391304347826086
3m1bf_3lowa,branch10,3,root:82,root,test,False,B,identical,100,104,93,True,0.5394736842105263,0.1,0.43947368421052635,0.5540540540540541,0.125,0.42905405405405406,0.5,0.5384615384615384
3m1bf_3lowa,branch10,4,root:97,root,test,False,B,identical,100,109,93,True,0.32894736842105265,0.7,-0.3710526315789473,0.33783783783783783,0.625,-0.28716216216216217,0.7142857142857143,0.47706422018348627
3m1bf_3lowa,branch10,5,root:49,root,test,False,B,identical,100,100,84,True,0.3684210526315789,0.3,0.06842105263157894,0.3783783783783784,0.25,0.1283783783783784,0.4642857142857143,0.44
3m1bf_3lowa,branch10,6,branch10:75,branch10,test,False,B,identical,100,96,80,True,0.2236842105263158,0.3,-0.0763157894736842,0.21621621621621623,0.25,-0.03378378378378377,0.39285714285714285,0.3229166666666667
3m1bf_3lowa,branch10,7,root:44,root,test,False,B,identical,100,92,77,True,0.40789473684210525,0.3,0.10789473684210527,0.4189189189189189,0.25,0.16891891891891891,0.4642857142857143,0.5108695652173914
3m1bf_3lowa,branch10,8,branch10:88,branch10,test,False,B,identical,100,88,71,True,0.3026315789473684,0.4,-0.0973684210526316,0.3108108108108108,0.375,-0.0641891891891892,0.42857142857142855,0.4431818181818182
3m1bf_3lowa,branch10,9,branch10:61,branch10,test,False,B,identical,100,105,89,True,0.5,0.1,0.4,0.5,0.125,0.375,0.35714285714285715,0.4666666666666667
3m1bf_3lowa,branch10,10,branch10:19,branch10,test,False,B,identical,100,106,95,True,0.32894736842105265,0.5,-0.17105263157894735,0.33783783783783783,0.5,-0.16216216216216217,0.39285714285714285,0.3867924528301887
3m1bf_3lowa,branch10,11,branch10:43,branch10,test,False,B,identical,100,83,70,True,0.32894736842105265,0.2,0.12894736842105264,0.33783783783783783,0.25,0.08783783783783783,0.39285714285714285,0.4578313253012048
3m1bf_3lowa,branch10,12,branch10:2,branch10,test,False,B,identical,100,105,92,True,0.2631578947368421,0.4,-0.13684210526315793,0.2702702702702703,0.375,-0.10472972972972971,0.39285714285714285,0.3333333333333333
3m1bf_3lowa,branch10,13,root:37,root,test,False,B,identical,100,94,84,True,0.32894736842105265,0.3,0.028947368421052666,0.32432432432432434,0.375,-0.05067567567567566,0.5714285714285714,0.46808510638297873
3m1bf_3lowa,branch10,14,root:20,root,test,False,B,identical,100,107,91,True,0.39473684210526316,0.1,0.2947368421052632,0.40540540540540543,0.125,0.28040540540540543,0.39285714285714285,0.3925233644859813
3m1bf_3lowa,branch10,15,root:91,root,test,False,B,identical,100,94,83,True,0.2631578947368421,0.4,-0.13684210526315793,0.2702702702702703,0.5,-0.22972972972972971,0.6071428571428571,0.43617021276595747
3m1bf_3lowa,branch10,16,root:22,root,test,False,B,identical,100,96,85,True,0.19736842105263158,0.1,0.09736842105263158,0.20270270270270271,0.125,0.07770270270270271,0.5357142857142857,0.3229166666666667
3m1bf_3lowa,branch20,1,branch20:70,branch20,test,False,B,identical,100,82,70,True,0.5394736842105263,0.4,0.1394736842105263,0.5540540540540541,0.375,0.17905405405405406,0.42857142857142855,0.6951219512195121
3m1bf_3lowa,branch20,2,root:26,root,test,False,B,identical,100,109,93,True,0.34210526315789475,0.4,-0.05789473684210528,0.32432432432432434,0.375,-0.05067567567567566,0.39285714285714285,0.3761467889908257
3m1bf_3lowa,branch20,3,root:34,root,test,False,B,identical,100,94,79,True,0.2631578947368421,0.2,0.06315789473684208,0.25675675675675674,0.25,0.006756756756756743,0.42857142857142855,0.3617021276595745
3m1bf_3lowa,branch20,4,root:15,root,test,False,B,identical,100,98,82,True,0.32894736842105265,0.2,0.12894736842105264,0.33783783783783783,0.25,0.08783783783783783,0.5714285714285714,0.4387755102040816
3m1bf_3lowa,branch20,5,root:57,root,test,False,B,identical,100,105,93,True,0.27631578947368424,0.3,-0.023684210526315752,0.28378378378378377,0.25,0.03378378378378377,0.39285714285714285,0.3333333333333333
3m1bf_3lowa,branch20,6,root:10,root,test,False,B,identical,100,97,85,True,0.27631578947368424,0.3,-0.023684210526315752,0.28378378378378377,0.25,0.03378378378378377,0.35714285714285715,0.35051546391752575
3m1bf_3lowa,branch20,7,root:78,root,test,False,B,identical,100,94,75,True,0.23684210526315788,0.3,-0.06315789473684211,0.24324324324324326,0.25,-0.006756756756756743,0.4642857142857143,0.3617021276595745
3m1bf_3lowa,branch20,8,root:96,root,test,False,B,identical,100,106,93,True,0.34210526315789475,0.4,-0.05789473684210528,0.35135135135135137,0.375,-0.02364864864864863,0.5,0.41509433962264153
3m1bf_3lowa,branch20,9,root:43,root,test,False,B,identical,100,113,96,True,0.40789473684210525,0.3,0.10789473684210527,0.4189189189189189,0.25,0.16891891891891891,0.5,0.4247787610619469
3m1bf_3lowa,branch20,10,root:56,root,test,False,B,identical,100,109,95,True,0.27631578947368424,0.4,-0.12368421052631579,0.28378378378378377,0.5,-0.21621621621621623,0.75,0.42201834862385323
3m1bf_3lowa,branch20,11,branch20:87,branch20,test,False,B,identical,100,86,75,True,0.32894736842105265,0.3,0.028947368421052666,0.33783783783783783,0.375,-0.03716216216216217,0.2857142857142857,0.4186046511627907
3m1bf_3lowa,branch20,12,branch20:18,branch20,test,False,B,identical,100,93,80,True,0.3815789473684211,0.3,0.08157894736842108,0.3918918918918919,0.25,0.14189189189189189,0.25,0.41935483870967744
3m1bf_3lowa,branch20,13,branch20:25,branch20,test,False,B,identical,100,102,90,True,0.3026315789473684,0.3,0.0026315789473684292,0.2972972972972973,0.25,0.047297297297297314,0.35714285714285715,0.35294117647058826
3m1bf_3lowa,branch20,14,root:75,root,test,False,B,identical,100,111,97,True,0.618421052631579,0.4,0.21842105263157896,0.6216216216216216,0.5,0.1216216216216216,0.5714285714285714,0.6036036036036037
3m1bf_3lowa,branch20,15,root:2,root,test,False,B,identical,100,100,87,True,0.39473684210526316,0.4,-0.0052631578947368585,0.3918918918918919,0.375,0.016891891891891886,0.6071428571428571,0.51
3m1bf_3lowa,branch20,16,root:91,root,test,False,B,identical,100,94,83,True,0.2631578947368421,0.4,-0.13684210526315793,0.2702702702702703,0.5,-0.22972972972972971,0.6071428571428571,0.43617021276595747
3m1bf_3lowa,branch5,1,root:31,root,test,False,B,identical,100,76,62,True,0.2631578947368421,0.2,0.06315789473684208,0.2702702702702703,0.25,0.020270270270270285,0.39285714285714285,0.4342105263157895
3m1bf_3lowa,branch5,2,branch5:44,branch5,test,False,B,identical,100,97,85,True,0.5131578947368421,0.2,0.31315789473684214,0.5135135135135135,0.25,0.2635135135135135,0.2857142857142857,0.5051546391752577
3m1bf_3lowa,branch5,3,root:97,root,test,False,B,identical,100,109,93,True,0.32894736842105265,0.7,-0.3710526315789473,0.33783783783783783,0.625,-0.28716216216216217,0.7142857142857143,0.47706422018348627
3m1bf_3lowa,branch5,4,root:20,root,test,False,B,identical,100,107,91,True,0.39473684210526316,0.1,0.2947368421052632,0.40540540540540543,0.125,0.28040540540540543,0.39285714285714285,0.3925233644859813
3m1bf_3lowa,branch5,5,branch5:75,branch5,test,False,B,identical,100,109,94,True,0.3026315789473684,0.2,0.10263157894736841,0.3108108108108108,0.125,0.1858108108108108,0.42857142857142855,0.3394495412844037
3m1bf_3lowa,branch5,6,branch5:0,branch5,test,False,B,identical,100,98,88,True,0.5526315789473685,0.3,0.2526315789473685,0.5675675675675675,0.375,0.19256756756756754,0.5714285714285714,0.6224489795918368
3m1bf_3lowa,branch5,7,root:78,root,test,False,B,identical,100,94,75,True,0.23684210526315788,0.3,-0.06315789473684211,0.24324324324324326,0.25,-0.006756756756756743,0.4642857142857143,0.3617021276595745
3m1bf_3lowa,branch5,8,root:49,root,test,False,B,identical,100,100,84,True,0.3684210526315789,0.3,0.06842105263157894,0.3783783783783784,0.25,0.1283783783783784,0.4642857142857143,0.44
3m1bf_3lowa,branch5,9,root:44,root,test,False,B,identical,100,92,77,True,0.40789473684210525,0.3,0.10789473684210527,0.4189189189189189,0.25,0.16891891891891891,0.4642857142857143,0.5108695652173914
3m1bf_3lowa,branch5,10,root:37,root,test,False,B,identical,100,94,84,True,0.32894736842105265,0.3,0.028947368421052666,0.32432432432432434,0.375,-0.05067567567567566,0.5714285714285714,0.46808510638297873
3m1bf_3lowa,branch5,11,root:16,root,test,False,B,identical,100,102,90,True,0.5263157894736842,0.4,0.12631578947368416,0.527027027027027,0.5,0.027027027027026973,0.5,0.5686274509803921
3m1bf_3lowa,branch5,12,root:1,root,test,False,B,identical,100,103,92,True,0.27631578947368424,0.1,0.17631578947368423,0.28378378378378377,0.125,0.15878378378378377,0.4642857142857143,0.33980582524271846
3m1bf_3lowa,branch5,13,root:51,root,test,False,B,identical,100,99,83,True,0.42105263157894735,0.3,0.12105263157894736,0.43243243243243246,0.25,0.18243243243243246,0.39285714285714285,0.46464646464646464
3m1bf_3lowa,branch5,14,root:35,root,test,False,B,identical,100,115,100,True,0.4342105263157895,0.3,0.1342105263157895,0.44594594594594594,0.25,0.19594594594594594,0.5357142857142857,0.4434782608695652
3m1bf_3lowa,branch5,15,root:18,root,test,False,B,identical,100,107,96,True,0.6052631578947368,0.0,0.6052631578947368,0.6216216216216216,0.0,0.6216216216216216,0.5357142857142857,0.5700934579439252
3m1bf_3lowa,branch5,16,root:91,root,test,False,B,identical,100,94,83,True,0.2631578947368421,0.4,-0.13684210526315793,0.2702702702702703,0.5,-0.22972972972972971,0.6071428571428571,0.43617021276595747
3m1bf_3lowa,iid,1,iid:56,iid,test,False,B,identical,100,99,85,True,0.5526315789473685,0.2,0.35263157894736846,0.5675675675675675,0.125,0.44256756756756754,0.5357142857142857,0.5959595959595959
3m1bf_3lowa,iid,2,root:26,root,test,False,B,identical,100,109,93,True,0.34210526315789475,0.4,-0.05789473684210528,0.32432432432432434,0.375,-0.05067567567567566,0.39285714285714285,0.3761467889908257
3m1bf_3lowa,iid,3,iid:28,iid,test,False,B,identical,100,89,78,True,0.2236842105263158,0.0,0.2236842105263158,0.22972972972972974,0.0,0.22972972972972974,0.35714285714285715,0.30337078651685395
3m1bf_3lowa,iid,4,iid:67,iid,test,False,B,identical,100,100,87,True,0.35526315789473684,0.3,0.05526315789473685,0.35135135135135137,0.375,-0.02364864864864863,0.5714285714285714,0.46
3m1bf_3lowa,iid,5,iid:18,iid,test,False,B,identical,100,101,89,True,0.5131578947368421,0.4,0.11315789473684212,0.5135135135135135,0.375,0.1385135135135135,0.39285714285714285,0.5346534653465347
3m1bf_3lowa,iid,6,root:31,root,test,False,B,identical,100,76,62,True,0.2631578947368421,0.2,0.06315789473684208,0.2702702702702703,0.25,0.020270270270270285,0.39285714285714285,0.4342105263157895
3m1bf_3lowa,iid,7,root:10,root,test,False,B,identical,100,97,85,True,0.27631578947368424,0.3,-0.023684210526315752,0.28378378378378377,0.25,0.03378378378378377,0.35714285714285715,0.35051546391752575
3m1bf_3lowa,iid,8,iid:12,iid,test,False,B,identical,100,102,90,True,0.3815789473684211,0.3,0.08157894736842108,0.3918918918918919,0.375,0.016891891891891886,0.6785714285714286,0.5
3m1bf_3lowa,iid,9,iid:74,iid,test,False,B,identical,100,102,89,True,0.25,0.2,0.04999999999999999,0.24324324324324326,0.25,-0.006756756756756743,0.5714285714285714,0.3627450980392157
3m1bf_3lowa,iid,10,iid:62,iid,test,False,B,identical,100,101,90,True,0.35526315789473684,0.3,0.05526315789473685,0.36486486486486486,0.25,0.11486486486486486,0.4642857142857143,0.42574257425742573
3m1bf_3lowa,iid,11,root:14,root,test,False,B,identical,100,101,87,True,0.32894736842105265,0.3,0.028947368421052666,0.33783783783783783,0.25,0.08783783783783783,0.5,0.4158415841584158
3m1bf_3lowa,iid,12,iid:87,iid,test,False,B,identical,100,109,94,True,0.32894736842105265,0.2,0.12894736842105264,0.33783783783783783,0.25,0.08783783783783783,0.35714285714285715,0.3394495412844037
3m1bf_3lowa,iid,13,iid:32,iid,test,False,B,identical,100,101,89,True,0.42105263157894735,0.2,0.22105263157894733,0.43243243243243246,0.125,0.30743243243243246,0.35714285714285715,0.43564356435643564
3m1bf_3lowa,iid,14,root:33,root,test,False,B,identical,100,93,80,True,0.35526315789473684,0.2,0.15526315789473683,0.36486486486486486,0.25,0.11486486486486486,0.39285714285714285,0.43010752688172044
3m1bf_3lowa,iid,15,root:49,root,test,False,B,identical,100,100,84,True,0.3684210526315789,0.3,0.06842105263157894,0.3783783783783784,0.25,0.1283783783783784,0.4642857142857143,0.44
3m1bf_3lowa,iid,16,iid:21,iid,test,False,B,identical,100,115,98,True,0.35526315789473684,0.5,-0.14473684210526316,0.36486486486486486,0.5,-0.13513513513513514,0.42857142857142855,0.3826086956521739
3m1bf_3lowa,random,1,random:1,random,test,False,B,identical,100,89,78,True,0.5,0.2,0.3,0.5135135135135135,0.25,0.2635135135135135,0.5714285714285714,0.6292134831460674
3m1bf_3lowa,random,2,root:31,root,test,False,B,identical,100,76,62,True,0.2631578947368421,0.2,0.06315789473684208,0.2702702702702703,0.25,0.020270270270270285,0.39285714285714285,0.4342105263157895
3m1bf_3lowa,random,3,random:34,random,test,False,B,identical,100,107,92,True,0.3815789473684211,0.4,-0.01842105263157895,0.3783783783783784,0.5,-0.1216216216216216,0.75,0.5046728971962616
3m1bf_3lowa,random,4,root:10,root,test,False,B,identical,100,97,85,True,0.27631578947368424,0.3,-0.023684210526315752,0.28378378378378377,0.25,0.03378378378378377,0.35714285714285715,0.35051546391752575
3m1bf_3lowa,random,5,random:88,random,test,False,B,identical,100,89,74,True,0.32894736842105265,0.4,-0.07105263157894737,0.32432432432432434,0.375,-0.05067567567567566,0.35714285714285715,0.43820224719101125
3m1bf_3lowa,random,6,random:90,random,test,False,B,identical,100,94,82,True,0.32894736842105265,0.6,-0.2710526315789473,0.33783783783783783,0.625,-0.28716216216216217,0.6785714285714286,0.5319148936170213
3m1bf_3lowa,random,7,random:42,random,test,False,B,identical,100,108,95,True,0.2894736842105263,0.4,-0.1105263157894737,0.28378378378378377,0.375,-0.09121621621621623,0.4642857142857143,0.3611111111111111
3m1bf_3lowa,random,8,root:49,root,test,False,B,identical,100,100,84,True,0.3684210526315789,0.3,0.06842105263157894,0.3783783783783784,0.25,0.1283783783783784,0.4642857142857143,0.44
3m1bf_3lowa,random,9,root:4,root,test,False,B,identical,100,100,86,True,0.4473684210526316,0.1,0.34736842105263155,0.4594594594594595,0.125,0.3344594594594595,0.4642857142857143,0.48
3m1bf_3lowa,random,10,root:78,root,test,False,B,identical,100,94,75,True,0.23684210526315788,0.3,-0.06315789473684211,0.24324324324324326,0.25,-0.006756756756756743,0.4642857142857143,0.3617021276595745
3m1bf_3lowa,random,11,root:22,root,test,False,B,identical,100,96,85,True,0.19736842105263158,0.1,0.09736842105263158,0.20270270270270271,0.125,0.07770270270270271,0.5357142857142857,0.3229166666666667
3m1bf_3lowa,random,12,root:33,root,test,False,B,identical,100,93,80,True,0.35526315789473684,0.2,0.15526315789473683,0.36486486486486486,0.25,0.11486486486486486,0.39285714285714285,0.43010752688172044
3m1bf_3lowa,random,13,root:36,root,test,False,B,identical,100,104,91,True,0.5263157894736842,0.4,0.12631578947368416,0.5405405405405406,0.375,0.16554054054054057,0.2857142857142857,0.5
3m1bf_3lowa,random,14,root:75,root,test,False,B,identical,100,111,97,True,0.618421052631579,0.4,0.21842105263157896,0.6216216216216216,0.5,0.1216216216216216,0.5714285714285714,0.6036036036036037
3m1bf_3lowa,random,15,root:34,root,test,False,B,identical,100,94,79,True,0.2631578947368421,0.2,0.06315789473684208,0.25675675675675674,0.25,0.006756756756756743,0.42857142857142855,0.3617021276595745
3m1bf_3lowa,random,16,root:98,root,test,False,B,identical,100,98,85,True,0.23684210526315788,0.3,-0.06315789473684211,0.24324324324324326,0.25,-0.006756756756756743,0.42857142857142855,0.336734693877551
3m1bf_3lowa,temp,1,root:86,root,test,False,B,identical,100,105,93,True,0.618421052631579,0.3,0.318421052631579,0.6351351351351351,0.375,0.2601351351351351,0.5714285714285714,0.6285714285714286
3m1bf_3lowa,temp,2,root:26,root,test,False,B,identical,100,109,93,True,0.34210526315789475,0.4,-0.05789473684210528,0.32432432432432434,0.375,-0.05067567567567566,0.39285714285714285,0.3761467889908257
3m1bf_3lowa,temp,3,root:80,root,test,False,B,identical,100,97,82,True,0.2631578947368421,0.4,-0.13684210526315793,0.2702702702702703,0.375,-0.10472972972972971,0.32142857142857145,0.3402061855670103
3m1bf_3lowa,temp,4,root:34,root,test,False,B,identical,100,94,79,True,0.2631578947368421,0.2,0.06315789473684208,0.25675675675675674,0.25,0.006756756756756743,0.42857142857142855,0.3617021276595745
3m1bf_3lowa,temp,5,root:15,root,test,False,B,identical,100,98,82,True,0.32894736842105265,0.2,0.12894736842105264,0.33783783783783783,0.25,0.08783783783783783,0.5714285714285714,0.4387755102040816
3m1bf_3lowa,temp,6,root:56,root,test,False,B,identical,100,109,95,True,0.27631578947368424,0.4,-0.12368421052631579,0.28378378378378377,0.5,-0.21621621621621623,0.75,0.42201834862385323
3m1bf_3lowa,temp,7,root:10,root,test,False,B,identical,100,97,85,True,0.27631578947368424,0.3,-0.023684210526315752,0.28378378378378377,0.25,0.03378378378378377,0.35714285714285715,0.35051546391752575
3m1bf_3lowa,temp,8,root:67,root,test,False,B,identical,100,102,93,True,0.32894736842105265,0.2,0.12894736842105264,0.33783783783783783,0.125,0.21283783783783783,0.4642857142857143,0.39215686274509803
3m1bf_3lowa,temp,9,temp:59,temp,test,False,B,identical,100,95,82,True,0.39473684210526316,0.2,0.19473684210526315,0.40540540540540543,0.125,0.28040540540540543,0.2857142857142857,0.42105263157894735
3m1bf_3lowa,temp,10,root:51,root,test,False,B,identical,100,99,83,True,0.42105263157894735,0.3,0.12105263157894736,0.43243243243243246,0.25,0.18243243243243246,0.39285714285714285,0.46464646464646464
3m1bf_3lowa,temp,11,root:43,root,test,False,B,identical,100,113,96,True,0.40789473684210525,0.3,0.10789473684210527,0.4189189189189189,0.25,0.16891891891891891,0.5,0.4247787610619469
3m1bf_3lowa,temp,12,root:31,root,test,False,B,identical,100,76,62,True,0.2631578947368421,0.2,0.06315789473684208,0.2702702702702703,0.25,0.020270270270270285,0.39285714285714285,0.4342105263157895
3m1bf_3lowa,temp,13,root:78,root,test,False,B,identical,100,94,75,True,0.23684210526315788,0.3,-0.06315789473684211,0.24324324324324326,0.25,-0.006756756756756743,0.4642857142857143,0.3617021276595745
