mode,stem,split,L,range,consensus_published,consensus_valid_only,mean_emission_fixed_r,best_emission_fixed_r,mean_frequency_fixed_r,best_frequency_fixed_r,mean_random_order_fixed_r,best_within_map_truth_ranking,mean_map_recall,union_recall,mean_contacts_over_r,fraction_maps_shorter_than_r,mean_cardinality_ceiling,best_cardinality_ceiling,fraction_maps_longer_than_r,unique_maps,true_contacts_seen_once_fraction,true_contacts_seen_at_most_five_fraction,true_contacts_seen_majority_fraction,blind_frequency_selected,blind_nll_selected,invalid,R,union_size,best_emission_1,best_map_recall_1,best_emission_5,best_map_recall_5,best_emission_10,best_map_recall_10,best_emission_25,best_map_recall_25,best_emission_50,best_map_recall_50,best_emission_100,best_map_recall_100
full_iid_single,7xlz_A,dev,266,long,0.6379310344827587,0.6379310344827587,0.49649425287356325,0.5977011494252874,0.5057471264367817,0.6091954022988506,0.4958562788193366,0.6206896551724138,0.5064367816091954,0.9712643678160919,0.9840229885057472,0.54,0.9628735632183908,1.0,0.44,100,0.05172413793103448,0.11494252873563218,0.5,0.603448275862069,0.28160919540229884,0,174,1282,0.4942528735632184,0.5344827586206896,0.5172413793103449,0.5344827586206896,0.5517241379310345,0.5747126436781609,0.5862068965517241,0.603448275862069,0.5977011494252874,0.603448275862069,0.5977011494252874,0.6206896551724138
full_g05_pa_all,7xlz_A,dev,266,all,0.6490566037735849,0.6490566037735849,0.5509811320754716,0.6528301886792452,0.5531698113207547,0.6528301886792452,0.5506121089647104,0.6528301886792452,0.5532075471698112,0.9547169811320755,0.9523018867924528,0.84,0.9474716981132076,1.0,0.14,100,0.018867924528301886,0.07924528301886792,0.5471698113207547,0.6452830188679245,0.5886792452830188,0,265,1489,0.5811320754716981,0.5811320754716981,0.6339622641509434,0.6339622641509434,0.6339622641509434,0.6339622641509434,0.6377358490566037,0.6452830188679245,0.6377358490566037,0.6452830188679245,0.6528301886792452,0.6528301886792452
full_g05_pa_all,7xlz_A,dev,266,long,0.6264367816091954,0.6264367816091954,0.5137931034482759,0.6436781609195402,0.5194827586206897,0.6436781609195402,0.513059439294774,0.6436781609195402,0.52,0.9482758620689655,0.9752298850574713,0.67,0.9609195402298851,1.0,0.29,100,0.022988505747126436,0.08620689655172414,0.5057471264367817,0.5632183908045977,0.5287356321839081,0,174,1057,0.5287356321839081,0.5287356321839081,0.6206896551724138,0.6264367816091954,0.6206896551724138,0.6264367816091954,0.6436781609195402,0.6436781609195402,0.6436781609195402,0.6436781609195402,0.6436781609195402,0.6436781609195402
full_iid_single,8b4u_A,test,277,all,0.8278388278388278,0.8278388278388278,0.7229670329670331,0.7728937728937729,0.7318315018315018,0.7985347985347986,0.7225573301578789,0.7985347985347986,0.7321978021978022,0.9926739926739927,0.9976556776556776,0.53,0.9842124542124543,1.0,0.41,100,0.007326007326007326,0.029304029304029304,0.7619047619047619,0.7985347985347986,0.684981684981685,0,273,911,0.7289377289377289,0.7289377289377289,0.73992673992674,0.73992673992674,0.73992673992674,0.7435897435897436,0.7728937728937729,0.7728937728937729,0.7728937728937729,0.7985347985347986,0.7728937728937729,0.7985347985347986
full_iid_single,8b4u_A,test,277,long,0.8080808080808081,0.8080808080808081,0.7019191919191923,0.7575757575757576,0.7086868686868689,0.7777777777777778,0.7020119777480154,0.7828282828282829,0.7090404040404042,0.98989898989899,0.985909090909091,0.62,0.9758080808080808,1.0,0.34,100,0.010101010101010102,0.03535353535353535,0.7222222222222222,0.7727272727272727,0.6565656565656566,0,198,645,0.6919191919191919,0.6919191919191919,0.702020202020202,0.7121212121212122,0.7222222222222222,0.7272727272727273,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7828282828282829,0.7575757575757576,0.7828282828282829
full_g05_pa_all,8b4u_A,test,277,all,0.8095238095238095,0.8095238095238095,0.7260805860805859,0.7875457875457875,0.7273626373626372,0.7948717948717948,0.7259114862592707,0.7948717948717948,0.7274358974358972,0.9816849816849816,0.9572161172161172,0.85,0.9551648351648352,1.0,0.1,100,0.0,0.03663003663003663,0.7582417582417582,0.7692307692307693,0.7032967032967034,1,273,764,0.7326007326007326,0.7326007326007326,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.7435897435897436,0.7875457875457875,0.7948717948717948,0.7875457875457875,0.7948717948717948,0.7875457875457875,0.7948717948717948
full_g05_pa_all,8b4u_A,test,277,long,0.7878787878787878,0.7878787878787878,0.7003535353535356,0.7575757575757576,0.7012626262626266,0.7727272727272727,0.7001375404160229,0.7727272727272727,0.7014141414141416,0.9747474747474747,0.9363636363636363,0.95,0.9345959595959595,1.0,0.05,100,0.0,0.04040404040404041,0.7323232323232324,0.7575757575757576,0.6818181818181818,1,198,539,0.696969696969697,0.696969696969697,0.7171717171717171,0.7272727272727273,0.7171717171717171,0.7272727272727273,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727
full_iid_single,8q8i_A,test,282,all,0.5345744680851063,0.5345744680851063,0.38265957446808513,0.44680851063829785,0.3828723404255319,0.44680851063829785,0.38264351340266356,0.44680851063829785,0.3828723404255319,0.8670212765957447,0.9129521276595743,0.96,0.9123670212765957,1.0,0.04,100,0.05319148936170213,0.14361702127659576,0.3723404255319149,0.4175531914893617,0.36436170212765956,0,376,4014,0.4015957446808511,0.4015957446808511,0.4015957446808511,0.4015957446808511,0.4015957446808511,0.4015957446808511,0.44148936170212766,0.44148936170212766,0.44148936170212766,0.44148936170212766,0.44680851063829785,0.44680851063829785
full_iid_single,8q8i_A,test,282,long,0.5,0.5,0.3452362204724409,0.41732283464566927,0.3452362204724409,0.41732283464566927,0.3452362204724409,0.41732283464566927,0.3452362204724409,0.8110236220472441,0.8674803149606299,1.0,0.8674803149606299,0.9960629921259843,0.0,100,0.07086614173228346,0.16929133858267717,0.3346456692913386,0.3858267716535433,0.3346456692913386,0,254,2786,0.3464566929133858,0.3464566929133858,0.37401574803149606,0.37401574803149606,0.37401574803149606,0.37401574803149606,0.4094488188976378,0.4094488188976378,0.41732283464566927,0.41732283464566927,0.41732283464566927,0.41732283464566927
full_g05_pa_all,8q8i_A,test,282,all,0.5212765957446809,0.5186170212765957,0.3887234042553191,0.48404255319148937,0.3887234042553191,0.48404255319148937,0.3887234042553191,0.48404255319148937,0.3887234042553191,0.8430851063829787,0.8591223404255319,1.0,0.8591223404255319,0.9627659574468085,0.0,100,0.06914893617021277,0.14627659574468085,0.3670212765957447,0.4095744680851064,0.40691489361702127,1,376,3083,0.3962765957446808,0.3962765957446808,0.4228723404255319,0.4228723404255319,0.43882978723404253,0.43882978723404253,0.43882978723404253,0.43882978723404253,0.48404255319148937,0.48404255319148937,0.48404255319148937,0.48404255319148937
full_g05_pa_all,8q8i_A,test,282,long,0.48031496062992124,0.4763779527559055,0.35275590551181096,0.452755905511811,0.35275590551181096,0.452755905511811,0.35275590551181096,0.452755905511811,0.35275590551181096,0.7755905511811023,0.8328740157480317,1.0,0.8328740157480317,0.9803149606299213,0.0,100,0.07480314960629922,0.14173228346456693,0.3346456692913386,0.3543307086614173,0.37401574803149606,1,254,2153,0.3425196850393701,0.3425196850393701,0.40551181102362205,0.40551181102362205,0.42913385826771655,0.42913385826771655,0.42913385826771655,0.42913385826771655,0.452755905511811,0.452755905511811,0.452755905511811,0.452755905511811
full_iid_single,7z65_A,test,283,all,0.590625,0.590625,0.47268750000000004,0.584375,0.47550000000000003,0.5875,0.4724599710904199,0.590625,0.47568750000000004,0.96875,0.9709375000000001,0.71,0.9642812500000002,1.0,0.24,100,0.021875,0.103125,0.46875,0.521875,0.490625,0,320,2297,0.459375,0.459375,0.521875,0.528125,0.521875,0.528125,0.53125,0.534375,0.55,0.55,0.584375,0.590625
full_iid_single,7z65_A,test,283,long,0.6254826254826255,0.6254826254826255,0.4923938223938225,0.61003861003861,0.49378378378378385,0.61003861003861,0.49240353744793763,0.61003861003861,0.4938223938223939,0.972972972972973,0.9430888030888029,0.88,0.94030888030888,1.0,0.09,100,0.019305019305019305,0.10424710424710425,0.4864864864864865,0.555984555984556,0.5328185328185329,0,259,1722,0.4864864864864865,0.4864864864864865,0.5444015444015444,0.5444015444015444,0.5444015444015444,0.5444015444015444,0.555984555984556,0.555984555984556,0.5714285714285714,0.5714285714285714,0.61003861003861,0.61003861003861
full_g05_pa_all,7z65_A,test,283,all,0.578125,0.578125,0.4790625,0.575,0.47925000000000006,0.575,0.4787143172083648,0.575,0.47925000000000006,0.946875,0.9167812500000002,0.97,0.9156875000000002,1.0,0.03,100,0.0375,0.146875,0.490625,0.50625,0.421875,0,320,1869,0.471875,0.471875,0.50625,0.50625,0.5125,0.5125,0.525,0.525,0.559375,0.559375,0.575,0.575
full_g05_pa_all,7z65_A,test,283,long,0.61003861003861,0.61003861003861,0.494980694980695,0.5714285714285714,0.49505791505791513,0.5714285714285714,0.49489794060256004,0.5714285714285714,0.49505791505791513,0.9420849420849421,0.8953281853281855,0.98,0.8950193050193053,1.0,0.02,100,0.03474903474903475,0.13127413127413126,0.5019305019305019,0.5366795366795367,0.44015444015444016,0,259,1403,0.49034749034749037,0.49034749034749037,0.5328185328185329,0.5328185328185329,0.5328185328185329,0.5328185328185329,0.5366795366795367,0.5366795366795367,0.5637065637065637,0.5637065637065637,0.5714285714285714,0.5714285714285714
full_iid_single,7xg9_A,test,288,all,0.44813278008298757,0.44813278008298757,0.24414937759336094,0.3651452282157676,0.2716597510373443,0.4190871369294606,0.24179051098414267,0.4315352697095436,0.27290456431535265,0.950207468879668,1.11850622406639,0.2,0.9838174273858923,1.0,0.79,100,0.04149377593360996,0.21991701244813278,0.24066390041493776,0.34024896265560167,0.25311203319502074,1,241,5623,0.31950207468879666,0.37344398340248963,0.31950207468879666,0.37344398340248963,0.31950207468879666,0.37344398340248963,0.35269709543568467,0.37344398340248963,0.3651452282157676,0.4315352697095436,0.3651452282157676,0.4315352697095436
full_iid_single,7xg9_A,test,288,long,0.4129353233830846,0.4129353233830846,0.23810945273631845,0.3582089552238806,0.2545771144278607,0.38308457711442784,0.23735218781314443,0.39800995024875624,0.255223880597015,0.9402985074626866,1.0276616915422885,0.38,0.9493034825870645,1.0,0.62,100,0.04975124378109453,0.24378109452736318,0.22885572139303484,0.3383084577114428,0.22388059701492538,1,201,4511,0.3034825870646766,0.3383084577114428,0.32338308457711445,0.3383084577114428,0.32338308457711445,0.3383084577114428,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.39800995024875624,0.3582089552238806,0.39800995024875624
full_g05_pa_all,7xg9_A,test,288,all,0.45228215767634855,0.45228215767634855,0.29278008298755176,0.42323651452282157,0.31128630705394184,0.43983402489626555,0.2887005008299097,0.45228215767634855,0.3133195020746887,0.9294605809128631,1.0532365145228215,0.29,0.9661410788381742,1.0,0.7,100,0.07053941908713693,0.2074688796680498,0.2821576763485477,0.36929460580912865,0.24481327800829875,1,241,4056,0.24481327800829875,0.26141078838174275,0.2946058091286307,0.3029045643153527,0.2987551867219917,0.3360995850622407,0.4149377593360996,0.42323651452282157,0.4149377593360996,0.42323651452282157,0.42323651452282157,0.45228215767634855
full_g05_pa_all,7xg9_A,test,288,long,0.4427860696517413,0.4427860696517413,0.2841293532338309,0.43283582089552236,0.29497512437810947,0.43781094527363185,0.28115303750685205,0.43781094527363185,0.295771144278607,0.9253731343283582,0.9921890547263683,0.46,0.938905472636816,1.0,0.53,100,0.0845771144278607,0.23383084577114427,0.263681592039801,0.35323383084577115,0.22885572139303484,1,201,3300,0.23383084577114427,0.23383084577114427,0.29850746268656714,0.3034825870646766,0.29850746268656714,0.32338308457711445,0.4228855721393035,0.4228855721393035,0.4228855721393035,0.4228855721393035,0.43283582089552236,0.43781094527363185
full_iid_single,7x3h_A,test,290,all,0.6655405405405406,0.6655405405405406,0.5242567567567566,0.6047297297297297,0.537195945945946,0.6283783783783784,0.5235580582370026,0.6317567567567568,0.5373986486486486,0.8851351351351351,1.0171283783783784,0.36,0.9901351351351352,1.0,0.64,100,0.010135135135135136,0.04391891891891892,0.597972972972973,0.6114864864864865,0.46283783783783783,0,296,1771,0.5101351351351351,0.5101351351351351,0.581081081081081,0.581081081081081,0.581081081081081,0.597972972972973,0.581081081081081,0.597972972972973,0.6047297297297297,0.6148648648648649,0.6047297297297297,0.6317567567567568
full_iid_single,7x3h_A,test,290,long,0.6581632653061225,0.6581632653061225,0.5060714285714285,0.5969387755102041,0.5196428571428571,0.6071428571428571,0.5056333628613302,0.6122448979591837,0.5200510204081632,0.8622448979591837,1.016173469387755,0.33,0.9872959183673471,1.0,0.65,100,0.01020408163265306,0.05102040816326531,0.5816326530612245,0.6071428571428571,0.4336734693877551,0,196,1178,0.5102040816326531,0.5102040816326531,0.5816326530612245,0.5867346938775511,0.5816326530612245,0.6020408163265306,0.5816326530612245,0.6020408163265306,0.5969387755102041,0.6122448979591837,0.5969387755102041,0.6122448979591837
full_g05_pa_all,7x3h_A,test,290,all,0.6655405405405406,0.6655405405405406,0.550777027027027,0.6452702702702703,0.553412162162162,0.652027027027027,0.5503297465889715,0.652027027027027,0.5537162162162163,0.8986486486486487,0.9750337837837837,0.73,0.9689527027027027,1.0,0.26,100,0.037162162162162164,0.06418918918918919,0.597972972972973,0.652027027027027,0.48986486486486486,0,296,1439,0.5405405405405406,0.5405405405405406,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.6452702702702703,0.652027027027027
full_g05_pa_all,7x3h_A,test,290,long,0.6581632653061225,0.6581632653061225,0.5355102040816326,0.6479591836734694,0.5397448979591837,0.6479591836734694,0.5347525937174675,0.6479591836734694,0.5400510204081632,0.8775510204081632,0.980969387755102,0.63,0.9706632653061225,1.0,0.3,100,0.04081632653061224,0.07142857142857142,0.6020408163265306,0.6377551020408163,0.4897959183673469,0,196,975,0.5459183673469388,0.5510204081632653,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694,0.6479591836734694
full_iid_single,8eo5_A,test,290,all,0.7984189723320159,0.7984189723320159,0.7216205533596839,0.766798418972332,0.7416996047430832,0.8142292490118577,0.7215755942695633,0.8221343873517787,0.7425691699604744,0.9841897233201581,1.022687747035573,0.27,0.9933596837944664,1.0,0.72,100,0.003952569169960474,0.019762845849802372,0.7786561264822134,0.7944664031620553,0.7233201581027668,0,253,906,0.7075098814229249,0.7312252964426877,0.7509881422924901,0.7707509881422925,0.7509881422924901,0.7707509881422925,0.758893280632411,0.8102766798418972,0.766798418972332,0.8102766798418972,0.766798418972332,0.8221343873517787
full_iid_single,8eo5_A,test,290,long,0.7784431137724551,0.7784431137724551,0.7088023952095807,0.7664670658682635,0.7264670658682634,0.7784431137724551,0.7091525971411191,0.7784431137724551,0.7274850299401198,0.9880239520958084,1.0148502994011976,0.39,0.9885029940119758,1.0,0.57,100,0.005988023952095809,0.029940119760479042,0.7604790419161677,0.7664670658682635,0.7245508982035929,0,167,618,0.688622754491018,0.688622754491018,0.7664670658682635,0.7664670658682635,0.7664670658682635,0.7664670658682635,0.7664670658682635,0.7784431137724551,0.7664670658682635,0.7784431137724551,0.7664670658682635,0.7784431137724551
full_g05_pa_all,8eo5_A,test,290,all,0.8181818181818182,0.8181818181818182,0.7416205533596836,0.7944664031620553,0.7477470355731224,0.8142292490118577,0.740218298148275,0.8221343873517787,0.7481422924901184,0.9802371541501976,0.9845454545454547,0.66,0.9737944664031621,1.0,0.34,100,0.003952569169960474,0.019762845849802372,0.7707509881422925,0.8102766798418972,0.6719367588932806,0,253,776,0.7549407114624506,0.7549407114624506,0.7944664031620553,0.8023715415019763,0.7944664031620553,0.8023715415019763,0.7944664031620553,0.8221343873517787,0.7944664031620553,0.8221343873517787,0.7944664031620553,0.8221343873517787
full_g05_pa_all,8eo5_A,test,290,long,0.7964071856287425,0.7964071856287425,0.7226347305389221,0.7844311377245509,0.7273652694610778,0.7904191616766467,0.7217356221149523,0.7964071856287425,0.7279041916167666,0.9820359281437125,0.9705389221556886,0.73,0.9619161676646706,1.0,0.22,100,0.005988023952095809,0.029940119760479042,0.7425149700598802,0.7724550898203593,0.6526946107784432,0,167,525,0.7065868263473054,0.7065868263473054,0.7844311377245509,0.7844311377245509,0.7844311377245509,0.7844311377245509,0.7844311377245509,0.7964071856287425,0.7844311377245509,0.7964071856287425,0.7844311377245509,0.7964071856287425
full_iid_single,8ak2_A,dev,297,all,0.7229299363057324,0.7229299363057324,0.6018789808917198,0.6656050955414012,0.6050000000000001,0.6656050955414012,0.6020340076563575,0.6656050955414012,0.6050318471337581,0.9554140127388535,0.9409872611464968,0.89,0.9357324840764331,1.0,0.1,100,0.025477707006369428,0.10191082802547771,0.6401273885350318,0.6242038216560509,0.5828025477707006,0,314,1762,0.6050955414012739,0.6050955414012739,0.6050955414012739,0.6050955414012739,0.6178343949044586,0.6178343949044586,0.643312101910828,0.643312101910828,0.6656050955414012,0.6656050955414012,0.6656050955414012,0.6656050955414012
full_iid_single,8ak2_A,dev,297,long,0.6812227074235808,0.6812227074235808,0.5470742358078602,0.6026200873362445,0.5479912663755457,0.6026200873362445,0.54719176642143,0.6026200873362445,0.5479912663755457,0.9388646288209607,0.8660698689956332,0.96,0.8645414847161571,1.0,0.03,100,0.034934497816593885,0.13973799126637554,0.5720524017467249,0.5633187772925764,0.519650655021834,0,229,1382,0.5283842794759825,0.5283842794759825,0.537117903930131,0.537117903930131,0.5589519650655022,0.5589519650655022,0.6026200873362445,0.6026200873362445,0.6026200873362445,0.6026200873362445,0.6026200873362445,0.6026200873362445
full_g05_pa_all,8ak2_A,dev,297,all,0.7197452229299363,0.7197452229299363,0.6084076433121018,0.6815286624203821,0.6084713375796178,0.6815286624203821,0.6083587316705359,0.6815286624203821,0.6085031847133756,0.9522292993630573,0.8886942675159236,0.99,0.8884713375796178,1.0,0.01,100,0.050955414012738856,0.1305732484076433,0.6273885350318471,0.643312101910828,0.5605095541401274,0,314,1349,0.5859872611464968,0.5859872611464968,0.6210191082802548,0.6210191082802548,0.6560509554140127,0.6560509554140127,0.6560509554140127,0.6560509554140127,0.6815286624203821,0.6815286624203821,0.6815286624203821,0.6815286624203821
full_g05_pa_all,8ak2_A,dev,297,long,0.6899563318777293,0.6899563318777293,0.5531441048034934,0.6375545851528385,0.5531441048034934,0.6375545851528385,0.5531441048034934,0.6375545851528385,0.5531441048034934,0.9344978165938864,0.8164628820960698,1.0,0.8164628820960698,0.982532751091703,0.0,100,0.06986899563318777,0.16593886462882096,0.5589519650655022,0.6375545851528385,0.5065502183406113,0,229,1023,0.5021834061135371,0.5021834061135371,0.5633187772925764,0.5633187772925764,0.5982532751091703,0.5982532751091703,0.5982532751091703,0.5982532751091703,0.6375545851528385,0.6375545851528385,0.6375545851528385,0.6375545851528385
full_iid_single,7w15_A,test,302,all,0.6798679867986799,0.6798679867986799,0.5225082508250825,0.6138613861386139,0.5359075907590758,0.636963696369637,0.5208224482085962,0.636963696369637,0.5363696369636963,0.9801980198019802,1.0195709570957097,0.31,0.9893069306930693,1.0,0.64,100,0.0,0.056105610561056105,0.5577557755775577,0.6303630363036303,0.5016501650165016,0,303,2291,0.5511551155115512,0.5511551155115512,0.6138613861386139,0.6138613861386139,0.6138613861386139,0.6138613861386139,0.6138613861386139,0.6138613861386139,0.6138613861386139,0.6303630363036303,0.6138613861386139,0.636963696369637
full_iid_single,7w15_A,test,302,long,0.6852791878172588,0.6852791878172588,0.5176649746192894,0.5989847715736041,0.541269035532995,0.6548223350253807,0.5154410643745606,0.6649746192893401,0.5424365482233502,0.9796954314720813,1.046497461928934,0.21,0.9928426395939087,1.0,0.76,100,0.0,0.05583756345177665,0.5532994923857868,0.6142131979695431,0.49238578680203043,0,197,1599,0.5431472081218274,0.5431472081218274,0.5989847715736041,0.6040609137055838,0.5989847715736041,0.6040609137055838,0.5989847715736041,0.6294416243654822,0.5989847715736041,0.6294416243654822,0.5989847715736041,0.6649746192893401
full_g05_pa_all,7w15_A,test,302,all,0.6831683168316832,0.6831683168316832,0.5471287128712872,0.6237623762376238,0.5501650165016502,0.6468646864686468,0.5466210558905894,0.6501650165016502,0.5504290429042904,0.976897689768977,0.96993399339934,0.75,0.9630363036303632,1.0,0.23,100,0.006600660066006601,0.0627062706270627,0.570957095709571,0.6468646864686468,0.5313531353135313,1,303,1752,0.594059405940594,0.594059405940594,0.594059405940594,0.594059405940594,0.6039603960396039,0.6039603960396039,0.6105610561056105,0.6501650165016502,0.6237623762376238,0.6501650165016502,0.6237623762376238,0.6501650165016502
full_g05_pa_all,7w15_A,test,302,long,0.6802030456852792,0.6802030456852792,0.5513197969543148,0.6294416243654822,0.5597969543147208,0.6446700507614214,0.54901158945053,0.649746192893401,0.5608121827411168,0.9695431472081218,1.0016243654822337,0.43,0.9798984771573607,1.0,0.52,100,0.0,0.050761421319796954,0.5736040609137056,0.6040609137055838,0.5380710659898477,1,197,1255,0.5939086294416244,0.6192893401015228,0.5939086294416244,0.6192893401015228,0.6192893401015228,0.6192893401015228,0.6294416243654822,0.6395939086294417,0.6294416243654822,0.6395939086294417,0.6294416243654822,0.649746192893401
full_iid_single,8daj_A,test,302,all,0.6822742474916388,0.6822742474916388,0.5494983277591974,0.6053511705685619,0.565752508361204,0.6120401337792643,0.5473840563647303,0.6220735785953178,0.5664214046822742,0.9765886287625418,1.0282608695652173,0.3,0.9922408026755853,1.0,0.65,100,0.03678929765886288,0.12709030100334448,0.5752508361204013,0.6053511705685619,0.5618729096989966,0,299,2435,0.5250836120401338,0.5585284280936454,0.5518394648829431,0.5719063545150501,0.5886287625418061,0.6086956521739131,0.6020066889632107,0.6086956521739131,0.6020066889632107,0.6120401337792643,0.6053511705685619,0.6220735785953178
full_iid_single,8daj_A,test,302,long,0.6883720930232559,0.6883720930232559,0.5622790697674419,0.6186046511627907,0.5673488372093023,0.6232558139534884,0.561616358233388,0.6232558139534884,0.5675813953488372,0.9720930232558139,0.973581395348837,0.7,0.9624186046511628,1.0,0.25,100,0.027906976744186046,0.11162790697674418,0.5813953488372093,0.6186046511627907,0.5488372093023256,0,215,1633,0.5534883720930233,0.5627906976744186,0.5720930232558139,0.5720930232558139,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.6186046511627907,0.6232558139534884
full_g05_pa_all,8daj_A,test,302,all,0.6622073578595318,0.6622073578595318,0.5675250836120401,0.6254180602006689,0.571772575250836,0.6354515050167224,0.5654731302231469,0.6354515050167224,0.5721739130434781,0.9565217391304348,0.9831103678929766,0.63,0.9710367892976586,1.0,0.34,100,0.05016722408026756,0.13043478260869565,0.5819397993311036,0.6053511705685619,0.5618729096989966,0,299,1912,0.5451505016722408,0.5618729096989966,0.5852842809364549,0.5852842809364549,0.6254180602006689,0.6354515050167224,0.6254180602006689,0.6354515050167224,0.6254180602006689,0.6354515050167224,0.6254180602006689,0.6354515050167224
full_g05_pa_all,8daj_A,test,302,long,0.6837209302325581,0.6837209302325581,0.5777674418604651,0.641860465116279,0.5792093023255815,0.641860465116279,0.5774327793915579,0.641860465116279,0.5792093023255815,0.958139534883721,0.9496744186046512,0.84,0.9466046511627906,1.0,0.13,100,0.046511627906976744,0.12093023255813953,0.586046511627907,0.5906976744186047,0.5767441860465117,0,215,1292,0.5767441860465117,0.5767441860465117,0.586046511627907,0.586046511627907,0.641860465116279,0.641860465116279,0.641860465116279,0.641860465116279,0.641860465116279,0.641860465116279,0.641860465116279,0.641860465116279
full_iid_single,7x4p_A,test,307,all,0.5675675675675675,0.5675675675675675,0.4009309309309309,0.5285285285285285,0.4131231231231231,0.5495495495495496,0.3991780582293854,0.5525525525525525,0.41348348348348346,0.9669669669669669,1.0278978978978979,0.22,0.991921921921922,1.0,0.75,100,0.021021021021021023,0.1021021021021021,0.35135135135135137,0.5495495495495496,0.37537537537537535,0,333,3424,0.4084084084084084,0.42042042042042044,0.4084084084084084,0.4444444444444444,0.43543543543543545,0.4774774774774775,0.4744744744744745,0.4894894894894895,0.5105105105105106,0.5495495495495496,0.5285285285285285,0.5525525525525525
full_iid_single,7x4p_A,test,307,long,0.5435684647302904,0.5435684647302904,0.3841908713692947,0.5062240663900415,0.3881742738589212,0.5435684647302904,0.38390015471043415,0.5477178423236515,0.3882987551867221,0.966804979253112,0.975643153526971,0.66,0.9644398340248962,1.0,0.29,100,0.024896265560165973,0.12448132780082988,0.33195020746887965,0.5062240663900415,0.33195020746887965,0,241,2512,0.3817427385892116,0.3817427385892116,0.42323651452282157,0.43983402489626555,0.44813278008298757,0.46887966804979253,0.45643153526970953,0.46887966804979253,0.4896265560165975,0.5477178423236515,0.5062240663900415,0.5477178423236515
full_g05_pa_all,7x4p_A,test,307,all,0.5705705705705706,0.5705705705705706,0.4371171171171171,0.5645645645645646,0.44045045045045034,0.5675675675675675,0.4359309899987951,0.5675675675675675,0.44057057057057053,0.954954954954955,0.9823123123123125,0.58,0.9716816816816818,1.0,0.39,100,0.03303303303303303,0.1111111111111111,0.4174174174174174,0.5195195195195195,0.3963963963963964,0,333,2728,0.4744744744744745,0.4774774774774775,0.5045045045045045,0.5225225225225225,0.5045045045045045,0.5225225225225225,0.5165165165165165,0.5225225225225225,0.5195195195195195,0.5315315315315315,0.5645645645645646,0.5675675675675675
full_g05_pa_all,7x4p_A,test,307,long,0.5394190871369294,0.5394190871369294,0.40962655601659753,0.5228215767634855,0.4102074688796681,0.5228215767634855,0.4095802278926131,0.5228215767634855,0.4102489626556017,0.9543568464730291,0.9280912863070538,0.92,0.9263485477178424,1.0,0.07,100,0.03734439834024896,0.12863070539419086,0.3817427385892116,0.49377593360995853,0.37344398340248963,0,241,2032,0.43568464730290457,0.43568464730290457,0.4854771784232365,0.4979253112033195,0.4854771784232365,0.4979253112033195,0.4854771784232365,0.4979253112033195,0.4854771784232365,0.4979253112033195,0.5228215767634855,0.5228215767634855
full_iid_single,8ci9_A,test,312,all,0.6350148367952523,0.6350148367952523,0.40370919881305634,0.5548961424332344,0.41608308605341243,0.56973293768546,0.404192754514821,0.5905044510385756,0.41649851632047474,0.9851632047477745,1.0129376854599408,0.38,0.9824925816023741,1.0,0.57,100,0.005934718100890208,0.08605341246290801,0.3887240356083086,0.5459940652818991,0.36795252225519287,0,337,4711,0.32047477744807124,0.3264094955489614,0.4658753709198813,0.5044510385756676,0.49851632047477745,0.516320474777448,0.49851632047477745,0.5905044510385756,0.5044510385756676,0.5905044510385756,0.5548961424332344,0.5905044510385756
full_iid_single,8ci9_A,test,312,long,0.6536964980544747,0.6536964980544747,0.42206225680933857,0.5914396887159533,0.43653696498054473,0.5914396887159533,0.42259310910904474,0.6147859922178989,0.43739299610894944,0.980544747081712,1.0177821011673152,0.41,0.9821400778210116,1.0,0.55,100,0.007782101167315175,0.07782101167315175,0.4163424124513619,0.556420233463035,0.38910505836575876,0,257,3601,0.33852140077821014,0.33852140077821014,0.47470817120622566,0.5175097276264592,0.5369649805447471,0.5408560311284046,0.5369649805447471,0.6147859922178989,0.5408560311284046,0.6147859922178989,0.5914396887159533,0.6147859922178989
full_g05_pa_all,8ci9_A,test,312,all,0.629080118694362,0.629080118694362,0.4456083086053412,0.5727002967359051,0.44679525222551925,0.5727002967359051,0.44536837766710285,0.5727002967359051,0.4469732937685459,0.9762611275964391,0.9394955489614242,0.87,0.9360830860534122,1.0,0.12,100,0.02373887240356083,0.0712166172106825,0.42433234421364985,0.5014836795252225,0.4836795252225519,1,337,3229,0.42729970326409494,0.42729970326409494,0.5074183976261127,0.5074183976261127,0.5074183976261127,0.5074183976261127,0.5222551928783383,0.5400593471810089,0.5222551928783383,0.5400593471810089,0.5727002967359051,0.5727002967359051
