stem,dataset,subset,eval_set,L,is_viral,kingdom,msa_volume,msa_depth,msa_neff,n_eff_0.62,query_len,range,cut,precision,predictor,depth_tier,neff_tier
8hnq_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,19393.0,9952.636018095734,4967.943820422428,286.0,all,AUC,0.9053413632023832,seq-KNN (decontaminated corpus),1000+,1000+
8hnq_A,foldbench_monomer,foldbench_natural,eval-test,286,0.0,bacteria,foldbench,19393.0,9952.636018095734,4967.943820422428,286.0,long,R,0.6133333333333333,seq-KNN (decontaminated corpus),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,R,0.6610407876230661,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,AUC,0.984035911392921,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,long,R,0.6666666666666666,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,R,0.8438818565400844,ESMFold2,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,long,R,0.8362573099415205,ESMFold2,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,R,0.1575246132208157,Protenix-v2 single-seq,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,long,R,0.1286549707602339,Protenix-v2 single-seq,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,R,0.8888888888888888,Protenix-v2 + MSA,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,long,R,0.8927875243664717,Protenix-v2 + MSA,1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,R,0.5161744022503516,seq-KNN (decontaminated corpus),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,all,AUC,0.8250016301460377,seq-KNN (decontaminated corpus),1000+,1000+
8hvd_A,foldbench_monomer,foldbench_natural,eval-test,614,0.0,bacteria,foldbench,5003.0,2173.189656816783,723.2585526305379,614.0,long,R,0.5360623781676414,seq-KNN (decontaminated corpus),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,R,0.7320441988950276,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,AUC,0.9964604830132002,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,long,R,0.7203065134099617,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,R,0.9088397790055248,ESMFold2,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,long,R,0.9118773946360154,ESMFold2,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,R,0.3093922651933701,Protenix-v2 single-seq,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,long,R,0.2758620689655172,Protenix-v2 single-seq,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,R,0.914364640883978,Protenix-v2 + MSA,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,long,R,0.9118773946360154,Protenix-v2 + MSA,1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,R,0.6353591160220995,seq-KNN (decontaminated corpus),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,all,AUC,0.9280708440738332,seq-KNN (decontaminated corpus),1000+,1000+
8hw8_A,foldbench_monomer,foldbench_natural,eval-test,356,0.0,eukaryote,foldbench,9751.0,6549.67221914117,2500.5952678772574,356.0,long,R,0.6436781609195402,seq-KNN (decontaminated corpus),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,R,0.631578947368421,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,AUC,0.9735521578019974,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,long,R,0.7313432835820896,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,R,0.8421052631578947,ESMFold2,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,long,R,0.8955223880597015,ESMFold2,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,R,0.1578947368421052,Protenix-v2 single-seq,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,long,R,0.1194029850746268,Protenix-v2 single-seq,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,R,0.8947368421052632,Protenix-v2 + MSA,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,long,R,0.8805970149253731,Protenix-v2 + MSA,1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,R,0.4473684210526316,seq-KNN (decontaminated corpus),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,all,AUC,0.8591904663981259,seq-KNN (decontaminated corpus),1000+,1000+
8hxs_A,foldbench_monomer,foldbench_natural,eval-test,100,0.0,eukaryote,foldbench,5611.0,4171.480105714394,2394.5575049068366,100.0,long,R,0.4626865671641791,seq-KNN (decontaminated corpus),1000+,1000+
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,R,0.391304347826087,MarinFold #232 m2-p06 (step 363k),<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,AUC,0.9001376847898697,MarinFold #232 m2-p06 (step 363k),<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,long,R,0.3603603603603603,MarinFold #232 m2-p06 (step 363k),<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,R,0.4927536231884058,ESMFold2,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,long,R,0.4504504504504504,ESMFold2,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,R,0.5217391304347826,Protenix-v2 single-seq,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,long,R,0.4864864864864865,Protenix-v2 single-seq,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,R,0.3623188405797101,Protenix-v2 + MSA,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,long,R,0.3153153153153153,Protenix-v2 + MSA,<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,R,0.0,seq-KNN (decontaminated corpus),<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,all,AUC,0.5,seq-KNN (decontaminated corpus),<10,<10
8ii8_A,foldbench_monomer,foldbench_natural,eval-test,226,0.0,eukaryote,foldbench,2.0,1.0,1.0,226.0,long,R,0.0,seq-KNN (decontaminated corpus),<10,<10
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,R,0.7223529411764706,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,AUC,0.961434815493651,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,long,R,0.703125,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,R,0.8376470588235294,ESMFold2,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,long,R,0.834375,ESMFold2,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,R,0.571764705882353,Protenix-v2 single-seq,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,long,R,0.5375,Protenix-v2 single-seq,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,R,0.8541176470588235,Protenix-v2 + MSA,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,long,R,0.85625,Protenix-v2 + MSA,1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,R,0.6047058823529412,seq-KNN (decontaminated corpus),1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,all,AUC,0.903240284453124,seq-KNN (decontaminated corpus),1000+,1000+
8ikx_A,foldbench_monomer,foldbench_natural,eval-test,390,0.0,eukaryote,foldbench,14702.0,5494.290970535766,678.5216036515769,390.0,long,R,0.603125,seq-KNN (decontaminated corpus),1000+,1000+
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,R,0.1219512195121951,MarinFold #232 m2-p06 (step 363k),10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,AUC,0.7959998259171988,MarinFold #232 m2-p06 (step 363k),10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,long,R,0.1063829787234042,MarinFold #232 m2-p06 (step 363k),10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,AUC,,ESMFold2,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,R,0.0609756097560975,ESMFold2,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,long,R,0.0425531914893617,ESMFold2,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,AUC,,Protenix-v2 single-seq,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,R,0.0853658536585365,Protenix-v2 single-seq,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,long,R,0.0212765957446808,Protenix-v2 single-seq,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,AUC,,Protenix-v2 + MSA,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,R,0.8658536585365854,Protenix-v2 + MSA,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,long,R,0.851063829787234,Protenix-v2 + MSA,10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,R,0.0121951219512195,seq-KNN (decontaminated corpus),10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,all,AUC,0.5016879814477472,seq-KNN (decontaminated corpus),10-100,10-100
8ini_A,foldbench_monomer,foldbench_natural,eval-test,99,1.0,virus,foldbench,78.0,32.31489898989899,14.443091167805648,99.0,long,R,0.0,seq-KNN (decontaminated corpus),10-100,10-100
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,R,0.6190476190476191,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,AUC,0.9853735422488276,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,long,R,0.655367231638418,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,AUC,,ESMFold2,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,R,0.8138528138528138,ESMFold2,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,long,R,0.8192090395480226,ESMFold2,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,AUC,,Protenix-v2 single-seq,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,R,0.3982683982683982,Protenix-v2 single-seq,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,long,R,0.3954802259887006,Protenix-v2 single-seq,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,AUC,,Protenix-v2 + MSA,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,R,0.8528138528138528,Protenix-v2 + MSA,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,long,R,0.864406779661017,Protenix-v2 + MSA,100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,R,0.5064935064935064,seq-KNN (decontaminated corpus),100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,all,AUC,0.8198799622239135,seq-KNN (decontaminated corpus),100-1000,100-1000
8iqc_A,foldbench_monomer,foldbench_natural,eval-test,254,1.0,virus,foldbench,154.0,114.2095238095238,73.7197510822511,254.0,long,R,0.5423728813559322,seq-KNN (decontaminated corpus),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,R,0.1417910447761194,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,AUC,0.7433659384503699,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,long,R,0.0991735537190082,MarinFold #232 m2-p06 (step 363k),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,R,0.8432835820895522,ESMFold2,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,long,R,0.8677685950413223,ESMFold2,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,R,0.0970149253731343,Protenix-v2 single-seq,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,long,R,0.0909090909090909,Protenix-v2 single-seq,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,R,0.8582089552238806,Protenix-v2 + MSA,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,long,R,0.859504132231405,Protenix-v2 + MSA,100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,R,0.6492537313432836,seq-KNN (decontaminated corpus),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,all,AUC,0.9359988402141988,seq-KNN (decontaminated corpus),100-1000,100-1000
8irq_A,foldbench_monomer,foldbench_natural,eval-test,165,0.0,eukaryote,foldbench,955.0,295.7372622366903,115.40073532290327,165.0,long,R,0.6363636363636364,seq-KNN (decontaminated corpus),100-1000,100-1000
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,R,0.7901234567901234,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,AUC,0.9946213466040712,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,long,R,0.8035714285714286,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,R,0.8148148148148148,ESMFold2,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,long,R,0.8303571428571429,ESMFold2,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,R,0.6975308641975309,Protenix-v2 single-seq,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,long,R,0.6785714285714286,Protenix-v2 single-seq,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,R,0.8395061728395061,Protenix-v2 + MSA,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,long,R,0.8660714285714286,Protenix-v2 + MSA,1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,R,0.5061728395061729,seq-KNN (decontaminated corpus),1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,all,AUC,0.8100015995579404,seq-KNN (decontaminated corpus),1000+,1000+
8iym_A,foldbench_monomer,foldbench_natural,eval-test,163,0.0,bacteria,foldbench,2362.0,1924.1540255968305,1353.978572209061,163.0,long,R,0.5178571428571429,seq-KNN (decontaminated corpus),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,R,0.6937984496124031,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,AUC,0.9905190140089946,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,long,R,0.697560975609756,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,R,0.8875968992248062,ESMFold2,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,long,R,0.8829268292682927,ESMFold2,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,R,0.2480620155038759,Protenix-v2 single-seq,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,long,R,0.1902439024390244,Protenix-v2 single-seq,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,R,0.875968992248062,Protenix-v2 + MSA,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,long,R,0.8682926829268293,Protenix-v2 + MSA,1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,R,0.5891472868217055,seq-KNN (decontaminated corpus),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,all,AUC,0.91018899040168,seq-KNN (decontaminated corpus),1000+,1000+
8j2n_A,foldbench_monomer,foldbench_natural,eval-test,320,0.0,bacteria,foldbench,7145.0,2315.1246760922622,417.51250910839497,320.0,long,R,0.5902439024390244,seq-KNN (decontaminated corpus),1000+,1000+
8j2x_A,foldbench_monomer,foldbench_natural,eval-test,341,0.0,bacteria,foldbench,6821.0,3448.2299249168373,1454.0642091862542,341.0,all,R,0.6536796536796536,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2x_A,foldbench_monomer,foldbench_natural,eval-test,341,0.0,bacteria,foldbench,6821.0,3448.2299249168373,1454.0642091862542,341.0,all,AUC,0.985456834577045,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2x_A,foldbench_monomer,foldbench_natural,eval-test,341,0.0,bacteria,foldbench,6821.0,3448.2299249168373,1454.0642091862542,341.0,long,R,0.6136363636363636,MarinFold #232 m2-p06 (step 363k),1000+,1000+
8j2x_A,foldbench_monomer,foldbench_natural,eval-test,341,0.0,bacteria,foldbench,6821.0,3448.2299249168373,1454.0642091862542,341.0,all,R,0.8354978354978355,ESMFold2,1000+,1000+
8j2x_A,foldbench_monomer,foldbench_natural,eval-test,341,0.0,bacteria,foldbench,6821.0,3448.2299249168373,1454.0642091862542,341.0,long,R,0.8409090909090909,ESMFold2,1000+,1000+
