stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-4be837c5a301cbea8be1,200,1.x.x.x,True,False,False,proteina-4be837c5a301cbea8be1,True
proteina-96c1d9b15cc96fd88d66,200,1.x.x.x,False,False,False,,False
proteina-0b2763b0c2c9d02afa7f,200,1.x.x.x,True,False,False,proteina-0b2763b0c2c9d02afa7f,True
proteina-b0bc1290c12878596200,200,1.x.x.x,False,False,False,,False
proteina-f6945803d6d5cfb6a507,200,3.x.x.x,True,False,False,proteina-f6945803d6d5cfb6a507,True
proteina-3dc88c36406c5fc125ff,200,3.x.x.x,True,False,False,proteina-3dc88c36406c5fc125ff,True
proteina-61dc5f0151af2df32a23,200,3.x.x.x,False,False,False,,False
proteina-acb55bfd549696ced70d,200,3.x.x.x,False,False,False,,False
proteina-e9fc7238a8ded0a4c15a,200,3.x.x.x,True,True,False,,False
proteina-9341aec71a5de958048d,200,3.x.x.x,True,False,False,proteina-9341aec71a5de958048d,True
proteina-6ea31ef533523f64c097,200,3.x.x.x,True,False,False,proteina-6ea31ef533523f64c097,True
proteina-cefb0b3e592af3afde93,200,3.x.x.x,True,False,False,proteina-cefb0b3e592af3afde93,True
proteina-6adff04ea07eeee1f52a,200,3.x.x.x,False,False,False,,False
proteina-ff11535000f63c8f608e,200,3.x.x.x,True,False,False,proteina-ff11535000f63c8f608e,True
proteina-5f2bc5862d229786def5,200,3.x.x.x,True,True,False,,False
proteina-27ae64c00ce829981954,200,3.x.x.x,True,False,False,proteina-27ae64c00ce829981954,True
proteina-cb8f80b10d1ea077df47,200,3.x.x.x,True,False,False,proteina-cb8f80b10d1ea077df47,True
proteina-257a3310954901ab529c,200,3.x.x.x,True,False,False,proteina-257a3310954901ab529c,True
proteina-1122644a113756c99142,200,3.x.x.x,False,True,False,,False
proteina-dca68e6888218659e5b9,200,3.x.x.x,True,True,False,,False
proteina-26f78a52e80f839e5b05,200,3.x.x.x,False,True,False,,False
proteina-e95f2e9fa310063f242a,200,3.x.x.x,False,False,False,,False
proteina-835f53fa251535a9e7de,200,3.x.x.x,True,False,False,proteina-835f53fa251535a9e7de,True
proteina-0ddabbf6309872c7624f,200,3.x.x.x,False,False,False,,False
proteina-267ebedd9942280c9490,200,3.x.x.x,True,True,False,,False
proteina-5af8e84ffd7f29f28cc7,200,3.x.x.x,False,False,False,,False
proteina-461b91697cff31158993,200,3.x.x.x,True,True,False,,False
proteina-95aacf0d7f2a2890bd82,200,3.x.x.x,True,False,False,proteina-95aacf0d7f2a2890bd82,True
proteina-9664e930bf11d40435b3,200,3.x.x.x,False,True,False,,False
proteina-d3beac20f8919e13bc07,200,3.x.x.x,False,True,False,,False
proteina-68e74ab46c73f54cbadc,200,3.x.x.x,False,True,False,,False
proteina-d684449d0f3df491028e,200,3.x.x.x,False,False,False,,False
proteina-6aea52b851c501b5a1ca,200,3.x.x.x,True,True,False,,False
proteina-89f8b6451c4fe2c221dd,200,3.x.x.x,False,False,False,,False
proteina-f7a1ef7e1ffd789a7dd3,200,3.x.x.x,True,False,False,proteina-f7a1ef7e1ffd789a7dd3,True
proteina-823075bfa3a8d43a0535,200,3.x.x.x,True,False,False,proteina-823075bfa3a8d43a0535,True
proteina-99a7aa9cf6702cd93c7b,200,1.x.x.x,False,True,False,,False
proteina-028058dc1730e8a6623a,200,1.x.x.x,True,False,False,proteina-028058dc1730e8a6623a,True
proteina-4acf531ffae3a381863e,200,1.x.x.x,True,False,False,proteina-4acf531ffae3a381863e,True
proteina-e6880750b011a9315229,200,1.x.x.x,True,False,False,proteina-e6880750b011a9315229,True
proteina-b1ffaff568d66123c1a0,200,1.x.x.x,True,True,False,,False
proteina-e86d23649b78ee5a8de6,200,1.x.x.x,True,False,False,proteina-e86d23649b78ee5a8de6,True
proteina-f9f763cebf4e2f9567dc,200,1.x.x.x,False,True,False,,False
proteina-f0bae0d0fdaba3509bdc,200,1.x.x.x,False,True,False,,False
proteina-b18f8fe2db98c1268264,200,1.x.x.x,True,True,False,,False
proteina-8b3f8ee075d82551b857,200,1.x.x.x,False,True,False,,False
proteina-3ae5149d364d0b33ef43,200,1.x.x.x,True,True,False,,False
proteina-9a37ff06f47dc4354f27,200,1.x.x.x,False,False,False,,False
proteina-06deeea1c0b6da46d809,200,1.x.x.x,False,True,False,,False
proteina-d23996a4065d2e148e3d,200,1.x.x.x,True,True,False,,False
proteina-5db023867490eb019f8d,200,1.x.x.x,True,False,False,proteina-5db023867490eb019f8d,True
proteina-37ab2f7a4da9a3e47727,200,1.x.x.x,True,True,False,,False
proteina-85aa42a571652fa98eb5,200,1.x.x.x,True,False,False,proteina-85aa42a571652fa98eb5,True
proteina-158c7b6a2551c0e4414f,200,1.x.x.x,True,True,False,,False
proteina-de5446cfaebcc4738c4f,200,1.x.x.x,True,True,False,,False
proteina-35aeda155d7021c3a64d,200,1.x.x.x,True,True,False,,False
proteina-57f3b9c8941ebca83a4b,200,1.x.x.x,True,True,False,,False
proteina-b714dd36b989202def4d,200,1.x.x.x,False,False,False,,False
proteina-16e2038298dd967817d6,200,1.x.x.x,True,True,False,,False
proteina-f08ef850110c5a20fead,200,1.x.x.x,True,True,False,,False
proteina-074a75a46d3c39adb1df,200,1.x.x.x,True,False,False,proteina-074a75a46d3c39adb1df,True
proteina-cf8ff5268b79f2a838cd,200,1.x.x.x,True,False,False,proteina-cf8ff5268b79f2a838cd,True
proteina-8ad116fa87210f61e0e0,200,1.x.x.x,True,False,False,proteina-8ad116fa87210f61e0e0,True
proteina-46adc4648348fe8a2417,200,1.x.x.x,True,True,False,,False
proteina-a77de2bc280c49e382ed,200,1.x.x.x,True,False,False,proteina-a77de2bc280c49e382ed,True
proteina-23add10539eb77c656e6,200,1.x.x.x,True,True,False,,False
proteina-e183dcd5745b433d8af8,200,1.x.x.x,True,True,False,,False
proteina-e030b29b59eb19f8d533,200,1.x.x.x,True,True,False,,False
proteina-8c050682c3bf078634f4,200,unconditional,True,True,False,,False
proteina-2fdccf65fda1dd4d346b,200,unconditional,True,False,False,proteina-2fdccf65fda1dd4d346b,True
proteina-a89db34ae3d3f170d137,200,unconditional,True,False,False,proteina-a89db34ae3d3f170d137,True
proteina-84bf1bfbf571ed9ecb94,200,unconditional,False,True,False,,False
proteina-4373d43eec52d716f3e7,200,unconditional,True,True,False,,False
proteina-a049ff7beda3e31acf88,200,unconditional,False,False,False,,False
proteina-76632d1f4aa42ce52873,200,unconditional,True,True,False,,False
proteina-ad1087408b909f69a5cd,200,unconditional,True,False,False,proteina-ad1087408b909f69a5cd,True
proteina-42eee874c6d30055a8c9,200,unconditional,True,True,False,,False
proteina-32fb39e29cd124439c64,200,unconditional,False,False,False,,False
proteina-6260b9bd3d8c31df33f6,200,unconditional,True,True,False,,False
proteina-afe752a5018bdd8793ec,200,unconditional,True,False,False,proteina-afe752a5018bdd8793ec,True
proteina-3e78689ce74010b3f2cb,200,unconditional,False,False,False,,False
proteina-50b8c1239ff7eb008a22,200,unconditional,True,True,False,,False
proteina-bb57fde6519498e67524,200,unconditional,True,True,False,,False
proteina-b557716341031c563061,200,unconditional,True,False,False,proteina-b557716341031c563061,True
proteina-d43a743136a18933a151,200,unconditional,True,False,False,proteina-d43a743136a18933a151,True
proteina-06328b044a8b92245cf1,200,unconditional,True,False,False,proteina-06328b044a8b92245cf1,True
proteina-c183e35d5668836e15c9,200,unconditional,True,True,False,,False
proteina-99649c63bf3afe37aeeb,200,unconditional,False,False,False,,False
proteina-3190e0b3bfceb2168333,200,unconditional,True,False,False,proteina-3190e0b3bfceb2168333,True
proteina-189cc231710d895a95d7,200,unconditional,False,True,False,,False
proteina-55e5946ba75950c3836c,200,unconditional,True,True,False,,False
proteina-ad56aa19cf324a1cd372,200,unconditional,False,True,False,,False
proteina-5ad65819de5ce44c38b7,200,unconditional,True,True,False,,False
proteina-a32a9092e08fb64f68d5,200,unconditional,True,True,False,,False
proteina-7dac243ef9cd55d00e9d,200,unconditional,False,False,False,,False
proteina-f4e569a649a5bf840249,200,unconditional,False,True,False,,False
proteina-0f821905a8d8165f7dbb,200,unconditional,False,False,False,,False
proteina-2ac5fc6f1805200e8eb9,200,unconditional,True,False,False,proteina-2ac5fc6f1805200e8eb9,True
proteina-d830edd7b0360aec6399,200,unconditional,True,True,False,,False
proteina-33cd8f68c0cf272cb723,200,unconditional,True,True,False,,False
proteina-7067a0d33592ff399be7,200,unconditional,True,True,False,,False
proteina-98ef2f5b066943c6767a,200,unconditional,True,True,False,,False
proteina-2b154cc33bc791f4e5a4,200,unconditional,True,True,False,,False
proteina-f41537130b3d45282047,200,unconditional,False,False,False,,False
proteina-ae68ecef2eed9197093d,200,unconditional,False,False,False,,False
proteina-7032710eab91233236f0,200,unconditional,True,False,False,proteina-7032710eab91233236f0,True
proteina-1f9fc9619ad1936b305c,200,unconditional,True,True,False,,False
proteina-dc81b8069df7eeb678e4,200,unconditional,True,True,False,,False
proteina-30739c4ace7320804f74,200,unconditional,True,False,False,proteina-30739c4ace7320804f74,True
proteina-ab5747d7b225b1ee1e23,200,unconditional,True,False,False,proteina-ab5747d7b225b1ee1e23,True
proteina-27ff2795ad5f645bd4e7,200,unconditional,False,False,False,,False
proteina-6e28593060f581780cab,200,unconditional,True,False,False,proteina-6e28593060f581780cab,True
proteina-624d765baa5c50fa85aa,200,unconditional,True,False,False,proteina-624d765baa5c50fa85aa,True
proteina-be57556825868bd9b3b4,200,unconditional,True,False,False,proteina-be57556825868bd9b3b4,True
proteina-3d2f7982b56581a5c858,200,unconditional,True,True,False,,False
proteina-621c5bbd2560c5334c56,200,unconditional,True,True,False,,False
proteina-84df3ae1d28f337a69dc,200,unconditional,False,True,False,,False
proteina-fa4099cc83a11d833d57,200,unconditional,True,True,False,,False
proteina-599bfcfae9cda775418e,200,unconditional,True,True,False,,False
proteina-9e68d7f3203a62f7f79a,200,unconditional,True,True,False,,False
proteina-57dda391b392533601cf,200,unconditional,True,True,False,,False
proteina-b8fc6ca2cc15d41da5b2,200,unconditional,True,False,False,proteina-b8fc6ca2cc15d41da5b2,True
proteina-420ad79c45e9c80e108b,200,unconditional,False,False,False,,False
proteina-aed3613fc01024164d1d,200,unconditional,True,True,False,,False
proteina-c59f07d0618f520ac3f5,200,unconditional,True,False,False,proteina-c59f07d0618f520ac3f5,True
proteina-8ddc0a11057ecdaa1498,200,unconditional,True,True,False,,False
proteina-f25feb5a8c9bc90993f9,200,unconditional,True,False,False,proteina-f25feb5a8c9bc90993f9,True
proteina-7f9c3fd1625e33eff069,200,unconditional,True,True,False,,False
proteina-0ef9ffa8398e67ad1e76,200,unconditional,True,False,False,proteina-0ef9ffa8398e67ad1e76,True
proteina-b4c47f835a8c5afd4b60,200,unconditional,False,False,False,,False
proteina-f4a2e7131f27bc6c9c51,200,unconditional,True,False,False,proteina-f4a2e7131f27bc6c9c51,True
proteina-607b034404af7f5156e6,200,unconditional,False,False,False,,False
proteina-2936a64b424123fb499a,200,2.x.x.x,False,False,False,,False
proteina-ae708fbb4265a45dc68c,200,2.x.x.x,False,True,False,,False
proteina-8e7d1cc8435810881fc4,200,2.x.x.x,True,False,False,proteina-8e7d1cc8435810881fc4,True
proteina-a5bb4dbf50d6e1c6c8a5,200,2.x.x.x,False,False,False,,False
proteina-0e4b80b67281e38c1b76,200,2.x.x.x,False,False,False,,False
proteina-8add1b0ac86bdb01f880,200,2.x.x.x,False,True,False,,False
proteina-99f61f8dffa18d390921,200,2.x.x.x,False,False,False,,False
proteina-df905d2d5a522214c048,200,2.x.x.x,False,True,False,,False
proteina-f50701956b4cf47264a6,200,2.x.x.x,True,False,False,proteina-f50701956b4cf47264a6,True
proteina-7913933725756cb8e9b7,200,2.x.x.x,False,True,False,,False
proteina-dd692ba4ba1901ea76a7,200,2.x.x.x,False,False,False,,False
proteina-ea4d68b38ef4b3e012e9,200,2.x.x.x,False,False,False,,False
proteina-11cd6fe0c0f69bd97613,200,2.x.x.x,True,False,False,proteina-11cd6fe0c0f69bd97613,True
proteina-38d965da28f5f46062be,200,2.x.x.x,True,False,False,proteina-38d965da28f5f46062be,True
proteina-e0ab389548865f2d63d7,200,2.x.x.x,False,False,False,,False
proteina-30697ada902d1bff1031,200,2.x.x.x,True,False,False,proteina-30697ada902d1bff1031,True
proteina-d58c29e80d185bda4eb8,200,2.x.x.x,False,True,False,,False
proteina-e812fbeeb5c4f3145525,200,2.x.x.x,False,False,False,,False
proteina-ddc0dd690fc55175e8e1,200,2.x.x.x,False,True,False,,False
proteina-2ea10da1ba09753bdb78,200,2.x.x.x,False,False,False,,False
proteina-fb95bc70e21acc85f72c,200,2.x.x.x,False,False,False,,False
proteina-9f3ed0539fade3458d5f,200,2.x.x.x,True,False,True,,False
proteina-79140cceacdaca80fb7b,200,2.x.x.x,True,False,False,proteina-79140cceacdaca80fb7b,True
proteina-621d44d8341b0abd4cb7,200,2.x.x.x,False,False,False,,False
proteina-86a6f5dc20326c33a0a2,200,2.x.x.x,False,True,False,,False
proteina-3d9b18b3f86a8488ab1b,200,2.x.x.x,False,False,False,,False
proteina-873f0fc7014e74a71c61,200,2.x.x.x,True,False,False,proteina-873f0fc7014e74a71c61,True
proteina-1f2be0809d24d51331ba,200,2.x.x.x,True,False,False,proteina-1f2be0809d24d51331ba,True
proteina-68d753c8bbf25c2e20df,200,2.x.x.x,False,False,False,,False
proteina-5f8fc8017ef1ed07b5bb,200,2.x.x.x,False,False,False,,False
proteina-e2fe4b79ca52de658e2b,200,2.x.x.x,True,False,False,proteina-e2fe4b79ca52de658e2b,True
proteina-b4dc97cb593209cfec69,200,2.x.x.x,False,False,False,,False
proteina-52b79fae7e5dee91fe29,300,3.x.x.x,False,False,False,,False
proteina-451db526f9e2d9cf99d8,300,3.x.x.x,False,True,False,,False
proteina-a05560fb4059d445f5d0,300,3.x.x.x,False,True,False,,False
proteina-1ffebfe2eb38e6f83d1b,300,3.x.x.x,False,True,False,,False
proteina-7c0c4553717635636c59,300,3.x.x.x,False,True,False,,False
proteina-42d080c4e4ba91fa26c1,300,3.x.x.x,True,False,False,proteina-42d080c4e4ba91fa26c1,True
proteina-e99bb2a1e48a6ad562f4,300,3.x.x.x,False,True,False,,False
proteina-249eb95f29c51ec61404,300,3.x.x.x,False,True,False,,False
proteina-0e368d8f96110554dd92,300,3.x.x.x,False,True,False,,False
proteina-f26b3e1114b7440c6447,300,3.x.x.x,False,True,False,,False
proteina-1e23e7440f3a074ce51a,300,3.x.x.x,True,True,False,,False
proteina-af1fdb7363bc134ab37b,300,3.x.x.x,False,False,False,,False
proteina-aea78266951fb0f87008,300,3.x.x.x,False,False,False,,False
proteina-00eeb72d301857153cdf,300,3.x.x.x,True,False,False,proteina-00eeb72d301857153cdf,True
proteina-0b0d402d7f3c5d3e35fd,300,3.x.x.x,True,True,False,,False
proteina-fc2e87d07b799800b9d2,300,3.x.x.x,True,False,False,proteina-fc2e87d07b799800b9d2,True
proteina-ad3cd38cae7650fa14e3,300,unconditional,True,True,False,,False
proteina-8fe3e2eed4d6cd1ec653,300,unconditional,True,True,False,,False
proteina-19bba8f9984cc67c4d3f,300,unconditional,True,False,False,proteina-19bba8f9984cc67c4d3f,True
proteina-b907875165c06613a4b5,300,unconditional,True,True,False,,False
proteina-26449f0a95887e6f5197,300,unconditional,True,False,False,proteina-26449f0a95887e6f5197,True
proteina-efb83008e5337c641388,300,unconditional,True,True,False,,False
proteina-a1f5d3be9eee87293bc6,300,unconditional,False,False,False,,False
proteina-fe1c30c020eb244a26c0,300,unconditional,True,True,False,,False
proteina-a821b8dec5fb6f2349d0,300,unconditional,True,False,False,proteina-a821b8dec5fb6f2349d0,True
proteina-585b935b7f6b97db5012,300,unconditional,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-5cb51a49213de65168ee,300,unconditional,False,True,False,,False
proteina-fbc50facd66db144b919,300,unconditional,True,False,False,proteina-fbc50facd66db144b919,True
proteina-8dbef7a57d70ad845ba0,300,unconditional,False,True,False,,False
proteina-257d11ea171bd574b558,300,unconditional,True,True,False,,False
proteina-970312eb9f603cbf36be,300,unconditional,True,True,False,,False
proteina-ecae840901c072d20617,300,unconditional,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-59aba40efeb802f9ac1b,300,2.x.x.x,True,True,False,,False
proteina-5b0226791cc9470ff227,300,2.x.x.x,False,False,False,,False
proteina-6248bc9cb1b9e9eb9c78,300,2.x.x.x,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-681ccc774723a9228817,300,2.x.x.x,False,True,False,,False
proteina-b200a74a25ab32c31757,300,2.x.x.x,False,True,False,,False
proteina-76621942071111cd4934,300,2.x.x.x,True,False,False,proteina-76621942071111cd4934,True
proteina-abd47de872dd9d80719a,300,2.x.x.x,False,False,False,,False
proteina-872821d5a50969835780,300,2.x.x.x,False,False,False,,False
proteina-5e15e9ca7a60cd12a8b4,300,2.x.x.x,True,True,True,,False
proteina-829dab43ae2bced79edd,300,2.x.x.x,True,True,False,,False
proteina-1b93e7a88997a83ee1e7,300,2.x.x.x,True,True,False,,False
proteina-2419069abb7d3cb4c370,300,2.x.x.x,False,True,False,,False
proteina-6eb6d985ac1101d7a999,300,2.x.x.x,True,True,False,,False
proteina-098f6173a2aec7c00422,300,2.x.x.x,True,True,False,,False
proteina-b143712a25e4182caf07,300,2.x.x.x,False,True,False,,False
proteina-d21f0addffce0601839f,300,2.x.x.x,True,True,False,,False
proteina-d59a6bc4c9fbaefd2ea5,300,2.x.x.x,False,False,False,,False
proteina-b65e3a787eac6f38b0a1,300,2.x.x.x,False,True,True,,False
proteina-aaf18abce866d4cb0e2a,300,2.x.x.x,True,False,False,proteina-aaf18abce866d4cb0e2a,True
proteina-d574b23732a675478d14,300,2.x.x.x,False,False,False,,False
proteina-25422934cee7864f88f8,300,2.x.x.x,True,False,False,proteina-25422934cee7864f88f8,True
proteina-515a23022f24a38e8e0f,300,2.x.x.x,True,False,False,proteina-515a23022f24a38e8e0f,True
proteina-23b9676d523afd20d1b2,300,2.x.x.x,True,False,False,proteina-23b9676d523afd20d1b2,True
proteina-3e035282d87bc5f151f4,300,2.x.x.x,False,False,False,,False
proteina-09973193966d4c8cc41b,300,2.x.x.x,True,True,False,,False
proteina-355343d17d4457473e22,300,2.x.x.x,False,True,False,,False
proteina-9b8b8f143e1620188b5b,300,2.x.x.x,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-ddbb6cbf4058f4bcba0d,300,2.x.x.x,True,False,False,proteina-ddbb6cbf4058f4bcba0d,True
proteina-e6287ffdd34838e14a6f,300,2.x.x.x,False,False,False,,False
proteina-dd10579db93902996541,300,2.x.x.x,False,False,False,,False
proteina-36a79a74f81385c15577,300,2.x.x.x,False,False,False,,False
proteina-98ffe229fd2ffdb27bdf,300,2.x.x.x,False,False,False,,False
proteina-e6a73a3c9d66840ff173,300,3.x.x.x,True,False,False,proteina-e6a73a3c9d66840ff173,True
proteina-5377e3e306844240f2a1,300,3.x.x.x,False,False,False,,False
proteina-11dd74b6ca50ae142289,300,3.x.x.x,False,True,False,,False
proteina-0127783cde8f78c9ce9b,300,3.x.x.x,True,True,False,,False
proteina-bdf7d86cdd9140d2320e,300,3.x.x.x,True,False,False,proteina-bdf7d86cdd9140d2320e,True
proteina-e413bc00f7d18eb9333a,300,3.x.x.x,True,True,False,,False
proteina-e025ee55fb9e0a0caf08,300,3.x.x.x,True,True,False,,False
proteina-f6973f0fc687896c6573,300,3.x.x.x,False,False,False,,False
proteina-2fc529fa95cb60573edd,300,3.x.x.x,True,True,False,,False
proteina-caeddff7b99e95627bd5,300,3.x.x.x,True,False,False,proteina-caeddff7b99e95627bd5,True
proteina-ab54f70c675bb823321e,300,3.x.x.x,False,True,False,,False
proteina-622f87fd3122bf88d633,300,3.x.x.x,True,False,False,proteina-622f87fd3122bf88d633,True
proteina-c8375ff17300318b4448,300,3.x.x.x,False,True,False,,False
proteina-18132f57384f7264ea93,300,3.x.x.x,False,False,False,,False
proteina-29adbc9ab55b041034fd,300,3.x.x.x,True,True,False,,False
proteina-1eae1ee3e345a355c3e0,300,3.x.x.x,True,True,False,,False
proteina-db36c17b7b74be746f9f,300,2.x.x.x,False,True,False,,False
proteina-44d732f2b4810f61ea8c,300,2.x.x.x,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-abe6f8e1ec917317320f,300,2.x.x.x,True,True,True,,False
proteina-cec7caccffa3d6e9207e,300,2.x.x.x,False,True,False,,False
proteina-548aff4a3947e60ff8f8,300,2.x.x.x,False,False,False,,False
proteina-946bcf56ed7014fc08e0,300,2.x.x.x,False,False,False,,False
proteina-9f8e873f6f9c964de6e9,300,2.x.x.x,False,True,False,,False
proteina-4cf1c8a658c306a7bea1,300,2.x.x.x,False,True,False,,False
proteina-d74551b4fd2bb1c6d6a3,300,2.x.x.x,True,False,False,proteina-d74551b4fd2bb1c6d6a3,True
proteina-83b51260fd3ec7cb6e93,300,2.x.x.x,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-7db502739e7cd627175d,300,2.x.x.x,True,True,False,,False
proteina-14cabb52479aeeb1553b,300,2.x.x.x,True,True,False,,False
proteina-659289ad88f614caa03d,300,2.x.x.x,True,True,False,,False
proteina-ea60d96e750ef5333e9b,300,2.x.x.x,True,False,False,proteina-623527dfc73fdea54b8f,True
proteina-1ebbbfb6ba268bcf2e28,300,2.x.x.x,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-623527dfc73fdea54b8f,300,2.x.x.x,True,False,False,proteina-623527dfc73fdea54b8f,True
proteina-1fe3fe17e185a6d9a0f4,300,3.x.x.x,True,True,False,,False
proteina-5c455c67d59b03c5c2b1,300,3.x.x.x,False,True,False,,False
proteina-5c080973a684905326ba,300,3.x.x.x,True,True,False,,False
proteina-f27d7be803a570a0cf15,300,3.x.x.x,True,False,False,proteina-f27d7be803a570a0cf15,True
proteina-f73ef8ed83833cb7994e,300,3.x.x.x,False,False,False,,False
proteina-a525107988f39ac5f3b2,300,3.x.x.x,True,False,False,proteina-a525107988f39ac5f3b2,True
proteina-4c9c59d21fec18b01ce1,300,3.x.x.x,True,True,False,,False
proteina-c501ded0a50b491c057d,300,3.x.x.x,False,True,False,,False
proteina-862da1988c174bf21de5,300,3.x.x.x,True,True,False,,False
proteina-37f1c491b48f89d430a6,300,3.x.x.x,False,False,False,,False
proteina-397f362d1c07358934ef,300,3.x.x.x,False,False,False,,False
proteina-c600c2b9e49667351e6b,300,3.x.x.x,False,False,False,,False
proteina-6b58b0d771fce32e1863,300,3.x.x.x,True,True,False,,False
proteina-260a0da7fdebbe91100b,300,3.x.x.x,True,True,False,,False
proteina-8605be366d41a30cfae4,300,3.x.x.x,True,True,False,,False
proteina-c4241bb47b8667f3403c,300,3.x.x.x,True,True,False,,False
proteina-ad4d63e000ac395d2a2b,300,1.x.x.x,True,True,False,,False
proteina-10a1f77c5c35ccba7c05,300,1.x.x.x,True,True,False,,False
proteina-ba7927c6a61b908e1e66,300,1.x.x.x,False,True,False,,False
proteina-d128af9400b087294039,300,1.x.x.x,False,False,False,,False
proteina-6eb5744b6149541c3c24,300,1.x.x.x,True,True,False,,False
proteina-65193380317c0e59de00,300,1.x.x.x,True,True,False,,False
proteina-2ffc344f134f7ccb1080,300,1.x.x.x,True,False,False,proteina-2ffc344f134f7ccb1080,True
proteina-b16093dadff4830f95d7,300,1.x.x.x,True,True,False,,False
proteina-f75e7ba9111d1aad1702,300,1.x.x.x,True,True,False,,False
proteina-4f5f7fea8c2f56114de4,300,1.x.x.x,True,False,False,proteina-4f5f7fea8c2f56114de4,True
proteina-69c363ea33e76dc850be,300,1.x.x.x,True,True,False,,False
proteina-84f1b39f303f6cfa55c8,300,1.x.x.x,True,False,False,proteina-84f1b39f303f6cfa55c8,True
proteina-c95d5f1493145f94c64a,300,1.x.x.x,True,True,False,,False
proteina-3e294eebce2c9f5c803c,300,1.x.x.x,True,True,False,,False
proteina-373f39ddc5bcc1ff32cd,300,1.x.x.x,True,False,False,proteina-373f39ddc5bcc1ff32cd,True
proteina-d2c7cb683754ff40e612,300,1.x.x.x,True,False,False,proteina-d2c7cb683754ff40e612,True
proteina-b20556efaf8ea77163c6,300,unconditional,True,True,False,,False
proteina-65283ed395ce3b265fac,300,unconditional,True,True,False,,False
proteina-93bef47b66ebb54d51d4,300,unconditional,True,True,False,,False
proteina-2d57b837e49533d757a8,300,unconditional,True,True,False,,False
proteina-3289a4c23df626ea8297,300,unconditional,True,True,False,,False
proteina-5203897d6d6f2fca33d6,300,unconditional,True,True,False,,False
proteina-9b326f860b33eee9e0cb,300,unconditional,True,True,False,,False
proteina-c335d2cf29dd4306288c,300,unconditional,True,False,False,proteina-c335d2cf29dd4306288c,True
proteina-74eaf5b7c458b87eb951,300,unconditional,True,True,False,,False
proteina-a371af6fc777db77b54a,300,unconditional,False,False,False,,False
proteina-caa83489ffd58b6adf1c,300,unconditional,False,True,False,,False
proteina-41267f14c695ad755f01,300,unconditional,True,True,False,,False
proteina-5beac6d56290fd6947ce,300,unconditional,True,True,False,,False
proteina-24f2a0890fca35ea8ca2,300,unconditional,True,False,False,proteina-24f2a0890fca35ea8ca2,True
proteina-267cf6498a7c792e0457,300,unconditional,False,True,False,,False
proteina-d7af83982fa1c67eeb15,300,unconditional,True,True,True,,False
proteina-cfc4bf2fdf371c066964,300,1.x.x.x,True,True,False,,False
proteina-b59cda1c974b7c0d0833,300,1.x.x.x,True,True,False,,False
proteina-6d9c29b41d683cf8f977,300,1.x.x.x,True,True,False,,False
proteina-3c06eb28cedc35cc91d0,300,1.x.x.x,True,True,False,,False
proteina-07ddd926cd5da2dfa442,300,1.x.x.x,True,True,False,,False
proteina-fb874a8afd712f0c3567,300,1.x.x.x,True,False,False,proteina-fb874a8afd712f0c3567,True
proteina-1c9fa8b4faa332edafa6,300,1.x.x.x,True,True,False,,False
proteina-a46e3a548aa9c5a112cc,300,1.x.x.x,False,True,False,,False
proteina-21904ec32530987d967c,300,1.x.x.x,False,False,False,,False
proteina-101d5821874fb1c472d2,300,1.x.x.x,False,False,False,,False
proteina-c7917b670838d1bac6fd,300,1.x.x.x,True,True,False,,False
proteina-d759eb6e9fac4b7bd4a7,300,1.x.x.x,True,False,False,proteina-d759eb6e9fac4b7bd4a7,True
proteina-105d23f6fa99991bef8b,300,1.x.x.x,False,True,False,,False
proteina-e346e5a4427c9600f238,300,1.x.x.x,True,True,False,,False
proteina-014823502077c2722a16,300,1.x.x.x,True,False,False,proteina-014823502077c2722a16,True
proteina-ed9d855f27d4a7cc5f6e,300,1.x.x.x,True,True,False,,False
proteina-e83b41420acd9f92607f,300,unconditional,True,True,False,,False
proteina-48e5b136b2aefa368a21,300,unconditional,True,True,False,,False
proteina-6f208859808e123d9d4c,300,unconditional,True,True,False,,False
proteina-f61a0f23d64c491d090e,300,unconditional,False,True,False,,False
proteina-4d2afdfbc3cd069ac912,300,unconditional,True,True,False,,False
proteina-b7039883e288a72be7ba,300,unconditional,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-9a956daa67a726546afd,300,unconditional,False,True,False,,False
proteina-0cc2c0501776a11054e2,300,unconditional,True,True,False,,False
proteina-6773e232d4da89f1e96a,300,unconditional,True,True,False,,False
proteina-3e5a0836f1f74e70b773,300,unconditional,True,True,False,,False
proteina-f5d66aef2cb3ac36b5d7,300,unconditional,False,True,False,,False
proteina-c1bffaae92b3839dfc12,300,unconditional,True,True,False,,False
proteina-0294ca9f9fcfc154b08f,300,unconditional,False,False,False,,False
proteina-332067c5e0879af51fb7,300,unconditional,True,True,False,,False
proteina-9ff0aefb696b6732940d,300,unconditional,True,False,False,proteina-93da499d188caa4e0493,True
