arm,map_variant,split,stem,L,range,seed_true_fraction,continuation_seed_repeat_fraction,consensus_r_precision,oracle_r_precision,validity_gated_oracle_r_precision,branch_oracle_r_precision,branch_validity_gated_oracle_r_precision,mean_rollout_precision,mean_validity_gated_rollout_r_precision,true_union_recall,mean_pairwise_jaccard,unique_maps,mean_contacts,invalid_rollouts
random_k5,complete,test,8arl_A,246,all,0.036290322580645164,0.0,0.06153846153846154,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.027500000000000004,0.027500000000000004,0.5692307692307692,0.032515074446148755,100.0,275.13,0.0
iid100,continuation,test,8arl_A,246,long,,,0.022935779816513763,0.07339449541284404,0.07339449541284404,0.045871559633027525,0.045871559633027525,0.011238532110091744,0.011238532110091744,0.481651376146789,0.01516885759157667,100.0,149.93,0.0
cluster_k5,continuation,test,8arl_A,246,long,0.013513513513513514,0.0,0.0045871559633027525,0.07339449541284404,0.07339449541284404,0.05045871559633028,0.05045871559633028,0.009954128440366973,0.009954128440366973,0.42201834862385323,0.017952448767715186,100.0,145.41,0.0
cluster_k5,complete,test,8arl_A,246,long,0.013513513513513514,0.0,0.0045871559633027525,0.07339449541284404,0.07339449541284404,0.05045871559633028,0.05045871559633028,0.010045871559633029,0.010045871559633029,0.42201834862385323,0.01851082939986645,100.0,146.89,0.0
random_k5,continuation,test,8arl_A,246,long,0.02962962962962963,0.0,0.013761467889908258,0.10550458715596331,0.10550458715596331,0.10550458715596331,0.10550458715596331,0.012385321100917432,0.012385321100917432,0.5,0.016134165004605287,100.0,152.22,0.0
random_k5,complete,test,8arl_A,246,long,0.02962962962962963,0.0,0.013761467889908258,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.012568807339449544,0.012568807339449544,0.5,0.016378162056605607,100.0,153.57,0.0
iid100,continuation,test,8dhj_A,249,all,,,0.7865168539325843,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.6677528089887642,0.6677528089887642,1.0,0.49186599517231366,100.0,275.06,0.0
cluster_k5,continuation,test,8dhj_A,249,all,0.5892116182572614,0.0,0.7715355805243446,0.7191011235955056,0.7191011235955056,0.7116104868913857,0.7116104868913857,0.6592134831460674,0.6592134831460674,1.0,0.47781326372682686,100.0,272.98,0.0
cluster_k5,complete,test,8dhj_A,249,all,0.5892116182572614,0.0,0.7715355805243446,0.7191011235955056,0.7191011235955056,0.7116104868913857,0.7116104868913857,0.6603745318352061,0.6603745318352061,1.0,0.4832693900746436,100.0,275.39,0.0
random_k5,continuation,test,8dhj_A,249,all,0.6352459016393442,0.0,0.7790262172284644,0.7191011235955056,0.7191011235955056,0.700374531835206,0.700374531835206,0.6582397003745319,0.6582397003745319,1.0,0.47717343965529735,100.0,274.07,0.0
random_k5,complete,test,8dhj_A,249,all,0.6352459016393442,0.0,0.7790262172284644,0.7191011235955056,0.7191011235955056,0.700374531835206,0.700374531835206,0.6594382022471911,0.6594382022471911,1.0,0.4830980665417021,100.0,276.51,0.0
iid100,continuation,test,8dhj_A,249,long,,,0.8,0.745,0.745,0.745,0.745,0.6687000000000001,0.6687000000000001,1.0,0.48355212087423477,100.0,204.62,0.0
cluster_k5,continuation,test,8dhj_A,249,long,0.6069364161849711,0.0,0.78,0.725,0.725,0.72,0.72,0.6607999999999999,0.6607999999999999,1.0,0.4707655039843381,100.0,203.28,0.0
cluster_k5,complete,test,8dhj_A,249,long,0.6069364161849711,0.0,0.78,0.725,0.725,0.72,0.72,0.6618,0.6618,1.0,0.47595918756060707,100.0,205.01,0.0
random_k5,continuation,test,8dhj_A,249,long,0.6373626373626373,0.0,0.795,0.725,0.725,0.72,0.72,0.6618499999999998,0.6618499999999998,1.0,0.47030342359098365,100.0,204.09,0.0
random_k5,complete,test,8dhj_A,249,long,0.6373626373626373,0.0,0.795,0.725,0.725,0.725,0.725,0.6642999999999999,0.6642999999999999,1.0,0.47598320183670445,100.0,205.91,0.0
iid100,continuation,test,8b4u_A,277,all,,,0.8278388278388278,0.7728937728937729,0.7728937728937729,0.7692307692307693,0.7692307692307693,0.7229670329670331,0.7229670329670331,0.9926739926739927,0.5749615765035949,100.0,272.36,0.0
cluster_k5,continuation,test,8b4u_A,277,all,0.736,0.0,0.8168498168498168,0.7728937728937729,0.7728937728937729,0.7619047619047619,0.7619047619047619,0.7173626373626374,0.7104395604395605,0.989010989010989,0.5634128191280975,100.0,269.87,1.0
cluster_k5,complete,test,8b4u_A,277,all,0.736,0.0,0.8168498168498168,0.7728937728937729,0.7728937728937729,0.7728937728937729,0.7728937728937729,0.722014652014652,0.7150915750915751,0.989010989010989,0.5709735361968054,100.0,272.37,1.0
random_k5,continuation,test,8b4u_A,277,all,0.712,0.0,0.8315018315018315,0.7728937728937729,0.7728937728937729,0.7619047619047619,0.7619047619047619,0.7195238095238095,0.7195238095238095,0.9926739926739927,0.5641750102335058,100.0,270.84,0.0
random_k5,complete,test,8b4u_A,277,all,0.712,0.0,0.8315018315018315,0.7765567765567766,0.7765567765567766,0.7765567765567766,0.7765567765567766,0.7235531135531135,0.7235531135531135,0.9926739926739927,0.5718407909677173,100.0,273.34,0.0
iid100,continuation,test,8b4u_A,277,long,,,0.8080808080808081,0.7575757575757576,0.7575757575757576,0.7424242424242424,0.7424242424242424,0.7019191919191923,0.7019191919191923,0.98989898989899,0.5638475247506931,100.0,195.21,0.0
cluster_k5,continuation,test,8b4u_A,277,long,0.723404255319149,0.0,0.7929292929292929,0.7575757575757576,0.7575757575757576,0.7424242424242424,0.7424242424242424,0.6961616161616163,0.6892929292929295,0.9848484848484849,0.5551267245204681,100.0,192.84,1.0
cluster_k5,complete,test,8b4u_A,277,long,0.723404255319149,0.0,0.797979797979798,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.7013636363636366,0.6942929292929295,0.9848484848484849,0.5627159857520768,100.0,194.72,1.0
random_k5,continuation,test,8b4u_A,277,long,0.7142857142857143,0.0,0.8131313131313131,0.7575757575757576,0.7575757575757576,0.7525252525252525,0.7525252525252525,0.6995959595959599,0.6995959595959599,0.98989898989899,0.5568646553453362,100.0,193.63,0.0
random_k5,complete,test,8b4u_A,277,long,0.7142857142857143,0.0,0.8131313131313131,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.703838383838384,0.703838383838384,0.98989898989899,0.5642483536176454,100.0,195.45,0.0
iid100,continuation,test,8q8i_A,282,all,,,0.5345744680851063,0.44680851063829785,0.44680851063829785,0.44680851063829785,0.44680851063829785,0.38265957446808513,0.38265957446808513,0.8670212765957447,0.2568781476925535,100.0,343.27,0.0
cluster_k5,continuation,test,8q8i_A,282,all,0.22746781115879827,0.0,0.550531914893617,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.3796808510638298,0.3796808510638298,0.8430851063829787,0.2567767102236462,100.0,341.9,0.0
cluster_k5,complete,test,8q8i_A,282,all,0.22746781115879827,0.0,0.550531914893617,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.3809308510638298,0.3809308510638298,0.8430851063829787,0.2565928905925541,100.0,344.23,0.0
random_k5,continuation,test,8q8i_A,282,all,0.3684210526315789,0.0,0.5345744680851063,0.44148936170212766,0.44148936170212766,0.43882978723404253,0.43882978723404253,0.37981382978723416,0.37981382978723416,0.848404255319149,0.255819977429073,100.0,340.46,0.0
random_k5,complete,test,8q8i_A,282,all,0.3684210526315789,0.0,0.5398936170212766,0.4441489361702128,0.4441489361702128,0.4441489361702128,0.4441489361702128,0.3821808510638298,0.3821808510638298,0.848404255319149,0.2580099531250305,100.0,342.93,0.0
iid100,continuation,test,8q8i_A,282,long,,,0.5,0.41732283464566927,0.41732283464566927,0.4094488188976378,0.4094488188976378,0.3452362204724409,0.3452362204724409,0.8110236220472441,0.2492322008898741,100.0,220.34,0.0
cluster_k5,continuation,test,8q8i_A,282,long,0.2677595628415301,0.0,0.5236220472440944,0.43700787401574803,0.43700787401574803,0.43700787401574803,0.43700787401574803,0.3443700787401574,0.3443700787401574,0.7795275590551181,0.24703644180496695,100.0,221.87,0.0
cluster_k5,complete,test,8q8i_A,282,long,0.2677595628415301,0.0,0.5236220472440944,0.43700787401574803,0.43700787401574803,0.43700787401574803,0.43700787401574803,0.3461023622047243,0.3461023622047243,0.7795275590551181,0.24714761533752497,100.0,223.7,0.0
random_k5,continuation,test,8q8i_A,282,long,0.35714285714285715,0.0,0.4921259842519685,0.41732283464566927,0.41732283464566927,0.4094488188976378,0.4094488188976378,0.34330708661417325,0.34330708661417325,0.7874015748031497,0.24518694494783455,100.0,220.08,0.0
random_k5,complete,test,8q8i_A,282,long,0.35714285714285715,0.0,0.4921259842519685,0.41732283464566927,0.41732283464566927,0.4094488188976378,0.4094488188976378,0.3454330708661417,0.3454330708661417,0.7874015748031497,0.24713125979254338,100.0,221.62,0.0
iid100,continuation,test,7z65_A,283,all,,,0.590625,0.584375,0.584375,0.584375,0.584375,0.47268750000000004,0.47268750000000004,0.96875,0.3457051825096196,100.0,310.7,0.0
cluster_k5,continuation,test,7z65_A,283,all,0.468,0.0,0.5875,0.55,0.55,0.53125,0.53125,0.46971874999999996,0.46971874999999996,0.96875,0.33892616227126754,100.0,310.03,0.0
cluster_k5,complete,test,7z65_A,283,all,0.468,0.0,0.584375,0.55,0.55,0.53125,0.53125,0.47246874999999994,0.47246874999999994,0.96875,0.3425330634344705,100.0,312.53,0.0
random_k5,continuation,test,7z65_A,283,all,0.48,0.0,0.596875,0.55,0.55,0.546875,0.546875,0.47356250000000005,0.47356250000000005,0.965625,0.3372500926383943,100.0,310.15,0.0
random_k5,complete,test,7z65_A,283,all,0.48,0.0,0.6,0.55,0.55,0.55,0.55,0.47615625000000006,0.47615625000000006,0.965625,0.3406823336494525,100.0,312.65,0.0
iid100,continuation,test,7z65_A,283,long,,,0.6254826254826255,0.61003861003861,0.61003861003861,0.61003861003861,0.61003861003861,0.4923938223938225,0.4923938223938225,0.972972972972973,0.3668962444798474,100.0,244.26,0.0
cluster_k5,continuation,test,7z65_A,283,long,0.49214659685863876,0.0,0.6177606177606177,0.5714285714285714,0.5714285714285714,0.5405405405405406,0.5405405405405406,0.4908494208494208,0.4908494208494208,0.9768339768339769,0.3608960243824251,100.0,244.03,0.0
cluster_k5,complete,test,7z65_A,283,long,0.49214659685863876,0.0,0.6177606177606177,0.5714285714285714,0.5714285714285714,0.5405405405405406,0.5405405405405406,0.49382239382239385,0.49382239382239385,0.9768339768339769,0.364586210671631,100.0,245.94,0.0
random_k5,continuation,test,7z65_A,283,long,0.5229885057471264,0.0,0.6254826254826255,0.5791505791505791,0.5791505791505791,0.5791505791505791,0.5791505791505791,0.4939382239382239,0.4939382239382239,0.9691119691119691,0.35894630092986823,100.0,244.08,0.0
random_k5,complete,test,7z65_A,283,long,0.5229885057471264,0.0,0.6254826254826255,0.5791505791505791,0.5791505791505791,0.5791505791505791,0.5791505791505791,0.49706563706563706,0.49706563706563706,0.9691119691119691,0.3621084541660468,100.0,245.82,0.0
iid100,continuation,test,7xg9_A,288,all,,,0.44813278008298757,0.3651452282157676,0.3651452282157676,0.35684647302904565,0.35684647302904565,0.24659751037344396,0.24414937759336094,0.9543568464730291,0.13702705917967006,100.0,269.56,1.0
cluster_k5,continuation,test,7xg9_A,288,all,0.04,0.004,0.4315352697095436,0.3651452282157676,0.3651452282157676,0.36099585062240663,0.36099585062240663,0.2570539419087136,0.2546058091286307,0.9294605809128631,0.1474774900065359,100.0,265.65,1.0
cluster_k5,complete,test,7xg9_A,288,all,0.04,0.004,0.43568464730290457,0.3651452282157676,0.3651452282157676,0.35684647302904565,0.35684647302904565,0.2556846473029045,0.2532365145228216,0.9294605809128631,0.14713543882572452,100.0,268.15,1.0
random_k5,continuation,test,7xg9_A,288,all,0.248,0.0,0.43568464730290457,0.3651452282157676,0.3651452282157676,0.3651452282157676,0.3651452282157676,0.25904564315352696,0.25369294605809123,0.9626556016597511,0.14662936509471464,100.0,272.41,2.0
random_k5,complete,test,7xg9_A,288,all,0.248,0.0,0.43568464730290457,0.3651452282157676,0.3651452282157676,0.35684647302904565,0.35684647302904565,0.25921161825726136,0.2538174273858921,0.9626556016597511,0.14827301754430794,100.0,274.91,2.0
iid100,continuation,test,7xg9_A,288,long,,,0.4129353233830846,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.3582089552238806,0.24064676616915423,0.23810945273631845,0.945273631840796,0.13455177020061432,100.0,206.56,1.0
cluster_k5,continuation,test,7xg9_A,288,long,0.017543859649122806,0.004,0.4228855721393035,0.3781094527363184,0.3781094527363184,0.3781094527363184,0.3781094527363184,0.2505472636815921,0.24800995024875624,0.9203980099502488,0.1448927987439064,100.0,206.7,1.0
cluster_k5,complete,test,7xg9_A,288,long,0.017543859649122806,0.004,0.417910447761194,0.3681592039800995,0.3681592039800995,0.3681592039800995,0.3681592039800995,0.24940298507462694,0.2468656716417911,0.9203980099502488,0.1445130697235188,100.0,208.41,1.0
random_k5,continuation,test,7xg9_A,288,long,0.2192513368983957,0.0,0.4228855721393035,0.39303482587064675,0.39303482587064675,0.39303482587064675,0.39303482587064675,0.2546766169154229,0.24945273631840795,0.9601990049751243,0.14380002522454932,100.0,211.53,2.0
random_k5,complete,test,7xg9_A,288,long,0.2192513368983957,0.0,0.4228855721393035,0.38308457711442784,0.38308457711442784,0.38308457711442784,0.38308457711442784,0.25492537313432834,0.2496517412935323,0.9601990049751243,0.14507958448824665,100.0,213.4,2.0
iid100,continuation,test,7x3h_A,290,all,,,0.6655405405405406,0.6047297297297297,0.6047297297297297,0.6013513513513513,0.6013513513513513,0.5242567567567566,0.5242567567567566,0.8851351351351351,0.4076728996336706,100.0,301.07,0.0
cluster_k5,continuation,test,7x3h_A,290,all,0.4892703862660944,0.0,0.6587837837837838,0.6047297297297297,0.6047297297297297,0.6047297297297297,0.6047297297297297,0.5187837837837838,0.5187837837837838,0.9054054054054054,0.39461388928528646,100.0,301.22,0.0
cluster_k5,complete,test,7x3h_A,290,all,0.4892703862660944,0.0,0.6587837837837838,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.5199324324324324,0.5199324324324324,0.9054054054054054,0.39828412538218094,100.0,303.55,0.0
random_k5,continuation,test,7x3h_A,290,all,0.4700854700854701,0.0,0.6621621621621622,0.6047297297297297,0.6047297297297297,0.597972972972973,0.597972972972973,0.518108108108108,0.518108108108108,0.9054054054054054,0.39412731404095014,100.0,300.41,0.0
random_k5,complete,test,7x3h_A,290,all,0.4700854700854701,0.0,0.6621621621621622,0.6047297297297297,0.6047297297297297,0.6013513513513513,0.6013513513513513,0.5192229729729729,0.5192229729729729,0.9054054054054054,0.398392489415637,100.0,302.75,0.0
iid100,continuation,test,7x3h_A,290,long,,,0.6581632653061225,0.5969387755102041,0.5969387755102041,0.5969387755102041,0.5969387755102041,0.5060714285714285,0.5060714285714285,0.8622448979591837,0.3988963271162796,100.0,199.17,0.0
cluster_k5,continuation,test,7x3h_A,290,long,0.4503311258278146,0.0,0.6530612244897959,0.5969387755102041,0.5969387755102041,0.5918367346938775,0.5918367346938775,0.5041326530612245,0.5041326530612245,0.8826530612244898,0.3883660477971888,100.0,199.06,0.0
cluster_k5,complete,test,7x3h_A,290,long,0.4503311258278146,0.0,0.6530612244897959,0.5969387755102041,0.5969387755102041,0.5969387755102041,0.5969387755102041,0.5053061224489795,0.5053061224489795,0.8826530612244898,0.3920741942977211,100.0,200.57,0.0
random_k5,continuation,test,7x3h_A,290,long,0.4662576687116564,0.0,0.6479591836734694,0.5969387755102041,0.5969387755102041,0.5918367346938775,0.5918367346938775,0.5026020408163265,0.5026020408163265,0.8877551020408163,0.38939918740307095,100.0,198.76,0.0
random_k5,complete,test,7x3h_A,290,long,0.4662576687116564,0.0,0.6479591836734694,0.5969387755102041,0.5969387755102041,0.5918367346938775,0.5918367346938775,0.5037755102040815,0.5037755102040815,0.8877551020408163,0.3938931576662993,100.0,200.39,0.0
iid100,continuation,test,8eo5_A,290,all,,,0.7984189723320159,0.766798418972332,0.766798418972332,0.766798418972332,0.766798418972332,0.7216205533596839,0.7216205533596839,0.9841897233201581,0.5710175378885306,100.0,258.74,0.0
cluster_k5,continuation,test,8eo5_A,290,all,0.7448559670781894,0.0,0.7984189723320159,0.7707509881422925,0.7707509881422925,0.7707509881422925,0.7707509881422925,0.7169960474308301,0.7169960474308301,0.9881422924901185,0.5595010757790955,100.0,258.81,0.0
cluster_k5,complete,test,8eo5_A,290,all,0.7448559670781894,0.0,0.7944664031620553,0.766798418972332,0.766798418972332,0.7549407114624506,0.7549407114624506,0.7192490118577074,0.7192490118577074,0.9881422924901185,0.5674229101506183,100.0,261.24,0.0
random_k5,continuation,test,8eo5_A,290,all,0.7148760330578512,0.004,0.8063241106719368,0.7707509881422925,0.7707509881422925,0.7707509881422925,0.7707509881422925,0.718379446640316,0.7110671936758892,0.9841897233201581,0.5563048877175908,100.0,258.28,1.0
random_k5,complete,test,8eo5_A,290,all,0.7148760330578512,0.004,0.8063241106719368,0.766798418972332,0.766798418972332,0.766798418972332,0.766798418972332,0.7203557312252964,0.7129249011857708,0.9841897233201581,0.564147005629009,100.0,260.7,1.0
iid100,continuation,test,8eo5_A,290,long,,,0.7784431137724551,0.7664670658682635,0.7664670658682635,0.7485029940119761,0.7485029940119761,0.7088023952095807,0.7088023952095807,0.9880239520958084,0.5661547464934122,100.0,169.48,0.0
cluster_k5,continuation,test,8eo5_A,290,long,0.7303370786516854,0.0,0.7784431137724551,0.7664670658682635,0.7664670658682635,0.7664670658682635,0.7664670658682635,0.7040718562874253,0.7040718562874253,0.9940119760479041,0.5555956942593437,100.0,169.89,0.0
cluster_k5,complete,test,8eo5_A,290,long,0.7303370786516854,0.0,0.7784431137724551,0.7664670658682635,0.7664670658682635,0.7544910179640718,0.7544910179640718,0.7063473053892215,0.7063473053892215,0.9940119760479041,0.564420112384903,100.0,171.67,0.0
random_k5,continuation,test,8eo5_A,290,long,0.672514619883041,0.004,0.7904191616766467,0.7664670658682635,0.7664670658682635,0.7425149700598802,0.7425149700598802,0.7038323353293414,0.6967664670658682,0.9880239520958084,0.5513461974048461,100.0,169.18,1.0
random_k5,complete,test,8eo5_A,290,long,0.672514619883041,0.004,0.7904191616766467,0.7664670658682635,0.7664670658682635,0.7485029940119761,0.7485029940119761,0.7070059880239522,0.6997604790419163,0.9880239520958084,0.5594966071636746,100.0,170.89,1.0
iid100,continuation,test,7w15_A,302,all,,,0.6798679867986799,0.6138613861386139,0.6138613861386139,0.594059405940594,0.594059405940594,0.5225082508250825,0.5225082508250825,0.9801980198019802,0.3430002871423819,100.0,308.93,0.0
cluster_k5,continuation,test,7w15_A,302,all,0.5142857142857142,0.0,0.6864686468646864,0.6303630363036303,0.6303630363036303,0.6303630363036303,0.6303630363036303,0.5202310231023103,0.5202310231023103,0.976897689768977,0.33668268714748434,100.0,307.46,0.0
cluster_k5,complete,test,7w15_A,302,all,0.5142857142857142,0.0,0.6831683168316832,0.6402640264026402,0.6402640264026402,0.6402640264026402,0.6402640264026402,0.5213201320132014,0.5213201320132014,0.976897689768977,0.34037539302737846,100.0,309.91,0.0
random_k5,continuation,test,7w15_A,302,all,0.5583333333333333,0.0,0.693069306930693,0.6138613861386139,0.6138613861386139,0.6039603960396039,0.6039603960396039,0.5243894389438943,0.5187788778877888,0.9867986798679867,0.3412640548780542,100.0,306.42,1.0
random_k5,complete,test,7w15_A,302,all,0.5583333333333333,0.0,0.693069306930693,0.6138613861386139,0.6138613861386139,0.6105610561056105,0.6105610561056105,0.5265346534653464,0.5207920792079207,0.9867986798679867,0.3446469012724673,100.0,308.82,1.0
iid100,continuation,test,7w15_A,302,long,,,0.6852791878172588,0.5989847715736041,0.5989847715736041,0.5939086294416244,0.5939086294416244,0.5176649746192894,0.5176649746192894,0.9796954314720813,0.34026506294457054,100.0,206.16,0.0
cluster_k5,continuation,test,7w15_A,302,long,0.4936708860759494,0.0,0.6954314720812182,0.6395939086294417,0.6395939086294417,0.6395939086294417,0.6395939086294417,0.514517766497462,0.514517766497462,0.9746192893401016,0.33343103402546204,100.0,206.66,0.0
cluster_k5,complete,test,7w15_A,302,long,0.4936708860759494,0.0,0.6954314720812182,0.6446700507614214,0.6446700507614214,0.6446700507614214,0.6446700507614214,0.5150761421319797,0.5150761421319797,0.9746192893401016,0.3371836907610186,100.0,208.24,0.0
random_k5,continuation,test,7w15_A,302,long,0.4939759036144578,0.0,0.6903553299492385,0.6040609137055838,0.6040609137055838,0.6040609137055838,0.6040609137055838,0.5202030456852792,0.5147208121827411,0.9898477157360406,0.33919805664102903,100.0,204.24,1.0
random_k5,complete,test,7w15_A,302,long,0.4939759036144578,0.0,0.6903553299492385,0.6142131979695431,0.6142131979695431,0.6142131979695431,0.6142131979695431,0.5211675126903553,0.5156345177664974,0.9898477157360406,0.3421755870827166,100.0,205.9,1.0
iid100,continuation,test,8daj_A,302,all,,,0.6822742474916388,0.6053511705685619,0.6053511705685619,0.6053511705685619,0.6053511705685619,0.5494983277591974,0.5494983277591974,0.9765886287625418,0.38316389451341354,100.0,307.45,0.0
cluster_k5,continuation,test,8daj_A,302,all,0.0,0.0,0.6588628762541806,0.6020066889632107,0.6020066889632107,0.5785953177257525,0.5785953177257525,0.5315384615384615,0.5259197324414715,0.959866220735786,0.37352090589953335,100.0,309.58,1.0
cluster_k5,complete,test,8daj_A,302,all,0.0,0.0,0.6521739130434783,0.6020066889632107,0.6020066889632107,0.5785953177257525,0.5785953177257525,0.5284280936454849,0.522876254180602,0.959866220735786,0.37403636936202067,100.0,312.08,1.0
random_k5,continuation,test,8daj_A,302,all,0.504,0.0,0.6789297658862876,0.6020066889632107,0.6020066889632107,0.5953177257525084,0.5953177257525084,0.5385618729096989,0.5385618729096989,0.9698996655518395,0.37099467216581883,100.0,307.83,0.0
random_k5,complete,test,8daj_A,302,all,0.504,0.0,0.6789297658862876,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.6020066889632107,0.5395986622073579,0.5395986622073579,0.9698996655518395,0.3746423165883173,100.0,310.33,0.0
iid100,continuation,test,8daj_A,302,long,,,0.6883720930232559,0.6186046511627907,0.6186046511627907,0.6186046511627907,0.6186046511627907,0.5622790697674419,0.5622790697674419,0.9720930232558139,0.4005238921382913,100.0,209.32,0.0
cluster_k5,continuation,test,8daj_A,302,long,0.0,0.0,0.6604651162790698,0.6139534883720931,0.6139534883720931,0.5720930232558139,0.5720930232558139,0.5408372093023256,0.5351162790697674,0.9534883720930233,0.3834557467529683,100.0,212.04,1.0
cluster_k5,complete,test,8daj_A,302,long,0.0,0.0,0.6604651162790698,0.6139534883720931,0.6139534883720931,0.5720930232558139,0.5720930232558139,0.5379999999999999,0.5323255813953489,0.9534883720930233,0.38378416993226155,100.0,214.04,1.0
random_k5,continuation,test,8daj_A,302,long,0.5314285714285715,0.0,0.6883720930232559,0.6139534883720931,0.6139534883720931,0.6,0.6,0.5523720930232559,0.5523720930232559,0.9720930232558139,0.3878553151566846,100.0,210.39,0.0
random_k5,complete,test,8daj_A,302,long,0.5314285714285715,0.0,0.6883720930232559,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.6139534883720931,0.5551162790697675,0.5551162790697675,0.9720930232558139,0.39192088639618067,100.0,212.14,0.0
iid100,continuation,test,7x4p_A,307,all,,,0.5675675675675675,0.5285285285285285,0.5285285285285285,0.5285285285285285,0.5285285285285285,0.4009309309309309,0.4009309309309309,0.9669669669669669,0.2523351033673267,100.0,342.29,0.0
cluster_k5,continuation,test,7x4p_A,307,all,0.616,0.0,0.5795795795795796,0.5105105105105106,0.5105105105105106,0.4894894894894895,0.4894894894894895,0.40354354354354355,0.3996096096096096,0.9669669669669669,0.2515620613484225,100.0,338.88,1.0
cluster_k5,complete,test,7x4p_A,307,all,0.616,0.0,0.5855855855855856,0.5105105105105106,0.5105105105105106,0.4984984984984985,0.4984984984984985,0.4065465465465465,0.4025525525525525,0.9669669669669669,0.2532506256968252,100.0,341.38,1.0
random_k5,continuation,test,7x4p_A,307,all,0.388,0.0,0.5615615615615616,0.5105105105105106,0.5105105105105106,0.46846846846846846,0.46846846846846846,0.39192192192192193,0.39192192192192193,0.963963963963964,0.2413281150880049,100.0,340.48,0.0
random_k5,complete,test,7x4p_A,307,all,0.388,0.0,0.5555555555555556,0.5105105105105106,0.5105105105105106,0.45645645645645644,0.45645645645645644,0.39234234234234244,0.39234234234234244,0.963963963963964,0.24343303604440983,100.0,342.98,0.0
iid100,continuation,test,7x4p_A,307,long,,,0.5435684647302904,0.5062240663900415,0.5062240663900415,0.5062240663900415,0.5062240663900415,0.3841908713692947,0.3841908713692947,0.966804979253112,0.24371528680571272,100.0,235.13,0.0
cluster_k5,continuation,test,7x4p_A,307,long,0.56,0.0,0.5477178423236515,0.4896265560165975,0.4896265560165975,0.4896265560165975,0.4896265560165975,0.38514522821576763,0.38120331950207464,0.966804979253112,0.24245104922542213,100.0,232.08,1.0
cluster_k5,complete,test,7x4p_A,307,long,0.56,0.0,0.5477178423236515,0.4896265560165975,0.4896265560165975,0.4896265560165975,0.4896265560165975,0.38858921161825727,0.38460580912863074,0.966804979253112,0.24404525048837247,100.0,234.08,1.0
random_k5,continuation,test,7x4p_A,307,long,0.3592814371257485,0.0,0.5394190871369294,0.4896265560165975,0.4896265560165975,0.4605809128630705,0.4605809128630705,0.37489626556016603,0.37489626556016603,0.9585062240663901,0.23195650955187191,100.0,234.18,0.0
random_k5,complete,test,7x4p_A,307,long,0.3592814371257485,0.0,0.5352697095435685,0.4896265560165975,0.4896265560165975,0.46473029045643155,0.46473029045643155,0.37643153526970957,0.37643153526970957,0.9585062240663901,0.2337945276725527,100.0,235.85,0.0
iid100,continuation,test,8ci9_A,312,all,,,0.6350148367952523,0.5548961424332344,0.5548961424332344,0.5548961424332344,0.5548961424332344,0.40370919881305634,0.40370919881305634,0.9851632047477745,0.20913126227128873,100.0,341.36,0.0
cluster_k5,continuation,test,8ci9_A,312,all,0.268,0.004,0.6409495548961425,0.5044510385756676,0.5044510385756676,0.49554896142433236,0.49554896142433236,0.4023145400593473,0.4023145400593473,0.9851632047477745,0.2086305641886758,100.0,338.44,0.0
cluster_k5,complete,test,8ci9_A,312,all,0.268,0.004,0.6409495548961425,0.5044510385756676,0.5044510385756676,0.49554896142433236,0.49554896142433236,0.4028783382789318,0.4028783382789318,0.9851632047477745,0.2084804989315054,100.0,340.94,0.0
random_k5,continuation,test,8ci9_A,312,all,0.372,0.0,0.6172106824925816,0.5103857566765578,0.5103857566765578,0.5103857566765578,0.5103857566765578,0.397032640949555,0.397032640949555,0.9881305637982196,0.20241415191064674,100.0,339.95,0.0
random_k5,complete,test,8ci9_A,312,all,0.372,0.0,0.6142433234421365,0.5192878338278932,0.5192878338278932,0.5192878338278932,0.5192878338278932,0.39830860534124624,0.39830860534124624,0.9881305637982196,0.2040109275174716,100.0,342.45,0.0
iid100,continuation,test,8ci9_A,312,long,,,0.6536964980544747,0.5914396887159533,0.5914396887159533,0.5914396887159533,0.5914396887159533,0.42206225680933857,0.42206225680933857,0.980544747081712,0.2213824231475088,100.0,261.57,0.0
cluster_k5,continuation,test,8ci9_A,312,long,0.2,0.006666666666666666,0.6498054474708171,0.5408560311284046,0.5408560311284046,0.5291828793774319,0.5291828793774319,0.4207392996108949,0.4207392996108949,0.980544747081712,0.2211914563679069,100.0,259.48,0.0
cluster_k5,complete,test,8ci9_A,312,long,0.2,0.006666666666666666,0.6575875486381323,0.5408560311284046,0.5408560311284046,0.5330739299610895,0.5330739299610895,0.4206614785992218,0.4206614785992218,0.980544747081712,0.22102260077473138,100.0,260.98,0.0
