entry_id,gcs_uri,struct_cluster_id,seq_cluster_id,global_plddt,seq_len,split,uniprot_accession,tax_id,organism_name,is_anchor,was_excluded,cluster_size,n_anchors,n_candidates,length_bin,size_bin,nearest_anchor,nearest_anchor_tm,min_coverage,min_length_ratio,nearest_anchor_core_tm,max_anchor_core_tm,nearest_anchor_ca_jaccard,selected_order,selection_reason
AF-A0A1X7SY40-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1X7SY40-F1-model_v4.cif,A0A402G990,A0A1X7SY40,82.31,151,train,A0A1X7SY40,400682,Amphimedon queenslandica,false,false,15,5,6,60-249,<20,AF-A0A6J8DM14-F1,0.8864817342910577,0.8145695364238411,0.893491124260355,0.8795333268118537,0.8795333268118537,0.753731343283582,0,covered_by_training_anchor
AF-A0A369IZX3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A369IZX3-F1-model_v4.cif,A0A402G990,A0A369IZX3,83.5,155,train,A0A369IZX3,39966,Hypsizygus marmoreus,false,false,15,5,6,60-249,<20,AF-A0A369JEB6-F1,0.8420145914502254,0.8284023668639053,0.9171597633136095,0.8122717870552499,0.8405681284149153,0.8322147651006712,0,covered_by_training_anchor
AF-F4RJH4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-F4RJH4-F1-model_v4.cif,A0A402G990,F4RJH4,82.38,147,train,F4RJH4,747676,Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7),false,false,15,5,6,60-249,<20,AF-A0A8B6BV79-F1,0.7971100426630022,0.757396449704142,0.8698224852071006,0.8502394376096506,0.8502394376096506,0.7819548872180451,0,coverage_or_length
AF-A0A1G3VVI5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1G3VVI5-F1-model_v4.cif,A0A4S4KYI4,A0A1G3VVI5,90.69,590,train,A0A1G3VVI5,1802348,Tenericutes bacterium GWD2_38_27,false,false,191,5,183,500-1000,100+,AF-A0A1M4M5W3-F1,0.950571769991104,0.9,0.9033898305084745,0.9514491813968148,0.9514491813968148,0.7290470723306545,0,covered_by_training_anchor
AF-A0A4Q6C9N8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4Q6C9N8-F1-model_v4.cif,A0A4S4KYI4,A0A4Q6C9N8,84.69,594,train,A0A4Q6C9N8,1977087,Proteobacteria bacterium,false,false,191,5,183,500-1000,100+,AF-A0A1M4M5W3-F1,0.9172330628558052,0.8804713804713805,0.8973063973063973,0.9278679223241092,0.9278679223241092,0.6496598639455783,0,covered_by_training_anchor
AF-A0A4R4NCI3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4R4NCI3-F1-model_v4.cif,A0A4S4KYI4,A0A4R4NCI3,87.5,616,train,A0A4R4NCI3,2530388,Streptomyces sp. 8K308,false,false,191,5,183,500-1000,100+,AF-A0A351DLT5-F1,0.8633035554828618,0.8603896103896104,0.8652597402597403,0.8573408732280903,0.8578312319546287,0.5603248259860789,0,covered_by_training_anchor
AF-A0A511H2V6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A511H2V6-F1-model_v4.cif,A0A4S4KYI4,A0A511H2V6,88.31,590,train,A0A511H2V6,191770,Marinilactibacillus psychrotolerans,false,false,191,5,183,500-1000,100+,AF-A0A1M4M5W3-F1,0.9174855883365575,0.8898305084745762,0.9033898305084745,0.929211323946178,0.929211323946178,0.6655211912943871,0,covered_by_training_anchor
AF-A0A6N7ALZ6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6N7ALZ6-F1-model_v4.cif,A0A4S4KYI4,A0A6N7ALZ6,83.62,621,train,A0A6N7ALZ6,1898112,Rhodospirillaceae bacterium,false,false,191,5,183,500-1000,100+,AF-A0A351DLT5-F1,0.9032526121791526,0.8518518518518519,0.8582930756843801,0.8820884730209446,0.9075590451550819,0.5679611650485437,0,covered_by_training_anchor
AF-A0A7V2JZQ1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7V2JZQ1-F1-model_v4.cif,A0A4S4KYI4,A0A7V2JZQ1,91.56,582,train,A0A7V2JZQ1,2030808,Candidatus Cloacimonetes bacterium,false,false,191,5,183,500-1000,100+,AF-A0A1M4M5W3-F1,0.9470072741631915,0.9037800687285223,0.915807560137457,0.9452446878901416,0.9452446878901416,0.821078431372549,0,covered_by_training_anchor
AF-R2Q527-F1,gs://public-datasets-deepmind-alphafold-v4/AF-R2Q527-F1-model_v4.cif,A0A4S4KYI4,R2Q527,89.88,582,train,R2Q527,1158606,Enterococcus asini ATCC 700915,false,false,191,5,183,500-1000,100+,AF-A0A1M4M5W3-F1,0.9012143515806453,0.9072164948453608,0.915807560137457,0.8992606568055166,0.8992606568055166,0.678409090909091,0,covered_by_training_anchor
AF-S0FWD7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-S0FWD7-F1-model_v4.cif,A0A4S4KYI4,S0FWD7,88.88,589,train,S0FWD7,1195236,Ruminiclostridium cellobioparum subsp. termitidis CT1112,false,false,191,5,183,500-1000,100+,AF-A0A1G5CPN2-F1,0.9311615758900869,0.8981324278438031,0.9049235993208828,0.9301797227753841,0.9310901453182848,0.6880733944954128,0,covered_by_training_anchor
AF-A0A252ANH2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A252ANH2-F1-model_v4.cif,A0A502HRM3,A0A252ANH2,85.25,397,train,A0A252ANH2,104101,Acetobacter indonesiensis,false,false,452,5,408,250-499,100+,AF-A0A1V6N2W1-F1,0.4739650520356926,0.5113350125944585,0.9168765743073047,0.462885231404948,0.462885231404948,0.4424131627056673,0,coverage_or_length
AF-A0A2D3PCA2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2D3PCA2-F1-model_v4.cif,A0A502HRM3,A0A2D3PCA2,90.69,379,train,A0A2D3PCA2,2663009,Fusobacterium pseudoperiodonticum,false,false,452,5,408,250-499,100+,AF-A0A1V6N2W1-F1,0.6173755222125609,0.5488126649076517,0.9604221635883905,0.6135889200341682,0.6135889200341682,0.5533661740558292,0,coverage_or_length
AF-A0A2M7G5N1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2M7G5N1-F1-model_v4.cif,A0A502HRM3,A0A2M7G5N1,91.19,362,train,A0A2M7G5N1,2014261,bacterium (Candidatus Blackallbacteria) CG17_big_fil_post_rev_8_21_14_2_50_48_46,false,false,452,5,408,250-499,100+,AF-A0A4U8YSZ3-F1,0.8762445818181763,0.5467032967032966,0.9476439790575916,0.8784804935610254,0.8784804935610254,0.7296248382923674,0,coverage_or_length
AF-A0A368NBJ5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A368NBJ5-F1-model_v4.cif,A0A502HRM3,A0A368NBJ5,91.56,415,train,A0A368NBJ5,1126245,Haloplanus salinus,false,false,452,5,408,250-499,100+,AF-A0A1V6N2W1-F1,0.533514931416237,0.5036144578313253,0.8771084337349397,0.5310003666194753,0.5310003666194753,0.6085192697768763,0,coverage_or_length
AF-A0A410MDI7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A410MDI7-F1-model_v4.cif,A0A502HRM3,A0A410MDI7,86.0,391,train,A0A410MDI7,45668,Halobacillus litoralis,false,false,452,5,408,250-499,100+,AF-A0A1V6N2W1-F1,0.7643209444307313,0.4961636828644501,0.9309462915601023,0.7529823264162907,0.7529823264162907,0.6459197786998617,0,coverage_or_length
AF-A0A5D8QH11-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5D8QH11-F1-model_v4.cif,A0A502HRM3,A0A5D8QH11,84.12,485,train,A0A5D8QH11,2606906,Calorimonas adulescens,false,false,452,5,408,250-499,100+,AF-C0XGU3-F1,0.7929357371993414,0.3958762886597938,0.7505154639175258,0.7634010004580857,0.7634010004580857,0.6635182998819362,0,coverage_or_length
AF-A0A6M0A0U9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6M0A0U9-F1-model_v4.cif,A0A502HRM3,A0A6M0A0U9,88.75,447,train,A0A6M0A0U9,2607811,Okeania sp. SIO3B5,false,false,452,5,408,250-499,100+,AF-F3YY52-F1,0.40728206341247686,0.3512304250559284,0.814317673378076,0.40567382025309046,0.40567382025309046,0.41317365269461076,0,coverage_or_length
AF-L7VSA4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-L7VSA4-F1-model_v4.cif,A0A502HRM3,L7VSA4,88.5,466,train,L7VSA4,1256569,uncultured bacterium A1Q1_fos_25,false,false,452,5,408,250-499,100+,AF-C0XGU3-F1,0.543591373754525,0.44849785407725323,0.7811158798283262,0.5296875785424929,0.5296875785424929,0.49508196721311476,0,coverage_or_length
AF-A0A1Q3P765-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Q3P765-F1-model_v4.cif,A0A537L9F5,A0A1Q3P765,90.5,215,train,A0A1Q3P765,1895704,Alphaproteobacteria bacterium 33-17,false,false,137,5,127,60-249,100+,AF-A0A6G7ZNP6-F1,0.9181225037895177,0.8976744186046511,0.9116279069767442,0.9214937610627851,0.9214937610627851,0.7324414715719063,0,covered_by_training_anchor
AF-A0A1Y5SGW6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Y5SGW6-F1-model_v4.cif,A0A537L9F5,A0A1Y5SGW6,89.56,226,train,A0A1Y5SGW6,1519096,Aquimixticola soesokkakensis,false,false,137,5,127,60-249,100+,AF-A0A2U1G4D2-F1,0.8946444782672591,0.8584070796460177,0.8672566371681416,0.8888105904718346,0.8888105904718346,0.6070381231671554,0,covered_by_training_anchor
AF-A0A257QMV9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A257QMV9-F1-model_v4.cif,A0A537L9F5,A0A257QMV9,89.0,229,train,A0A257QMV9,1970565,Rhodospirillales bacterium 20-60-12,false,false,137,5,127,60-249,100+,AF-A0A2U1G4D2-F1,0.9502396481384895,0.8558951965065502,0.8558951965065502,0.9258161363095782,0.9258161363095782,0.7689873417721519,0,covered_by_training_anchor
AF-A0A2M6Z4U1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2M6Z4U1-F1-model_v4.cif,A0A537L9F5,A0A2M6Z4U1,89.88,224,train,A0A2M6Z4U1,1974588,Candidatus Hydrogenedentes bacterium CG07_land_8_20_14_0_80_42_17,false,false,137,5,127,60-249,100+,AF-A0A2U1G4D2-F1,0.9082722219319392,0.8571428571428571,0.875,0.9060481810530517,0.9060481810530517,0.6607669616519174,0,covered_by_training_anchor
AF-A0A368BX78-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A368BX78-F1-model_v4.cif,A0A537L9F5,A0A368BX78,86.69,225,train,A0A368BX78,1913989,Gammaproteobacteria bacterium,false,false,137,5,127,60-249,100+,AF-A0A2E2MN78-F1,0.8580608911611531,0.8533333333333334,0.8711111111111111,0.8448622407046708,0.8695933604702037,0.5974025974025974,0,covered_by_training_anchor
AF-A0A520U3B6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A520U3B6-F1-model_v4.cif,A0A537L9F5,A0A520U3B6,88.38,220,train,A0A520U3B6,1913989,Gammaproteobacteria bacterium,false,false,137,5,127,60-249,100+,AF-A0A2U1G4D2-F1,0.8626182898651181,0.8636363636363636,0.8909090909090909,0.8732491567229399,0.8732491567229399,0.615625,0,covered_by_training_anchor
AF-A0A535XDW0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A535XDW0-F1-model_v4.cif,A0A537L9F5,A0A535XDW0,89.81,230,train,A0A535XDW0,2026724,Chloroflexi bacterium,false,false,137,5,127,60-249,100+,AF-A0A2U1G4D2-F1,0.901616897238071,0.8391304347826087,0.8521739130434782,0.9032834788458857,0.9032834788458857,0.629080118694362,0,covered_by_training_anchor
AF-A0A7Z9S4A9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7Z9S4A9-F1-model_v4.cif,A0A537L9F5,A0A7Z9S4A9,86.94,226,train,A0A7Z9S4A9,2026786,Rhodospirillales bacterium,false,false,137,5,127,60-249,100+,AF-Q5NND5-F1,0.9363510154171518,0.8672566371681416,0.8672566371681416,0.9345099083385927,0.9364447228816511,0.7215189873417721,0,covered_by_training_anchor
AF-A0A0J5P662-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0J5P662-F1-model_v4.cif,A0A6M8T0A4,A0A0J5P662,91.62,145,train,A0A0J5P662,67855,Muribacter muris,false,false,531,5,520,60-249,100+,AF-A0A1D2UJG6-F1,0.7289895147338127,0.7950310559006211,0.9006211180124224,0.7401310342372721,0.7401310342372721,0.6206896551724138,0,coverage_or_length
AF-A0A1I1JA78-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1I1JA78-F1-model_v4.cif,A0A6M8T0A4,A0A1I1JA78,92.69,140,train,A0A1I1JA78,1123010,Pseudoalteromonas denitrificans DSM 6059,false,false,531,5,520,60-249,100+,AF-A0A1D2UJG6-F1,0.8708709822146568,0.8074534161490683,0.8695652173913043,0.895113216843431,0.895113216843431,0.7572815533980582,0,covered_by_training_anchor
AF-A0A1S1MY72-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1S1MY72-F1-model_v4.cif,A0A6M8T0A4,A0A1S1MY72,89.44,148,train,A0A1S1MY72,1859457,Pseudoalteromonas amylolytica,false,false,531,5,520,60-249,100+,AF-A0A3B7M8G2-F1,0.786761043287283,0.8243243243243243,0.9192546583850931,0.7895387825480343,0.810275501955701,0.5707964601769911,0,redundant_with_addition_or_cluster_cap
AF-A0A1X7APP2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1X7APP2-F1-model_v4.cif,A0A6M8T0A4,A0A1X7APP2,91.88,130,train,A0A1X7APP2,1960125,Parendozoicomonas haliclonae,false,false,531,5,520,60-249,100+,AF-A0A3B7M8G2-F1,0.8456125412775893,0.7862068965517242,0.8074534161490683,0.8496625435108541,0.8496625435108541,0.7135416666666666,0,coverage_or_length
AF-A0A2T6FKP0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2T6FKP0-F1-model_v4.cif,A0A6M8T0A4,A0A2T6FKP0,93.0,155,train,A0A2T6FKP0,1954207,Cellvibrio sp. 79,false,false,531,5,520,60-249,100+,AF-A0A6I4HSS1-F1,0.9160992972584603,0.8509316770186336,0.896774193548387,0.9160992972584603,0.9160992972584603,0.813953488372093,0,covered_by_training_anchor
AF-A0A2Z5ABG9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2Z5ABG9-F1-model_v4.cif,A0A6M8T0A4,A0A2Z5ABG9,94.0,157,train,A0A2Z5ABG9,47885,Pseudomonas oryzihabitans,false,false,531,5,520,60-249,100+,AF-A0A6I4HSS1-F1,0.9497140433671147,0.8407643312101911,0.8853503184713376,0.9497140433671147,0.9497140433671147,0.7986348122866894,0,covered_by_training_anchor
AF-A0A851HVC4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A851HVC4-F1-model_v4.cif,A0A6M8T0A4,A0A851HVC4,93.75,168,train,A0A851HVC4,1033846,Marinobacter adhaerens,false,false,531,5,520,60-249,100+,AF-A0A3B7M8G2-F1,0.8267395367528061,0.7559523809523809,0.8273809523809523,0.8291071260478335,0.8291071260478335,0.640625,0,coverage_or_length
AF-A0A8B3WH79-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A8B3WH79-F1-model_v4.cif,A0A6M8T0A4,A0A8B3WH79,86.69,140,train,A0A8B3WH79,29497,Vibrio splendidus,false,false,531,5,520,60-249,100+,AF-A0A2T1KSD8-F1,0.7752964532168954,0.8074534161490683,0.8695652173913043,0.810633337911375,0.8140943536853259,0.5842105263157895,1,provisional_diverse; visual/core audit required
AF-A0A0P9HIQ0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0P9HIQ0-F1-model_v4.cif,A0A7C4AL85,A0A0P9HIQ0,84.69,80,train,A0A0P9HIQ0,186479,Kouleothrix aurantiaca,false,false,592,5,552,60-249,100+,AF-A0A2T1LSH7-F1,0.8785973600810181,0.7875,0.8,0.8785973600810181,0.8785973600810181,0.7767857142857143,0,coverage_or_length
AF-A0A1Q9NB97-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1Q9NB97-F1-model_v4.cif,A0A7C4AL85,A0A1Q9NB97,89.81,70,train,A0A1Q9NB97,1841598,Candidatus Heimdallarchaeota archaeon LC_3,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.8792792177948706,0.8783783783783784,0.9142857142857143,0.9010307533944739,0.9010307533944739,0.8103448275862069,0,covered_by_training_anchor
AF-A0A1W9L934-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1W9L934-F1-model_v4.cif,A0A7C4AL85,A0A1W9L934,91.62,70,train,A0A1W9L934,1934247,Beggiatoa sp. IS2,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.934350143362106,0.8918918918918919,0.9142857142857143,0.934350143362106,0.934350143362106,0.9035087719298246,0,covered_by_training_anchor
AF-A0A2M7TZ42-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2M7TZ42-F1-model_v4.cif,A0A7C4AL85,A0A2M7TZ42,91.38,75,train,A0A2M7TZ42,1974866,Candidatus Saccharibacteria bacterium CG_4_10_14_0_2_um_filter_52_9,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.9087674615588722,0.8533333333333334,0.8533333333333334,0.9087674615588722,0.9087674615588722,0.8389830508474576,0,covered_by_training_anchor
AF-A0A2Z3R0I5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2Z3R0I5-F1-model_v4.cif,A0A7C4AL85,A0A2Z3R0I5,89.5,69,train,A0A2Z3R0I5,1281578,Acidiferrobacter sp. SPIII_3,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.8670752975906902,0.9054054054054054,0.927536231884058,0.8550567007704959,0.8550567007704959,0.8347826086956521,0,covered_by_training_anchor
AF-A0A511XNC6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A511XNC6-F1-model_v4.cif,A0A7C4AL85,A0A511XNC6,92.38,68,train,A0A511XNC6,304077,Acetobacter oeni,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.9499525010166517,0.8648648648648649,0.918918918918919,0.9499525010166517,0.9499525010166517,0.8974358974358975,0,covered_by_training_anchor
AF-A0A836UPK0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A836UPK0-F1-model_v4.cif,A0A7C4AL85,A0A836UPK0,90.12,69,train,A0A836UPK0,2099671,Candidatus Handelsmanbacteria bacterium,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.8473583741591914,0.918918918918919,0.927536231884058,0.8473583741591914,0.8473583741591914,0.897196261682243,0,covered_by_training_anchor
AF-V5RI20-F1,gs://public-datasets-deepmind-alphafold-v4/AF-V5RI20-F1-model_v4.cif,A0A7C4AL85,V5RI20,83.38,66,train,V5RI20,1276258,Spiroplasma apis B31,false,false,592,5,552,60-249,100+,AF-A0A0M0G4X8-F1,0.81695962748125,0.8243243243243243,0.8918918918918919,0.8107562442815311,0.8178347846210849,0.7653061224489796,0,covered_by_training_anchor
AF-A0A0F9FNG8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0F9FNG8-F1-model_v4.cif,A0A7K4HJV5,A0A0F9FNG8,83.12,245,train,A0A0F9FNG8,412755,marine sediment metagenome,false,false,576,5,567,250-499,100+,AF-A0A7C5SXS8-F1,0.8069340147252705,0.8178571428571428,0.8718861209964412,0.8290674836304999,0.8290674836304999,0.6023856858846919,0,covered_by_training_anchor
AF-A0A401WFA3-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A401WFA3-F1-model_v4.cif,A0A7K4HJV5,A0A401WFA3,94.5,267,train,A0A401WFA3,92743,Streptomyces rimosus subsp. paromomycinus,false,false,576,5,567,250-499,100+,AF-A0A7C5SXS8-F1,0.8527211793194364,0.9100719424460432,0.9501779359430605,0.8645677106749091,0.8645677106749091,0.6637630662020906,0,covered_by_training_anchor
AF-A0A535D1A1-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A535D1A1-F1-model_v4.cif,A0A7K4HJV5,A0A535D1A1,88.56,281,train,A0A535D1A1,2026724,Chloroflexi bacterium,false,false,576,5,567,250-499,100+,AF-A0A7C5SXS8-F1,0.8413091219232202,0.9217081850533808,0.9715302491103203,0.8717688756813342,0.8717688756813342,0.6723259762308998,0,covered_by_training_anchor
AF-A0A5B2WNE4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5B2WNE4-F1-model_v4.cif,A0A7K4HJV5,A0A5B2WNE4,89.88,316,train,A0A5B2WNE4,1892852,Goodfellowiella sp. AN110305,false,false,576,5,567,250-499,100+,AF-A0A7C0YSJ2-F1,0.8551385352087822,0.8417721518987342,0.8639240506329114,0.8251476204617396,0.8251476204617396,0.5354330708661418,0,covered_by_training_anchor
AF-A0A7W6ECL7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7W6ECL7-F1-model_v4.cif,A0A7K4HJV5,A0A7W6ECL7,92.81,256,train,A0A7W6ECL7,1744844,Aureimonas pseudogalii,false,false,576,5,567,250-499,100+,AF-A0A511RGA5-F1,0.7374308826088635,0.8309352517985612,0.9110320284697508,0.7482344287951382,0.7482344287951382,0.5132575757575758,1,provisional_diverse; visual/core audit required
AF-A0A800LWR0-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A800LWR0-F1-model_v4.cif,A0A7K4HJV5,A0A800LWR0,92.81,282,train,A0A800LWR0,2053527,candidate division Zixibacteria bacterium,false,false,576,5,567,250-499,100+,AF-A0A7C5SXS8-F1,0.9677981154251173,0.9680851063829787,0.9680851063829787,0.9707270691642171,0.9707270691642171,0.7869415807560137,0,covered_by_training_anchor
AF-A0A832FGT2-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A832FGT2-F1-model_v4.cif,A0A7K4HJV5,A0A832FGT2,95.44,285,train,A0A832FGT2,1872626,Archaeoglobus sp,false,false,576,5,567,250-499,100+,AF-A0A511RGA5-F1,0.8704657165143975,0.9157894736842105,0.9578947368421052,0.8566123916162237,0.8566123916162237,0.7006802721088435,0,covered_by_training_anchor
AF-G0FZY6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-G0FZY6-F1-model_v4.cif,A0A7K4HJV5,G0FZY6,82.19,257,train,G0FZY6,713604,Amycolatopsis mediterranei (strain S699),false,false,576,5,567,250-499,100+,AF-A0A7C5SXS8-F1,0.6340665482976526,0.7758007117437722,0.9145907473309609,0.6464572785773107,0.6464572785773107,0.4352517985611511,0,coverage_or_length
AF-A0A226ELZ6-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A226ELZ6-F1-model_v4.cif,A0A7S0BJT4,A0A226ELZ6,93.62,493,train,A0A226ELZ6,158441,Folsomia candida,false,false,376,5,358,500-1000,100+,AF-B2R781-F1,0.763405906364228,0.8062622309197651,0.9553752535496958,0.7614495704771382,0.7614495704771382,0.562058526740666,1,provisional_diverse; visual/core audit required
AF-A0A2A2JGM8-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2A2JGM8-F1-model_v4.cif,A0A7S0BJT4,A0A2A2JGM8,84.56,525,train,A0A2A2JGM8,2018661,Diploscapter pachys,false,false,376,5,358,500-1000,100+,AF-A0A452GT66-F1,0.9100582132220123,0.8266666666666667,0.8971428571428571,0.9492711586286041,0.9492711586286041,0.8271604938271605,0,covered_by_training_anchor
AF-A0A2E2M5D9-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2E2M5D9-F1-model_v4.cif,A0A7S0BJT4,A0A2E2M5D9,95.75,482,train,A0A2E2M5D9,1909294,Hyphomicrobiales bacterium,false,false,376,5,358,500-1000,100+,AF-A0A1I6MKA0-F1,0.9668354598626191,0.9140625,0.94140625,0.9733269882034172,0.9733269882034172,0.8382352941176471,0,covered_by_training_anchor
AF-A0A450S547-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A450S547-F1-model_v4.cif,A0A7S0BJT4,A0A450S547,93.06,511,train,A0A450S547,2126338,Candidatus Kentron sp. FW,false,false,376,5,358,500-1000,100+,AF-B2R781-F1,0.8838137568414455,0.8669275929549902,0.9217221135029354,0.8852106765321605,0.8852106765321605,0.7560462670872765,0,covered_by_training_anchor
AF-A0A4U1J903-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4U1J903-F1-model_v4.cif,A0A7S0BJT4,A0A4U1J903,91.75,518,train,A0A4U1J903,889272,Polyangium fumosum,false,false,376,5,358,500-1000,100+,AF-B2R781-F1,0.863690730292827,0.862934362934363,0.9092664092664092,0.8526517869498216,0.8526517869498216,0.6754297269969667,0,covered_by_training_anchor
AF-A0A7S0BJT4-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7S0BJT4-F1-model_v4.cif,A0A7S0BJT4,A0A7S0BJT4,91.25,496,train,A0A7S0BJT4,101924,Rhodosorus marinus,false,false,376,5,358,500-1000,100+,AF-B2R781-F1,0.8731743508169487,0.8786692759295499,0.9495967741935484,0.8664143262660825,0.8697831564682432,0.6694300518134715,0,covered_by_training_anchor
AF-B3S5B7-F1,gs://public-datasets-deepmind-alphafold-v4/AF-B3S5B7-F1-model_v4.cif,A0A7S0BJT4,B3S5B7,92.19,528,train,B3S5B7,10228,Trichoplax adhaerens,false,false,376,5,358,500-1000,100+,AF-A0A452GT66-F1,0.967635769794917,0.8731060606060606,0.8920454545454546,0.9771712268530961,0.9771712268530961,0.8788788788788788,0,covered_by_training_anchor
AF-H6C109-F1,gs://public-datasets-deepmind-alphafold-v4/AF-H6C109-F1-model_v4.cif,A0A7S0BJT4,H6C109,92.0,546,train,H6C109,858893,Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656),false,false,376,5,358,500-1000,100+,AF-B2R781-F1,0.911380264611745,0.8443223443223443,0.8626373626373627,0.911119473367742,0.911119473367742,0.7128412537917088,0,covered_by_training_anchor
AF-A0A1G5EM29-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1G5EM29-F1-model_v4.cif,A0A7U0H7B2,A0A1G5EM29,86.19,611,train,A0A1G5EM29,40518,Ruminococcus bromii,false,false,17,5,10,500-1000,<20,AF-D3SNB7-F1,0.8667336738719249,0.7364975450081833,0.8576104746317512,0.840166709554081,0.840166709554081,0.6361003861003861,0,coverage_or_length
AF-A0A2H5EWQ5-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2H5EWQ5-F1-model_v4.cif,A0A7U0H7B2,A0A2H5EWQ5,87.38,670,train,A0A2H5EWQ5,1077935,Paracoccus zhejiangensis,false,false,17,5,10,500-1000,<20,AF-A0A3D2HQY7-F1,0.7643629563091084,0.7044776119402985,0.7820895522388059,0.7426056458784864,0.7496531889366682,0.4461839530332681,0,coverage_or_length
AF-A0A2S6CT57-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2S6CT57-F1-model_v4.cif,A0A7U0H7B2,A0A2S6CT57,85.12,471,train,A0A2S6CT57,2052836,Cuspidothrix issatschenkoi CHARLIE-1,false,false,17,5,10,500-1000,<20,AF-A0A1V4ARI9-F1,0.8894426715641862,0.721830985915493,0.7721311475409836,0.8933928874874928,0.8933928874874928,0.6587615283267457,0,coverage_or_length
AF-A0A3B8KR94-F1,gs://public-datasets-deepmind-alphafold-v4/AF-A0A3B8KR94-F1-model_v4.cif,A0A7U0H7B2,A0A3B8KR94,86.5,554,train,A0A3B8KR94,2053624,Synergistaceae bacterium,false,false,17,5,10,500-1000,<20,AF-A0A5R8M205-F1,0.8285554554710437,0.8321299638989169,0.9081967213114754,0.8305381864945656,0.8305381864945656,0.49373191899710706,0,covered_by_training_anchor
