dataset,stem,scope,arm,precision,n_repeats,L,n_true_mean,n_true_min,n_true_max,n_candidates_mean,n_context,n_rollouts
foldbench_monomer,8add_A,full_pipeline,iid,0.1880952380952381,2,213,210.0,210,210,21120.0,0.0,100
foldbench_monomer,8add_A,full_pipeline,iid200,0.2095238095238095,2,213,210.0,210,210,21120.0,0.0,200
foldbench_monomer,8add_A,full_pipeline,iid_repeat,0.18571428571428572,2,213,210.0,210,210,21120.0,0.0,100
foldbench_monomer,8add_A,full_pipeline,pred_large,0.11428571428571428,2,213,210.0,210,210,21120.0,71.0,100
foldbench_monomer,8add_A,full_pipeline,pred_small,0.15476190476190477,2,213,210.0,210,210,21120.0,10.0,100
foldbench_monomer,8add_A,full_pipeline,source_plus_iid200,0.18333333333333335,2,213,210.0,210,210,21120.0,0.0,200
foldbench_monomer,8add_A,full_pipeline,true_large,0.7476190476190476,2,213,210.0,210,210,21120.0,71.0,100
foldbench_monomer,8add_A,full_pipeline,true_small,0.37857142857142856,2,213,210.0,210,210,21120.0,10.0,100
foldbench_monomer,8add_A,withheld_continuation,false_large,0.007936507936507936,2,213,126.0,126,126,20911.5,71.0,100
foldbench_monomer,8add_A,withheld_continuation,false_small,0.047619047619047616,2,213,126.0,126,126,20911.5,10.0,100
foldbench_monomer,8add_A,withheld_continuation,iid,0.12698412698412698,2,213,126.0,126,126,20911.5,0.0,100
foldbench_monomer,8add_A,withheld_continuation,iid200,0.1349206349206349,2,213,126.0,126,126,20911.5,0.0,200
foldbench_monomer,8add_A,withheld_continuation,iid_repeat,0.10317460317460317,2,213,126.0,126,126,20911.5,0.0,100
foldbench_monomer,8add_A,withheld_continuation,pred_large,0.03571428571428571,2,213,126.0,126,126,20911.5,71.0,100
foldbench_monomer,8add_A,withheld_continuation,pred_small,0.09523809523809523,2,213,126.0,126,126,20911.5,10.0,100
foldbench_monomer,8add_A,withheld_continuation,source_plus_iid200,0.12301587301587301,2,213,126.0,126,126,20911.5,0.0,200
foldbench_monomer,8add_A,withheld_continuation,true_large,0.6111111111111112,2,213,126.0,126,126,20911.5,71.0,100
foldbench_monomer,8add_A,withheld_continuation,true_small,0.27380952380952384,2,213,126.0,126,126,20911.5,10.0,100
foldbench_monomer,8ak2_A,full_pipeline,false_large,0.02229299363057325,2,297,314.0,314,314,40186.0,99.0,100
foldbench_monomer,8ak2_A,full_pipeline,false_small,0.5764331210191083,2,297,314.0,314,314,40186.0,10.0,100
foldbench_monomer,8ak2_A,full_pipeline,iid,0.6942675159235668,2,297,314.0,314,314,40186.0,0.0,100
foldbench_monomer,8ak2_A,full_pipeline,iid200,0.6894904458598725,2,297,314.0,314,314,40186.0,0.0,200
foldbench_monomer,8ak2_A,full_pipeline,iid_repeat,0.6894904458598725,2,297,314.0,314,314,40186.0,0.0,100
foldbench_monomer,8ak2_A,full_pipeline,pred_large,0.697452229299363,2,297,314.0,314,314,40186.0,99.0,100
foldbench_monomer,8ak2_A,full_pipeline,pred_small,0.6926751592356688,2,297,314.0,314,314,40186.0,10.0,100
foldbench_monomer,8ak2_A,full_pipeline,source_plus_iid200,0.6863057324840764,2,297,314.0,314,314,40186.0,0.0,200
foldbench_monomer,8ak2_A,full_pipeline,true_large,0.8375796178343949,2,297,314.0,314,314,40186.0,99.0,100
foldbench_monomer,8ak2_A,full_pipeline,true_small,0.7277070063694266,2,297,314.0,314,314,40186.0,10.0,100
foldbench_monomer,8ak2_A,withheld_continuation,false_large,0.006329113924050633,2,297,152.5,147,158,39922.5,99.0,100
foldbench_monomer,8ak2_A,withheld_continuation,false_small,0.3716524584517351,2,297,152.5,147,158,39922.5,10.0,100
foldbench_monomer,8ak2_A,withheld_continuation,iid,0.5272539395505038,2,297,152.5,147,158,39922.5,0.0,100
foldbench_monomer,8ak2_A,withheld_continuation,iid200,0.5274907431326961,2,297,152.5,147,158,39922.5,0.0,200
foldbench_monomer,8ak2_A,withheld_continuation,iid_repeat,0.5274907431326961,2,297,152.5,147,158,39922.5,0.0,100
foldbench_monomer,8ak2_A,withheld_continuation,pred_large,0.5270171359683113,2,297,152.5,147,158,39922.5,99.0,100
foldbench_monomer,8ak2_A,withheld_continuation,pred_small,0.5272539395505038,2,297,152.5,147,158,39922.5,10.0,100
foldbench_monomer,8ak2_A,withheld_continuation,source_plus_iid200,0.5306553000947214,2,297,152.5,147,158,39922.5,0.0,200
foldbench_monomer,8ak2_A,withheld_continuation,true_large,0.6717041246878498,2,297,152.5,147,158,39922.5,99.0,100
foldbench_monomer,8ak2_A,withheld_continuation,true_small,0.5494058382846809,2,297,152.5,147,158,39922.5,10.0,100
foldbench_monomer,8akh_A,full_pipeline,false_large,0.017133956386292833,2,374,321.0,321,321,49770.0,124.0,100
foldbench_monomer,8akh_A,full_pipeline,false_small,0.5404984423676011,2,374,321.0,321,321,49770.0,10.0,100
foldbench_monomer,8akh_A,full_pipeline,iid,0.618380062305296,2,374,321.0,321,321,49770.0,0.0,100
foldbench_monomer,8akh_A,full_pipeline,iid200,0.6277258566978192,2,374,321.0,321,321,49770.0,0.0,200
foldbench_monomer,8akh_A,full_pipeline,iid_repeat,0.6308411214953271,2,374,321.0,321,321,49770.0,0.0,100
foldbench_monomer,8akh_A,full_pipeline,pred_large,0.6230529595015576,2,374,321.0,321,321,49770.0,124.0,100
foldbench_monomer,8akh_A,full_pipeline,pred_small,0.618380062305296,2,374,321.0,321,321,49770.0,10.0,100
foldbench_monomer,8akh_A,full_pipeline,source_plus_iid200,0.6199376947040498,2,374,321.0,321,321,49770.0,0.0,200
foldbench_monomer,8akh_A,full_pipeline,true_large,0.8177570093457944,2,374,321.0,321,321,49770.0,124.0,100
foldbench_monomer,8akh_A,full_pipeline,true_small,0.6401869158878504,2,374,321.0,321,321,49770.0,10.0,100
foldbench_monomer,8akh_A,withheld_continuation,false_large,0.00754813717671186,2,374,132.5,131,134,49438.5,124.0,100
foldbench_monomer,8akh_A,withheld_continuation,false_small,0.2981086931753446,2,374,132.5,131,134,49438.5,10.0,100
foldbench_monomer,8akh_A,withheld_continuation,iid,0.3810527515096275,2,374,132.5,131,134,49438.5,0.0,100
foldbench_monomer,8akh_A,withheld_continuation,iid200,0.3964053776916942,2,374,132.5,131,134,49438.5,0.0,200
foldbench_monomer,8akh_A,withheld_continuation,iid_repeat,0.40005127036572863,2,374,132.5,131,134,49438.5,0.0,100
foldbench_monomer,8akh_A,withheld_continuation,pred_large,0.3810527515096275,2,374,132.5,131,134,49438.5,124.0,100
foldbench_monomer,8akh_A,withheld_continuation,pred_small,0.3847840947932095,2,374,132.5,131,134,49438.5,10.0,100
foldbench_monomer,8akh_A,withheld_continuation,source_plus_iid200,0.3924176825794691,2,374,132.5,131,134,49438.5,0.0,200
foldbench_monomer,8akh_A,withheld_continuation,true_large,0.6036800729178535,2,374,132.5,131,134,49438.5,124.0,100
foldbench_monomer,8akh_A,withheld_continuation,true_small,0.39250313318901675,2,374,132.5,131,134,49438.5,10.0,100
foldbench_monomer,8amo_A,full_pipeline,false_large,0.03038674033149171,2,399,362.0,362,362,72010.0,133.0,100
foldbench_monomer,8amo_A,full_pipeline,false_small,0.5649171270718232,2,399,362.0,362,362,72010.0,10.0,100
foldbench_monomer,8amo_A,full_pipeline,iid,0.7044198895027625,2,399,362.0,362,362,72010.0,0.0,100
foldbench_monomer,8amo_A,full_pipeline,iid200,0.7099447513812154,2,399,362.0,362,362,72010.0,0.0,200
foldbench_monomer,8amo_A,full_pipeline,iid_repeat,0.712707182320442,2,399,362.0,362,362,72010.0,0.0,100
foldbench_monomer,8amo_A,full_pipeline,pred_large,0.7044198895027625,2,399,362.0,362,362,72010.0,133.0,100
foldbench_monomer,8amo_A,full_pipeline,pred_small,0.7058011049723757,2,399,362.0,362,362,72010.0,10.0,100
foldbench_monomer,8amo_A,full_pipeline,source_plus_iid200,0.7058011049723757,2,399,362.0,362,362,72010.0,0.0,200
foldbench_monomer,8amo_A,full_pipeline,true_large,0.81353591160221,2,399,362.0,362,362,72010.0,133.0,100
foldbench_monomer,8amo_A,full_pipeline,true_small,0.7265193370165746,2,399,362.0,362,362,72010.0,10.0,100
foldbench_monomer,8amo_A,withheld_continuation,false_large,0.023822663723325976,2,399,147.5,144,151,71656.5,133.0,100
foldbench_monomer,8amo_A,withheld_continuation,false_small,0.30695824135393673,2,399,147.5,144,151,71656.5,10.0,100
foldbench_monomer,8amo_A,withheld_continuation,iid,0.47735007358351733,2,399,147.5,144,151,71656.5,0.0,100
foldbench_monomer,8amo_A,withheld_continuation,iid200,0.4910779985283297,2,399,147.5,144,151,71656.5,0.0,200
foldbench_monomer,8amo_A,withheld_continuation,iid_repeat,0.488088668138337,2,399,147.5,144,151,71656.5,0.0,100
foldbench_monomer,8amo_A,withheld_continuation,pred_large,0.4708885209713024,2,399,147.5,144,151,71656.5,133.0,100
foldbench_monomer,8amo_A,withheld_continuation,pred_small,0.47436074319352467,2,399,147.5,144,151,71656.5,10.0,100
foldbench_monomer,8amo_A,withheld_continuation,source_plus_iid200,0.4740388153053716,2,399,147.5,144,151,71656.5,0.0,200
foldbench_monomer,8amo_A,withheld_continuation,true_large,0.5494619205298013,2,399,147.5,144,151,71656.5,133.0,100
foldbench_monomer,8amo_A,withheld_continuation,true_small,0.49422829286239883,2,399,147.5,144,151,71656.5,10.0,100
foldbench_monomer,8arl_A,full_pipeline,false_large,0.013461538461538462,2,246,260.0,260,260,25651.0,82.0,100
foldbench_monomer,8arl_A,full_pipeline,false_small,0.04230769230769231,2,246,260.0,260,260,25651.0,10.0,100
foldbench_monomer,8arl_A,full_pipeline,iid,0.06538461538461539,2,246,260.0,260,260,25651.0,0.0,100
foldbench_monomer,8arl_A,full_pipeline,iid200,0.05961538461538462,2,246,260.0,260,260,25651.0,0.0,200
foldbench_monomer,8arl_A,full_pipeline,iid_repeat,0.06153846153846154,2,246,260.0,260,260,25651.0,0.0,100
foldbench_monomer,8arl_A,full_pipeline,pred_large,0.04807692307692308,2,246,260.0,260,260,25651.0,82.0,100
foldbench_monomer,8arl_A,full_pipeline,pred_small,0.05,2,246,260.0,260,260,25651.0,10.0,100
foldbench_monomer,8arl_A,full_pipeline,source_plus_iid200,0.05961538461538462,2,246,260.0,260,260,25651.0,0.0,200
foldbench_monomer,8arl_A,full_pipeline,true_large,0.8211538461538461,2,246,260.0,260,260,25651.0,82.0,100
foldbench_monomer,8arl_A,full_pipeline,true_small,0.55,2,246,260.0,260,260,25651.0,10.0,100
foldbench_monomer,8arl_A,withheld_continuation,false_large,0.011764705882352941,2,246,171.0,170,172,25407.5,82.0,100
foldbench_monomer,8arl_A,withheld_continuation,false_small,0.017578659370725034,2,246,171.0,170,172,25407.5,10.0,100
foldbench_monomer,8arl_A,withheld_continuation,iid,0.032147742818057455,2,246,171.0,170,172,25407.5,0.0,100
foldbench_monomer,8arl_A,withheld_continuation,iid200,0.026333789329685362,2,246,171.0,170,172,25407.5,0.0,200
foldbench_monomer,8arl_A,withheld_continuation,iid_repeat,0.02629958960328317,2,246,171.0,170,172,25407.5,0.0,100
foldbench_monomer,8arl_A,withheld_continuation,pred_large,0.017544459644322843,2,246,171.0,170,172,25407.5,82.0,100
foldbench_monomer,8arl_A,withheld_continuation,pred_small,0.02332421340629275,2,246,171.0,170,172,25407.5,10.0,100
foldbench_monomer,8arl_A,withheld_continuation,source_plus_iid200,0.02335841313269494,2,246,171.0,170,172,25407.5,0.0,200
foldbench_monomer,8arl_A,withheld_continuation,true_large,0.7309507523939809,2,246,171.0,170,172,25407.5,82.0,100
foldbench_monomer,8arl_A,withheld_continuation,true_small,0.47937756497948014,2,246,171.0,170,172,25407.5,10.0,100
foldbench_monomer,8au6_A,full_pipeline,false_large,0.002976190476190476,2,321,168.0,168,168,29403.0,107.0,100
foldbench_monomer,8au6_A,full_pipeline,false_small,0.22916666666666666,2,321,168.0,168,168,29403.0,10.0,100
foldbench_monomer,8au6_A,full_pipeline,iid,0.47023809523809523,2,321,168.0,168,168,29403.0,0.0,100
foldbench_monomer,8au6_A,full_pipeline,iid200,0.46726190476190477,2,321,168.0,168,168,29403.0,0.0,200
foldbench_monomer,8au6_A,full_pipeline,iid_repeat,0.47023809523809523,2,321,168.0,168,168,29403.0,0.0,100
foldbench_monomer,8au6_A,full_pipeline,pred_large,0.48214285714285715,2,321,168.0,168,168,29403.0,107.0,100
foldbench_monomer,8au6_A,full_pipeline,pred_small,0.4732142857142857,2,321,168.0,168,168,29403.0,10.0,100
foldbench_monomer,8au6_A,full_pipeline,source_plus_iid200,0.4732142857142857,2,321,168.0,168,168,29403.0,0.0,200
foldbench_monomer,8au6_A,full_pipeline,true_large,0.8422619047619048,2,321,168.0,168,168,29403.0,107.0,100
foldbench_monomer,8au6_A,full_pipeline,true_small,0.5565476190476191,2,321,168.0,168,168,29403.0,10.0,100
foldbench_monomer,8au6_A,withheld_continuation,false_large,0.0,2,321,41.5,41,42,29121.5,107.0,100
foldbench_monomer,8au6_A,withheld_continuation,false_small,0.06010452961672474,2,321,41.5,41,42,29121.5,10.0,100
foldbench_monomer,8au6_A,withheld_continuation,iid,0.21602787456445993,2,321,41.5,41,42,29121.5,0.0,100
foldbench_monomer,8au6_A,withheld_continuation,iid200,0.20441347270615562,2,321,41.5,41,42,29121.5,0.0,200
foldbench_monomer,8au6_A,withheld_continuation,iid_repeat,0.21689895470383275,2,321,41.5,41,42,29121.5,0.0,100
foldbench_monomer,8au6_A,withheld_continuation,pred_large,0.21631823461091754,2,321,41.5,41,42,29121.5,107.0,100
foldbench_monomer,8au6_A,withheld_continuation,pred_small,0.22822299651567945,2,321,41.5,41,42,29121.5,10.0,100
foldbench_monomer,8au6_A,withheld_continuation,source_plus_iid200,0.1681184668989547,2,321,41.5,41,42,29121.5,0.0,200
foldbench_monomer,8au6_A,withheld_continuation,true_large,0.5180023228803716,2,321,41.5,41,42,29121.5,107.0,100
foldbench_monomer,8au6_A,withheld_continuation,true_small,0.3005226480836237,2,321,41.5,41,42,29121.5,10.0,100
foldbench_monomer,8axj_A,full_pipeline,false_large,0.03146853146853147,2,162,143.0,143,143,12090.0,54.0,100
foldbench_monomer,8axj_A,full_pipeline,false_small,0.6048951048951049,2,162,143.0,143,143,12090.0,10.0,100
foldbench_monomer,8axj_A,full_pipeline,iid,0.7482517482517482,2,162,143.0,143,143,12090.0,0.0,100
foldbench_monomer,8axj_A,full_pipeline,iid200,0.7447552447552448,2,162,143.0,143,143,12090.0,0.0,200
foldbench_monomer,8axj_A,full_pipeline,iid_repeat,0.7412587412587412,2,162,143.0,143,143,12090.0,0.0,100
foldbench_monomer,8axj_A,full_pipeline,pred_large,0.7237762237762237,2,162,143.0,143,143,12090.0,54.0,100
foldbench_monomer,8axj_A,full_pipeline,pred_small,0.7482517482517482,2,162,143.0,143,143,12090.0,10.0,100
foldbench_monomer,8axj_A,full_pipeline,source_plus_iid200,0.7482517482517482,2,162,143.0,143,143,12090.0,0.0,200
foldbench_monomer,8axj_A,full_pipeline,true_large,0.8531468531468531,2,162,143.0,143,143,12090.0,54.0,100
foldbench_monomer,8axj_A,full_pipeline,true_small,0.7902097902097902,2,162,143.0,143,143,12090.0,10.0,100
foldbench_monomer,8axj_A,withheld_continuation,false_large,0.017424242424242425,2,162,57.5,55,60,11949.5,54.0,100
foldbench_monomer,8axj_A,withheld_continuation,false_small,0.37196969696969695,2,162,57.5,55,60,11949.5,10.0,100
foldbench_monomer,8axj_A,withheld_continuation,iid,0.575,2,162,57.5,55,60,11949.5,0.0,100
foldbench_monomer,8axj_A,withheld_continuation,iid200,0.5568181818181819,2,162,57.5,55,60,11949.5,0.0,200
foldbench_monomer,8axj_A,withheld_continuation,iid_repeat,0.5651515151515152,2,162,57.5,55,60,11949.5,0.0,100
foldbench_monomer,8axj_A,withheld_continuation,pred_large,0.5204545454545455,2,162,57.5,55,60,11949.5,54.0,100
foldbench_monomer,8axj_A,withheld_continuation,pred_small,0.5568181818181819,2,162,57.5,55,60,11949.5,10.0,100
foldbench_monomer,8axj_A,withheld_continuation,source_plus_iid200,0.5659090909090909,2,162,57.5,55,60,11949.5,0.0,200
foldbench_monomer,8axj_A,withheld_continuation,true_large,0.6356060606060606,2,162,57.5,55,60,11949.5,54.0,100
foldbench_monomer,8axj_A,withheld_continuation,true_small,0.5909090909090908,2,162,57.5,55,60,11949.5,10.0,100
foldbench_monomer,8azb_A,full_pipeline,false_large,0.03492333901192504,2,521,587.0,587,587,122760.0,173.0,100
foldbench_monomer,8azb_A,full_pipeline,false_small,0.6737649063032367,2,521,587.0,587,587,122760.0,10.0,100
foldbench_monomer,8azb_A,full_pipeline,iid,0.7563884156729132,2,521,587.0,587,587,122760.0,0.0,100
foldbench_monomer,8azb_A,full_pipeline,iid200,0.7597955706984668,2,521,587.0,587,587,122760.0,0.0,200
foldbench_monomer,8azb_A,full_pipeline,iid_repeat,0.75809199318569,2,521,587.0,587,587,122760.0,0.0,100
foldbench_monomer,8azb_A,full_pipeline,pred_large,0.764054514480409,2,521,587.0,587,587,122760.0,173.0,100
foldbench_monomer,8azb_A,full_pipeline,pred_small,0.752129471890971,2,521,587.0,587,587,122760.0,10.0,100
foldbench_monomer,8azb_A,full_pipeline,source_plus_iid200,0.7606473594548553,2,521,587.0,587,587,122760.0,0.0,200
foldbench_monomer,8azb_A,full_pipeline,true_large,0.838160136286201,2,521,587.0,587,587,122760.0,173.0,100
foldbench_monomer,8azb_A,full_pipeline,true_small,0.764054514480409,2,521,587.0,587,587,122760.0,10.0,100
foldbench_monomer,8azb_A,withheld_continuation,false_large,0.017064846416382253,2,521,293.0,293,293,122288.0,173.0,100
foldbench_monomer,8azb_A,withheld_continuation,false_small,0.5136518771331058,2,521,293.0,293,293,122288.0,10.0,100
foldbench_monomer,8azb_A,withheld_continuation,iid,0.6262798634812287,2,521,293.0,293,293,122288.0,0.0,100
foldbench_monomer,8azb_A,withheld_continuation,iid200,0.6211604095563139,2,521,293.0,293,293,122288.0,0.0,200
foldbench_monomer,8azb_A,withheld_continuation,iid_repeat,0.6177474402730376,2,521,293.0,293,293,122288.0,0.0,100
foldbench_monomer,8azb_A,withheld_continuation,pred_large,0.629692832764505,2,521,293.0,293,293,122288.0,173.0,100
foldbench_monomer,8azb_A,withheld_continuation,pred_small,0.621160409556314,2,521,293.0,293,293,122288.0,10.0,100
foldbench_monomer,8azb_A,withheld_continuation,source_plus_iid200,0.6262798634812287,2,521,293.0,293,293,122288.0,0.0,200
foldbench_monomer,8azb_A,withheld_continuation,true_large,0.6791808873720137,2,521,293.0,293,293,122288.0,173.0,100
foldbench_monomer,8azb_A,withheld_continuation,true_small,0.6313993174061434,2,521,293.0,293,293,122288.0,10.0,100
foldbench_monomer,8b2e_A,full_pipeline,false_large,0.03076923076923077,2,143,130.0,130,130,9180.0,47.0,100
foldbench_monomer,8b2e_A,full_pipeline,false_small,0.2076923076923077,2,143,130.0,130,130,9180.0,10.0,100
foldbench_monomer,8b2e_A,full_pipeline,iid,0.6038461538461539,2,143,130.0,130,130,9180.0,0.0,100
foldbench_monomer,8b2e_A,full_pipeline,iid200,0.6038461538461538,2,143,130.0,130,130,9180.0,0.0,200
foldbench_monomer,8b2e_A,full_pipeline,iid_repeat,0.5923076923076923,2,143,130.0,130,130,9180.0,0.0,100
foldbench_monomer,8b2e_A,full_pipeline,pred_large,0.5961538461538461,2,143,130.0,130,130,9180.0,47.0,100
foldbench_monomer,8b2e_A,full_pipeline,pred_small,0.6115384615384616,2,143,130.0,130,130,9180.0,10.0,100
foldbench_monomer,8b2e_A,full_pipeline,source_plus_iid200,0.5961538461538461,2,143,130.0,130,130,9180.0,0.0,200
foldbench_monomer,8b2e_A,full_pipeline,true_large,0.7807692307692308,2,143,130.0,130,130,9180.0,47.0,100
foldbench_monomer,8b2e_A,full_pipeline,true_small,0.676923076923077,2,143,130.0,130,130,9180.0,10.0,100
foldbench_monomer,8b2e_A,withheld_continuation,false_large,0.017241379310344827,2,143,58.5,58,59,9051.5,47.0,100
foldbench_monomer,8b2e_A,withheld_continuation,false_small,0.06838106370543542,2,143,58.5,58,59,9051.5,10.0,100
foldbench_monomer,8b2e_A,withheld_continuation,iid,0.38442431326709525,2,143,58.5,58,59,9051.5,0.0,100
foldbench_monomer,8b2e_A,withheld_continuation,iid200,0.3760958503798948,2,143,58.5,58,59,9051.5,0.0,200
foldbench_monomer,8b2e_A,withheld_continuation,iid_repeat,0.35900058445353594,2,143,58.5,58,59,9051.5,0.0,100
foldbench_monomer,8b2e_A,withheld_continuation,pred_large,0.37624196376388075,2,143,58.5,58,59,9051.5,47.0,100
foldbench_monomer,8b2e_A,withheld_continuation,pred_small,0.37624196376388075,2,143,58.5,58,59,9051.5,10.0,100
foldbench_monomer,8b2e_A,withheld_continuation,source_plus_iid200,0.3503798947983635,2,143,58.5,58,59,9051.5,0.0,200
foldbench_monomer,8b2e_A,withheld_continuation,true_large,0.5471946230274694,2,143,58.5,58,59,9051.5,47.0,100
foldbench_monomer,8b2e_A,withheld_continuation,true_small,0.47048509643483344,2,143,58.5,58,59,9051.5,10.0,100
foldbench_monomer,8b2g_A,full_pipeline,false_large,0.07627118644067797,2,74,59.0,59,59,2346.0,24.0,100
foldbench_monomer,8b2g_A,full_pipeline,false_small,0.23728813559322032,2,74,59.0,59,59,2346.0,10.0,100
foldbench_monomer,8b2g_A,full_pipeline,iid,0.711864406779661,2,74,59.0,59,59,2346.0,0.0,100
foldbench_monomer,8b2g_A,full_pipeline,iid200,0.7457627118644068,2,74,59.0,59,59,2346.0,0.0,200
foldbench_monomer,8b2g_A,full_pipeline,iid_repeat,0.7542372881355932,2,74,59.0,59,59,2346.0,0.0,100
foldbench_monomer,8b2g_A,full_pipeline,pred_large,0.711864406779661,2,74,59.0,59,59,2346.0,24.0,100
foldbench_monomer,8b2g_A,full_pipeline,pred_small,0.7203389830508474,2,74,59.0,59,59,2346.0,10.0,100
foldbench_monomer,8b2g_A,full_pipeline,source_plus_iid200,0.7203389830508474,2,74,59.0,59,59,2346.0,0.0,200
foldbench_monomer,8b2g_A,full_pipeline,true_large,0.8050847457627119,2,74,59.0,59,59,2346.0,24.0,100
foldbench_monomer,8b2g_A,full_pipeline,true_small,0.771186440677966,2,74,59.0,59,59,2346.0,10.0,100
foldbench_monomer,8b2g_A,withheld_continuation,false_large,0.046536796536796536,2,74,21.5,21,22,2282.5,24.0,100
foldbench_monomer,8b2g_A,withheld_continuation,false_small,0.07034632034632035,2,74,21.5,21,22,2282.5,10.0,100
foldbench_monomer,8b2g_A,withheld_continuation,iid,0.39285714285714285,2,74,21.5,21,22,2282.5,0.0,100
foldbench_monomer,8b2g_A,withheld_continuation,iid200,0.44047619047619047,2,74,21.5,21,22,2282.5,0.0,200
foldbench_monomer,8b2g_A,withheld_continuation,iid_repeat,0.487012987012987,2,74,21.5,21,22,2282.5,0.0,100
foldbench_monomer,8b2g_A,withheld_continuation,pred_large,0.41774891774891776,2,74,21.5,21,22,2282.5,24.0,100
foldbench_monomer,8b2g_A,withheld_continuation,pred_small,0.44047619047619047,2,74,21.5,21,22,2282.5,10.0,100
foldbench_monomer,8b2g_A,withheld_continuation,source_plus_iid200,0.3939393939393939,2,74,21.5,21,22,2282.5,0.0,200
foldbench_monomer,8b2g_A,withheld_continuation,true_large,0.5346320346320346,2,74,21.5,21,22,2282.5,24.0,100
foldbench_monomer,8b2g_A,withheld_continuation,true_small,0.4642857142857143,2,74,21.5,21,22,2282.5,10.0,100
foldbench_monomer,8b2s_A,full_pipeline,false_large,0.02956989247311828,2,245,186.0,186,186,27510.0,81.0,100
foldbench_monomer,8b2s_A,full_pipeline,false_small,0.45161290322580644,2,245,186.0,186,186,27510.0,10.0,100
foldbench_monomer,8b2s_A,full_pipeline,iid,0.6639784946236559,2,245,186.0,186,186,27510.0,0.0,100
foldbench_monomer,8b2s_A,full_pipeline,iid200,0.6693548387096774,2,245,186.0,186,186,27510.0,0.0,200
foldbench_monomer,8b2s_A,full_pipeline,iid_repeat,0.6612903225806451,2,245,186.0,186,186,27510.0,0.0,100
foldbench_monomer,8b2s_A,full_pipeline,pred_large,0.6774193548387096,2,245,186.0,186,186,27510.0,81.0,100
foldbench_monomer,8b2s_A,full_pipeline,pred_small,0.6639784946236559,2,245,186.0,186,186,27510.0,10.0,100
foldbench_monomer,8b2s_A,full_pipeline,source_plus_iid200,0.6666666666666666,2,245,186.0,186,186,27510.0,0.0,200
foldbench_monomer,8b2s_A,full_pipeline,true_large,0.803763440860215,2,245,186.0,186,186,27510.0,81.0,100
foldbench_monomer,8b2s_A,full_pipeline,true_small,0.6881720430107527,2,245,186.0,186,186,27510.0,10.0,100
foldbench_monomer,8b2s_A,withheld_continuation,false_large,0.007142857142857143,2,245,68.5,67,70,27299.5,81.0,100
foldbench_monomer,8b2s_A,withheld_continuation,false_small,0.1593816631130064,2,245,68.5,67,70,27299.5,10.0,100
foldbench_monomer,8b2s_A,withheld_continuation,iid,0.4005330490405117,2,245,68.5,67,70,27299.5,0.0,100
foldbench_monomer,8b2s_A,withheld_continuation,iid200,0.40085287846481876,2,245,68.5,67,70,27299.5,0.0,200
foldbench_monomer,8b2s_A,withheld_continuation,iid_repeat,0.4229211087420043,2,245,68.5,67,70,27299.5,0.0,100
foldbench_monomer,8b2s_A,withheld_continuation,pred_large,0.4375266524520256,2,245,68.5,67,70,27299.5,81.0,100
foldbench_monomer,8b2s_A,withheld_continuation,pred_small,0.40767590618336885,2,245,68.5,67,70,27299.5,10.0,100
foldbench_monomer,8b2s_A,withheld_continuation,source_plus_iid200,0.39371002132196165,2,245,68.5,67,70,27299.5,0.0,200
foldbench_monomer,8b2s_A,withheld_continuation,true_large,0.5245202558635395,2,245,68.5,67,70,27299.5,81.0,100
foldbench_monomer,8b2s_A,withheld_continuation,true_small,0.43784648187633257,2,245,68.5,67,70,27299.5,10.0,100
foldbench_monomer,8b4u_A,full_pipeline,false_large,0.09157509157509158,2,277,273.0,273,273,34716.0,92.0,100
foldbench_monomer,8b4u_A,full_pipeline,false_small,0.7216117216117216,2,277,273.0,273,273,34716.0,10.0,100
foldbench_monomer,8b4u_A,full_pipeline,iid,0.836996336996337,2,277,273.0,273,273,34716.0,0.0,100
foldbench_monomer,8b4u_A,full_pipeline,iid200,0.8424908424908425,2,277,273.0,273,273,34716.0,0.0,200
foldbench_monomer,8b4u_A,full_pipeline,iid_repeat,0.836996336996337,2,277,273.0,273,273,34716.0,0.0,100
foldbench_monomer,8b4u_A,full_pipeline,pred_large,0.8333333333333334,2,277,273.0,273,273,34716.0,92.0,100
foldbench_monomer,8b4u_A,full_pipeline,pred_small,0.8333333333333334,2,277,273.0,273,273,34716.0,10.0,100
foldbench_monomer,8b4u_A,full_pipeline,source_plus_iid200,0.8443223443223443,2,277,273.0,273,273,34716.0,0.0,200
foldbench_monomer,8b4u_A,full_pipeline,true_large,0.8644688644688645,2,277,273.0,273,273,34716.0,92.0,100
foldbench_monomer,8b4u_A,full_pipeline,true_small,0.8424908424908425,2,277,273.0,273,273,34716.0,10.0,100
foldbench_monomer,8b4u_A,withheld_continuation,false_large,0.03616129032258064,2,277,124.5,124,125,34472.5,92.0,100
foldbench_monomer,8b4u_A,withheld_continuation,false_small,0.5944838709677419,2,277,124.5,124,125,34472.5,10.0,100
foldbench_monomer,8b4u_A,withheld_continuation,iid,0.7149032258064516,2,277,124.5,124,125,34472.5,0.0,100
foldbench_monomer,8b4u_A,withheld_continuation,iid200,0.7107741935483871,2,277,124.5,124,125,34472.5,0.0,200
foldbench_monomer,8b4u_A,withheld_continuation,iid_repeat,0.7188064516129032,2,277,124.5,124,125,34472.5,0.0,100
foldbench_monomer,8b4u_A,withheld_continuation,pred_large,0.7268709677419355,2,277,124.5,124,125,34472.5,92.0,100
