dataset,stem,arm,range,mode,L,n_true,n_rollouts,n_short_rollouts,n_empty_rollouts,oracle_legacy,oracle_fixed_R,mean_legacy,mean_fixed_R
foldbench_monomer,7t9r_A,seeded-long,all,full,38,24,100,16,0,0.4583333333333333,0.4583333333333333,0.11419984001505741,0.11166666666666666
foldbench_monomer,7t9r_A,seeded-long,all,continuation,38,24,100,18,0,0.4583333333333333,0.4583333333333333,0.11821150950498777,0.11458333333333331
foldbench_monomer,7t9r_A,seeded-long,long,full,38,7,100,49,0,0.3333333333333333,0.2857142857142857,0.08471428571428571,0.07142857142857142
foldbench_monomer,7t9r_A,seeded-long,long,continuation,38,7,100,63,3,0.5,0.2857142857142857,0.08742857142857142,0.06142857142857142
foldbench_monomer,7tjb_A,seeded-long,all,full,227,201,100,10,0,0.6616915422885572,0.6616915422885572,0.5818349063176533,0.5807462686567164
foldbench_monomer,7tjb_A,seeded-long,all,continuation,227,201,100,10,0,0.6633165829145728,0.6616915422885572,0.5809347486051353,0.5795522388059702
foldbench_monomer,7tjb_A,seeded-long,long,full,227,134,100,12,0,0.676923076923077,0.6567164179104478,0.5684325114054743,0.5666417910447762
foldbench_monomer,7tjb_A,seeded-long,long,continuation,227,134,100,13,0,0.6744186046511628,0.6492537313432836,0.567212245915364,0.5648507462686567
foldbench_monomer,7tlh_A,seeded-long,all,full,136,114,100,78,0,0.5051546391752577,0.4298245614035088,0.27362057349518015,0.24973684210526317
foldbench_monomer,7tlh_A,seeded-long,all,continuation,136,114,100,81,0,0.5104166666666666,0.4298245614035088,0.27274191654105495,0.2470175438596492
foldbench_monomer,7tlh_A,seeded-long,long,full,136,77,100,56,0,0.5,0.44155844155844154,0.2592405441830377,0.24064935064935067
foldbench_monomer,7tlh_A,seeded-long,long,continuation,136,77,100,59,0,0.5074626865671642,0.44155844155844154,0.25800910844155905,0.23766233766233763
foldbench_monomer,7uba_A,seeded-long,all,full,213,208,100,93,0,0.3983050847457627,0.22596153846153846,0.15001629761433727,0.11451923076923075
foldbench_monomer,7uba_A,seeded-long,all,continuation,213,208,100,94,0,0.4017094017094017,0.22596153846153846,0.15010631707731992,0.11384615384615383
foldbench_monomer,7uba_A,seeded-long,long,full,213,137,100,98,0,0.45454545454545453,0.1897810218978102,0.09994945291151598,0.0562043795620438
foldbench_monomer,7uba_A,seeded-long,long,continuation,213,137,100,98,0,0.46511627906976744,0.1897810218978102,0.09957611083521074,0.0551094890510949
foldbench_monomer,7uk8_A,seeded-long,all,full,394,526,100,85,0,0.4514851485148515,0.4372623574144487,0.36257192311310377,0.3467680608365019
foldbench_monomer,7uk8_A,seeded-long,all,continuation,394,526,100,85,0,0.4503968253968254,0.435361216730038,0.3618495480656543,0.34549429657794684
foldbench_monomer,7uk8_A,seeded-long,long,full,394,398,100,85,0,0.45217391304347826,0.4296482412060301,0.3572947853740934,0.3345226130653266
foldbench_monomer,7uk8_A,seeded-long,long,continuation,394,398,100,86,0,0.45058139534883723,0.4296482412060301,0.356340347455337,0.33286432160804025
foldbench_monomer,7ur2_A,seeded-long,all,full,195,137,100,46,0,0.4233576642335766,0.4233576642335766,0.19276441204173403,0.18145985401459852
foldbench_monomer,7ur2_A,seeded-long,all,continuation,195,137,100,46,0,0.4233576642335766,0.4233576642335766,0.19158926925591563,0.1797080291970803
foldbench_monomer,7ur2_A,seeded-long,long,full,195,112,100,66,0,0.45794392523364486,0.4375,0.19940923939700977,0.17749999999999996
foldbench_monomer,7ur2_A,seeded-long,long,continuation,195,112,100,68,0,0.46226415094339623,0.4375,0.19818843185367413,0.17526785714285711
foldbench_monomer,7urp_A,seeded-long,all,full,160,134,100,39,0,0.43410852713178294,0.417910447761194,0.3183792137031235,0.30917910447761193
foldbench_monomer,7urp_A,seeded-long,all,continuation,160,134,100,43,0,0.4375,0.417910447761194,0.31765648056147594,0.3073880597014925
foldbench_monomer,7urp_A,seeded-long,long,full,160,98,100,35,0,0.5212765957446809,0.5,0.3596211226563739,0.346938775510204
foldbench_monomer,7urp_A,seeded-long,long,continuation,160,98,100,37,0,0.5161290322580645,0.4897959183673469,0.3582614103627785,0.34408163265306124
foldbench_monomer,7uvg_A,seeded-long,all,full,183,178,100,89,0,0.45222929936305734,0.4157303370786517,0.2702218446206299,0.23741573033707866
foldbench_monomer,7uvg_A,seeded-long,all,continuation,183,178,100,90,0,0.44871794871794873,0.4101123595505618,0.2686718036134668,0.23466292134831462
foldbench_monomer,7uvg_A,seeded-long,long,full,183,128,100,82,0,0.5,0.4375,0.3027864383556935,0.26765625
foldbench_monomer,7uvg_A,seeded-long,long,continuation,183,128,100,83,0,0.494949494949495,0.4296875,0.30114462142644133,0.26421875
foldbench_monomer,7uww_A,seeded-long,all,full,635,693,100,38,0,0.34930448222565685,0.32611832611832614,0.2421819603264571,0.23901875901875905
foldbench_monomer,7uww_A,seeded-long,all,continuation,635,693,100,38,0,0.3498452012383901,0.32611832611832614,0.24161501954251569,0.23832611832611836
foldbench_monomer,7uww_A,seeded-long,long,full,635,474,100,51,0,0.3035294117647059,0.2721518987341772,0.19968512447253495,0.19375527426160344
foldbench_monomer,7uww_A,seeded-long,long,continuation,635,474,100,52,0,0.30424528301886794,0.2721518987341772,0.1987406351267855,0.19261603375527428
foldbench_monomer,7v3o_A,seeded-long,all,full,328,272,100,8,0,0.31985294117647056,0.31985294117647056,0.20898624590048523,0.20845588235294119
foldbench_monomer,7v3o_A,seeded-long,all,continuation,328,272,100,8,0,0.3161764705882353,0.3161764705882353,0.20827480576679838,0.20768382352941178
foldbench_monomer,7v3o_A,seeded-long,long,full,328,187,100,0,0,0.32620320855614976,0.32620320855614976,0.20374331550802138,0.20374331550802138
foldbench_monomer,7v3o_A,seeded-long,long,continuation,328,187,100,0,0,0.32620320855614976,0.32620320855614976,0.20299465240641712,0.20299465240641712
foldbench_monomer,7w15_A,seeded-long,all,full,302,303,100,40,0,0.6270627062706271,0.6270627062706271,0.5184801882781318,0.5113531353135314
foldbench_monomer,7w15_A,seeded-long,all,continuation,302,303,100,45,0,0.6270627062706271,0.6270627062706271,0.5174363796477286,0.5095709570957097
foldbench_monomer,7w15_A,seeded-long,long,full,302,197,100,26,0,0.6091370558375635,0.6091370558375635,0.5057048598922059,0.49934010152284264
foldbench_monomer,7w15_A,seeded-long,long,continuation,302,197,100,31,0,0.6040609137055838,0.6040609137055838,0.5045554381300529,0.4974111675126904
foldbench_monomer,7wz5_A,seeded-long,all,full,161,113,100,62,0,0.11504424778761062,0.11504424778761062,0.029680764986890762,0.026283185840707962
foldbench_monomer,7wz5_A,seeded-long,all,continuation,161,113,100,62,0,0.11504424778761062,0.11504424778761062,0.029533327485682815,0.026017699115044243
foldbench_monomer,7wz5_A,seeded-long,long,full,161,103,100,95,0,0.13924050632911392,0.10679611650485436,0.028619476452238963,0.019708737864077668
foldbench_monomer,7wz5_A,seeded-long,long,continuation,161,103,100,95,0,0.14102564102564102,0.10679611650485436,0.028423132115956987,0.01932038834951456
foldbench_monomer,7wzm_A,seeded-long,all,full,492,456,100,85,0,0.7087378640776699,0.6644736842105263,0.6271189925663712,0.6054605263157895
foldbench_monomer,7wzm_A,seeded-long,all,continuation,492,456,100,87,0,0.708029197080292,0.6622807017543859,0.6264566039083455,0.6036184210526316
foldbench_monomer,7wzm_A,seeded-long,long,full,492,335,100,89,0,0.7195945945945946,0.6537313432835821,0.6258855580213109,0.5980298507462686
foldbench_monomer,7wzm_A,seeded-long,long,continuation,492,335,100,89,0,0.7186440677966102,0.6507462686567164,0.6249803595377761,0.5954925373134329
foldbench_monomer,7x3h_A,seeded-long,all,full,290,296,100,35,0,0.6101083032490975,0.581081081081081,0.5096595036002586,0.5044256756756758
foldbench_monomer,7x3h_A,seeded-long,all,continuation,290,296,100,39,0,0.6086956521739131,0.5777027027027027,0.5089290838511036,0.5030405405405406
foldbench_monomer,7x3h_A,seeded-long,long,full,290,196,100,32,0,0.5828877005347594,0.5714285714285714,0.48603686322200496,0.4810204081632653
foldbench_monomer,7x3h_A,seeded-long,long,continuation,290,196,100,36,0,0.5806451612903226,0.5714285714285714,0.4852572699023538,0.4793877551020409
foldbench_monomer,7x4p_A,seeded-long,all,full,307,333,100,34,0,0.4691358024691358,0.4594594594594595,0.36748334865124505,0.3630930930930931
foldbench_monomer,7x4p_A,seeded-long,all,continuation,307,333,100,37,0,0.4674922600619195,0.45645645645645644,0.366673309638667,0.36186186186186176
foldbench_monomer,7x4p_A,seeded-long,long,full,307,241,100,69,0,0.47368421052631576,0.45228215767634855,0.3648560625093126,0.34925311203319503
foldbench_monomer,7x4p_A,seeded-long,long,continuation,307,241,100,71,0,0.4713656387665198,0.45228215767634855,0.36392439578575164,0.34726141078838174
foldbench_monomer,7x8l_A,seeded-long,all,full,514,580,100,70,0,0.4517374517374517,0.4189655172413793,0.3785010752123986,0.36203448275862066
foldbench_monomer,7x8l_A,seeded-long,all,continuation,514,580,100,72,0,0.4506769825918762,0.41724137931034483,0.3775493107230433,0.3606379310344827
foldbench_monomer,7x8l_A,seeded-long,long,full,514,440,100,72,0,0.45675675675675675,0.42272727272727273,0.38140077695438435,0.3615909090909091
foldbench_monomer,7x8l_A,seeded-long,long,continuation,514,440,100,72,0,0.45799457994579945,0.42045454545454547,0.38014365626168173,0.35975000000000007
foldbench_monomer,7xcd_A,seeded-long,all,full,178,148,100,30,0,0.15,0.13513513513513514,0.08157032255232216,0.07993243243243245
foldbench_monomer,7xcd_A,seeded-long,all,continuation,178,148,100,31,0,0.14705882352941177,0.13513513513513514,0.0810507572800457,0.07925675675675677
foldbench_monomer,7xcd_A,seeded-long,long,full,178,103,100,26,0,0.13592233009708737,0.13592233009708737,0.0670986548769745,0.06563106796116505
foldbench_monomer,7xcd_A,seeded-long,long,continuation,178,103,100,27,0,0.1262135922330097,0.1262135922330097,0.06638258220793285,0.06475728155339806
foldbench_monomer,7xg9_A,seeded-long,all,full,288,241,100,77,0,0.3924050632911392,0.38589211618257263,0.26115158096137586,0.23539419087136929
foldbench_monomer,7xg9_A,seeded-long,all,continuation,288,241,100,80,0,0.39195979899497485,0.3817427385892116,0.26002561554362447,0.2335269709543568
foldbench_monomer,7xg9_A,seeded-long,long,full,288,201,100,90,0,0.4236111111111111,0.34328358208955223,0.2702429652515197,0.22000000000000003
foldbench_monomer,7xg9_A,seeded-long,long,continuation,288,201,100,90,0,0.42657342657342656,0.3383084577114428,0.26875530621112675,0.21761194029850744
foldbench_monomer,7xi5_A,seeded-long,all,full,65,42,100,26,0,0.8536585365853658,0.8333333333333334,0.669682450319806,0.6580952380952383
foldbench_monomer,7xi5_A,seeded-long,all,continuation,65,42,100,37,0,0.8648648648648649,0.8095238095238095,0.6791781904149948,0.661904761904762
foldbench_monomer,7xi5_A,seeded-long,long,full,65,23,100,58,0,0.9375,0.782608695652174,0.6267460054994884,0.5856521739130435
foldbench_monomer,7xi5_A,seeded-long,long,continuation,65,23,100,69,0,0.9411764705882353,0.782608695652174,0.6439457274658008,0.5834782608695652
foldbench_monomer,7xjr_A,seeded-long,all,full,337,354,100,67,0,0.5522388059701493,0.5225988700564972,0.45537928110842385,0.44177966101694915
foldbench_monomer,7xjr_A,seeded-long,all,continuation,337,354,100,68,0,0.5538922155688623,0.5225988700564972,0.4545433209988298,0.44008474576271184
foldbench_monomer,7xjr_A,seeded-long,long,full,337,275,100,74,0,0.5615384615384615,0.5309090909090909,0.46731668571906665,0.4478181818181819
foldbench_monomer,7xjr_A,seeded-long,long,continuation,337,275,100,75,0,0.5637065637065637,0.5309090909090909,0.4662759147730429,0.44552727272727277
foldbench_monomer,7xlz_A,seeded-long,all,full,266,265,100,52,0,0.6385542168674698,0.6075471698113207,0.5255808497699787,0.5156981132075472
foldbench_monomer,7xlz_A,seeded-long,all,continuation,266,265,100,54,0,0.6411290322580645,0.6037735849056604,0.5250477999879904,0.5140754716981132
foldbench_monomer,7xlz_A,seeded-long,long,full,266,174,100,49,0,0.6225165562913907,0.5632183908045977,0.48766251416152395,0.4753448275862069
foldbench_monomer,7xlz_A,seeded-long,long,continuation,266,174,100,54,0,0.6266666666666667,0.5574712643678161,0.4864756768493861,0.47264367816091946
foldbench_monomer,7xp9_A,seeded-long,all,full,84,45,100,32,0,0.5111111111111111,0.5111111111111111,0.23385506760419897,0.22088888888888888
foldbench_monomer,7xp9_A,seeded-long,all,continuation,84,45,100,33,0,0.5333333333333333,0.5333333333333333,0.23454252162011063,0.21977777777777777
foldbench_monomer,7xp9_A,seeded-long,long,full,84,27,100,33,0,0.75,0.4444444444444444,0.1693998863574917,0.15333333333333332
foldbench_monomer,7xp9_A,seeded-long,long,continuation,84,27,100,36,0,0.6666666666666666,0.4444444444444444,0.1679988345642034,0.15037037037037035
foldbench_monomer,7xq4_A,seeded-long,all,full,514,472,100,73,0,0.4623115577889447,0.4173728813559322,0.37933290147141624,0.3603177966101694
foldbench_monomer,7xq4_A,seeded-long,all,continuation,514,472,100,73,0,0.4609571788413098,0.4194915254237288,0.37829801719653117,0.35872881355932196
foldbench_monomer,7xq4_A,seeded-long,long,full,514,335,100,81,0,0.4226415094339623,0.3880597014925373,0.34560221082221537,0.31773134328358205
foldbench_monomer,7xq4_A,seeded-long,long,continuation,514,335,100,83,0,0.42045454545454547,0.3850746268656716,0.34385155822158964,0.3152238805970149
foldbench_monomer,7xrx_A,seeded-long,all,full,398,396,100,41,0,0.4217171717171717,0.4217171717171717,0.33076088033707374,0.3222474747474747
foldbench_monomer,7xrx_A,seeded-long,all,continuation,398,396,100,41,0,0.42424242424242425,0.42424242424242425,0.3300597823685934,0.3212373737373737
foldbench_monomer,7xrx_A,seeded-long,long,full,398,302,100,29,0,0.44039735099337746,0.44039735099337746,0.3487246932689693,0.3400993377483444
foldbench_monomer,7xrx_A,seeded-long,long,continuation,398,302,100,29,0,0.44039735099337746,0.44039735099337746,0.34753014264345855,0.33860927152317877
foldbench_monomer,7xyr_A,seeded-long,all,full,591,707,100,34,0,0.596820809248555,0.5855728429985856,0.5478879696828858,0.5427439886845827
foldbench_monomer,7xyr_A,seeded-long,all,continuation,591,707,100,37,0,0.5962373371924746,0.5855728429985856,0.5472694717256786,0.5418387553041017
foldbench_monomer,7xyr_A,seeded-long,long,full,591,527,100,40,0,0.5945945945945946,0.5844402277039848,0.539493131303785,0.5318026565464896
foldbench_monomer,7xyr_A,seeded-long,long,continuation,591,527,100,43,0,0.5951417004048583,0.5825426944971537,0.5387570218114022,0.5306261859582543
foldbench_monomer,7xz3_A,seeded-long,all,full,325,316,100,92,0,0.20588235294117646,0.17721518987341772,0.08190908108757189,0.06670886075949368
foldbench_monomer,7xz3_A,seeded-long,all,continuation,325,316,100,92,0,0.2029520295202952,0.17721518987341772,0.08156600689498028,0.06617088607594937
foldbench_monomer,7xz3_A,seeded-long,long,full,325,254,100,100,0,0.21195652173913043,0.16535433070866143,0.060851445159953006,0.04133858267716535
foldbench_monomer,7xz3_A,seeded-long,long,continuation,325,254,100,100,0,0.20765027322404372,0.16535433070866143,0.060243027640076774,0.04066929133858268
foldbench_monomer,7y3h_A,seeded-long,all,full,413,312,100,34,0,0.5993485342019544,0.5897435897435898,0.5122706038922729,0.505897435897436
foldbench_monomer,7y3h_A,seeded-long,all,continuation,413,312,100,35,0,0.6013071895424836,0.5897435897435898,0.5117382617330825,0.5047756410256411
foldbench_monomer,7y3h_A,seeded-long,long,full,413,199,100,8,0,0.5879396984924623,0.5879396984924623,0.46709794482617745,0.46633165829145734
foldbench_monomer,7y3h_A,seeded-long,long,continuation,413,199,100,8,0,0.5879396984924623,0.5879396984924623,0.4664350287436683,0.46547738693467333
foldbench_monomer,7y4h_A,seeded-long,all,full,338,320,100,5,0,0.509375,0.509375,0.4245613801840101,0.4241875000000001
foldbench_monomer,7y4h_A,seeded-long,all,continuation,338,320,100,8,0,0.50625,0.50625,0.4230774846218697,0.42259375000000005
foldbench_monomer,7y4h_A,seeded-long,long,full,338,226,100,3,0,0.5088495575221239,0.5088495575221239,0.43683609923909833,0.43619469026548674
foldbench_monomer,7y4h_A,seeded-long,long,continuation,338,226,100,5,0,0.5088495575221239,0.5088495575221239,0.43538871356006886,0.43464601769911504
foldbench_monomer,7y54_A,seeded-long,all,full,100,105,100,99,0,0.8369565217391305,0.7523809523809524,0.7426111515382096,0.6609523809523808
foldbench_monomer,7y54_A,seeded-long,all,continuation,100,105,100,100,0,0.8461538461538461,0.7523809523809524,0.7448953384359295,0.655904761904762
foldbench_monomer,7y54_A,seeded-long,long,full,100,58,100,69,0,0.875,0.8448275862068966,0.7548974174476968,0.7105172413793103
foldbench_monomer,7y54_A,seeded-long,long,continuation,100,58,100,84,0,0.8823529411764706,0.8275862068965517,0.7586085410098378,0.7029310344827584
foldbench_monomer,7y5j_A,seeded-long,all,full,102,91,100,42,0,0.7710843373493976,0.7692307692307693,0.6707698104690273,0.6559340659340659
foldbench_monomer,7y5j_A,seeded-long,all,continuation,102,91,100,54,0,0.7804878048780488,0.7802197802197802,0.6733931588604988,0.6547252747252746
foldbench_monomer,7y5j_A,seeded-long,long,full,102,50,100,28,0,0.7446808510638298,0.72,0.6275209607169675,0.6175999999999999
foldbench_monomer,7y5j_A,seeded-long,long,continuation,102,50,100,38,0,0.7391304347826086,0.72,0.6307606632408761,0.6161999999999999
foldbench_monomer,7y5m_A,seeded-long,all,full,170,148,100,96,0,0.6736842105263158,0.5202702702702703,0.48034964971094724,0.3949324324324324
foldbench_monomer,7y5m_A,seeded-long,all,continuation,170,148,100,97,0,0.6702127659574468,0.5135135135135135,0.4802167931995271,0.39162162162162156
foldbench_monomer,7y5m_A,seeded-long,long,full,170,107,100,100,0,0.6891891891891891,0.4953271028037383,0.5332896496981759,0.37626168224299067
foldbench_monomer,7y5m_A,seeded-long,long,continuation,170,107,100,100,0,0.684931506849315,0.48598130841121495,0.5337655223995194,0.37149532710280375
foldbench_monomer,7y5r_A,seeded-long,all,full,105,97,100,75,0,0.8021978021978022,0.7835051546391752,0.6875245957652554,0.6592783505154639
foldbench_monomer,7y5r_A,seeded-long,all,continuation,105,97,100,83,0,0.8,0.7835051546391752,0.6893159733686788,0.6550515463917526
foldbench_monomer,7y5r_A,seeded-long,long,full,105,60,100,69,0,0.782608695652174,0.7166666666666667,0.6498675473598875,0.6156666666666667
foldbench_monomer,7y5r_A,seeded-long,long,continuation,105,60,100,79,0,0.782608695652174,0.7,0.6525563297610466,0.6095
foldbench_monomer,7y8h_A,seeded-long,all,full,100,83,100,40,0,0.8589743589743589,0.8072289156626506,0.6948810827089141,0.681566265060241
foldbench_monomer,7y8h_A,seeded-long,all,continuation,100,83,100,52,0,0.8571428571428571,0.8072289156626506,0.6962228415200378,0.6786746987951807
foldbench_monomer,7y8h_A,seeded-long,long,full,100,49,100,50,0,0.8837209302325582,0.8367346938775511,0.7443994855821878,0.7220408163265303
foldbench_monomer,7y8h_A,seeded-long,long,continuation,100,49,100,62,0,0.8809523809523809,0.8163265306122449,0.7492401764010903,0.7183673469387754
foldbench_monomer,7y8i_A,seeded-long,all,full,97,83,100,9,0,0.8192771084337349,0.8192771084337349,0.7476451660660933,0.7449397590361444
foldbench_monomer,7y8i_A,seeded-long,all,continuation,97,83,100,16,0,0.8192771084337349,0.8192771084337349,0.7498072050891864,0.7459036144578315
foldbench_monomer,7y8i_A,seeded-long,long,full,97,47,100,39,0,0.8695652173913043,0.851063829787234,0.7540566301067565,0.7376595744680853
foldbench_monomer,7y8i_A,seeded-long,long,continuation,97,47,100,52,0,0.8695652173913043,0.851063829787234,0.7577162039071373,0.7348936170212766
foldbench_monomer,7yd4_A,seeded-long,all,full,185,142,100,39,0,0.16326530612244897,0.15492957746478872,0.07422617084561069,0.06985915492957746
foldbench_monomer,7yd4_A,seeded-long,all,continuation,185,142,100,42,0,0.15730337078651685,0.15492957746478872,0.07348882154763704,0.06894366197183098
foldbench_monomer,7yd4_A,seeded-long,long,full,185,101,100,51,0,0.21052631578947367,0.18811881188118812,0.07360179832525214,0.06653465346534654
foldbench_monomer,7yd4_A,seeded-long,long,continuation,185,101,100,53,0,0.21428571428571427,0.19801980198019803,0.0725801184359663,0.06534653465346535
foldbench_monomer,7yhr_A,seeded-long,all,full,60,41,100,48,0,0.6363636363636364,0.5121951219512195,0.31081301435515896,0.28658536585365857
foldbench_monomer,7yhr_A,seeded-long,all,continuation,60,41,100,56,0,0.6190476190476191,0.5121951219512195,0.3141624994078425,0.28560975609756095
foldbench_monomer,7yhr_A,seeded-long,long,full,60,23,100,68,0,0.6666666666666666,0.43478260869565216,0.2404740336315245,0.20130434782608694
foldbench_monomer,7yhr_A,seeded-long,long,continuation,60,23,100,78,0,0.625,0.43478260869565216,0.24243795820510386,0.1956521739130435
foldbench_monomer,7ykm_A,seeded-long,all,full,105,55,100,0,0,0.7818181818181819,0.7818181818181819,0.6114545454545454,0.6114545454545454
foldbench_monomer,7ykm_A,seeded-long,all,continuation,105,55,100,0,0,0.7818181818181819,0.7818181818181819,0.6149090909090908,0.6149090909090908
foldbench_monomer,7ykm_A,seeded-long,long,full,105,34,100,5,0,0.8529411764705882,0.8529411764705882,0.6252201030705539,0.6235294117647059
foldbench_monomer,7ykm_A,seeded-long,long,continuation,105,34,100,11,0,0.8529411764705882,0.8529411764705882,0.6333531783681214,0.6294117647058823
foldbench_monomer,7ylr_A,seeded-long,all,full,330,364,100,93,0,0.6906906906906907,0.6456043956043956,0.6143581712653997,0.5795054945054945
foldbench_monomer,7ylr_A,seeded-long,all,continuation,330,364,100,94,0,0.6897590361445783,0.6456043956043956,0.613611593278798,0.5772252747252746
foldbench_monomer,7ylr_A,seeded-long,long,full,330,242,100,95,0,0.7032967032967034,0.6074380165289256,0.5969173199892329,0.541900826446281
foldbench_monomer,7ylr_A,seeded-long,long,continuation,330,242,100,96,0,0.7016574585635359,0.6074380165289256,0.5958152983132114,0.5385537190082644
foldbench_monomer,7yug_A,seeded-long,all,full,118,94,100,90,0,0.3829787234042553,0.26595744680851063,0.16807254523246948,0.11968085106382981
foldbench_monomer,7yug_A,seeded-long,all,continuation,118,94,100,91,0,0.391304347826087,0.2553191489361702,0.1696077849034422,0.11882978723404257
foldbench_monomer,7yug_A,seeded-long,long,full,118,50,100,77,0,0.3684210526315789,0.22,0.05807588265903841,0.04419999999999998
foldbench_monomer,7yug_A,seeded-long,long,continuation,118,50,100,79,0,0.3888888888888889,0.2,0.05736136680401663,0.04259999999999998
foldbench_monomer,7yyg_A,seeded-long,all,full,365,221,100,40,0,0.1711229946524064,0.167420814479638,0.08290875042365871,0.07900452488687781
foldbench_monomer,7yyg_A,seeded-long,all,continuation,365,221,100,41,0,0.167420814479638,0.167420814479638,0.0825802108312143,0.07855203619909501
foldbench_monomer,7yyg_A,seeded-long,long,full,365,140,100,30,0,0.14285714285714285,0.14285714285714285,0.04779289465485587,0.046
foldbench_monomer,7yyg_A,seeded-long,long,continuation,365,140,100,31,0,0.14285714285714285,0.14285714285714285,0.04665763444509534,0.04478571428571429
foldbench_monomer,7z65_A,seeded-long,all,full,283,320,100,78,0,0.5362318840579711,0.503125,0.44845618869490117,0.42959375
foldbench_monomer,7z65_A,seeded-long,all,continuation,283,320,100,81,0,0.5345454545454545,0.503125,0.44755917233365994,0.42759375000000005
foldbench_monomer,7z65_A,seeded-long,long,full,283,259,100,87,0,0.5879629629629629,0.5135135135135135,0.4814165138404966,0.4500386100386101
foldbench_monomer,7z65_A,seeded-long,long,continuation,283,259,100,90,0,0.586046511627907,0.5135135135135135,0.4805142363746342,0.44752895752895766
foldbench_monomer,7znz_A,seeded-long,all,full,761,932,100,3,0,0.3293991416309013,0.3293991416309013,0.27825687739558425,0.2780472103004291
foldbench_monomer,7znz_A,seeded-long,all,continuation,761,932,100,3,0,0.3283261802575107,0.3283261802575107,0.2778584022743167,0.2776394849785408
foldbench_monomer,7znz_A,seeded-long,long,full,761,675,100,5,0,0.3125925925925926,0.3125925925925926,0.24857225529111585,0.24760000000000001
foldbench_monomer,7znz_A,seeded-long,long,continuation,761,675,100,5,0,0.3125925925925926,0.3125925925925926,0.24795076910465866,0.246962962962963
foldbench_monomer,7zoi_A,seeded-long,all,full,151,110,100,1,0,0.6454545454545455,0.6454545454545455,0.5067016769638129,0.5064545454545454
foldbench_monomer,7zoi_A,seeded-long,all,continuation,151,110,100,1,0,0.6545454545454545,0.6545454545454545,0.5080124777183602,0.5077272727272728
foldbench_monomer,7zoi_A,seeded-long,long,full,151,39,100,1,0,0.6410256410256411,0.6410256410256411,0.41445421245421243,0.4141025641025641
foldbench_monomer,7zoi_A,seeded-long,long,continuation,151,39,100,1,0,0.6153846153846154,0.6153846153846154,0.4176319758672701,0.4171794871794872
foldbench_monomer,7zs2_A,seeded-long,all,full,316,223,100,25,0,0.634020618556701,0.6233183856502242,0.5306989283969024,0.5260538116591928
foldbench_monomer,7zs2_A,seeded-long,all,continuation,316,223,100,27,0,0.6321243523316062,0.6188340807174888,0.5295877697377265,0.5242600896860986
foldbench_monomer,7zs2_A,seeded-long,long,full,316,139,100,22,0,0.6370967741935484,0.5827338129496403,0.46036180506642843,0.45489208633093525
foldbench_monomer,7zs2_A,seeded-long,long,continuation,316,139,100,23,0,0.6422764227642277,0.5827338129496403,0.4585457947146797,0.4522302158273381
foldbench_monomer,7zu3_A,seeded-long,all,full,132,92,100,13,0,0.41304347826086957,0.41304347826086957,0.20209097194642237,0.20076086956521738
foldbench_monomer,7zu3_A,seeded-long,all,continuation,132,92,100,14,0,0.41304347826086957,0.41304347826086957,0.20098284759493293,0.1994565217391304
foldbench_monomer,7zu3_A,seeded-long,long,full,132,61,100,28,0,0.4098360655737705,0.4098360655737705,0.16646304930094694,0.16147540983606556
foldbench_monomer,7zu3_A,seeded-long,long,continuation,132,61,100,28,0,0.4098360655737705,0.4098360655737705,0.16542808549416332,0.16016393442622948
foldbench_monomer,7zv1_A,seeded-long,all,full,136,111,100,92,0,0.5666666666666667,0.4864864864864865,0.31541495612277265,0.2677477477477478
foldbench_monomer,7zv1_A,seeded-long,all,continuation,136,111,100,94,0,0.5730337078651685,0.4774774774774775,0.31533417286265353,0.26504504504504506
foldbench_monomer,7zv1_A,seeded-long,long,full,136,74,100,99,0,0.5185185185185185,0.4189189189189189,0.28556320096764015,0.20851351351351355
foldbench_monomer,7zv1_A,seeded-long,long,continuation,136,74,100,99,0,0.5283018867924528,0.40540540540540543,0.28450215297073816,0.20418918918918924
foldbench_monomer,8adc_A,seeded-long,all,full,215,170,100,3,0,0.25882352941176473,0.25882352941176473,0.15503459894752708,0.15470588235294117
foldbench_monomer,8adc_A,seeded-long,all,continuation,215,170,100,3,0,0.2529411764705882,0.2529411764705882,0.15476390909029927,0.15441176470588233
foldbench_monomer,8adc_A,seeded-long,long,full,215,105,100,4,0,0.24761904761904763,0.24761904761904763,0.11672484586328302,0.11638095238095236
foldbench_monomer,8adc_A,seeded-long,long,continuation,215,105,100,4,0,0.24761904761904763,0.24761904761904763,0.11600055467731644,0.1156190476190476
foldbench_monomer,8add_A,seeded-long,all,full,213,210,100,71,0,0.18095238095238095,0.18095238095238095,0.06947809364041548,0.060238095238095236
foldbench_monomer,8add_A,seeded-long,all,continuation,213,210,100,72,0,0.18095238095238095,0.18095238095238095,0.06959712815347407,0.0600952380952381
foldbench_monomer,8add_A,seeded-long,long,full,213,144,100,78,0,0.14583333333333334,0.14583333333333334,0.03757377260473023,0.03027777777777777
foldbench_monomer,8add_A,seeded-long,long,continuation,213,144,100,81,0,0.14583333333333334,0.14583333333333334,0.037488650214310526,0.029999999999999995
foldbench_monomer,8ak2_A,seeded-long,all,full,297,314,100,80,0,0.6691176470588235,0.6496815286624203,0.6019635252619715,0.5768789808917199
