dataset,stem,L,mean_jaccard,single,average_oracle@2,average_mean@2,average_largest@2,average_largest_size@2,average_oracle@3,average_mean@3,average_largest@3,average_largest_size@3,average_oracle@5,average_mean@5,average_largest@5,average_largest_size@5,average_oracle@10,average_mean@10,average_largest@10,average_largest_size@10,average_oracle@20,average_mean@20,average_largest@20,average_largest_size@20,kmeans_oracle@2,kmeans_mean@2,kmeans_largest@2,kmeans_largest_size@2,kmeans_oracle@3,kmeans_mean@3,kmeans_largest@3,kmeans_largest_size@3,kmeans_oracle@5,kmeans_mean@5,kmeans_largest@5,kmeans_largest_size@5,kmeans_oracle@10,kmeans_mean@10,kmeans_largest@10,kmeans_largest_size@10,kmeans_oracle@20,kmeans_mean@20,kmeans_largest@20,kmeans_largest_size@20,random_oracle@2,random_mean@2,random_largest@2,random_largest_size@2,random_oracle@3,random_mean@3,random_largest@3,random_largest_size@3,random_oracle@5,random_mean@5,random_largest@5,random_largest_size@5,random_oracle@10,random_mean@10,random_largest@10,random_largest_size@10,random_oracle@20,random_mean@20,random_largest@20,random_largest_size@20
foldbench_monomer,7x3h_A,290,0.3645700646411413,0.6418918918918919,0.6418918918918919,0.5152027027027026,0.6418918918918919,99,0.6452702702702703,0.4853603603603604,0.6452702702702703,98,0.6385135135135135,0.4635135135135135,0.6385135135135135,96,0.6452702702702703,0.46689189189189184,0.6452702702702703,78,0.6587837837837838,0.4768581081081081,0.6587837837837838,66,0.6452702702702703,0.5861486486486487,0.6452702702702703,85,0.6486486486486487,0.5731981981981983,0.6486486486486487,80,0.6452702702702703,0.575,0.6351351351351351,36,0.6587837837837838,0.5371621621621621,0.6587837837837838,27,0.6418918918918919,0.5375000000000001,0.6283783783783784,15,0.6452702702702703,0.6435810810810811,0.6418918918918919,50,0.6418918918918919,0.6373873873873873,0.6351351351351351,34,0.6418918918918919,0.6243243243243243,0.625,20,0.6385135135135135,0.6243243243243243,0.6385135135135135,10,0.6148648648648649,0.5869932432432432,0.6047297297297297,5
foldbench_monomer,8ak2_A,297,0.43289126820520474,0.6878980891719745,0.6878980891719745,0.6019108280254777,0.6878980891719745,99,0.6878980891719745,0.5849256900212314,0.6878980891719745,98,0.6878980891719745,0.5630573248407644,0.6878980891719745,96,0.6878980891719745,0.5646496815286624,0.6878980891719745,90,0.697452229299363,0.575796178343949,0.6910828025477707,60,0.7006369426751592,0.6926751592356688,0.6847133757961783,70,0.7070063694267515,0.6857749469214437,0.6847133757961783,51,0.7006369426751592,0.6751592356687898,0.6815286624203821,49,0.6910828025477707,0.6493630573248408,0.678343949044586,22,0.6847133757961783,0.6073248407643312,0.6815286624203821,18,0.6910828025477707,0.6847133757961783,0.678343949044586,50,0.697452229299363,0.6868365180467091,0.6878980891719745,34,0.6847133757961783,0.6821656050955414,0.6815286624203821,20,0.6878980891719745,0.6751592356687897,0.6656050955414012,10,0.6847133757961783,0.6571656050955414,0.6464968152866242,5
foldbench_monomer,7w15_A,302,0.3349099386034047,0.6831683168316832,0.6831683168316832,0.5528052805280528,0.6831683168316832,99,0.6798679867986799,0.5170517051705171,0.6798679867986799,96,0.6798679867986799,0.4990099009900991,0.6798679867986799,94,0.6798679867986799,0.48184818481848185,0.6798679867986799,75,0.6765676567656765,0.484983498349835,0.6765676567656765,57,0.6864686468646864,0.6336633663366337,0.6864686468646864,77,0.6732673267326733,0.6413641364136414,0.6732673267326733,64,0.6732673267326733,0.634983498349835,0.6732673267326733,28,0.6864686468646864,0.571947194719472,0.6765676567656765,35,0.6963696369636964,0.5554455445544554,0.636963696369637,18,0.6798679867986799,0.6716171617161717,0.6798679867986799,50,0.6666666666666666,0.6644664466446645,0.6666666666666666,34,0.6864686468646864,0.6653465346534653,0.6864686468646864,20,0.6633663366336634,0.642904290429043,0.6270627062706271,10,0.6633663366336634,0.6028052805280528,0.6039603960396039,5
foldbench_monomer,8daj_A,302,0.3716881478969388,0.6822742474916388,0.6822742474916388,0.5719063545150502,0.6822742474916388,99,0.6822742474916388,0.5317725752508361,0.6822742474916388,98,0.68561872909699,0.5163879598662208,0.68561872909699,96,0.68561872909699,0.5414715719063545,0.68561872909699,79,0.6789297658862876,0.5349498327759197,0.6789297658862876,67,0.6822742474916388,0.6605351170568562,0.6822742474916388,84,0.6822742474916388,0.6566332218506131,0.6822742474916388,45,0.6822742474916388,0.5966555183946488,0.6822742474916388,79,0.6822742474916388,0.6113712374581939,0.6521739130434783,27,0.6956521739130435,0.5734113712374582,0.6956521739130435,16,0.6889632107023411,0.677257525083612,0.6655518394648829,50,0.6789297658862876,0.6778149386845039,0.6789297658862876,34,0.6822742474916388,0.6722408026755853,0.6588628762541806,20,0.6722408026755853,0.6585284280936456,0.6722408026755853,10,0.6655518394648829,0.6284280936454849,0.5986622073578596,5
foldbench_monomer,7x4p_A,307,0.24151521794474207,0.4894894894894895,0.4954954954954955,0.3963963963963964,0.4954954954954955,98,0.4954954954954955,0.3723723723723724,0.4954954954954955,97,0.4924924924924925,0.34894894894894896,0.4924924924924925,95,0.5015015015015015,0.34144144144144145,0.5015015015015015,90,0.4954954954954955,0.35405405405405405,0.4954954954954955,65,0.5015015015015015,0.48348348348348347,0.5015015015015015,73,0.4894894894894895,0.45945945945945943,0.4894894894894895,64,0.4894894894894895,0.43003003003003004,0.4894894894894895,59,0.5105105105105106,0.4213213213213214,0.5105105105105106,20,0.5045045045045045,0.39924924924924926,0.4594594594594595,24,0.4924924924924925,0.4894894894894895,0.4864864864864865,50,0.4984984984984985,0.4854854854854855,0.4984984984984985,34,0.5105105105105106,0.48168168168168163,0.48348348348348347,20,0.48348348348348347,0.46546546546546547,0.48348348348348347,10,0.4984984984984985,0.44804804804804804,0.4624624624624625,5
foldbench_monomer,8ci9_A,312,0.14860986966450052,0.5934718100890207,0.5875370919881305,0.3916913946587537,0.5875370919881305,99,0.5875370919881305,0.3452027695351137,0.5875370919881305,98,0.5875370919881305,0.3038575667655786,0.5875370919881305,95,0.5964391691394659,0.29910979228486645,0.5964391691394659,77,0.5964391691394659,0.29421364985163206,0.5964391691394659,57,0.5905044510385756,0.5459940652818991,0.5905044510385756,63,0.5934718100890207,0.47576656775469833,0.5192878338278932,51,0.5786350148367952,0.4629080118694362,0.5311572700296736,50,0.5964391691394659,0.3940652818991098,0.5964391691394659,40,0.5667655786350149,0.34317507418397625,0.5637982195845698,28,0.5816023738872403,0.5801186943620178,0.5816023738872403,50,0.5667655786350149,0.5588526211671613,0.5667655786350149,34,0.5816023738872403,0.5465875370919882,0.5222551928783383,20,0.5756676557863502,0.5181008902077151,0.49554896142433236,10,0.5341246290801187,0.4630563798219585,0.32047477744807124,5
foldbench_monomer,8c4y_A,314,0.3888694386845666,0.7292225201072386,0.7265415549597856,0.6193029490616622,0.7265415549597856,99,0.7292225201072386,0.5817694369973191,0.7292225201072386,98,0.7292225201072386,0.5689008042895443,0.7292225201072386,95,0.7238605898123325,0.5664879356568366,0.7238605898123325,89,0.7238605898123325,0.5671581769436996,0.7238605898123325,76,0.7319034852546917,0.7211796246648794,0.7319034852546917,69,0.7265415549597856,0.7015192135835567,0.7158176943699732,53,0.7319034852546917,0.6873994638069705,0.7265415549597856,38,0.7345844504021448,0.6335120643431635,0.7238605898123325,29,0.7211796246648794,0.6166219839142092,0.6863270777479893,16,0.7345844504021448,0.7278820375335121,0.7345844504021448,50,0.7372654155495979,0.7310098302055407,0.7265415549597856,34,0.739946380697051,0.7217158176943701,0.7238605898123325,20,0.7372654155495979,0.7126005361930295,0.7372654155495979,10,0.6970509383378016,0.6776139410187668,0.6863270777479893,5
foldbench_monomer,7zs2_A,316,0.324572462506839,0.6995515695067265,0.6995515695067265,0.4484304932735426,0.6995515695067265,99,0.6995515695067265,0.4289985052316891,0.6995515695067265,98,0.6995515695067265,0.42780269058295967,0.6995515695067265,96,0.7040358744394619,0.4331838565022421,0.7040358744394619,90,0.7085201793721974,0.4497757847533633,0.7085201793721974,79,0.7130044843049327,0.6995515695067265,0.7130044843049327,60,0.7085201793721974,0.6935724962630793,0.7085201793721974,52,0.6995515695067265,0.6233183856502242,0.695067264573991,73,0.7219730941704036,0.5376681614349776,0.7085201793721974,60,0.6995515695067265,0.4977578475336323,0.6995515695067265,44,0.7174887892376681,0.7017937219730941,0.6860986547085202,50,0.7219730941704036,0.7144992526158446,0.7085201793721974,34,0.7174887892376681,0.6932735426008968,0.695067264573991,20,0.7040358744394619,0.6811659192825112,0.7040358744394619,10,0.6905829596412556,0.6504484304932736,0.6636771300448431,5
foldbench_monomer,8au6_A,321,0.10029831376878007,0.4642857142857143,0.4583333333333333,0.2976190476190476,0.4583333333333333,98,0.4583333333333333,0.2261904761904762,0.4583333333333333,98,0.4583333333333333,0.16547619047619047,0.4583333333333333,96,0.5,0.15654761904761907,0.5,86,0.5119047619047619,0.1419642857142857,0.5119047619047619,76,0.47023809523809523,0.40773809523809523,0.47023809523809523,72,0.4642857142857143,0.42857142857142855,0.39285714285714285,42,0.47023809523809523,0.33571428571428574,0.47023809523809523,56,0.4583333333333333,0.2261904761904762,0.4583333333333333,32,0.4880952380952381,0.23452380952380952,0.43452380952380953,22,0.4642857142857143,0.4494047619047619,0.43452380952380953,50,0.4583333333333333,0.4444444444444444,0.44047619047619047,34,0.4523809523809524,0.4333333333333334,0.42857142857142855,20,0.4523809523809524,0.40595238095238095,0.375,10,0.4107142857142857,0.3383928571428571,0.34523809523809523,5
foldbench_monomer,7xz3_A,325,0.030783628429267407,0.14556962025316456,0.14556962025316456,0.0759493670886076,0.14556962025316456,99,0.14240506329113925,0.06751054852320676,0.14240506329113925,97,0.14556962025316456,0.06392405063291139,0.14556962025316456,91,0.14556962025316456,0.0509493670886076,0.14556962025316456,80,0.15822784810126583,0.050791139240506336,0.15822784810126583,65,0.14240506329113925,0.13924050632911394,0.1360759493670886,95,0.14873417721518986,0.10759493670886074,0.13291139240506328,50,0.1550632911392405,0.09303797468354431,0.14240506329113925,96,0.1518987341772152,0.08037974683544302,0.1518987341772152,57,0.16455696202531644,0.07183544303797469,0.11075949367088607,32,0.14556962025316456,0.14240506329113922,0.14556962025316456,50,0.14873417721518986,0.13818565400843882,0.14873417721518986,34,0.15822784810126583,0.1341772151898734,0.14873417721518986,20,0.2120253164556962,0.12658227848101264,0.10443037974683544,10,0.1518987341772152,0.08623417721518989,0.06962025316455696,5
foldbench_monomer,8d2z_A,327,0.33748434066593436,0.6826923076923077,0.6858974358974359,0.5544871794871795,0.6858974358974359,99,0.6858974358974359,0.5235042735042735,0.6858974358974359,98,0.6826923076923077,0.5096153846153847,0.6826923076923077,95,0.6794871794871795,0.5060897435897436,0.6794871794871795,89,0.6794871794871795,0.5067307692307692,0.6794871794871795,75,0.6826923076923077,0.6698717948717949,0.6826923076923077,82,0.6794871794871795,0.6527777777777778,0.6794871794871795,62,0.6794871794871795,0.6326923076923078,0.6794871794871795,53,0.6794871794871795,0.6080128205128206,0.6794871794871795,31,0.6634615384615384,0.56875,0.6538461538461539,25,0.6826923076923077,0.6794871794871795,0.6826923076923077,50,0.6826923076923077,0.6752136752136751,0.6826923076923077,34,0.6698717948717948,0.6641025641025641,0.6538461538461539,20,0.6762820512820513,0.6580128205128205,0.6314102564102564,10,0.657051282051282,0.6280448717948719,0.6378205128205128,5
foldbench_monomer,7v3o_A,328,0.09126961405123768,0.3860294117647059,0.3860294117647059,0.2371323529411765,0.3860294117647059,99,0.3860294117647059,0.1948529411764706,0.3860294117647059,98,0.3786764705882353,0.17205882352941176,0.3786764705882353,96,0.38235294117647056,0.16066176470588237,0.38235294117647056,88,0.38235294117647056,0.1568014705882353,0.38235294117647056,77,0.3897058823529412,0.38235294117647056,0.375,55,0.4264705882352941,0.3504901960784314,0.4264705882352941,55,0.4007352941176471,0.3213235294117648,0.4007352941176471,52,0.36764705882352944,0.24411764705882355,0.3639705882352941,61,0.41544117647058826,0.2003676470588235,0.41544117647058826,44,0.3897058823529412,0.37316176470588236,0.3897058823529412,50,0.3860294117647059,0.38235294117647056,0.3860294117647059,34,0.40441176470588236,0.3661764705882353,0.39705882352941174,20,0.4007352941176471,0.35625,0.34558823529411764,10,0.3897058823529412,0.30716911764705884,0.33455882352941174,5
foldbench_monomer,7ylr_A,330,0.4097633868975207,0.7032967032967034,0.7032967032967034,0.6181318681318682,0.7032967032967034,99,0.7005494505494505,0.5970695970695971,0.7005494505494505,98,0.7032967032967034,0.6005494505494505,0.7032967032967034,93,0.7032967032967034,0.5703296703296703,0.7032967032967034,87,0.7142857142857143,0.582967032967033,0.7142857142857143,54,0.717032967032967,0.6991758241758241,0.717032967032967,56,0.7225274725274725,0.6877289377289376,0.7225274725274725,54,0.7225274725274725,0.6967032967032967,0.6703296703296703,29,0.7225274725274725,0.6409340659340659,0.7225274725274725,23,0.695054945054945,0.6218406593406594,0.6648351648351648,17,0.7115384615384616,0.7074175824175825,0.7032967032967034,50,0.7060439560439561,0.7032967032967034,0.7005494505494505,34,0.7115384615384616,0.7016483516483517,0.7087912087912088,20,0.7142857142857143,0.6898351648351648,0.6510989010989011,10,0.6978021978021978,0.6656593406593406,0.6840659340659341,5
foldbench_monomer,8c4d_A,330,0.2852803171219255,0.5720524017467249,0.5676855895196506,0.43886462882096067,0.5676855895196506,99,0.5720524017467249,0.4687045123726346,0.5720524017467249,98,0.5676855895196506,0.4489082969432315,0.5676855895196506,96,0.5720524017467249,0.4336244541484716,0.5720524017467249,87,0.5851528384279476,0.42576419213973804,0.5851528384279476,67,0.5851528384279476,0.537117903930131,0.5851528384279476,86,0.5982532751091703,0.5705967976710334,0.537117903930131,42,0.5938864628820961,0.5109170305676856,0.5938864628820961,50,0.5895196506550219,0.5144104803493451,0.5283842794759825,34,0.5895196506550219,0.46550218340611355,0.5633187772925764,22,0.5807860262008734,0.5676855895196506,0.5545851528384279,50,0.5676855895196506,0.5633187772925764,0.5676855895196506,34,0.5851528384279476,0.565938864628821,0.5633187772925764,20,0.5851528384279476,0.5537117903930131,0.5676855895196506,10,0.5720524017467249,0.5301310043668123,0.5240174672489083,5
foldbench_monomer,8bux_A,334,0.01883707167581461,0.10833333333333334,0.10833333333333334,0.06458333333333334,0.10833333333333334,99,0.10416666666666667,0.04583333333333334,0.10416666666666667,97,0.10833333333333334,0.03833333333333334,0.10833333333333334,90,0.1125,0.034166666666666665,0.1125,64,0.0875,0.03375,0.0875,36,0.10833333333333334,0.075,0.10833333333333334,99,0.10833333333333334,0.051388888888888894,0.10833333333333334,98,0.10416666666666667,0.04583333333333334,0.10416666666666667,84,0.09583333333333334,0.04125,0.09583333333333334,47,0.10833333333333334,0.03770833333333334,0.08333333333333333,43,0.09583333333333334,0.08958333333333333,0.09583333333333334,50,0.1,0.08749999999999998,0.08333333333333333,34,0.1,0.07916666666666666,0.07083333333333333,20,0.10833333333333334,0.06333333333333332,0.05,10,0.08333333333333333,0.048125,0.05,5
foldbench_monomer,7xjr_A,337,0.2821071816499473,0.5790960451977402,0.5790960451977402,0.4378531073446328,0.5790960451977402,99,0.5847457627118644,0.43502824858757067,0.5847457627118644,96,0.576271186440678,0.4310734463276836,0.576271186440678,89,0.5819209039548022,0.41807909604519766,0.5819209039548022,85,0.5790960451977402,0.4161016949152542,0.5790960451977402,69,0.6045197740112994,0.5918079096045198,0.5790960451977402,67,0.6045197740112994,0.5659133709981167,0.5847457627118644,50,0.5903954802259888,0.49943502824858754,0.5903954802259888,64,0.6016949152542372,0.5135593220338983,0.5847457627118644,35,0.5790960451977402,0.4813559322033898,0.5649717514124294,21,0.5903954802259888,0.5861581920903955,0.5819209039548022,50,0.576271186440678,0.5725047080979285,0.5677966101694916,34,0.5819209039548022,0.5745762711864407,0.5734463276836158,20,0.5706214689265536,0.5570621468926553,0.556497175141243,10,0.556497175141243,0.5265536723163843,0.5225988700564972,5
foldbench_monomer,7y4h_A,338,0.2687425688824031,0.596875,0.596875,0.4734375,0.596875,99,0.596875,0.44895833333333335,0.596875,97,0.596875,0.40625,0.596875,96,0.603125,0.39437500000000003,0.603125,89,0.596875,0.39843750000000006,0.596875,74,0.590625,0.5609375,0.590625,91,0.5875,0.553125,0.5875,83,0.59375,0.52125,0.578125,44,0.59375,0.42593749999999997,0.58125,65,0.60625,0.44031249999999994,0.5875,37,0.596875,0.59375,0.590625,50,0.59375,0.5885416666666666,0.59375,34,0.603125,0.5831249999999999,0.59375,20,0.584375,0.5599999999999999,0.584375,10,0.584375,0.5432812499999999,0.584375,5
foldbench_monomer,7yyg_A,365,0.028110049456156472,0.25339366515837103,0.2579185520361991,0.14932126696832582,0.2579185520361991,99,0.25339366515837103,0.11764705882352942,0.25339366515837103,97,0.2579185520361991,0.08778280542986426,0.2579185520361991,92,0.24434389140271492,0.07466063348416288,0.24434389140271492,80,0.23076923076923078,0.06221719457013576,0.23076923076923078,55,0.25339366515837103,0.167420814479638,0.25339366515837103,99,0.22624434389140272,0.1779788838612368,0.22624434389140272,78,0.25339366515837103,0.1095022624434389,0.25339366515837103,73,0.22624434389140272,0.07963800904977376,0.22624434389140272,57,0.21266968325791855,0.06968325791855204,0.21266968325791855,31,0.2398190045248869,0.2330316742081448,0.22624434389140272,50,0.24434389140271492,0.2096530920060332,0.24434389140271492,34,0.24434389140271492,0.20090497737556562,0.167420814479638,20,0.19004524886877827,0.14660633484162894,0.19004524886877827,10,0.17647058823529413,0.09864253393665158,0.08597285067873303,5
foldbench_monomer,8e5h_A,372,0.21046650808619183,0.5290697674418605,0.5319767441860465,0.436046511627907,0.5319767441860465,99,0.5290697674418605,0.38856589147286824,0.5290697674418605,98,0.5290697674418605,0.36220930232558135,0.5290697674418605,96,0.5319767441860465,0.3450581395348837,0.5319767441860465,87,0.5261627906976745,0.34491279069767444,0.5261627906976745,76,0.5348837209302325,0.5290697674418605,0.5348837209302325,72,0.5319767441860465,0.49224806201550386,0.5319767441860465,76,0.5465116279069767,0.46569767441860466,0.5465116279069767,52,0.5319767441860465,0.38052325581395346,0.5319767441860465,66,0.5203488372093024,0.3781976744186047,0.5203488372093024,56,0.5406976744186046,0.5348837209302326,0.5406976744186046,50,0.5319767441860465,0.5281007751937984,0.5319767441860465,34,0.5319767441860465,0.5191860465116278,0.5319767441860465,20,0.5290697674418605,0.5011627906976746,0.4796511627906977,10,0.5058139534883721,0.4765988372093024,0.47093023255813954,5
foldbench_monomer,7qsj_A,373,0.2598905410625598,0.6685878962536023,0.6714697406340058,0.5230547550432276,0.6714697406340058,99,0.6714697406340058,0.48607108549471656,0.6714697406340058,96,0.6714697406340058,0.4380403458213256,0.6714697406340058,95,0.6685878962536023,0.4184438040345821,0.6685878962536023,88,0.6801152737752162,0.42982708933717584,0.6801152737752162,64,0.7031700288184438,0.659942363112392,0.6167146974063401,51,0.6829971181556196,0.5629202689721422,0.622478386167147,56,0.6945244956772334,0.5907780979827089,0.6023054755043228,35,0.6858789625360231,0.5273775216138329,0.6858789625360231,29,0.6628242074927954,0.4840057636887608,0.6282420749279539,27,0.6657060518731989,0.659942363112392,0.6657060518731989,50,0.6743515850144092,0.6628242074927954,0.6455331412103746,34,0.6743515850144092,0.6432276657060518,0.6080691642651297,20,0.6714697406340058,0.6230547550432276,0.5878962536023055,10,0.6282420749279539,0.5733429394812679,0.5389048991354467,5
foldbench_monomer,8akh_A,374,0.3702760944815505,0.6261682242990654,0.6230529595015576,0.5545171339563862,0.6230529595015576,99,0.6261682242990654,0.5379023883696781,0.6261682242990654,98,0.6261682242990654,0.5183800623052959,0.6261682242990654,96,0.6635514018691588,0.5236760124610591,0.6261682242990654,74,0.6510903426791277,0.5190031152647975,0.6230529595015576,62,0.6355140186915887,0.6199376947040498,0.6355140186915887,56,0.6635514018691588,0.6355140186915887,0.6230529595015576,42,0.6728971962616822,0.5925233644859812,0.6230529595015576,53,0.6417445482866043,0.5769470404984423,0.6230529595015576,43,0.6230529595015576,0.5590342679127727,0.6137071651090342,26,0.6261682242990654,0.6230529595015576,0.6199376947040498,50,0.6261682242990654,0.6199376947040497,0.616822429906542,34,0.6355140186915887,0.6218068535825545,0.6043613707165109,20,0.632398753894081,0.6087227414330217,0.6074766355140186,10,0.6386292834890965,0.5856697819314641,0.5794392523364486,5
foldbench_monomer,8dqd_A,377,0.5123217169475773,0.6987341772151898,0.6987341772151898,0.6227848101265823,0.6987341772151898,99,0.7417721518987341,0.659915611814346,0.6911392405063291,68,0.7417721518987341,0.6263291139240506,0.6911392405063291,66,0.7493670886075949,0.6369620253164558,0.6936708860759494,55,0.7443037974683544,0.632278481012658,0.6911392405063291,47,0.7417721518987341,0.7177215189873418,0.6936708860759494,69,0.7417721518987341,0.708860759493671,0.6936708860759494,41,0.7417721518987341,0.6916455696202531,0.7417721518987341,31,0.7417721518987341,0.6929113924050633,0.6759493670886076,16,0.7468354430379747,0.660379746835443,0.6911392405063291,15,0.7012658227848101,0.7,0.6987341772151898,50,0.7037974683544304,0.6953586497890295,0.6962025316455697,34,0.7139240506329114,0.6941772151898734,0.6911392405063291,20,0.7215189873417721,0.6898734177215189,0.6860759493670886,10,0.7139240506329114,0.6755696202531645,0.6506329113924051,5
foldbench_monomer,8cpk_A,384,0.29357021805704897,0.6175637393767706,0.6175637393767706,0.4603399433427762,0.6175637393767706,99,0.6118980169971672,0.42965061378659114,0.6118980169971672,98,0.6147308781869688,0.39660056657223797,0.6147308781869688,96,0.6203966005665722,0.4127478753541077,0.6203966005665722,86,0.6402266288951841,0.42606232294617563,0.6402266288951841,44,0.6288951841359773,0.5963172804532577,0.6288951841359773,58,0.6317280453257791,0.5363550519357885,0.6317280453257791,60,0.6317280453257791,0.5569405099150142,0.6317280453257791,47,0.6317280453257791,0.5337110481586402,0.5495750708215298,24,0.6260623229461756,0.47039660056657223,0.5552407932011332,21,0.6175637393767706,0.6118980169971672,0.6062322946175638,50,0.6260623229461756,0.6137865911237016,0.6090651558073654,34,0.623229461756374,0.5971671388101983,0.5892351274787535,20,0.623229461756374,0.591784702549575,0.5779036827195467,10,0.6118980169971672,0.5603399433427763,0.5410764872521246,5
foldbench_monomer,7uk8_A,394,0.2028569512964289,0.5171102661596958,0.5171102661596958,0.41349809885931554,0.5171102661596958,99,0.5171102661596958,0.38339670468948034,0.5171102661596958,98,0.5209125475285171,0.3688212927756654,0.5209125475285171,93,0.5171102661596958,0.3642585551330798,0.5171102661596958,83,0.5190114068441065,0.34838403041825095,0.5190114068441065,66,0.5437262357414449,0.5095057034220533,0.4752851711026616,50,0.5304182509505704,0.5069708491761724,0.4866920152091255,41,0.5209125475285171,0.4828897338403041,0.5209125475285171,36,0.5228136882129277,0.4442965779467681,0.5228136882129277,18,0.5114068441064639,0.405893536121673,0.4695817490494297,13,0.5152091254752852,0.5114068441064639,0.5152091254752852,50,0.5190114068441065,0.514575411913815,0.5076045627376425,34,0.5152091254752852,0.49771863117870724,0.4866920152091255,20,0.5133079847908745,0.4863117870722434,0.4714828897338403,10,0.48859315589353614,0.44857414448669203,0.4372623574144487,5
foldbench_monomer,7xrx_A,398,0.19695526955092513,0.48737373737373735,0.48737373737373735,0.3712121212121212,0.48737373737373735,98,0.49242424242424243,0.33670033670033667,0.49242424242424243,97,0.49242424242424243,0.3136363636363636,0.49242424242424243,95,0.48737373737373735,0.3083333333333333,0.48737373737373735,87,0.49242424242424243,0.3053030303030303,0.49242424242424243,70,0.494949494949495,0.46464646464646464,0.494949494949495,62,0.5,0.41414141414141414,0.5,66,0.5252525252525253,0.4601010101010101,0.4696969696969697,40,0.5227272727272727,0.4244949494949495,0.3939393939393939,21,0.49242424242424243,0.3402777777777778,0.49242424242424243,34,0.4898989898989899,0.4797979797979798,0.4696969696969697,50,0.4797979797979798,0.4764309764309764,0.47474747474747475,34,0.4797979797979798,0.4641414141414142,0.45202020202020204,20,0.46464646464646464,0.44065656565656564,0.46464646464646464,10,0.4722222222222222,0.4162878787878787,0.44696969696969696,5
foldbench_monomer,8amo_A,399,0.36298172066553425,0.7099447513812155,0.7099447513812155,0.5925414364640884,0.7099447513812155,99,0.7071823204419889,0.5432780847145487,0.7071823204419889,98,0.7071823204419889,0.5342541436464088,0.7071823204419889,96,0.712707182320442,0.5212707182320442,0.712707182320442,88,0.7182320441988951,0.5382596685082873,0.7182320441988951,67,0.7044198895027625,0.6988950276243093,0.7044198895027625,71,0.6961325966850829,0.6878453038674032,0.6878453038674033,45,0.7099447513812155,0.6386740331491713,0.7099447513812155,40,0.7016574585635359,0.6251381215469614,0.7016574585635359,22,0.6906077348066298,0.5935082872928177,0.6823204419889503,14,0.712707182320442,0.7016574585635359,0.712707182320442,50,0.712707182320442,0.7016574585635359,0.6988950276243094,34,0.712707182320442,0.6928176795580111,0.6961325966850829,20,0.6961325966850829,0.6801104972375691,0.6657458563535912,10,0.6850828729281768,0.6519337016574587,0.6657458563535912,5
foldbench_monomer,7y3h_A,413,0.3577077952683464,0.6410256410256411,0.6410256410256411,0.5192307692307693,0.6410256410256411,99,0.6410256410256411,0.48824786324786323,0.6410256410256411,98,0.6378205128205128,0.4685897435897436,0.6378205128205128,96,0.6346153846153846,0.43685897435897436,0.6346153846153846,86,0.6346153846153846,0.4475961538461538,0.6346153846153846,68,0.6378205128205128,0.6346153846153846,0.6378205128205128,87,0.6314102564102564,0.5982905982905983,0.6314102564102564,82,0.6346153846153846,0.6083333333333334,0.6346153846153846,29,0.6314102564102564,0.5439102564102564,0.6314102564102564,55,0.6314102564102564,0.5052884615384615,0.625,20,0.6410256410256411,0.6362179487179487,0.6410256410256411,50,0.6346153846153846,0.6292735042735043,0.6314102564102564,34,0.6346153846153846,0.625,0.6314102564102564,20,0.6314102564102564,0.6176282051282052,0.6217948717948718,10,0.6185897435897436,0.5887820512820513,0.592948717948718,5
foldbench_monomer,8bfy_A,426,0.3467485709874054,0.6267409470752089,0.6267409470752089,0.5334261838440111,0.6267409470752089,99,0.6211699164345403,0.5227483751160631,0.6211699164345403,96,0.6211699164345403,0.48022284122562675,0.6211699164345403,95,0.6267409470752089,0.48245125348189416,0.6267409470752089,86,0.6239554317548747,0.4793871866295264,0.6239554317548747,77,0.6155988857938719,0.6114206128133706,0.6155988857938719,84,0.6267409470752089,0.6128133704735376,0.6267409470752089,39,0.6211699164345403,0.6027855153203342,0.6016713091922006,32,0.6183844011142061,0.5565459610027855,0.6183844011142061,31,0.6155988857938719,0.5419220055710307,0.6128133704735376,15,0.6239554317548747,0.6239554317548747,0.6239554317548747,50,0.6211699164345403,0.61652739090065,0.6211699164345403,34,0.6295264623955432,0.6139275766016714,0.6295264623955432,20,0.6155988857938719,0.6,0.5933147632311978,10,0.596100278551532,0.574233983286908,0.5487465181058496,5
foldbench_monomer,8b5w_A,459,0.023172469663475193,0.15945945945945947,0.16486486486486487,0.10405405405405406,0.16486486486486487,98,0.16216216216216217,0.07837837837837838,0.16216216216216217,97,0.15945945945945947,0.058918918918918914,0.15945945945945947,94,0.16216216216216217,0.057027027027027034,0.16216216216216217,76,0.1783783783783784,0.05797297297297298,0.1783783783783784,50,0.16486486486486487,0.10270270270270271,0.16486486486486487,99,0.16216216216216217,0.07837837837837838,0.16216216216216217,98,0.16216216216216217,0.08972972972972973,0.16216216216216217,96,0.17567567567567569,0.059999999999999984,0.17567567567567569,91,0.1783783783783784,0.05175675675675676,0.1783783783783784,81,0.15405405405405406,0.1472972972972973,0.15405405405405406,50,0.14864864864864866,0.14324324324324325,0.14594594594594595,34,0.13783783783783785,0.12594594594594594,0.13513513513513514,20,0.15135135135135136,0.10702702702702704,0.0972972972972973,10,0.1,0.07594594594594595,0.0945945945945946,5
