dataset,stem,repeat,scope,arm,L,precision,n_true,n_candidates,n_context,n_rollouts
foldbench_monomer,8eo5_A,1,withheld_continuation,source_plus_iid200,290,0.5833333333333334,96,34727,0,200
foldbench_monomer,7x3h_A,0,full_pipeline,iid,290,0.6317567567567568,296,36615,0,100
foldbench_monomer,7x3h_A,0,full_pipeline,iid_repeat,290,0.6452702702702703,296,36615,0,100
foldbench_monomer,7x3h_A,0,full_pipeline,true_small,290,0.6587837837837838,296,36615,10,100
foldbench_monomer,7x3h_A,0,full_pipeline,false_small,290,0.4391891891891892,296,36615,10,100
foldbench_monomer,7x3h_A,0,full_pipeline,pred_small,290,0.6385135135135135,296,36615,10,100
foldbench_monomer,7x3h_A,0,full_pipeline,true_large,290,0.7702702702702703,296,36615,96,100
foldbench_monomer,7x3h_A,0,full_pipeline,false_large,290,0.04054054054054054,296,36615,96,100
foldbench_monomer,7x3h_A,0,full_pipeline,pred_large,290,0.652027027027027,296,36615,96,100
foldbench_monomer,7x3h_A,0,full_pipeline,iid200,290,0.6418918918918919,296,36615,0,200
foldbench_monomer,7x3h_A,0,full_pipeline,source_plus_iid200,290,0.6418918918918919,296,36615,0,200
foldbench_monomer,7x3h_A,0,withheld_continuation,iid,290,0.4755244755244755,143,36347,0,100
foldbench_monomer,7x3h_A,0,withheld_continuation,iid_repeat,290,0.4965034965034965,143,36347,0,100
foldbench_monomer,7x3h_A,0,withheld_continuation,true_small,290,0.4755244755244755,143,36347,10,100
foldbench_monomer,7x3h_A,0,withheld_continuation,false_small,290,0.2517482517482518,143,36347,10,100
foldbench_monomer,7x3h_A,0,withheld_continuation,pred_small,290,0.4755244755244755,143,36347,10,100
foldbench_monomer,7x3h_A,0,withheld_continuation,true_large,290,0.5874125874125874,143,36347,96,100
foldbench_monomer,7x3h_A,0,withheld_continuation,false_large,290,0.013986013986013986,143,36347,96,100
foldbench_monomer,7x3h_A,0,withheld_continuation,pred_large,290,0.48951048951048953,143,36347,96,100
foldbench_monomer,7x3h_A,0,withheld_continuation,iid200,290,0.48951048951048953,143,36347,0,200
foldbench_monomer,7x3h_A,0,withheld_continuation,source_plus_iid200,290,0.4755244755244755,143,36347,0,200
foldbench_monomer,7x3h_A,1,full_pipeline,iid,290,0.6486486486486487,296,36615,0,100
foldbench_monomer,7x3h_A,1,full_pipeline,iid_repeat,290,0.6418918918918919,296,36615,0,100
foldbench_monomer,7x3h_A,1,full_pipeline,true_small,290,0.6655405405405406,296,36615,10,100
foldbench_monomer,7x3h_A,1,full_pipeline,false_small,290,0.5101351351351351,296,36615,10,100
foldbench_monomer,7x3h_A,1,full_pipeline,pred_small,290,0.6452702702702703,296,36615,10,100
foldbench_monomer,7x3h_A,1,full_pipeline,true_large,290,0.777027027027027,296,36615,96,100
foldbench_monomer,7x3h_A,1,full_pipeline,false_large,290,0.060810810810810814,296,36615,96,100
foldbench_monomer,7x3h_A,1,full_pipeline,pred_large,290,0.6486486486486487,296,36615,96,100
foldbench_monomer,7x3h_A,1,full_pipeline,iid200,290,0.6452702702702703,296,36615,0,200
foldbench_monomer,7x3h_A,1,full_pipeline,source_plus_iid200,290,0.652027027027027,296,36615,0,200
foldbench_monomer,7x3h_A,1,withheld_continuation,iid,290,0.5100671140939598,149,36354,0,100
foldbench_monomer,7x3h_A,1,withheld_continuation,iid_repeat,290,0.5167785234899329,149,36354,0,100
foldbench_monomer,7x3h_A,1,withheld_continuation,true_small,290,0.5234899328859061,149,36354,10,100
foldbench_monomer,7x3h_A,1,withheld_continuation,false_small,290,0.3825503355704698,149,36354,10,100
foldbench_monomer,7x3h_A,1,withheld_continuation,pred_small,290,0.5100671140939598,149,36354,10,100
foldbench_monomer,7x3h_A,1,withheld_continuation,true_large,290,0.5973154362416108,149,36354,96,100
foldbench_monomer,7x3h_A,1,withheld_continuation,false_large,290,0.040268456375838924,149,36354,96,100
foldbench_monomer,7x3h_A,1,withheld_continuation,pred_large,290,0.5100671140939598,149,36354,96,100
foldbench_monomer,7x3h_A,1,withheld_continuation,iid200,290,0.5234899328859061,149,36354,0,200
foldbench_monomer,7x3h_A,1,withheld_continuation,source_plus_iid200,290,0.5100671140939598,149,36354,0,200
foldbench_monomer,8ak2_A,0,full_pipeline,iid,297,0.697452229299363,314,40186,0,100
foldbench_monomer,8ak2_A,0,full_pipeline,iid_repeat,297,0.6942675159235668,314,40186,0,100
foldbench_monomer,8ak2_A,0,full_pipeline,true_small,297,0.7484076433121019,314,40186,10,100
foldbench_monomer,8ak2_A,0,full_pipeline,false_small,297,0.5955414012738853,314,40186,10,100
foldbench_monomer,8ak2_A,0,full_pipeline,pred_small,297,0.7006369426751592,314,40186,10,100
foldbench_monomer,8ak2_A,0,full_pipeline,true_large,297,0.8375796178343949,314,40186,99,100
foldbench_monomer,8ak2_A,0,full_pipeline,false_large,297,0.01592356687898089,314,40186,99,100
foldbench_monomer,8ak2_A,0,full_pipeline,pred_large,297,0.697452229299363,314,40186,99,100
foldbench_monomer,8ak2_A,0,full_pipeline,iid200,297,0.6942675159235668,314,40186,0,200
foldbench_monomer,8ak2_A,0,full_pipeline,source_plus_iid200,297,0.6878980891719745,314,40186,0,200
foldbench_monomer,8ak2_A,0,withheld_continuation,iid,297,0.5443037974683544,158,39928,0,100
foldbench_monomer,8ak2_A,0,withheld_continuation,iid_repeat,297,0.5379746835443038,158,39928,0,100
foldbench_monomer,8ak2_A,0,withheld_continuation,true_small,297,0.5886075949367089,158,39928,10,100
foldbench_monomer,8ak2_A,0,withheld_continuation,false_small,297,0.43037974683544306,158,39928,10,100
foldbench_monomer,8ak2_A,0,withheld_continuation,pred_small,297,0.5443037974683544,158,39928,10,100
foldbench_monomer,8ak2_A,0,withheld_continuation,true_large,297,0.6835443037974683,158,39928,99,100
foldbench_monomer,8ak2_A,0,withheld_continuation,false_large,297,0.012658227848101266,158,39928,99,100
foldbench_monomer,8ak2_A,0,withheld_continuation,pred_large,297,0.5506329113924051,158,39928,99,100
foldbench_monomer,8ak2_A,0,withheld_continuation,iid200,297,0.5379746835443038,158,39928,0,200
foldbench_monomer,8ak2_A,0,withheld_continuation,source_plus_iid200,297,0.5443037974683544,158,39928,0,200
foldbench_monomer,8ak2_A,1,full_pipeline,iid,297,0.6910828025477707,314,40186,0,100
foldbench_monomer,8ak2_A,1,full_pipeline,iid_repeat,297,0.6847133757961783,314,40186,0,100
foldbench_monomer,8ak2_A,1,full_pipeline,true_small,297,0.7070063694267515,314,40186,10,100
foldbench_monomer,8ak2_A,1,full_pipeline,false_small,297,0.5573248407643312,314,40186,10,100
foldbench_monomer,8ak2_A,1,full_pipeline,pred_small,297,0.6847133757961783,314,40186,10,100
foldbench_monomer,8ak2_A,1,full_pipeline,true_large,297,0.8375796178343949,314,40186,99,100
foldbench_monomer,8ak2_A,1,full_pipeline,false_large,297,0.028662420382165606,314,40186,99,100
foldbench_monomer,8ak2_A,1,full_pipeline,pred_large,297,0.697452229299363,314,40186,99,100
foldbench_monomer,8ak2_A,1,full_pipeline,iid200,297,0.6847133757961783,314,40186,0,200
foldbench_monomer,8ak2_A,1,full_pipeline,source_plus_iid200,297,0.6847133757961783,314,40186,0,200
foldbench_monomer,8ak2_A,1,withheld_continuation,iid,297,0.5102040816326531,147,39917,0,100
foldbench_monomer,8ak2_A,1,withheld_continuation,iid_repeat,297,0.5170068027210885,147,39917,0,100
foldbench_monomer,8ak2_A,1,withheld_continuation,true_small,297,0.5102040816326531,147,39917,10,100
foldbench_monomer,8ak2_A,1,withheld_continuation,false_small,297,0.3129251700680272,147,39917,10,100
foldbench_monomer,8ak2_A,1,withheld_continuation,pred_small,297,0.5102040816326531,147,39917,10,100
foldbench_monomer,8ak2_A,1,withheld_continuation,true_large,297,0.6598639455782312,147,39917,99,100
foldbench_monomer,8ak2_A,1,withheld_continuation,false_large,297,0.0,147,39917,99,100
foldbench_monomer,8ak2_A,1,withheld_continuation,pred_large,297,0.5034013605442177,147,39917,99,100
foldbench_monomer,8ak2_A,1,withheld_continuation,iid200,297,0.5170068027210885,147,39917,0,200
foldbench_monomer,8ak2_A,1,withheld_continuation,source_plus_iid200,297,0.5170068027210885,147,39917,0,200
foldbench_monomer,7w15_A,0,full_pipeline,iid,302,0.6765676567656765,303,41328,0,100
foldbench_monomer,7w15_A,0,full_pipeline,iid_repeat,302,0.6831683168316832,303,41328,0,100
foldbench_monomer,7w15_A,0,full_pipeline,true_small,302,0.6963696369636964,303,41328,10,100
foldbench_monomer,7w15_A,0,full_pipeline,false_small,302,0.42574257425742573,303,41328,10,100
foldbench_monomer,7w15_A,0,full_pipeline,pred_small,302,0.6798679867986799,303,41328,10,100
foldbench_monomer,7w15_A,0,full_pipeline,true_large,302,0.8217821782178217,303,41328,100,100
foldbench_monomer,7w15_A,0,full_pipeline,false_large,302,0.009900990099009901,303,41328,100,100
foldbench_monomer,7w15_A,0,full_pipeline,pred_large,302,0.6600660066006601,303,41328,100,100
foldbench_monomer,7w15_A,0,full_pipeline,iid200,302,0.6897689768976898,303,41328,0,200
foldbench_monomer,7w15_A,0,full_pipeline,source_plus_iid200,302,0.6798679867986799,303,41328,0,200
foldbench_monomer,7w15_A,0,withheld_continuation,iid,302,0.5035460992907801,141,41055,0,100
foldbench_monomer,7w15_A,0,withheld_continuation,iid_repeat,302,0.5531914893617021,141,41055,0,100
foldbench_monomer,7w15_A,0,withheld_continuation,true_small,302,0.5460992907801419,141,41055,10,100
foldbench_monomer,7w15_A,0,withheld_continuation,false_small,302,0.2624113475177305,141,41055,10,100
foldbench_monomer,7w15_A,0,withheld_continuation,pred_small,302,0.524822695035461,141,41055,10,100
foldbench_monomer,7w15_A,0,withheld_continuation,true_large,302,0.6524822695035462,141,41055,100,100
foldbench_monomer,7w15_A,0,withheld_continuation,false_large,302,0.0,141,41055,100,100
foldbench_monomer,7w15_A,0,withheld_continuation,pred_large,302,0.5106382978723404,141,41055,100,100
foldbench_monomer,7w15_A,0,withheld_continuation,iid200,302,0.524822695035461,141,41055,0,200
foldbench_monomer,7w15_A,0,withheld_continuation,source_plus_iid200,302,0.5106382978723404,141,41055,0,200
foldbench_monomer,7w15_A,1,full_pipeline,iid,302,0.66996699669967,303,41328,0,100
foldbench_monomer,7w15_A,1,full_pipeline,iid_repeat,302,0.6732673267326733,303,41328,0,100
foldbench_monomer,7w15_A,1,full_pipeline,true_small,302,0.6963696369636964,303,41328,10,100
foldbench_monomer,7w15_A,1,full_pipeline,false_small,302,0.39603960396039606,303,41328,10,100
foldbench_monomer,7w15_A,1,full_pipeline,pred_small,302,0.6666666666666666,303,41328,10,100
foldbench_monomer,7w15_A,1,full_pipeline,true_large,302,0.8217821782178217,303,41328,100,100
foldbench_monomer,7w15_A,1,full_pipeline,false_large,302,0.0297029702970297,303,41328,100,100
foldbench_monomer,7w15_A,1,full_pipeline,pred_large,302,0.6501650165016502,303,41328,100,100
foldbench_monomer,7w15_A,1,full_pipeline,iid200,302,0.66996699669967,303,41328,0,200
foldbench_monomer,7w15_A,1,full_pipeline,source_plus_iid200,302,0.6732673267326733,303,41328,0,200
foldbench_monomer,7w15_A,1,withheld_continuation,iid,302,0.47586206896551725,145,41059,0,100
foldbench_monomer,7w15_A,1,withheld_continuation,iid_repeat,302,0.46206896551724136,145,41059,0,100
foldbench_monomer,7w15_A,1,withheld_continuation,true_small,302,0.496551724137931,145,41059,10,100
foldbench_monomer,7w15_A,1,withheld_continuation,false_small,302,0.20689655172413793,145,41059,10,100
foldbench_monomer,7w15_A,1,withheld_continuation,pred_small,302,0.4689655172413793,145,41059,10,100
foldbench_monomer,7w15_A,1,withheld_continuation,true_large,302,0.6344827586206897,145,41059,100,100
foldbench_monomer,7w15_A,1,withheld_continuation,false_large,302,0.0,145,41059,100,100
foldbench_monomer,7w15_A,1,withheld_continuation,pred_large,302,0.4689655172413793,145,41059,100,100
foldbench_monomer,7w15_A,1,withheld_continuation,iid200,302,0.4689655172413793,145,41059,0,200
foldbench_monomer,7w15_A,1,withheld_continuation,source_plus_iid200,302,0.4827586206896552,145,41059,0,200
foldbench_monomer,8daj_A,0,full_pipeline,iid,302,0.6722408026755853,299,43956,0,100
foldbench_monomer,8daj_A,0,full_pipeline,iid_repeat,302,0.6822742474916388,299,43956,0,100
foldbench_monomer,8daj_A,0,full_pipeline,true_small,302,0.6989966555183946,299,43956,10,100
foldbench_monomer,8daj_A,0,full_pipeline,false_small,302,0.5183946488294314,299,43956,10,100
foldbench_monomer,8daj_A,0,full_pipeline,pred_small,302,0.6923076923076923,299,43956,10,100
foldbench_monomer,8daj_A,0,full_pipeline,true_large,302,0.8361204013377926,299,43956,100,100
foldbench_monomer,8daj_A,0,full_pipeline,false_large,302,0.046822742474916385,299,43956,100,100
foldbench_monomer,8daj_A,0,full_pipeline,pred_large,302,0.68561872909699,299,43956,100,100
foldbench_monomer,8daj_A,0,full_pipeline,iid200,302,0.6789297658862876,299,43956,0,200
foldbench_monomer,8daj_A,0,full_pipeline,source_plus_iid200,302,0.68561872909699,299,43956,0,200
foldbench_monomer,8daj_A,0,withheld_continuation,iid,302,0.49624060150375937,133,43685,0,100
foldbench_monomer,8daj_A,0,withheld_continuation,iid_repeat,302,0.45864661654135336,133,43685,0,100
foldbench_monomer,8daj_A,0,withheld_continuation,true_small,302,0.48120300751879697,133,43685,10,100
foldbench_monomer,8daj_A,0,withheld_continuation,false_small,302,0.2857142857142857,133,43685,10,100
foldbench_monomer,8daj_A,0,withheld_continuation,pred_small,302,0.49624060150375937,133,43685,10,100
foldbench_monomer,8daj_A,0,withheld_continuation,true_large,302,0.6390977443609023,133,43685,100,100
foldbench_monomer,8daj_A,0,withheld_continuation,false_large,302,0.015037593984962405,133,43685,100,100
foldbench_monomer,8daj_A,0,withheld_continuation,pred_large,302,0.5037593984962406,133,43685,100,100
foldbench_monomer,8daj_A,0,withheld_continuation,iid200,302,0.48120300751879697,133,43685,0,200
foldbench_monomer,8daj_A,0,withheld_continuation,source_plus_iid200,302,0.49624060150375937,133,43685,0,200
foldbench_monomer,8daj_A,1,full_pipeline,iid,302,0.6789297658862876,299,43956,0,100
foldbench_monomer,8daj_A,1,full_pipeline,iid_repeat,302,0.6923076923076923,299,43956,0,100
foldbench_monomer,8daj_A,1,full_pipeline,true_small,302,0.7123745819397993,299,43956,10,100
foldbench_monomer,8daj_A,1,full_pipeline,false_small,302,0.5451505016722408,299,43956,10,100
foldbench_monomer,8daj_A,1,full_pipeline,pred_small,302,0.68561872909699,299,43956,10,100
foldbench_monomer,8daj_A,1,full_pipeline,true_large,302,0.8193979933110368,299,43956,100,100
foldbench_monomer,8daj_A,1,full_pipeline,false_large,302,0.046822742474916385,299,43956,100,100
foldbench_monomer,8daj_A,1,full_pipeline,pred_large,302,0.6822742474916388,299,43956,100,100
foldbench_monomer,8daj_A,1,full_pipeline,iid200,302,0.6923076923076923,299,43956,0,200
foldbench_monomer,8daj_A,1,full_pipeline,source_plus_iid200,302,0.6889632107023411,299,43956,0,200
foldbench_monomer,8daj_A,1,withheld_continuation,iid,302,0.5109489051094891,137,43689,0,100
foldbench_monomer,8daj_A,1,withheld_continuation,iid_repeat,302,0.5182481751824818,137,43689,0,100
foldbench_monomer,8daj_A,1,withheld_continuation,true_small,302,0.5328467153284672,137,43689,10,100
foldbench_monomer,8daj_A,1,withheld_continuation,false_small,302,0.3722627737226277,137,43689,10,100
foldbench_monomer,8daj_A,1,withheld_continuation,pred_small,302,0.5182481751824818,137,43689,10,100
foldbench_monomer,8daj_A,1,withheld_continuation,true_large,302,0.6058394160583942,137,43689,100,100
foldbench_monomer,8daj_A,1,withheld_continuation,false_large,302,0.029197080291970802,137,43689,100,100
foldbench_monomer,8daj_A,1,withheld_continuation,pred_large,302,0.5036496350364964,137,43689,100,100
foldbench_monomer,8daj_A,1,withheld_continuation,iid200,302,0.5109489051094891,137,43689,0,200
foldbench_monomer,8daj_A,1,withheld_continuation,source_plus_iid200,302,0.5036496350364964,137,43689,0,200
foldbench_monomer,7x4p_A,0,full_pipeline,iid,307,0.4984984984984985,333,45150,0,100
foldbench_monomer,7x4p_A,0,full_pipeline,iid_repeat,307,0.4984984984984985,333,45150,0,100
foldbench_monomer,7x4p_A,0,full_pipeline,true_small,307,0.5315315315315315,333,45150,10,100
foldbench_monomer,7x4p_A,0,full_pipeline,false_small,307,0.36036036036036034,333,45150,10,100
foldbench_monomer,7x4p_A,0,full_pipeline,pred_small,307,0.4984984984984985,333,45150,10,100
foldbench_monomer,7x4p_A,0,full_pipeline,true_large,307,0.7687687687687688,333,45150,102,100
foldbench_monomer,7x4p_A,0,full_pipeline,false_large,307,0.009009009009009009,333,45150,102,100
foldbench_monomer,7x4p_A,0,full_pipeline,pred_large,307,0.48348348348348347,333,45150,102,100
foldbench_monomer,7x4p_A,0,full_pipeline,iid200,307,0.5015015015015015,333,45150,0,200
foldbench_monomer,7x4p_A,0,full_pipeline,source_plus_iid200,307,0.4984984984984985,333,45150,0,200
foldbench_monomer,7x4p_A,0,withheld_continuation,iid,307,0.3103448275862069,174,44869,0,100
foldbench_monomer,7x4p_A,0,withheld_continuation,iid_repeat,307,0.2988505747126437,174,44869,0,100
foldbench_monomer,7x4p_A,0,withheld_continuation,true_small,307,0.3620689655172414,174,44869,10,100
foldbench_monomer,7x4p_A,0,withheld_continuation,false_small,307,0.1781609195402299,174,44869,10,100
foldbench_monomer,7x4p_A,0,withheld_continuation,pred_small,307,0.29310344827586204,174,44869,10,100
foldbench_monomer,7x4p_A,0,withheld_continuation,true_large,307,0.5804597701149425,174,44869,102,100
foldbench_monomer,7x4p_A,0,withheld_continuation,false_large,307,0.017241379310344827,174,44869,102,100
foldbench_monomer,7x4p_A,0,withheld_continuation,pred_large,307,0.25287356321839083,174,44869,102,100
foldbench_monomer,7x4p_A,0,withheld_continuation,iid200,307,0.3103448275862069,174,44869,0,200
foldbench_monomer,7x4p_A,0,withheld_continuation,source_plus_iid200,307,0.3045977011494253,174,44869,0,200
foldbench_monomer,7x4p_A,1,full_pipeline,iid,307,0.4984984984984985,333,45150,0,100
foldbench_monomer,7x4p_A,1,full_pipeline,iid_repeat,307,0.4864864864864865,333,45150,0,100
foldbench_monomer,7x4p_A,1,full_pipeline,true_small,307,0.5675675675675675,333,45150,10,100
foldbench_monomer,7x4p_A,1,full_pipeline,false_small,307,0.39039039039039036,333,45150,10,100
foldbench_monomer,7x4p_A,1,full_pipeline,pred_small,307,0.5225225225225225,333,45150,10,100
foldbench_monomer,7x4p_A,1,full_pipeline,true_large,307,0.8078078078078078,333,45150,102,100
foldbench_monomer,7x4p_A,1,full_pipeline,false_large,307,0.021021021021021023,333,45150,102,100
foldbench_monomer,7x4p_A,1,full_pipeline,pred_large,307,0.48348348348348347,333,45150,102,100
foldbench_monomer,7x4p_A,1,full_pipeline,iid200,307,0.4954954954954955,333,45150,0,200
foldbench_monomer,7x4p_A,1,full_pipeline,source_plus_iid200,307,0.5015015015015015,333,45150,0,200
foldbench_monomer,7x4p_A,1,withheld_continuation,iid,307,0.3072289156626506,166,44861,0,100
foldbench_monomer,7x4p_A,1,withheld_continuation,iid_repeat,307,0.2891566265060241,166,44861,0,100
foldbench_monomer,7x4p_A,1,withheld_continuation,true_small,307,0.37349397590361444,166,44861,10,100
foldbench_monomer,7x4p_A,1,withheld_continuation,false_small,307,0.16265060240963855,166,44861,10,100
foldbench_monomer,7x4p_A,1,withheld_continuation,pred_small,307,0.3433734939759036,166,44861,10,100
foldbench_monomer,7x4p_A,1,withheld_continuation,true_large,307,0.6325301204819277,166,44861,102,100
foldbench_monomer,7x4p_A,1,withheld_continuation,false_large,307,0.012048192771084338,166,44861,102,100
foldbench_monomer,7x4p_A,1,withheld_continuation,pred_large,307,0.27710843373493976,166,44861,102,100
foldbench_monomer,7x4p_A,1,withheld_continuation,iid200,307,0.29518072289156627,166,44861,0,200
foldbench_monomer,7x4p_A,1,withheld_continuation,source_plus_iid200,307,0.28313253012048195,166,44861,0,200
foldbench_monomer,8ci9_A,0,full_pipeline,iid,312,0.5727002967359051,337,45150,0,100
foldbench_monomer,8ci9_A,0,full_pipeline,iid_repeat,312,0.5786350148367952,337,45150,0,100
foldbench_monomer,8ci9_A,0,full_pipeline,true_small,312,0.6142433234421365,337,45150,10,100
foldbench_monomer,8ci9_A,0,full_pipeline,false_small,312,0.3293768545994065,337,45150,10,100
foldbench_monomer,8ci9_A,0,full_pipeline,pred_small,312,0.5875370919881305,337,45150,10,100
foldbench_monomer,8ci9_A,0,full_pipeline,true_large,312,0.7685459940652819,337,45150,104,100
foldbench_monomer,8ci9_A,0,full_pipeline,false_large,312,0.020771513353115726,337,45150,104,100
foldbench_monomer,8ci9_A,0,full_pipeline,pred_large,312,0.599406528189911,337,45150,104,100
foldbench_monomer,8ci9_A,0,full_pipeline,iid200,312,0.5905044510385756,337,45150,0,200
foldbench_monomer,8ci9_A,0,full_pipeline,source_plus_iid200,312,0.5845697329376854,337,45150,0,200
foldbench_monomer,8ci9_A,0,withheld_continuation,iid,312,0.34523809523809523,168,44868,0,100
foldbench_monomer,8ci9_A,0,withheld_continuation,iid_repeat,312,0.35119047619047616,168,44868,0,100
foldbench_monomer,8ci9_A,0,withheld_continuation,true_small,312,0.39285714285714285,168,44868,10,100
foldbench_monomer,8ci9_A,0,withheld_continuation,false_small,312,0.10119047619047619,168,44868,10,100
foldbench_monomer,8ci9_A,0,withheld_continuation,pred_small,312,0.35119047619047616,168,44868,10,100
foldbench_monomer,8ci9_A,0,withheld_continuation,true_large,312,0.5654761904761905,168,44868,104,100
foldbench_monomer,8ci9_A,0,withheld_continuation,false_large,312,0.017857142857142856,168,44868,104,100
foldbench_monomer,8ci9_A,0,withheld_continuation,pred_large,312,0.39285714285714285,168,44868,104,100
foldbench_monomer,8ci9_A,0,withheld_continuation,iid200,312,0.35119047619047616,168,44868,0,200
foldbench_monomer,8ci9_A,0,withheld_continuation,source_plus_iid200,312,0.38095238095238093,168,44868,0,200
foldbench_monomer,8ci9_A,1,full_pipeline,iid,312,0.5816023738872403,337,45150,0,100
foldbench_monomer,8ci9_A,1,full_pipeline,iid_repeat,312,0.5845697329376854,337,45150,0,100
foldbench_monomer,8ci9_A,1,full_pipeline,true_small,312,0.6142433234421365,337,45150,10,100
foldbench_monomer,8ci9_A,1,full_pipeline,false_small,312,0.29080118694362017,337,45150,10,100
foldbench_monomer,8ci9_A,1,full_pipeline,pred_small,312,0.5964391691394659,337,45150,10,100
foldbench_monomer,8ci9_A,1,full_pipeline,true_large,312,0.798219584569733,337,45150,104,100
foldbench_monomer,8ci9_A,1,full_pipeline,false_large,312,0.011869436201780416,337,45150,104,100
foldbench_monomer,8ci9_A,1,full_pipeline,pred_large,312,0.5964391691394659,337,45150,104,100
foldbench_monomer,8ci9_A,1,full_pipeline,iid200,312,0.5845697329376854,337,45150,0,200
foldbench_monomer,8ci9_A,1,full_pipeline,source_plus_iid200,312,0.5816023738872403,337,45150,0,200
foldbench_monomer,8ci9_A,1,withheld_continuation,iid,312,0.36363636363636365,165,44865,0,100
foldbench_monomer,8ci9_A,1,withheld_continuation,iid_repeat,312,0.38181818181818183,165,44865,0,100
foldbench_monomer,8ci9_A,1,withheld_continuation,true_small,312,0.44242424242424244,165,44865,10,100
foldbench_monomer,8ci9_A,1,withheld_continuation,false_small,312,0.12121212121212122,165,44865,10,100
foldbench_monomer,8ci9_A,1,withheld_continuation,pred_small,312,0.40606060606060607,165,44865,10,100
foldbench_monomer,8ci9_A,1,withheld_continuation,true_large,312,0.6121212121212121,165,44865,104,100
foldbench_monomer,8ci9_A,1,withheld_continuation,false_large,312,0.01818181818181818,165,44865,104,100
foldbench_monomer,8ci9_A,1,withheld_continuation,pred_large,312,0.3939393939393939,165,44865,104,100
foldbench_monomer,8ci9_A,1,withheld_continuation,iid200,312,0.37575757575757573,165,44865,0,200
foldbench_monomer,8ci9_A,1,withheld_continuation,source_plus_iid200,312,0.38181818181818183,165,44865,0,200
foldbench_monomer,8c4y_A,0,full_pipeline,iid,314,0.7319034852546917,373,46971,0,100
foldbench_monomer,8c4y_A,0,full_pipeline,iid_repeat,314,0.7238605898123325,373,46971,0,100
foldbench_monomer,8c4y_A,0,full_pipeline,true_small,314,0.7453083109919572,373,46971,10,100
foldbench_monomer,8c4y_A,0,full_pipeline,false_small,314,0.46112600536193027,373,46971,10,100
foldbench_monomer,8c4y_A,0,full_pipeline,pred_small,314,0.7238605898123325,373,46971,10,100
foldbench_monomer,8c4y_A,0,full_pipeline,true_large,314,0.8150134048257373,373,46971,104,100
foldbench_monomer,8c4y_A,0,full_pipeline,false_large,314,0.021447721179624665,373,46971,104,100
foldbench_monomer,8c4y_A,0,full_pipeline,pred_large,314,0.7292225201072386,373,46971,104,100
foldbench_monomer,8c4y_A,0,full_pipeline,iid200,314,0.7292225201072386,373,46971,0,200
foldbench_monomer,8c4y_A,0,full_pipeline,source_plus_iid200,314,0.7292225201072386,373,46971,0,200
foldbench_monomer,8c4y_A,0,withheld_continuation,iid,314,0.5927835051546392,194,46686,0,100
foldbench_monomer,8c4y_A,0,withheld_continuation,iid_repeat,314,0.5876288659793815,194,46686,0,100
foldbench_monomer,8c4y_A,0,withheld_continuation,true_small,314,0.5979381443298969,194,46686,10,100
foldbench_monomer,8c4y_A,0,withheld_continuation,false_small,314,0.27835051546391754,194,46686,10,100
foldbench_monomer,8c4y_A,0,withheld_continuation,pred_small,314,0.5876288659793815,194,46686,10,100
foldbench_monomer,8c4y_A,0,withheld_continuation,true_large,314,0.6494845360824743,194,46686,104,100
foldbench_monomer,8c4y_A,0,withheld_continuation,false_large,314,0.0,194,46686,104,100
foldbench_monomer,8c4y_A,0,withheld_continuation,pred_large,314,0.5927835051546392,194,46686,104,100
foldbench_monomer,8c4y_A,0,withheld_continuation,iid200,314,0.5876288659793815,194,46686,0,200
foldbench_monomer,8c4y_A,0,withheld_continuation,source_plus_iid200,314,0.5824742268041238,194,46686,0,200
foldbench_monomer,8c4y_A,1,full_pipeline,iid,314,0.739946380697051,373,46971,0,100
foldbench_monomer,8c4y_A,1,full_pipeline,iid_repeat,314,0.7345844504021448,373,46971,0,100
foldbench_monomer,8c4y_A,1,full_pipeline,true_small,314,0.7506702412868632,373,46971,10,100
foldbench_monomer,8c4y_A,1,full_pipeline,false_small,314,0.5576407506702413,373,46971,10,100
foldbench_monomer,8c4y_A,1,full_pipeline,pred_small,314,0.739946380697051,373,46971,10,100
foldbench_monomer,8c4y_A,1,full_pipeline,true_large,314,0.8337801608579088,373,46971,104,100
foldbench_monomer,8c4y_A,1,full_pipeline,false_large,314,0.03485254691689008,373,46971,104,100
foldbench_monomer,8c4y_A,1,full_pipeline,pred_large,314,0.7506702412868632,373,46971,104,100
foldbench_monomer,8c4y_A,1,full_pipeline,iid200,314,0.739946380697051,373,46971,0,200
foldbench_monomer,8c4y_A,1,full_pipeline,source_plus_iid200,314,0.7292225201072386,373,46971,0,200
foldbench_monomer,8c4y_A,1,withheld_continuation,iid,314,0.6111111111111112,198,46690,0,100
foldbench_monomer,8c4y_A,1,withheld_continuation,iid_repeat,314,0.5909090909090909,198,46690,0,100
foldbench_monomer,8c4y_A,1,withheld_continuation,true_small,314,0.6363636363636364,198,46690,10,100
foldbench_monomer,8c4y_A,1,withheld_continuation,false_small,314,0.3787878787878788,198,46690,10,100
foldbench_monomer,8c4y_A,1,withheld_continuation,pred_small,314,0.601010101010101,198,46690,10,100
foldbench_monomer,8c4y_A,1,withheld_continuation,true_large,314,0.6868686868686869,198,46690,104,100
foldbench_monomer,8c4y_A,1,withheld_continuation,false_large,314,0.025252525252525252,198,46690,104,100
foldbench_monomer,8c4y_A,1,withheld_continuation,pred_large,314,0.6363636363636364,198,46690,104,100
